	RODE 0g		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
12666.660156	1.67	-17.78	1.00
12799.993164	2.13	-22.35	1.00
12933.326172	3.21	-14.53	0.99
13066.659180	2.67	-11.26	0.99
13199.992188	5.47	-16.88	0.99
13333.325195	4.87	-24.40	1.00
13466.658203	4.50	-35.91	1.00
13599.991211	4.02	-36.51	1.00
13733.324219	3.93	-36.59	1.00
13866.657227	4.14	-38.39	1.00
13999.990234	4.12	-36.39	1.00
14133.323242	3.94	-45.25	1.00
14266.656250	3.21	-44.83	1.00
14399.989258	1.62	-42.54	0.99
14533.322266	2.18	-44.13	1.00
14666.655273	2.16	-42.83	1.00
14799.988281	2.79	-44.93	1.00
14933.321289	3.01	-48.59	0.99
15066.654297	2.69	-48.64	1.00
15199.987305	2.58	-49.83	1.00
15333.320313	2.29	-48.02	1.00
15466.653320	2.33	-50.10	1.00
15599.986328	2.53	-55.30	1.00
15733.319336	2.10	-56.64	1.00
15866.652344	1.91	-58.39	1.00
15999.985352	0.85	-57.54	1.00
16133.318359	0.53	-54.27	1.00
16266.651367	0.63	-50.01	0.99
16399.984375	1.37	-49.67	0.99
16533.318359	1.17	-47.97	1.00
16666.652344	0.96	-53.64	1.00
16799.986328	1.25	-54.29	1.00
16933.320313	1.33	-53.56	1.00
17066.654297	1.42	-53.39	1.00
17199.988281	1.87	-53.07	1.00
17333.322266	2.55	-57.01	1.00
17466.656250	2.59	-63.23	1.00
17599.990234	2.67	-67.42	1.00
17733.324219	2.45	-68.37	1.00
17866.658203	2.20	-71.84	1.00
17999.992188	0.97	-73.58	1.00
18133.326172	1.04	-75.16	0.98
18266.660156	0.82	-80.96	0.99
18399.994141	0.45	-83.45	1.00
18533.328125	-0.04	-87.38	0.99
18666.662109	-1.03	-88.65	0.99
18799.996094	-1.34	-89.07	1.00
18933.330078	-2.03	-88.89	1.00
19066.664063	-3.01	-88.43	1.00
19199.998047	-3.50	-87.38	1.00
19333.332031	-4.46	-86.70	1.00
19466.666016	-4.55	-83.09	0.99
19600.000000	-4.47	-79.11	1.00
19733.333984	-4.60	-78.79	1.00
19866.667969	-4.44	-80.06	1.00
20000.001953	-4.14	-78.13	1.00
