Impulse reponse
Numpoints = 65536
SamplingRate = 48000 Hz
Time(s)       Amplitude(V)
0.000000E+00   -8.041588E-07
2.083333E-05   -7.981645E-06
4.166667E-05   -1.351845E-05
6.250000E-05   -2.016037E-05
8.333333E-05   -2.941712E-05
1.041667E-04   -3.279709E-05
1.250000E-04   -3.516905E-05
1.458333E-04   -3.432586E-05
1.666667E-04   -3.113543E-05
1.875000E-04   -3.226184E-05
2.083333E-04   -3.116818E-05
2.291667E-04   -2.885328E-05
2.500000E-04   -2.478420E-05
2.708333E-04   -2.557165E-05
2.916667E-04   -2.565819E-05
3.125000E-04   -2.399053E-05
3.333333E-04   -2.427163E-05
3.541667E-04   -2.094222E-05
3.750000E-04   -2.006621E-05
3.958333E-04   -1.787245E-05
4.166667E-04   -1.659712E-05
4.375000E-04   -1.288804E-05
4.583333E-04   -1.002061E-05
4.791667E-04   -3.962152E-06
5.000000E-04   7.743620E-08
5.208333E-04   7.051685E-06
5.416667E-04   6.172526E-06
5.625000E-04   1.084760E-05
5.833333E-04   1.310102E-05
6.041667E-04   1.355314E-05
6.250000E-04   1.835221E-05
6.458333E-04   1.758426E-05
6.666667E-04   1.878668E-05
6.875000E-04   2.407736E-05
7.083333E-04   2.683026E-05
7.291667E-04   2.502590E-05
7.500000E-04   2.865168E-05
7.708333E-04   3.043199E-05
7.916667E-04   3.270444E-05
8.125000E-04   3.258553E-05
8.333333E-04   3.146871E-05
8.541667E-04   3.328718E-05
8.750000E-04   3.307978E-05
8.958333E-04   2.874215E-05
9.166667E-04   2.509627E-05
9.375000E-04   1.839795E-05
9.583333E-04   1.208959E-05
9.791667E-04   2.358734E-06
1.000000E-03   -7.251057E-06
1.020833E-03   -1.021140E-05
1.041667E-03   -1.398941E-05
1.062500E-03   -2.055358E-05
1.083333E-03   -2.337262E-05
1.104167E-03   -1.934454E-05
1.125000E-03   -2.186685E-05
1.145833E-03   -1.978480E-05
1.166667E-03   -9.418026E-06
1.187500E-03   -4.402045E-06
1.208333E-03   -1.694950E-06
1.229167E-03   4.737673E-06
1.250000E-03   9.583896E-06
1.270833E-03   7.178755E-06
1.291667E-03   8.233873E-06
1.312500E-03   5.061755E-06
1.333333E-03   3.287840E-06
1.354167E-03   3.524684E-06
1.375000E-03   -6.329017E-06
1.395833E-03   -3.640348E-07
1.416667E-03   -3.607420E-08
1.437500E-03   4.343424E-06
1.458333E-03   1.125522E-05
1.479167E-03   1.480727E-05
1.500000E-03   1.584113E-05
1.520833E-03   2.013765E-05
1.541667E-03   2.732757E-05
1.562500E-03   2.618527E-05
1.583333E-03   2.095612E-05
1.604167E-03   2.223387E-05
1.625000E-03   1.952775E-05
1.645833E-03   1.792288E-05
1.666667E-03   1.719310E-05
1.687500E-03   1.699049E-05
1.708333E-03   1.614819E-05
1.729167E-03   1.659422E-05
1.750000E-03   1.903292E-05
1.770833E-03   1.982015E-05
1.791667E-03   1.728315E-05
1.812500E-03   1.808556E-05
1.833333E-03   1.434371E-05
1.854167E-03   8.514988E-06
1.875000E-03   -1.168635E-06
1.895833E-03   -7.457980E-06
1.916667E-03   -1.578703E-05
1.937500E-03   -1.999378E-05
1.958333E-03   -2.577336E-05
1.979167E-03   -2.748392E-05
2.000000E-03   -2.957766E-05
2.020833E-03   -2.498794E-05
2.041667E-03   -2.364979E-05
2.062500E-03   -1.583841E-05
2.083333E-03   -7.866930E-06
2.104167E-03   7.515036E-07
2.125000E-03   6.906223E-06
2.145833E-03   1.451001E-05
2.166667E-03   1.898110E-05
2.187500E-03   2.589769E-05
2.208333E-03   2.387077E-05
2.229167E-03   2.965811E-05
2.250000E-03   2.215144E-05
2.270833E-03   2.359127E-05
2.291667E-03   1.825918E-05
2.312500E-03   1.485022E-05
2.333333E-03   1.552549E-05
2.354167E-03   2.174215E-05
2.375000E-03   3.368130E-05
2.395833E-03   4.709127E-05
2.416667E-03   6.010005E-05
2.437500E-03   7.382604E-05
2.458333E-03   8.684565E-05
2.479167E-03   9.863843E-05
2.500000E-03   9.863955E-05
2.520833E-03   9.781095E-05
2.541667E-03   9.024007E-05
2.562500E-03   8.216281E-05
2.583333E-03   6.895252E-05
2.604167E-03   5.461162E-05
2.625000E-03   4.257797E-05
2.645833E-03   3.332248E-05
2.666667E-03   3.306504E-05
2.687500E-03   4.431730E-05
2.708333E-03   5.285623E-05
2.729167E-03   6.959579E-05
2.750000E-03   8.077762E-05
2.770833E-03   9.034667E-05
2.791667E-03   9.410612E-05
2.812500E-03   9.095970E-05
2.833333E-03   8.321580E-05
2.854167E-03   6.491128E-05
2.875000E-03   3.890428E-05
2.895833E-03   1.663681E-05
2.916667E-03   -1.437548E-05
2.937500E-03   -4.169383E-05
2.958333E-03   -6.260027E-05
2.979167E-03   -7.143377E-05
3.000000E-03   -7.070463E-05
3.020833E-03   -6.131607E-05
3.041667E-03   -4.887654E-05
3.062500E-03   -2.945328E-05
3.083333E-03   -1.352630E-05
3.104167E-03   2.525177E-06
3.125000E-03   1.601659E-05
3.145833E-03   2.550170E-05
3.166667E-03   2.840350E-05
3.187500E-03   2.502728E-05
3.208333E-03   1.828637E-05
3.229167E-03   5.081503E-06
3.250000E-03   -5.366161E-06
3.270833E-03   -1.394893E-05
3.291667E-03   -2.319642E-05
3.312500E-03   -1.723273E-05
3.333333E-03   -1.663746E-05
3.354167E-03   -9.102629E-06
3.375000E-03   -1.467693E-06
3.395833E-03   4.523283E-06
3.416667E-03   2.225376E-05
3.437500E-03   3.626084E-05
3.458333E-03   4.749641E-05
3.479167E-03   5.380680E-05
3.500000E-03   5.149929E-05
3.520833E-03   5.005779E-05
3.541667E-03   3.669023E-05
3.562500E-03   2.929298E-05
3.583333E-03   1.087188E-05
3.604167E-03   -9.837367E-06
3.625000E-03   -2.890551E-05
3.645833E-03   -4.900304E-05
3.666667E-03   -6.335630E-05
3.687500E-03   -7.353943E-05
3.708333E-03   -8.146915E-05
3.729167E-03   -7.537805E-05
3.750000E-03   -6.254558E-05
3.770833E-03   -5.085088E-05
3.791667E-03   -3.219998E-05
3.812500E-03   -1.050318E-05
3.833333E-03   2.097095E-06
3.854167E-03   7.047817E-06
3.875000E-03   1.156160E-05
3.895833E-03   1.158774E-06
3.916667E-03   -9.903235E-06
3.937500E-03   -2.150198E-05
3.958333E-03   -4.416423E-05
3.979167E-03   -5.824584E-05
4.000000E-03   -7.331592E-05
4.020833E-03   -8.385657E-05
4.041667E-03   -7.440321E-05
4.062500E-03   -5.891035E-05
4.083333E-03   -3.845982E-05
4.104167E-03   5.029651E-07
4.125000E-03   3.610456E-05
4.145833E-03   6.953253E-05
4.166667E-03   1.057725E-04
4.187500E-03   1.389514E-04
4.208333E-03   1.664761E-04
4.229167E-03   1.849156E-04
4.250000E-03   1.840888E-04
4.270833E-03   1.701599E-04
4.291667E-03   1.456050E-04
4.312500E-03   1.194086E-04
4.333333E-03   9.422877E-05
4.354167E-03   8.344192E-05
4.375000E-03   6.940604E-05
4.395833E-03   6.011962E-05
4.416667E-03   6.526044E-05
4.437500E-03   7.690438E-05
4.458333E-03   1.060444E-04
4.479167E-03   1.332405E-04
4.500000E-03   1.465160E-04
4.520833E-03   1.638942E-04
4.541667E-03   1.596510E-04
4.562500E-03   1.372497E-04
4.583333E-03   9.970115E-05
4.604167E-03   4.926423E-05
4.625000E-03   -1.419023E-05
4.645833E-03   -7.411415E-05
4.666667E-03   -1.355863E-04
4.687500E-03   -1.927567E-04
4.708333E-03   -2.156503E-04
4.729167E-03   -2.226944E-04
4.750000E-03   -2.112003E-04
4.770833E-03   -1.730315E-04
4.791667E-03   -1.324819E-04
4.812500E-03   -7.524557E-05
4.833333E-03   -1.311229E-05
4.854167E-03   2.377533E-05
4.875000E-03   5.190517E-05
4.895833E-03   5.317273E-05
4.916667E-03   2.567943E-05
4.937500E-03   -1.370331E-05
4.958333E-03   -7.655468E-05
4.979167E-03   -1.466135E-04
5.000000E-03   -1.994682E-04
5.020833E-03   -2.484548E-04
5.041667E-03   -2.749754E-04
5.062500E-03   -2.603484E-04
5.083333E-03   -2.102252E-04
5.104167E-03   -1.219270E-04
5.125000E-03   -1.084051E-05
5.145833E-03   9.997349E-05
5.166667E-03   1.972598E-04
5.187500E-03   2.880847E-04
5.208333E-03   3.493956E-04
5.229167E-03   3.458890E-04
5.250000E-03   3.106817E-04
5.270833E-03   2.275369E-04
5.291667E-03   1.148730E-04
5.312500E-03   7.563016E-06
5.333333E-03   -1.230332E-04
5.354167E-03   -2.057543E-04
5.375000E-03   -2.471629E-04
5.395833E-03   -2.575383E-04
5.416667E-03   -2.191470E-04
5.437500E-03   -1.494323E-04
5.458333E-03   -5.129343E-05
5.479167E-03   6.775557E-05
5.500000E-03   1.574719E-04
5.520833E-03   2.140109E-04
5.541667E-03   2.323608E-04
5.562500E-03   2.156196E-04
5.583333E-03   1.543759E-04
5.604167E-03   5.090591E-05
5.625000E-03   -7.242276E-05
5.645833E-03   -2.193139E-04
5.666667E-03   -3.191606E-04
5.687500E-03   -3.907529E-04
5.708333E-03   -4.381116E-04
5.729167E-03   -4.302315E-04
5.750000E-03   -4.246670E-04
5.770833E-03   -3.547750E-04
5.791667E-03   -2.665247E-04
5.812500E-03   -1.845145E-04
5.833333E-03   -4.969812E-05
5.854167E-03   4.041973E-05
5.875000E-03   1.209040E-04
5.895833E-03   1.538596E-04
5.916667E-03   7.805166E-05
5.937500E-03   1.053745E-05
5.958333E-03   -2.244363E-04
5.979167E-03   -2.443720E-04
6.000000E-03   -4.243336E-04
6.020833E-03   -4.517982E-04
6.041667E-03   -6.113489E-04
6.062500E-03   -7.367753E-04
6.083333E-03   -1.172086E-03
6.104167E-03   -2.353162E-03
6.125000E-03   -5.326818E-03
6.145833E-03   -8.489971E-03
6.166667E-03   -1.380466E-02
6.187500E-03   -1.338970E-02
6.208333E-03   -9.156855E-03
6.229167E-03   1.699820E-02
6.250000E-03   8.860527E-02
6.270833E-03   1.949090E-01
6.291667E-03   3.531755E-01
6.312500E-03   3.940451E-01
6.333333E-03   3.959834E-01
6.354167E-03   3.909070E-01
6.375000E-03   3.833315E-01
6.395833E-03   3.739785E-01
6.416667E-03   2.135465E-01
6.437500E-03   9.451707E-02
6.458333E-03   2.556130E-02
6.479167E-03   -3.858717E-02
6.500000E-03   -6.804238E-02
6.520833E-03   -2.415992E-02
6.541667E-03   2.155938E-03
6.562500E-03   2.840881E-02
6.583333E-03   1.092270E-01
6.604167E-03   1.524541E-01
6.625000E-03   1.270053E-01
6.645833E-03   1.515377E-01
6.666667E-03   1.906878E-01
6.687500E-03   1.712938E-01
6.708333E-03   8.935490E-02
6.729167E-03   4.414801E-02
6.750000E-03   -1.768115E-02
6.770833E-03   -7.492192E-02
6.791667E-03   -7.756782E-02
6.812500E-03   -1.089575E-01
6.833333E-03   -1.824374E-01
6.854167E-03   -2.100281E-01
6.875000E-03   -1.860249E-01
6.895833E-03   -1.747853E-01
6.916667E-03   -1.672441E-01
6.937500E-03   -1.567810E-01
6.958333E-03   -4.700667E-02
6.979167E-03   2.268863E-02
7.000000E-03   6.709214E-02
7.020833E-03   7.992069E-02
7.041667E-03   6.400167E-02
7.062500E-03   7.270254E-02
7.083333E-03   5.224339E-02
7.104167E-03   -4.172588E-03
7.125000E-03   -3.874416E-02
7.145833E-03   -6.471364E-02
7.166667E-03   -7.290049E-02
7.187500E-03   -9.072924E-02
7.208333E-03   -1.290077E-01
7.229167E-03   -1.173901E-01
7.250000E-03   -7.647581E-02
7.270833E-03   -3.658947E-02
7.291667E-03   -2.613836E-02
7.312500E-03   -4.240718E-02
7.333333E-03   -2.344850E-02
7.354167E-03   9.860171E-04
7.375000E-03   1.472554E-02
7.395833E-03   1.685998E-02
7.416667E-03   -1.387097E-02
7.437500E-03   -6.299981E-02
7.458333E-03   -9.709494E-02
7.479167E-03   -9.842877E-02
7.500000E-03   -1.122974E-01
7.520833E-03   -1.333670E-01
7.541667E-03   -1.340374E-01
7.562500E-03   -1.158889E-01
7.583333E-03   -1.034152E-01
7.604167E-03   -1.246261E-01
7.625000E-03   -9.306949E-02
7.645833E-03   -3.105778E-02
7.666667E-03   8.608496E-03
7.687500E-03   3.007286E-02
7.708333E-03   1.381625E-02
7.729167E-03   2.441184E-02
7.750000E-03   6.823947E-02
7.770833E-03   6.833134E-02
7.791667E-03   4.203856E-02
7.812500E-03   1.721734E-03
7.833333E-03   -1.539015E-02
7.854167E-03   -4.467234E-02
7.875000E-03   -7.678689E-02
7.895833E-03   -5.723252E-02
7.916667E-03   -4.912826E-02
7.937500E-03   -5.203327E-02
7.958333E-03   -3.083377E-02
7.979167E-03   -1.996494E-02
8.000000E-03   -1.068328E-03
8.020833E-03   3.099932E-02
8.041667E-03   5.452260E-02
8.062500E-03   6.219984E-02
8.083333E-03   3.035117E-02
8.104167E-03   -5.758122E-03
8.125000E-03   -2.498194E-02
8.145833E-03   -4.306260E-02
8.166667E-03   -5.514412E-02
8.187500E-03   -8.280369E-02
8.208333E-03   -1.368775E-01
8.229167E-03   -1.687951E-01
8.250000E-03   -1.487188E-01
8.270833E-03   -1.309664E-01
8.291667E-03   -1.307405E-01
8.312500E-03   -1.120297E-01
8.333333E-03   -9.573519E-02
8.354167E-03   -9.262127E-02
8.375000E-03   -8.417211E-02
8.395833E-03   -8.447324E-02
8.416667E-03   -6.135401E-02
8.437500E-03   -2.777295E-02
8.458333E-03   -4.147034E-02
8.479167E-03   -7.902422E-02
8.500000E-03   -9.657136E-02
8.520833E-03   -8.981631E-02
8.541667E-03   -6.749350E-02
8.562500E-03   -7.025884E-02
8.583333E-03   -9.589621E-02
8.604167E-03   -9.964760E-02
8.625000E-03   -8.937617E-02
8.645833E-03   -7.331454E-02
8.666667E-03   -4.144125E-02
8.687500E-03   -1.917846E-02
8.708333E-03   -5.162941E-03
8.729167E-03   1.372387E-02
8.750000E-03   1.281711E-02
8.770833E-03   1.861733E-02
8.791667E-03   4.397153E-02
8.812500E-03   4.813820E-02
8.833333E-03   5.261846E-02
8.854167E-03   4.088871E-02
8.875000E-03   3.290575E-03
8.895833E-03   -1.677813E-02
8.916667E-03   -1.021613E-02
8.937500E-03   9.905880E-03
8.958333E-03   1.349264E-02
8.979167E-03   -1.330435E-02
9.000000E-03   -2.117383E-02
9.020833E-03   9.389337E-03
9.041667E-03   3.888965E-02
9.062500E-03   4.795278E-02
9.083333E-03   5.440572E-02
9.104167E-03   5.995122E-02
9.125000E-03   6.108887E-02
9.145833E-03   5.439769E-02
9.166667E-03   3.336109E-02
9.187500E-03   2.882478E-02
9.208333E-03   4.102807E-02
9.229167E-03   2.678293E-02
9.250000E-03   -7.406713E-03
9.270833E-03   -2.905924E-02
9.291667E-03   -2.957537E-02
9.312500E-03   -1.557950E-02
9.333333E-03   -6.428264E-03
9.354167E-03   -1.081206E-02
9.375000E-03   -1.978317E-02
9.395833E-03   -2.414620E-02
9.416667E-03   -1.128596E-02
9.437500E-03   6.604697E-03
9.458333E-03   4.907028E-03
9.479167E-03   -3.270568E-03
9.500000E-03   -2.194653E-03
9.520833E-03   -4.857363E-03
9.541667E-03   -9.260487E-03
9.562500E-03   -1.482794E-02
9.583333E-03   -2.436578E-02
9.604167E-03   -2.042631E-02
9.625000E-03   -8.443799E-03
9.645833E-03   -1.482111E-02
9.666667E-03   -1.934874E-02
9.687500E-03   -3.811333E-04
9.708333E-03   2.401181E-02
9.729167E-03   3.577184E-02
9.750000E-03   2.704625E-02
9.770833E-03   1.442786E-02
9.791667E-03   2.105445E-02
9.812500E-03   2.590412E-02
9.833333E-03   1.333263E-02
9.854167E-03   -4.114378E-03
9.875000E-03   -1.944071E-02
9.895833E-03   -1.922474E-02
9.916667E-03   -1.352475E-02
9.937500E-03   -2.504031E-02
9.958333E-03   -3.291715E-02
9.979167E-03   -2.910957E-02
1.000000E-02   -3.118819E-02
1.002083E-02   -3.391810E-02
1.004167E-02   -3.399484E-02
1.006250E-02   -3.690361E-02
1.008333E-02   -3.230765E-02
1.010417E-02   -2.180951E-02
1.012500E-02   -1.997064E-02
1.014583E-02   -2.063631E-02
1.016667E-02   -1.466336E-02
1.018750E-02   -6.957845E-03
1.020833E-02   7.902973E-04
1.022917E-02   -2.176766E-03
1.025000E-02   -1.801495E-02
1.027083E-02   -2.672254E-02
1.029167E-02   -2.134415E-02
1.031250E-02   -1.263124E-02
1.033333E-02   -1.538171E-02
1.035417E-02   -2.816178E-02
1.037500E-02   -2.393905E-02
1.039583E-02   -1.940934E-03
1.041667E-02   8.770464E-03
1.043750E-02   6.738157E-03
1.045833E-02   1.174150E-02
1.047917E-02   2.162293E-02
1.050000E-02   2.466188E-02
1.052083E-02   1.899775E-02
1.054167E-02   1.198506E-02
1.056250E-02   1.637741E-02
1.058333E-02   2.548644E-02
1.060417E-02   2.035259E-02
1.062500E-02   6.317164E-03
1.064583E-02   1.434262E-03
1.066667E-02   9.460380E-03
1.068750E-02   2.098297E-02
1.070833E-02   2.733097E-02
1.072917E-02   2.894888E-02
1.075000E-02   2.815630E-02
1.077083E-02   3.022484E-02
1.079167E-02   4.327550E-02
1.081250E-02   5.550911E-02
1.083333E-02   5.267552E-02
1.085417E-02   4.690723E-02
1.087500E-02   4.659521E-02
1.089583E-02   4.391658E-02
1.091667E-02   3.746919E-02
1.093750E-02   2.842632E-02
1.095833E-02   2.234369E-02
1.097917E-02   2.341268E-02
1.100000E-02   1.738137E-02
1.102083E-02   -1.174653E-03
1.104167E-02   -9.553570E-03
1.106250E-02   1.116929E-03
1.108333E-02   1.456074E-02
1.110417E-02   1.371684E-02
1.112500E-02   2.406181E-03
1.114583E-02   2.519223E-04
1.116667E-02   9.844173E-03
1.118750E-02   1.773601E-02
1.120833E-02   1.922814E-02
1.122917E-02   1.434768E-02
1.125000E-02   8.879832E-03
1.127083E-02   6.716464E-03
1.129167E-02   1.169546E-04
1.131250E-02   -7.054592E-03
1.133333E-02   -4.301012E-03
1.135417E-02   -1.453496E-03
1.137500E-02   -6.009077E-03
1.139583E-02   -9.961106E-03
1.141667E-02   -1.313648E-02
1.143750E-02   -1.307551E-02
1.145833E-02   -1.835840E-03
1.147917E-02   1.077419E-02
1.150000E-02   1.277759E-02
1.152083E-02   6.409572E-03
1.154167E-02   1.558794E-03
1.156250E-02   8.101268E-03
1.158333E-02   1.905814E-02
1.160417E-02   1.992033E-02
1.162500E-02   1.272514E-02
1.164583E-02   7.850965E-03
1.166667E-02   8.007081E-03
1.168750E-02   7.792939E-03
1.170833E-02   1.116257E-03
1.172917E-02   -3.352278E-03
1.175000E-02   3.343208E-03
1.177083E-02   8.562672E-03
1.179167E-02   1.606233E-03
1.181250E-02   -3.277944E-03
1.183333E-02   4.848038E-03
1.185417E-02   1.773393E-02
1.187500E-02   2.283464E-02
1.189583E-02   1.552171E-02
1.191667E-02   7.385346E-03
1.193750E-02   9.174537E-03
1.195833E-02   1.328617E-02
1.197917E-02   1.045376E-02
1.200000E-02   3.838416E-03
1.202083E-02   -7.721706E-04
1.204167E-02   -3.864311E-03
1.206250E-02   -7.026101E-03
1.208333E-02   -6.810160E-03
1.210417E-02   -2.083002E-03
1.212500E-02   2.018038E-03
1.214583E-02   3.764910E-03
1.216667E-02   7.192349E-03
1.218750E-02   8.880145E-03
1.220833E-02   6.200486E-03
1.222917E-02   8.218803E-03
1.225000E-02   1.588455E-02
1.227083E-02   1.861907E-02
1.229167E-02   1.320991E-02
1.231250E-02   6.124726E-03
1.233333E-02   7.101408E-03
1.235417E-02   1.656315E-02
1.237500E-02   1.872976E-02
1.239583E-02   9.785810E-03
1.241667E-02   5.956422E-03
1.243750E-02   1.176223E-02
1.245833E-02   1.524158E-02
1.247917E-02   1.188807E-02
1.250000E-02   9.853196E-03
1.252083E-02   1.439808E-02
1.254167E-02   1.910147E-02
1.256250E-02   1.756088E-02
1.258333E-02   1.437281E-02
1.260417E-02   1.536756E-02
1.262500E-02   1.989478E-02
1.264583E-02   2.270753E-02
1.266667E-02   1.905184E-02
1.268750E-02   1.403137E-02
1.270833E-02   1.433599E-02
1.272917E-02   1.653569E-02
1.275000E-02   1.730883E-02
1.277083E-02   1.660401E-02
1.279167E-02   1.373929E-02
1.281250E-02   1.179348E-02
1.283333E-02   1.341774E-02
1.285417E-02   1.590751E-02
1.287500E-02   1.465536E-02
1.289583E-02   8.912255E-03
1.291667E-02   5.676250E-03
1.293750E-02   8.256866E-03
1.295833E-02   8.476887E-03
1.297917E-02   3.191508E-03
1.300000E-02   -1.761835E-03
1.302083E-02   -3.464192E-03
1.304167E-02   -2.877377E-03
1.306250E-02   -5.835257E-03
1.308333E-02   -1.355581E-02
1.310417E-02   -1.516866E-02
1.312500E-02   -8.289611E-03
1.314583E-02   -5.599329E-03
1.316667E-02   -1.078490E-02
1.318750E-02   -1.249671E-02
1.320833E-02   -5.440732E-03
1.322917E-02   2.072525E-03
1.325000E-02   2.778261E-03
1.327083E-02   -7.526740E-04
1.329167E-02   -1.154365E-03
1.331250E-02   3.101387E-03
1.333333E-02   5.421557E-03
1.335417E-02   3.991320E-03
1.337500E-02   1.492088E-03
1.339583E-02   -6.206092E-04
1.341667E-02   -2.440531E-03
1.343750E-02   -5.051722E-03
1.345833E-02   -6.530032E-03
1.347917E-02   -6.063031E-03
1.350000E-02   -6.092538E-03
1.352083E-02   -5.641829E-03
1.354167E-02   -4.031776E-03
1.356250E-02   -4.502571E-03
1.358333E-02   -5.710422E-03
1.360417E-02   -1.961150E-03
1.362500E-02   4.100319E-03
1.364583E-02   4.735693E-03
1.366667E-02   -9.632718E-04
1.368750E-02   -5.815033E-03
1.370833E-02   -2.990680E-03
1.372917E-02   1.978189E-03
1.375000E-02   -2.449579E-04
1.377083E-02   -5.994369E-03
1.379167E-02   -7.321727E-03
1.381250E-02   -4.314097E-03
1.383333E-02   -3.166843E-03
1.385417E-02   -6.081590E-03
1.387500E-02   -5.701036E-03
1.389583E-02   -2.541007E-04
1.391667E-02   1.384713E-03
1.393750E-02   -2.177114E-03
1.395833E-02   -3.683147E-03
1.397917E-02   -1.092657E-03
1.400000E-02   2.478241E-03
1.402083E-02   3.078261E-03
1.404167E-02   -5.371077E-04
1.406250E-02   -3.591043E-03
1.408333E-02   -2.939393E-03
1.410417E-02   -1.034527E-03
1.412500E-02   8.200270E-04
1.414583E-02   1.958530E-03
1.416667E-02   8.158346E-04
1.418750E-02   2.457899E-04
1.420833E-02   3.840194E-03
1.422917E-02   9.654308E-03
1.425000E-02   1.299095E-02
1.427083E-02   1.367664E-02
1.429167E-02   1.614727E-02
1.431250E-02   1.926688E-02
1.433333E-02   1.775591E-02
1.435417E-02   1.408344E-02
1.437500E-02   1.390816E-02
1.439583E-02   1.644429E-02
1.441667E-02   1.599707E-02
1.443750E-02   9.581119E-03
1.445833E-02   2.383185E-03
1.447917E-02   1.800961E-03
1.450000E-02   4.878276E-03
1.452083E-02   3.830649E-03
1.454167E-02   -7.591505E-04
1.456250E-02   -3.289913E-03
1.458333E-02   -1.849826E-03
1.460417E-02   -3.597400E-04
1.462500E-02   -2.155108E-03
1.464583E-02   -3.569618E-03
1.466667E-02   -2.392855E-03
1.468750E-02   -2.800828E-03
1.470833E-02   -6.053191E-03
1.472917E-02   -9.863395E-03
1.475000E-02   -1.188906E-02
1.477083E-02   -1.144435E-02
1.479167E-02   -1.130204E-02
1.481250E-02   -1.317551E-02
1.483333E-02   -1.481140E-02
1.485417E-02   -1.515819E-02
1.487500E-02   -1.434677E-02
1.489583E-02   -1.106929E-02
1.491667E-02   -7.973320E-03
1.493750E-02   -8.794461E-03
1.495833E-02   -1.039533E-02
1.497917E-02   -8.114990E-03
1.500000E-02   -3.725350E-03
1.502083E-02   -2.329728E-03
1.504167E-02   -4.248490E-03
1.506250E-02   -4.213644E-03
1.508333E-02   -7.673648E-04
1.510417E-02   7.018844E-04
1.512500E-02   -1.517511E-03
1.514583E-02   -2.151993E-03
1.516667E-02   2.024160E-03
1.518750E-02   6.436080E-03
1.520833E-02   5.257390E-03
1.522917E-02   1.992311E-03
1.525000E-02   4.349586E-03
1.527083E-02   9.876476E-03
1.529167E-02   1.160939E-02
1.531250E-02   1.039733E-02
1.533333E-02   1.025461E-02
1.535417E-02   1.127824E-02
1.537500E-02   1.197040E-02
1.539583E-02   1.121317E-02
1.541667E-02   9.556901E-03
1.543750E-02   8.371142E-03
1.545833E-02   7.097417E-03
1.547917E-02   5.584919E-03
1.550000E-02   4.304689E-03
1.552083E-02   2.278026E-03
1.554167E-02   1.194067E-05
1.556250E-02   -1.129070E-03
1.558333E-02   -1.468878E-03
1.560417E-02   -2.296761E-03
1.562500E-02   -5.051308E-03
1.564583E-02   -7.289826E-03
1.566667E-02   -6.066239E-03
1.568750E-02   -5.033916E-03
1.570833E-02   -7.991357E-03
1.572917E-02   -1.165999E-02
1.575000E-02   -1.127829E-02
1.577083E-02   -8.261235E-03
1.579167E-02   -7.421495E-03
1.581250E-02   -9.746637E-03
1.583333E-02   -1.088334E-02
1.585417E-02   -8.018617E-03
1.587500E-02   -5.173838E-03
1.589583E-02   -5.904171E-03
1.591667E-02   -7.226557E-03
1.593750E-02   -5.548695E-03
1.595833E-02   -2.466487E-03
1.597917E-02   -1.932251E-03
1.600000E-02   -3.105390E-03
1.602083E-02   -2.294518E-03
1.604167E-02   -5.532333E-04
1.606250E-02   -2.578280E-04
1.608333E-02   -1.195396E-03
1.610417E-02   -2.371780E-03
1.612500E-02   -2.416550E-03
1.614583E-02   -1.390001E-03
1.616667E-02   -9.198164E-04
1.618750E-02   -1.175727E-03
1.620833E-02   -1.773341E-03
1.622917E-02   -2.447307E-03
1.625000E-02   -1.591616E-03
1.627083E-02   9.032105E-04
1.629167E-02   1.834047E-03
1.631250E-02   -8.828391E-05
1.633333E-02   -1.556245E-03
1.635417E-02   -2.849594E-04
1.637500E-02   1.184223E-03
1.639583E-02   -4.679353E-04
1.641667E-02   -2.983437E-03
1.643750E-02   -2.610450E-03
1.645833E-02   -1.368551E-03
1.647917E-02   -2.733100E-03
1.650000E-02   -5.374490E-03
1.652083E-02   -5.808602E-03
1.654167E-02   -3.651018E-03
1.656250E-02   -3.148652E-03
1.658333E-02   -6.861435E-03
1.660417E-02   -1.050383E-02
1.662500E-02   -1.011072E-02
1.664583E-02   -8.607469E-03
1.666667E-02   -9.577040E-03
1.668750E-02   -1.198727E-02
1.670833E-02   -1.291929E-02
1.672917E-02   -1.204167E-02
1.675000E-02   -1.169185E-02
1.677083E-02   -1.187798E-02
1.679167E-02   -1.088353E-02
1.681250E-02   -9.719388E-03
1.683333E-02   -9.470603E-03
1.685417E-02   -9.076990E-03
1.687500E-02   -8.126615E-03
1.689583E-02   -7.341214E-03
1.691667E-02   -6.799635E-03
1.693750E-02   -5.673096E-03
1.695833E-02   -3.905379E-03
1.697917E-02   -3.447872E-03
1.700000E-02   -4.750873E-03
1.702083E-02   -4.279243E-03
1.704167E-02   -9.306848E-04
1.706250E-02   7.393330E-04
1.708333E-02   -1.163771E-03
1.710417E-02   -2.525176E-03
1.712500E-02   -7.650567E-04
1.714583E-02   1.436094E-03
1.716667E-02   1.468881E-03
1.718750E-02   -7.311259E-05
1.720833E-02   -2.342194E-04
1.722917E-02   1.328387E-03
1.725000E-02   1.208691E-03
1.727083E-02   -8.000789E-04
1.729167E-02   -1.554879E-03
1.731250E-02   -5.457610E-04
1.733333E-02   -4.913603E-04
1.735417E-02   -2.660302E-03
1.737500E-02   -4.873682E-03
1.739583E-02   -5.235087E-03
1.741667E-02   -4.815938E-03
1.743750E-02   -4.803866E-03
1.745833E-02   -5.610595E-03
1.747917E-02   -6.703398E-03
1.750000E-02   -7.384812E-03
1.752083E-02   -7.600198E-03
1.754167E-02   -7.195357E-03
1.756250E-02   -6.393642E-03
