	RODE 45g		
126.953125	-7.05	-17.35	1.00
127.929688	-7.42	-17.18	1.00
128.906250	-7.41	-15.77	1.00
129.882813	-7.64	-15.15	1.00
130.859375	-7.89	-13.45	1.00
131.835938	-7.98	-13.01	1.00
132.812500	-8.09	-12.65	1.00
133.789063	-8.26	-10.51	1.00
134.765625	-8.13	-9.37	1.00
135.742188	-8.01	-8.41	1.00
136.718750	-8.01	-5.71	1.00
137.695313	-7.92	-4.84	1.00
138.671875	-7.84	-5.13	1.00
140.625000	-7.24	-4.46	1.00
142.578125	-7.53	-7.23	1.00
144.531250	-7.38	-5.50	1.00
146.484375	-7.97	-3.92	1.00
148.437500	-8.00	-1.58	1.00
150.390625	-7.77	-2.04	1.00
152.343750	-7.51	-1.74	1.00
154.296875	-7.24	1.22	1.00
156.250000	-7.14	-0.54	1.00
158.203125	-7.16	-1.58	1.00
160.156250	-7.07	-1.86	1.00
162.109375	-7.10	-2.03	1.00
164.062500	-7.11	-2.91	1.00
166.015625	-6.69	-5.67	1.00
167.968750	-6.98	-7.94	1.00
169.921875	-7.56	-8.71	1.00
171.875000	-7.94	-15.86	1.00
173.828125	-8.02	-22.18	1.00
175.781250	-9.24	-20.58	0.99
177.734375	-11.58	-3.23	1.00
179.687500	-11.56	-3.03	1.00
181.640625	-12.00	-1.48	0.99
183.593750	-10.67	26.25	0.99
185.546875	-10.52	22.71	1.00
187.500000	-8.56	26.88	1.00
189.453125	-8.35	30.74	1.00
191.406250	-8.02	29.72	1.00
193.359375	-8.37	29.35	1.00
195.312500	-6.15	23.89	1.00
197.265625	-5.88	25.22	1.00
199.218750	-5.22	23.64	1.00
201.171875	-4.88	22.29	1.00
203.125000	-4.96	19.85	1.00
205.078125	-4.75	14.38	1.00
207.031250	-4.83	9.78	1.00
208.984375	-4.68	10.03	1.00
210.937500	-4.70	7.35	1.00
212.890625	-4.73	6.72	1.00
214.843750	-4.78	3.87	1.00
216.796875	-5.01	-0.97	1.00
218.750000	-5.40	-1.71	1.00
220.703125	-5.85	-4.24	1.00
222.656250	-6.38	-5.01	1.00
224.609375	-7.05	0.91	1.00
226.562500	-7.06	3.37	1.00
228.515625	-6.91	6.07	1.00
230.468750	-6.72	8.16	1.00
232.421875	-6.56	9.97	1.00
234.375000	-6.22	9.89	1.00
236.328125	-6.04	5.71	1.00
238.281250	-5.84	5.60	1.00
240.234375	-6.45	0.93	1.00
242.187500	-6.71	0.98	1.00
244.140625	-7.33	4.70	1.00
246.093750	-7.48	6.29	1.00
248.046875	-7.67	9.71	1.00
250.000000	-7.78	12.06	1.00
251.953125	-7.91	16.19	1.00
253.906250	-7.87	19.14	1.00
255.859375	-7.83	22.65	1.00
257.812500	-6.69	31.91	0.98
259.765625	-5.49	31.49	1.00
261.718750	-4.28	27.60	1.00
263.671875	-3.69	28.54	1.00
265.625000	-3.40	26.52	1.00
267.578125	-3.05	23.19	1.00
269.531250	-2.67	21.26	1.00
271.484375	-2.26	19.40	1.00
273.437500	-1.99	17.77	1.00
275.390625	-1.79	16.78	1.00
277.343750	-1.32	14.11	1.00
281.250000	-0.66	6.95	0.99
285.156250	1.38	-25.13	0.98
289.062500	2.59	-47.78	0.94
292.968750	-3.31	-57.11	0.98
296.875000	-6.28	-50.50	0.98
300.781250	-7.31	-18.64	0.99
304.687500	-5.75	-27.40	1.00
308.593750	-5.83	-27.88	1.00
312.500000	-7.23	-32.00	0.99
316.406250	-7.51	-45.86	0.97
320.312500	-11.17	-30.76	0.99
324.218750	-12.37	-20.13	1.00
328.125000	-13.57	-24.09	0.99
332.031250	-12.42	-3.16	1.00
335.937500	-14.75	-2.50	0.99
339.843750	-14.91	5.84	0.99
343.750000	-16.50	35.32	0.97
347.656250	-17.35	35.50	0.91
351.562500	-6.43	55.75	0.99
355.468750	-6.18	30.57	0.99
359.375000	-6.42	30.06	1.00
363.281250	-6.68	36.53	0.99
367.187500	-5.30	39.07	1.00
371.093750	-4.66	33.06	1.00
375.000000	-4.47	30.34	1.00
378.906250	-4.45	30.63	1.00
382.812500	-3.22	31.80	1.00
386.718750	-1.48	22.88	1.00
390.625000	-1.57	18.95	1.00
394.531250	-1.04	9.38	1.00
398.437500	-1.44	1.32	1.00
402.343750	-1.32	0.44	1.00
406.250000	-1.16	-2.26	1.00
410.156250	0.06	-26.79	0.99
414.062500	-0.81	-28.33	0.99
417.968750	-4.56	-35.60	0.99
421.875000	-6.07	-38.07	0.99
425.781250	-7.91	-37.65	0.98
429.687500	-13.06	-28.74	0.98
433.593750	-12.61	-14.56	0.95
437.500000	-11.84	5.52	1.00
441.406250	-11.90	4.56	0.99
445.312500	-10.43	9.47	1.00
449.218750	-11.24	11.31	0.99
453.125000	-9.85	19.14	1.00
457.031250	-9.60	21.20	1.00
460.937500	-9.06	23.69	1.00
464.843750	-8.81	26.45	1.00
468.750000	-8.08	31.88	1.00
472.656250	-7.00	33.49	0.99
476.562500	-4.74	31.53	0.99
480.468750	-3.42	30.44	1.00
484.375000	-3.09	21.64	1.00
488.281250	-3.55	13.46	1.00
492.187500	-3.69	10.48	1.00
496.093750	-4.08	5.38	1.00
500.000000	-4.29	4.31	1.00
503.906250	-4.42	5.17	1.00
507.812500	-4.12	6.13	1.00
511.718750	-3.67	3.03	1.00
515.625000	-3.55	-4.08	1.00
519.531250	-3.90	-5.57	1.00
523.437500	-4.06	-7.34	1.00
527.343750	-4.39	-9.19	1.00
531.250000	-5.07	-17.15	1.00
535.156250	-5.41	-18.84	1.00
539.062500	-6.94	-20.01	0.94
542.968750	-9.85	-23.33	0.96
546.875000	-11.25	-8.52	0.99
550.781250	-12.00	1.28	0.99
554.687500	-11.17	18.77	0.99
560.000000	-9.79	12.01	1.00
568.000000	-8.80	21.16	0.99
576.000000	-8.59	28.58	0.99
584.000000	-5.13	28.11	0.97
592.000000	-3.84	27.07	0.99
600.000000	-2.49	18.99	0.99
608.000000	-3.33	0.20	1.00
616.000000	-3.36	0.53	1.00
624.000000	-5.94	-6.76	0.99
632.000000	-7.16	0.12	0.99
640.000000	-7.27	17.24	1.00
648.000000	-6.53	16.10	0.99
656.000000	-5.57	5.00	0.99
664.000000	-6.16	11.96	0.99
672.000000	-5.89	2.60	0.99
680.000000	-7.66	8.42	1.00
688.000000	-7.07	7.93	1.00
696.000000	-6.21	14.35	1.00
704.000000	-5.59	7.61	1.00
712.000000	-5.72	7.65	1.00
720.000000	-4.86	0.51	1.00
728.000000	-4.69	1.47	1.00
736.000000	-6.32	-5.10	1.00
744.000000	-7.31	-0.21	0.99
752.000000	-8.19	7.42	1.00
760.000000	-7.89	9.11	1.00
768.000000	-6.56	20.43	1.00
776.000000	-6.31	19.26	1.00
784.000000	-6.23	16.22	1.00
792.000000	-6.02	16.57	1.00
800.000000	-4.84	15.67	1.00
808.000000	-4.03	9.53	1.00
816.000000	-4.07	5.45	1.00
824.000000	-4.97	3.97	1.00
832.000000	-5.20	9.36	1.00
840.000000	-6.01	6.66	1.00
848.000000	-5.60	4.98	1.00
856.000000	-6.57	1.79	1.00
864.000000	-6.78	4.29	1.00
872.000000	-6.73	4.96	1.00
880.000000	-6.72	6.23	1.00
888.000000	-6.92	5.53	1.00
896.000000	-7.45	15.22	1.00
904.000000	-6.97	17.75	1.00
912.000000	-6.23	20.30	1.00
920.000000	-5.75	18.51	1.00
928.000000	-5.61	21.32	1.00
936.000000	-3.36	14.42	1.00
944.000000	-3.79	7.87	0.99
952.000000	-5.10	-0.92	1.00
960.000000	-5.92	3.14	1.00
968.000000	-6.38	8.63	1.00
976.000000	-6.20	10.96	1.00
984.000000	-5.79	11.36	1.00
992.000000	-5.34	11.06	1.00
1000.000000	-4.80	8.07	1.00
1008.000000	-5.01	4.49	1.00
1016.000000	-5.54	5.49	1.00
1024.000000	-5.73	6.93	1.00
1032.000000	-5.66	6.35	1.00
1040.000000	-6.08	0.35	1.00
1048.000000	-6.45	-3.57	0.99
1056.000000	-7.92	1.71	0.99
1064.000000	-8.61	17.06	0.99
1072.000000	-7.25	34.38	0.98
1080.000000	-5.58	37.86	0.97
1088.000000	-2.84	16.46	0.97
1096.000000	-3.18	7.13	0.99
1104.000000	-4.23	4.40	1.00
1112.000000	-4.33	5.04	1.00
1120.000000	-3.95	1.97	1.00
1128.000000	-4.13	-1.88	1.00
1136.000000	-5.13	-5.59	0.99
1144.000000	-6.96	-2.83	1.00
1152.000000	-7.21	-0.50	1.00
1160.000000	-6.91	4.20	1.00
1168.000000	-7.05	5.40	1.00
1176.000000	-7.24	6.10	1.00
1184.000000	-7.51	7.69	1.00
1192.000000	-8.09	12.52	0.99
1200.000000	-6.92	18.08	0.99
1208.000000	-6.03	14.71	1.00
1216.000000	-5.93	14.16	1.00
1224.000000	-6.08	14.12	1.00
1232.000000	-5.77	14.10	1.00
1240.000000	-5.57	11.53	1.00
1248.000000	-5.75	11.28	1.00
1256.000000	-5.79	13.24	1.00
1264.000000	-5.67	14.47	1.00
1272.000000	-5.47	14.43	1.00
1280.000000	-5.31	12.48	1.00
1288.000000	-5.24	11.24	1.00
1296.000000	-5.30	9.98	1.00
1304.000000	-4.93	7.90	1.00
1312.000000	-5.11	2.89	1.00
1320.000000	-5.29	2.66	1.00
1328.000000	-5.61	1.96	1.00
1336.000000	-6.22	-0.80	1.00
1344.000000	-7.31	1.03	1.00
1352.000000	-7.95	6.51	1.00
1360.000000	-8.01	13.14	1.00
1368.000000	-7.62	17.01	1.00
1376.000000	-7.45	19.90	1.00
1384.000000	-7.27	22.99	1.00
1392.000000	-6.88	25.47	1.00
1400.000000	-6.14	27.49	1.00
1408.000000	-5.38	27.44	1.00
1416.000000	-4.90	26.24	1.00
1424.000000	-4.56	24.92	1.00
1432.000000	-4.10	23.27	1.00
1440.000000	-3.02	19.25	1.00
1448.000000	-2.39	15.29	0.98
1456.000000	-2.22	-3.85	0.98
1464.000000	-3.16	-14.48	0.98
1472.000000	-4.81	-14.30	0.99
1480.000000	-6.45	-9.40	1.00
1488.000000	-7.33	-4.90	1.00
1496.000000	-8.15	0.76	1.00
1504.000000	-8.76	8.35	0.99
1512.000000	-8.37	15.37	1.00
1520.000000	-7.68	18.71	1.00
1528.000000	-7.26	20.87	1.00
1536.000000	-6.78	22.51	1.00
1544.000000	-6.44	22.88	1.00
1552.000000	-6.16	24.76	1.00
1560.000000	-5.79	26.23	1.00
1568.000000	-5.10	26.98	1.00
1576.000000	-4.53	24.36	1.00
1584.000000	-4.18	21.66	1.00
1592.000000	-3.99	17.34	1.00
1600.000000	-3.98	13.98	1.00
1608.000000	-4.10	11.56	1.00
1616.000000	-4.52	10.48	1.00
1624.000000	-4.78	9.49	1.00
1632.000000	-5.10	7.55	1.00
1640.000000	-5.61	5.43	1.00
1648.000000	-6.39	4.89	1.00
1656.000000	-7.00	9.33	1.00
1664.000000	-7.41	13.67	1.00
1672.000000	-7.26	18.81	1.00
1680.000000	-6.83	25.51	1.00
1688.000000	-6.46	27.19	1.00
1696.000000	-5.75	28.00	1.00
1704.000000	-5.10	24.97	1.00
1712.000000	-4.98	23.36	1.00
1720.000000	-4.96	22.98	1.00
1728.000000	-4.78	23.27	1.00
1736.000000	-4.64	22.62	1.00
1744.000000	-4.51	21.41	1.00
1752.000000	-4.62	18.64	1.00
1760.000000	-4.73	16.95	1.00
1768.000000	-4.81	16.90	1.00
1776.000000	-4.66	18.53	1.00
1784.000000	-4.18	19.08	1.00
1792.000000	-3.73	16.40	1.00
1800.000000	-3.61	12.61	1.00
1808.000000	-3.78	9.44	1.00
1816.000000	-4.26	5.69	1.00
1824.000000	-4.83	3.13	1.00
1832.000000	-5.55	1.50	1.00
1840.000000	-6.85	4.33	1.00
1848.000000	-8.13	9.31	1.00
1856.000000	-8.80	21.59	0.99
1866.665649	-7.01	19.47	0.96
1893.332275	-1.42	14.56	0.96
1919.998901	-4.05	8.35	0.95
1946.665527	-7.27	7.79	0.99
1973.332153	-5.39	26.58	0.99
1999.998779	-4.86	15.66	0.99
2026.665405	-6.53	14.24	0.95
2053.332031	-3.83	16.00	0.97
2079.998779	-1.09	27.48	0.90
2106.665527	-2.77	11.51	0.88
2133.332275	-7.00	9.61	0.96
2159.999023	-4.47	47.73	0.93
2186.665771	-3.88	42.83	0.92
2213.332520	-1.59	13.26	0.99
2239.999268	-3.60	-7.74	0.99
2266.666016	-4.81	-0.03	0.97
2293.332764	-5.26	19.60	1.00
2319.999512	-5.40	30.78	1.00
2346.666260	-4.62	35.95	0.99
2373.333008	-2.86	6.26	0.95
2399.999756	-0.88	12.33	0.99
2426.666504	-1.14	-9.90	0.98
2453.333252	-4.12	14.49	0.95
2480.000000	-4.72	1.62	0.93
2506.666748	-2.23	22.02	0.83
2533.333496	-2.10	22.54	0.93
2560.000244	-6.40	-16.39	0.89
2586.666992	-5.02	8.06	1.00
2613.333740	-4.71	17.69	1.00
2640.000488	-5.24	13.11	0.99
2666.667236	-6.67	23.37	0.98
2693.333984	-6.55	50.33	0.88
2720.000732	1.66	33.81	0.89
2746.667480	-2.61	-3.30	0.87
2773.334229	-6.87	0.67	0.90
2800.000977	-4.97	19.28	0.98
2826.667725	-3.51	29.76	0.99
2853.334473	-3.10	24.24	0.98
2880.001221	-1.58	17.61	0.99
2906.667969	-1.04	6.38	0.98
2933.334717	-3.99	-7.49	0.96
2960.001465	-6.23	22.05	0.98
2986.668213	-5.37	30.68	1.00
3013.334961	-1.40	24.18	0.97
3040.001709	-1.82	25.67	0.99
3066.668457	-1.30	26.53	0.98
3093.335205	-0.06	31.60	0.98
3120.001953	-2.94	9.82	0.91
3146.668701	-2.81	20.82	0.95
3173.335449	-1.36	34.23	0.94
3200.002197	2.00	28.96	0.98
3226.668945	1.77	14.44	0.98
3253.335693	-0.64	1.69	1.00
3280.002441	-2.86	-1.02	0.99
3306.669189	-6.05	8.31	0.96
3333.335938	-3.99	23.70	0.99
3360.002686	-2.62	24.27	0.99
3386.669434	0.92	17.73	0.98
3413.336182	0.23	9.06	1.00
3440.002930	-0.58	6.40	0.98
3466.669678	-3.63	12.13	0.97
3493.336426	-4.03	33.95	0.88
3520.003174	1.19	44.30	0.90
3546.669922	2.91	17.59	0.95
3573.336670	2.24	-3.70	0.86
3600.003418	-1.59	-5.44	0.97
3626.670166	-2.14	11.66	0.97
3653.336914	-0.38	6.57	0.98
3680.003662	-2.09	0.53	0.99
3706.670410	-4.03	-4.05	0.89
3733.337158	-2.31	3.50	0.65
3760.003906	-0.55	-29.82	0.97
3786.670654	-2.35	-20.67	0.97
3813.337402	-4.00	-3.57	0.87
3840.004150	0.69	23.61	0.88
3866.670898	3.81	10.10	0.95
3893.337646	2.81	-18.92	0.96
3920.004395	0.76	-9.41	0.94
3946.671143	0.02	13.24	0.98
3973.337891	-0.39	6.92	0.96
4000.004639	-0.46	6.58	0.99
4026.671387	0.39	5.09	1.00
4053.338135	0.87	2.19	1.00
4080.004883	1.45	-4.71	0.99
4106.671387	-0.98	-20.00	0.96
4133.337891	-2.47	-20.64	0.95
4160.004395	-0.61	0.29	0.83
4186.670898	1.31	2.71	0.98
4213.337402	1.53	-8.26	1.00
4240.003906	1.12	-19.49	0.97
4266.670410	-0.32	-19.37	0.98
4293.336914	-2.93	-8.33	0.95
4320.003418	-2.79	-4.16	0.78
4346.669922	-0.78	-20.83	0.98
4373.336426	-1.07	-21.09	1.00
4400.002930	-1.59	-17.24	1.00
4426.669434	-2.56	-20.90	0.99
4453.335938	-2.84	-15.07	0.96
4480.002441	-1.72	-13.77	0.95
4506.668945	-0.40	-7.04	0.99
4533.335449	-1.49	-11.22	0.99
4560.001953	-2.01	-14.37	1.00
4586.668457	-2.08	-13.48	0.99
4613.334961	-1.81	-14.00	0.98
4640.001465	-2.68	-15.89	0.99
4666.667969	-3.33	-10.37	0.99
4693.334473	-3.72	-12.41	0.98
4720.000977	-1.37	-17.45	0.97
4746.667480	-1.98	-24.73	0.98
4773.333984	-3.23	-17.29	0.97
4800.000488	-2.29	0.95	0.96
4826.666992	-1.36	2.99	0.98
4853.333496	-1.58	-6.71	0.99
4880.000000	-1.92	-12.66	1.00
4906.666504	-2.75	-12.42	1.00
4933.333008	-2.78	-9.17	1.00
4959.999512	-2.34	-6.25	1.00
4986.666016	-1.85	-7.42	1.00
5013.332520	-1.60	-8.14	1.00
5039.999023	-1.74	-7.44	1.00
5066.665527	-2.60	-9.81	0.99
5093.332031	-2.21	-11.52	1.00
5119.998535	-2.06	-11.39	1.00
5146.665039	-1.95	-12.01	1.00
5173.331543	-1.42	-13.68	1.00
5199.998047	-1.32	-13.64	0.98
5226.664551	-1.43	-17.71	0.99
5253.331055	-2.16	-16.51	0.99
5279.997559	-2.42	-10.92	0.99
5306.664063	-1.64	-7.96	1.00
5333.330566	-0.78	-11.76	0.99
5359.997070	-1.01	-15.98	0.99
5386.663574	-1.68	-20.23	0.98
5413.330078	-2.28	-16.32	0.99
5439.996582	-1.46	-11.67	0.99
5466.663086	-0.66	-14.37	1.00
5493.329590	-0.71	-19.31	0.99
5519.996094	-1.62	-18.20	0.99
5546.662598	-1.96	-16.95	1.00
5573.329102	-1.56	-19.40	0.99
5599.995605	-1.61	-21.42	1.00
5626.662109	-2.01	-20.68	0.99
5653.328613	-2.00	-16.34	0.97
5679.995117	-1.75	-13.47	0.96
5706.661621	-0.88	-25.80	0.91
5733.328125	-1.59	-22.40	0.99
5759.994629	-2.18	-19.04	0.98
5786.661133	-2.05	-15.96	0.99
5813.327637	-1.99	-17.06	0.99
5839.994141	-1.87	-15.30	1.00
5866.660645	-1.65	-15.05	1.00
5893.327148	-1.69	-18.73	1.00
5919.993652	-1.97	-21.86	1.00
5946.660156	-2.38	-22.98	1.00
5973.326660	-2.74	-23.59	0.98
5999.993164	-2.52	-17.89	1.00
6026.659668	-2.17	-17.32	1.00
6053.326172	-1.99	-18.58	1.00
6079.992676	-2.34	-19.00	1.00
6106.659180	-2.59	-16.53	1.00
6133.325684	-2.95	-14.46	1.00
6159.992188	-4.00	-9.87	0.95
6186.658691	-2.91	-6.18	0.98
6213.325195	-2.12	-13.85	0.99
6239.991699	-2.12	-21.46	0.99
6266.658203	-2.80	-22.87	0.98
6293.324707	-4.02	-15.78	0.98
6319.991211	-4.19	-7.55	0.91
6346.657715	-2.00	-4.73	0.97
6373.324219	-1.83	-16.59	0.98
6399.990723	-2.25	-22.90	0.99
6426.657227	-2.78	-21.61	1.00
6453.323730	-2.59	-18.30	1.00
6479.990234	-2.14	-17.41	1.00
6506.656738	-1.61	-18.98	1.00
6533.323242	-1.43	-19.05	0.99
6559.989746	-1.58	-19.19	0.97
6586.656250	-1.92	-25.53	1.00
6613.322754	-1.91	-27.49	1.00
6639.989258	-1.79	-26.69	0.97
6666.655762	-1.16	-22.86	0.97
6693.322266	-0.63	-31.12	0.84
6719.988770	-1.09	-34.77	0.99
6746.655273	-2.06	-33.92	0.99
6773.321777	-2.68	-29.43	1.00
6799.988281	-2.70	-24.96	0.99
6826.654785	-2.45	-21.49	0.99
6853.321289	-1.83	-21.50	1.00
6879.987793	-1.47	-23.26	0.98
6906.654297	-2.28	-26.54	0.98
6933.320801	-2.48	-27.36	0.99
6959.987305	-2.33	-26.16	1.00
6986.653809	-2.14	-26.74	1.00
7013.320313	-2.11	-27.99	1.00
7039.986816	-2.06	-28.49	1.00
7066.653320	-2.17	-30.21	1.00
7093.319824	-2.87	-31.74	0.98
7119.986328	-3.95	-29.02	0.91
7146.652832	-3.18	-23.98	0.99
7173.319336	-2.27	-28.45	0.96
7199.985840	-1.84	-34.61	0.99
7226.652344	-2.15	-39.22	0.99
7253.318848	-2.13	-35.06	0.97
7279.985352	-1.91	-32.48	1.00
7306.651855	-1.75	-31.52	0.99
7333.318359	-1.88	-28.78	0.97
7359.984863	-1.97	-30.77	1.00
7386.651367	-2.28	-34.68	0.99
7413.317871	-2.76	-37.68	0.99
7439.984375	-3.60	-35.91	0.98
7466.650879	-3.00	-30.72	0.91
7493.317383	-2.20	-31.23	0.98
7519.983887	-1.97	-36.70	0.98
7546.650391	-2.99	-41.76	0.98
7573.316895	-3.15	-41.99	0.97
7599.983398	-3.33	-39.07	0.99
7626.649902	-3.33	-40.13	0.99
7653.316406	-3.37	-39.78	0.97
7679.982910	-3.37	-36.61	0.99
7706.649414	-3.12	-36.20	0.99
7733.315918	-3.08	-39.35	1.00
7759.982422	-3.24	-39.98	1.00
7786.648926	-3.35	-37.48	0.99
7813.315430	-2.98	-35.57	0.99
7839.981934	-3.01	-36.16	0.99
7866.648438	-3.65	-41.41	0.97
7893.314941	-4.07	-43.87	1.00
7919.981445	-4.35	-42.17	0.99
7946.647949	-4.11	-40.74	1.00
7973.314453	-3.85	-40.18	1.00
7999.980957	-3.53	-39.76	0.99
8026.647461	-3.25	-40.32	1.00
8053.313965	-3.51	-39.91	0.98
8079.980469	-4.18	-43.68	1.00
8106.646973	-4.43	-44.25	1.00
8133.313477	-4.38	-45.16	1.00
8159.979980	-4.36	-46.95	1.00
8186.646484	-4.76	-48.50	1.00
8213.313477	-5.20	-49.54	1.00
8239.980469	-5.64	-50.51	0.99
8266.647461	-6.09	-50.43	1.00
8293.314453	-6.23	-47.93	1.00
8319.981445	-6.43	-47.90	0.99
8346.648438	-6.27	-49.37	1.00
8373.315430	-6.35	-49.09	1.00
8399.982422	-6.64	-48.20	1.00
8426.649414	-6.97	-45.31	1.00
8453.316406	-7.16	-42.39	1.00
8479.983398	-6.78	-40.69	1.00
8506.650391	-6.48	-41.37	0.99
8533.317383	-6.50	-42.44	1.00
8559.984375	-6.66	-39.35	0.99
8586.651367	-7.06	-37.46	1.00
8613.318359	-6.98	-36.23	1.00
8639.985352	-6.61	-35.95	1.00
8666.652344	-6.57	-37.14	0.99
8693.319336	-7.07	-36.05	0.97
8719.986328	-7.34	-35.78	1.00
8746.653320	-7.44	-36.22	1.00
8773.320313	-7.52	-35.46	0.99
8799.987305	-7.18	-33.47	1.00
8826.654297	-6.54	-32.11	0.99
8853.321289	-6.45	-35.96	0.98
8879.988281	-6.51	-37.41	1.00
8906.655273	-6.72	-37.14	1.00
8933.322266	-6.85	-35.66	1.00
8959.989258	-6.83	-35.01	1.00
8986.656250	-6.79	-35.18	1.00
9013.323242	-6.87	-35.73	1.00
9039.990234	-7.06	-35.35	0.99
9066.657227	-7.25	-34.14	1.00
9093.324219	-7.09	-32.47	0.99
9119.991211	-6.97	-31.83	1.00
9146.658203	-6.92	-31.79	1.00
9173.325195	-6.77	-34.40	0.99
9199.992188	-6.62	-37.72	1.00
9226.659180	-6.91	-40.44	0.99
9253.326172	-7.05	-39.35	1.00
9279.993164	-6.83	-37.55	0.98
9306.660156	-6.80	-36.69	0.97
9333.327148	-6.96	-37.05	0.99
9359.994141	-7.07	-36.65	1.00
9386.661133	-7.19	-36.06	1.00
9413.328125	-7.19	-34.91	1.00
9439.995117	-7.03	-33.36	1.00
9466.662109	-6.71	-32.44	1.00
9493.329102	-6.51	-32.40	1.00
9519.996094	-6.48	-33.30	1.00
9546.663086	-6.69	-34.26	1.00
9573.330078	-6.96	-34.85	1.00
9600.000977	-6.71	-29.76	1.00
9733.333984	-6.94	-32.82	1.00
9866.666992	-5.54	-41.60	0.98
10000.000000	-7.92	-40.98	0.99
10133.333008	-8.38	-35.63	0.99
10266.666016	-9.30	-32.57	0.99
