	RODE 75g		
531.250000	-5.39	-55.47	0.97
535.156250	-6.08	-65.59	0.95
539.062500	-12.19	-131.83	0.81
542.968750	-15.34	100.40	0.46
546.875000	-20.90	47.20	0.83
550.781250	-21.14	44.46	0.96
554.687500	-17.79	40.46	0.98
560.000000	-15.55	17.05	0.94
568.000000	-15.21	12.62	1.00
576.000000	-17.63	14.01	0.98
584.000000	-18.11	82.51	0.91
592.000000	-12.07	32.03	0.96
600.000000	-10.03	24.12	1.00
608.000000	-10.15	19.41	1.00
616.000000	-10.63	6.12	1.00
624.000000	-10.64	-3.77	1.00
632.000000	-13.18	4.36	0.99
640.000000	-13.44	4.40	1.00
648.000000	-11.74	4.10	1.00
656.000000	-11.48	5.91	0.99
664.000000	-13.70	17.41	0.99
672.000000	-12.79	21.04	1.00
680.000000	-10.89	26.32	1.00
688.000000	-9.88	22.21	1.00
696.000000	-8.25	2.47	0.97
704.000000	-11.23	-9.62	0.99
712.000000	-12.02	4.05	0.98
720.000000	-8.76	7.20	0.99
728.000000	-7.25	6.64	0.97
736.000000	-9.64	-34.14	0.97
744.000000	-14.72	-13.08	0.96
752.000000	-14.39	-14.91	1.00
760.000000	-15.48	-11.69	1.00
768.000000	-16.31	-2.92	0.99
776.000000	-16.57	6.37	1.00
784.000000	-15.45	0.20	1.00
792.000000	-16.56	21.68	0.99
800.000000	-15.19	19.62	0.98
808.000000	-12.35	30.91	1.00
816.000000	-12.04	28.45	1.00
824.000000	-10.93	19.77	0.99
832.000000	-10.83	13.20	1.00
840.000000	-10.88	9.32	1.00
848.000000	-9.67	5.27	0.99
856.000000	-9.61	-0.09	1.00
864.000000	-11.16	-2.93	1.00
872.000000	-11.35	-8.34	1.00
880.000000	-12.16	-11.78	1.00
888.000000	-14.69	-16.30	0.99
896.000000	-15.68	-7.25	0.99
904.000000	-16.00	10.76	0.95
912.000000	-15.28	21.28	0.99
920.000000	-13.70	27.49	1.00
928.000000	-12.29	28.97	1.00
936.000000	-11.67	11.39	0.98
944.000000	-11.16	9.75	0.99
952.000000	-11.58	5.50	1.00
960.000000	-11.66	10.93	1.00
968.000000	-11.89	10.47	1.00
976.000000	-11.32	11.54	1.00
984.000000	-10.66	12.40	1.00
992.000000	-9.67	9.14	0.99
1000.000000	-10.35	-2.47	1.00
1008.000000	-11.36	-7.03	1.00
1016.000000	-12.20	-6.62	1.00
1024.000000	-12.70	0.88	1.00
1032.000000	-12.78	1.95	1.00
1040.000000	-13.39	-6.67	0.99
1048.000000	-15.85	-7.52	0.97
1056.000000	-16.49	-1.56	0.98
1064.000000	-15.40	23.57	0.96
1072.000000	-14.95	32.24	0.95
1080.000000	-10.28	32.71	0.97
1088.000000	-8.57	27.61	0.98
1096.000000	-9.72	12.60	0.99
1104.000000	-9.31	7.83	1.00
1112.000000	-9.36	3.55	1.00
1120.000000	-9.51	1.62	0.99
1128.000000	-10.34	-16.15	0.99
1136.000000	-12.00	-16.22	0.99
1144.000000	-13.53	-8.89	1.00
1152.000000	-13.40	-5.07	1.00
1160.000000	-13.31	-2.42	1.00
1168.000000	-13.47	-1.10	1.00
1176.000000	-13.75	4.10	1.00
1184.000000	-13.86	5.50	1.00
1192.000000	-13.96	5.46	0.99
1200.000000	-13.92	8.73	1.00
1208.000000	-13.44	5.68	1.00
1216.000000	-13.30	4.04	1.00
1224.000000	-13.39	9.06	1.00
1232.000000	-13.27	11.26	1.00
1240.000000	-13.00	13.18	1.00
1248.000000	-12.30	16.30	0.99
1256.000000	-11.76	22.54	0.99
1264.000000	-10.75	16.69	1.00
1272.000000	-10.77	12.76	1.00
1280.000000	-11.50	7.29	0.99
1288.000000	-11.65	10.20	1.00
1296.000000	-11.81	9.73	1.00
1304.000000	-10.88	11.75	0.99
1312.000000	-10.10	12.28	1.00
1320.000000	-10.54	-1.14	1.00
1328.000000	-11.52	-4.42	1.00
1336.000000	-13.33	-5.08	0.99
1344.000000	-14.64	-1.60	0.99
1352.000000	-14.74	6.90	1.00
1360.000000	-14.64	11.67	1.00
1368.000000	-14.11	18.98	1.00
1376.000000	-13.85	19.94	1.00
1384.000000	-13.58	21.52	1.00
1392.000000	-13.17	24.73	1.00
1400.000000	-13.02	25.50	1.00
1408.000000	-12.38	21.04	1.00
1416.000000	-12.47	20.06	1.00
1424.000000	-12.69	23.45	0.99
1432.000000	-11.64	26.03	0.99
1440.000000	-9.86	28.15	1.00
1448.000000	-9.73	25.38	0.95
1456.000000	-7.90	8.21	0.99
1464.000000	-8.91	-0.42	0.98
1472.000000	-9.82	-7.29	1.00
1480.000000	-10.88	-9.55	1.00
1488.000000	-11.99	-10.35	1.00
1496.000000	-12.88	-10.94	1.00
1504.000000	-14.02	-9.38	1.00
1512.000000	-15.02	-3.81	0.99
1520.000000	-15.32	7.79	1.00
1528.000000	-14.89	14.44	1.00
1536.000000	-14.61	17.35	1.00
1544.000000	-14.90	23.27	0.99
1552.000000	-14.33	35.15	0.98
1560.000000	-12.69	36.84	1.00
1568.000000	-11.14	35.58	1.00
1576.000000	-9.75	31.02	1.00
1584.000000	-9.00	25.20	0.99
1592.000000	-8.67	16.70	0.99
1600.000000	-8.95	12.93	0.99
1608.000000	-9.30	9.28	1.00
1616.000000	-9.39	6.99	1.00
1624.000000	-9.46	4.73	1.00
1632.000000	-9.76	-2.81	0.98
1640.000000	-11.09	-13.30	0.97
1648.000000	-13.01	-15.52	0.99
1656.000000	-14.67	-11.31	0.96
1664.000000	-15.03	2.91	0.96
1672.000000	-14.38	15.64	0.97
1680.000000	-14.21	26.98	0.99
1688.000000	-13.36	32.92	1.00
1696.000000	-12.17	31.13	0.99
1704.000000	-11.38	26.64	1.00
1712.000000	-11.12	23.78	1.00
1720.000000	-11.00	21.76	1.00
1728.000000	-10.82	20.34	1.00
1736.000000	-10.62	18.62	1.00
1744.000000	-10.29	15.49	1.00
1752.000000	-10.28	12.55	1.00
1760.000000	-10.85	9.46	0.99
1768.000000	-11.01	9.55	1.00
1776.000000	-11.24	10.31	1.00
1784.000000	-11.29	11.59	1.00
1792.000000	-11.22	12.79	1.00
1800.000000	-10.91	13.22	1.00
1808.000000	-10.70	11.97	1.00
1816.000000	-10.52	8.65	1.00
1824.000000	-10.49	5.36	1.00
1832.000000	-10.91	4.07	1.00
1840.000000	-12.08	3.22	0.99
1848.000000	-13.06	7.49	0.99
1856.000000	-13.97	21.54	0.98
1866.665649	-12.84	13.80	0.96
1893.332275	-9.04	10.52	0.95
1919.998901	-9.57	-17.33	0.96
1946.665527	-13.04	1.74	0.93
1973.332153	-10.91	17.25	0.99
1999.998779	-11.42	22.89	0.99
2026.665405	-11.76	31.09	0.99
2053.332031	-11.31	41.58	0.95
2079.998779	-4.19	14.90	0.93
2106.665527	-8.06	-17.30	0.93
2133.332275	-12.68	-36.48	0.95
2159.999023	-14.76	38.20	0.68
2186.665771	-9.95	46.23	0.96
2213.332520	-5.34	16.27	0.94
2239.999268	-6.77	-13.35	0.97
2266.666016	-11.72	2.00	0.96
2293.332764	-10.42	12.30	0.99
2319.999512	-11.25	13.22	0.97
2346.666260	-9.59	27.28	0.99
2373.333008	-10.85	31.62	0.92
2399.999756	-10.28	1.66	0.97
2426.666504	-10.37	7.61	0.99
2453.333252	-9.81	14.38	1.00
2480.000000	-11.93	30.99	0.98
2506.666748	-10.15	49.88	0.94
2533.333496	-8.84	83.42	0.51
2560.000244	-9.99	-29.86	0.91
2586.666992	-13.83	16.22	0.93
2613.333740	-11.23	20.96	0.97
2640.000488	-10.27	-0.86	0.96
2666.667236	*	*	*
2693.333984	-6.16	99.98	0.88
2720.000732	-4.41	68.94	0.73
2746.667480	-10.63	-23.00	0.72
2773.334229	-15.12	-10.85	0.89
2800.000977	-11.85	5.64	0.96
2826.667725	-10.70	0.63	0.99
2853.334473	-10.75	-4.87	0.99
2880.001221	-9.37	22.89	0.98
2906.667969	-8.74	16.36	0.97
2933.334717	-9.87	5.11	0.91
2960.001465	-13.83	7.79	0.74
2986.668213	-13.00	28.43	0.65
3013.334961	-7.75	37.41	0.99
3040.001709	-6.09	9.41	0.96
3066.668457	-11.03	6.15	0.98
3093.335205	-8.68	-4.32	0.98
3120.001953	-8.41	-27.12	0.92
3146.668701	-11.25	15.47	0.72
3173.335449	-7.77	52.98	0.91
3200.002197	-6.56	28.07	0.95
3226.668945	-5.48	7.88	0.99
3253.335693	-4.50	-5.05	0.95
3280.002441	-5.13	-18.46	0.94
3306.669189	-10.17	-12.58	0.71
3333.335938	-13.65	19.77	0.90
3360.002686	-11.82	47.58	0.86
3386.669434	-7.88	22.01	0.98
3413.336182	-6.78	8.76	1.00
3440.002930	-7.81	-0.17	0.99
3466.669678	-10.12	9.40	0.95
3493.336426	-8.22	42.76	0.94
3520.003174	-6.08	40.77	0.91
3546.669922	-3.72	15.66	0.77
3573.336670	*	*	*
3600.003418	-5.08	49.66	0.28
3626.670166	-5.36	32.07	0.99
3653.336914	-6.89	17.53	0.95
3680.003662	-9.10	-6.88	0.90
3706.670410	-11.80	3.11	0.85
3733.337158	-6.92	11.16	0.86
3760.003906	-6.43	-12.96	0.94
3786.670654	-9.79	-26.41	0.94
3813.337402	-12.18	-40.36	0.87
3840.004150	-6.06	-1.88	0.37
3866.670898	-3.66	-1.71	0.70
3893.337646	-4.04	-1.46	0.98
3920.004395	-5.44	-0.99	0.99
3946.671143	-6.41	-1.90	0.99
3973.337891	-6.56	-8.20	1.00
4000.004639	-6.92	-9.54	1.00
4026.671387	-7.60	-4.45	0.99
4053.338135	-6.04	3.13	0.98
4080.004883	-3.48	11.01	0.53
4106.671387	-3.58	-28.56	0.96
4133.337891	-4.84	-32.91	0.96
4160.004395	-5.97	-21.30	0.92
4186.670898	-5.47	-12.42	0.96
4213.337402	-5.68	-15.42	0.99
4240.003906	-4.23	-17.97	0.97
4266.670410	-5.73	-13.92	0.51
4293.336914	-10.11	-21.44	0.61
4320.003418	-8.73	-12.60	0.77
4346.669922	-6.85	-21.05	0.96
4373.336426	-7.66	-22.67	0.98
4400.002930	-8.12	-21.76	0.99
4426.669434	-8.02	-19.01	0.99
4453.335938	-7.89	-17.41	0.98
4480.002441	-7.79	-24.16	0.93
4506.668945	-7.73	-36.15	0.99
4533.335449	-9.54	-38.11	0.97
4560.001953	-9.73	-19.67	0.98
4586.668457	-10.07	-19.98	0.99
4613.334961	-10.94	-23.11	0.99
4640.001465	-13.28	-7.75	0.91
4666.667969	-10.03	2.57	0.90
4693.334473	-6.66	-1.00	0.92
4720.000977	-5.34	-7.56	0.99
4746.667480	-8.07	-34.78	0.99
4773.333984	-11.56	-53.36	0.93
4800.000488	-11.41	-21.87	0.56
4826.666992	-7.72	13.28	0.91
4853.333496	-6.75	-6.95	0.99
4880.000000	-7.19	-14.84	0.99
4906.666504	-8.23	-16.57	1.00
4933.333008	-8.85	-12.90	0.99
4959.999512	-7.74	-8.57	0.96
4986.666016	-6.84	-18.43	0.99
5013.332520	-7.28	-27.01	1.00
5039.999023	-7.81	-29.07	1.00
5066.665527	-9.07	-18.70	0.99
5093.332031	-8.84	-11.51	0.99
5119.998535	-7.99	-14.84	1.00
5146.665039	-7.21	-17.70	1.00
5173.331543	-6.52	-20.52	0.97
5199.998047	-5.77	-27.80	0.99
5226.664551	-5.84	-26.84	0.98
5253.331055	-8.01	-30.54	0.98
5279.997559	-9.09	-22.74	0.93
5306.664063	-8.39	-8.17	0.96
5333.330566	-7.36	-10.54	0.96
5359.997070	-6.70	-20.63	0.99
5386.663574	-6.95	-23.29	1.00
5413.330078	-6.79	-24.26	0.97
5439.996582	-6.52	-23.94	0.96
5466.663086	-6.49	-30.09	0.99
5493.329590	-6.58	-36.21	0.99
5519.996094	-6.75	-36.02	0.98
5546.662598	-7.32	-27.20	0.93
5573.329102	-6.58	-26.44	0.99
5599.995605	-6.47	-27.33	1.00
5626.662109	-6.90	-27.65	0.92
5653.328613	-7.18	-28.72	0.97
5679.995117	-7.43	-24.68	0.97
5706.661621	-6.82	-30.92	0.91
5733.328125	-9.46	-33.43	0.91
5759.994629	-10.13	-30.84	0.90
5786.661133	-8.21	-30.56	0.96
5813.327637	-7.32	-36.29	0.98
5839.994141	-7.30	-38.68	1.00
5866.660645	-7.49	-38.39	1.00
5893.327148	-7.86	-38.68	0.99
5919.993652	-8.57	-39.87	0.99
5946.660156	-9.03	-38.58	1.00
5973.326660	-9.80	-35.78	0.99
5999.993164	-10.03	-34.71	0.99
6026.659668	-9.32	-33.56	0.99
6053.326172	-8.30	-35.30	0.99
6079.992676	-7.89	-38.36	1.00
6106.659180	-8.13	-43.11	1.00
6133.325684	-8.66	-44.69	0.99
6159.992188	-9.17	-39.14	0.92
6186.658691	-8.43	-39.40	0.87
6213.325195	-7.27	-33.16	0.99
6239.991699	-7.10	-37.18	0.98
6266.658203	-8.55	-41.33	0.98
6293.324707	-9.97	-42.28	0.99
6319.991211	-10.65	-35.21	0.97
6346.657715	-10.63	-29.28	1.00
6373.324219	-11.45	-30.31	0.96
6399.990723	-12.14	-28.07	0.93
6426.657227	-10.77	-22.68	0.98
6453.323730	-9.16	-23.41	0.97
6479.990234	-8.26	-31.08	1.00
6506.656738	-8.34	-36.38	1.00
6533.323242	-8.42	-40.47	1.00
6559.989746	-8.82	-40.94	0.99
6586.656250	-10.27	-46.33	0.93
6613.322754	-11.30	-44.50	0.98
6639.989258	-11.32	-33.65	0.96
6666.655762	-9.69	-29.77	0.96
6693.322266	-7.98	-44.80	0.95
6719.988770	-7.26	-56.65	0.99
6746.655273	-8.45	-65.76	0.99
6773.321777	-10.65	-60.25	0.96
6799.988281	-11.25	-43.25	0.91
6826.654785	-10.68	-31.36	0.94
6853.321289	-8.89	-27.02	0.98
6879.987793	-8.57	-32.51	0.99
6906.654297	-9.32	-39.83	1.00
6933.320801	-9.68	-44.66	0.99
6959.987305	-10.35	-43.70	0.99
6986.653809	-10.73	-43.74	0.99
7013.320313	-11.04	-40.58	0.98
7039.986816	-10.84	-37.37	0.99
7066.653320	-10.79	-41.69	0.98
7093.319824	-10.86	-44.96	0.94
7119.986328	-11.56	-43.64	0.91
7146.652832	-11.30	-40.61	0.92
7173.319336	-8.96	-40.41	0.94
7199.985840	-8.16	-47.72	0.94
7226.652344	-8.64	-57.58	0.31
7253.318848	-9.47	-46.91	0.76
7279.985352	-8.62	-42.20	0.83
7306.651855	-8.13	-46.56	0.98
7333.318359	-8.66	-42.44	0.99
7359.984863	-8.54	-41.38	1.00
7386.651367	-8.67	-41.56	0.99
7413.317871	-8.68	-44.06	0.99
7439.984375	-8.96	-43.60	1.00
7466.650879	-9.17	-42.16	0.99
7493.317383	-8.98	-41.34	0.96
7519.983887	-8.39	-40.04	0.99
7546.650391	-8.48	-39.05	0.98
7573.316895	-8.53	-40.11	0.99
7599.983398	-8.05	-41.08	0.99
7626.649902	-7.73	-44.02	0.99
7653.316406	-8.07	-45.89	0.99
7679.982910	-8.46	-48.25	0.99
7706.649414	-8.28	-48.68	0.99
7733.315918	-8.19	-50.21	1.00
7759.982422	-8.68	-53.66	1.00
7786.648926	-9.21	-54.10	0.99
7813.315430	-9.48	-52.91	0.98
7839.981934	-8.10	-55.07	0.99
7866.648438	-8.19	-57.89	0.98
7893.314941	-8.75	-60.60	0.99
7919.981445	-9.14	-61.56	1.00
7946.647949	-9.42	-61.34	1.00
7973.314453	-9.38	-60.08	0.99
7999.980957	-9.34	-59.58	0.99
8026.647461	-9.20	-61.18	1.00
8053.313965	-9.38	-61.82	0.98
8079.980469	-9.57	-62.11	1.00
8106.646973	-9.61	-63.64	1.00
8133.313477	-9.71	-65.81	1.00
8159.979980	-9.93	-67.67	1.00
8186.646484	-10.37	-69.93	1.00
8213.313477	-10.75	-70.54	1.00
8239.980469	-10.83	-70.25	1.00
8266.647461	-10.81	-71.01	1.00
8293.314453	-10.70	-72.62	0.99
8319.981445	-10.88	-74.32	0.98
8346.648438	-11.00	-75.34	0.98
8373.315430	-11.44	-75.13	0.99
8399.982422	-11.95	-75.06	1.00
8426.649414	-12.40	-73.71	1.00
8453.316406	-12.83	-70.31	0.97
8479.983398	-13.04	-65.51	0.99
8506.650391	-12.77	-64.50	0.96
8533.317383	-12.74	-67.77	0.99
8559.984375	-13.14	-67.52	0.99
8586.651367	-13.62	-64.32	0.98
8613.318359	-13.47	-59.26	0.98
8639.985352	-13.38	-62.03	0.98
8666.652344	-13.20	-66.17	0.99
8693.319336	-13.64	-66.77	0.99
8719.986328	-14.37	-66.11	0.98
8746.653320	-14.40	-65.28	0.98
8773.320313	-14.19	-66.48	1.00
8799.987305	-14.15	-65.53	1.00
8826.654297	-13.89	-63.48	1.00
8853.321289	-13.61	-63.87	1.00
8879.988281	-14.04	-64.74	0.99
8906.655273	-13.84	-60.58	0.99
8933.322266	-13.59	-58.27	1.00
8959.989258	-13.42	-60.13	1.00
8986.656250	-13.53	-68.10	0.95
9013.323242	-14.62	-72.56	0.94
9039.990234	-15.99	-63.69	0.91
9066.657227	-15.40	-56.34	0.99
9093.324219	-14.71	-54.67	0.99
9119.991211	-14.19	-54.49	0.99
9146.658203	-13.74	-55.30	1.00
9173.325195	-13.34	-55.93	1.00
9199.992188	-13.23	-58.91	0.99
9226.659180	-13.24	-61.25	0.99
9253.326172	-13.30	-60.41	0.94
9279.993164	-13.35	-60.22	0.98
9306.660156	-12.77	-61.63	0.99
9333.327148	-12.67	-59.96	0.99
9359.994141	-12.79	-59.63	0.99
9386.661133	-12.72	-60.05	1.00
9413.328125	-12.58	-61.93	1.00
9439.995117	-12.41	-63.09	0.99
9466.662109	-12.63	-64.24	1.00
9493.329102	-12.76	-63.53	1.00
9519.996094	-12.80	-64.35	1.00
9546.663086	-13.06	-66.61	1.00
9573.330078	-13.55	-69.48	1.00
9600.000977	-12.80	-67.82	0.96
9733.333984	-9.40	-95.83	0.82
9866.666992	-15.08	-93.83	0.98
10000.000000	-15.04	-88.39	0.99
