	RODE 60g		
137.695313	-9.41	-4.48	1.00
138.671875	-9.19	-7.04	1.00
140.625000	-8.97	-8.76	1.00
142.578125	-8.91	-8.74	1.00
144.531250	-8.83	-7.56	1.00
146.484375	-8.91	-8.12	1.00
148.437500	-9.00	-4.61	1.00
150.390625	-8.87	-3.90	1.00
152.343750	-8.50	-3.10	1.00
154.296875	-8.58	-2.33	1.00
156.250000	-8.12	-5.43	1.00
158.203125	-8.03	-5.37	1.00
160.156250	-8.21	-6.55	1.00
162.109375	-8.46	-7.60	1.00
164.062500	-8.68	-7.99	1.00
166.015625	-8.26	-9.39	1.00
167.968750	-8.35	-9.66	1.00
169.921875	-8.89	-15.29	1.00
171.875000	-8.96	-18.38	1.00
173.828125	-9.49	-20.83	1.00
175.781250	-11.17	-18.62	0.99
177.734375	-12.79	-11.61	1.00
179.687500	-12.87	-10.58	1.00
181.640625	-13.55	6.62	0.99
183.593750	-13.47	1.18	0.99
185.546875	-10.81	25.58	0.99
187.500000	-10.94	25.51	1.00
189.453125	-10.48	24.19	1.00
191.406250	-9.87	27.33	1.00
193.359375	-9.32	25.02	1.00
195.312500	-8.41	21.83	1.00
197.265625	-8.17	20.70	1.00
199.218750	-7.88	20.51	1.00
201.171875	-7.86	16.85	1.00
203.125000	-7.61	15.57	1.00
205.078125	-7.32	14.30	1.00
207.031250	-7.16	14.21	1.00
208.984375	-6.76	13.92	1.00
210.937500	-6.68	11.97	1.00
212.890625	-6.98	11.45	1.00
214.843750	-6.44	3.61	1.00
216.796875	-6.69	4.32	1.00
218.750000	-7.40	1.10	1.00
220.703125	-7.63	0.71	1.00
222.656250	-7.78	1.12	1.00
224.609375	-8.13	3.45	1.00
226.562500	-8.15	7.35	1.00
228.515625	-8.13	9.50	1.00
230.468750	-8.11	11.25	1.00
232.421875	-7.44	11.36	1.00
234.375000	-6.76	5.95	1.00
236.328125	-6.58	3.26	1.00
238.281250	-6.71	1.26	1.00
240.234375	-7.59	-3.96	1.00
242.187500	-9.10	-1.55	1.00
244.140625	-9.41	3.22	1.00
246.093750	-9.92	8.62	1.00
248.046875	-10.08	11.91	1.00
250.000000	-10.02	23.02	1.00
251.953125	-9.02	26.44	1.00
253.906250	-7.91	28.17	0.99
255.859375	-7.41	27.55	1.00
257.812500	-6.14	29.03	1.00
259.765625	-5.63	27.35	1.00
261.718750	-4.75	23.37	1.00
263.671875	-4.72	22.46	1.00
265.625000	-4.03	16.38	1.00
267.578125	-4.01	15.30	1.00
269.531250	-3.91	14.16	1.00
271.484375	-3.76	13.57	1.00
273.437500	-3.54	11.74	1.00
275.390625	-3.34	10.10	1.00
277.343750	-3.23	9.11	0.99
281.250000	-0.92	-6.62	0.99
285.156250	-1.27	-16.83	1.00
289.062500	-2.99	-30.27	0.98
292.968750	-5.77	-33.19	0.93
296.875000	-9.31	-32.01	0.99
300.781250	-6.90	-20.56	1.00
304.687500	-7.27	-20.91	1.00
308.593750	-7.35	-29.97	1.00
312.500000	-9.34	-39.52	1.00
316.406250	-10.56	-33.07	1.00
320.312500	-10.76	-34.43	1.00
324.218750	-10.30	-32.81	0.99
328.125000	-14.10	-20.37	0.99
332.031250	-16.67	-22.92	1.00
335.937500	-16.57	-11.80	1.00
339.843750	-16.83	-10.70	0.96
343.750000	-19.71	27.48	0.71
347.656250	-11.36	87.70	0.96
351.562500	-6.82	74.46	0.97
355.468750	-7.15	41.39	0.99
359.375000	-6.41	37.97	1.00
363.281250	-6.34	34.80	1.00
367.187500	-5.90	34.68	1.00
371.093750	-5.59	32.08	1.00
375.000000	-4.99	29.44	1.00
378.906250	-4.93	29.93	1.00
382.812500	-3.80	22.56	0.99
386.718750	-2.26	22.41	1.00
390.625000	-2.05	12.95	1.00
394.531250	-2.01	7.46	1.00
398.437500	-1.39	2.80	1.00
402.343750	-1.48	-1.72	1.00
406.250000	-1.98	-6.40	0.99
410.156250	-0.26	-47.23	0.92
414.062500	-1.97	-54.94	0.99
417.968750	-5.13	-70.87	0.98
421.875000	-9.82	-62.46	0.91
425.781250	-12.14	-57.11	0.99
429.687500	-11.68	-30.31	0.96
433.593750	-16.08	-16.57	0.99
437.500000	-16.37	-14.10	0.98
441.406250	-14.23	7.26	1.00
445.312500	-13.23	15.46	0.99
449.218750	-11.79	18.38	1.00
453.125000	-11.53	17.88	1.00
457.031250	-10.87	20.14	1.00
460.937500	-10.80	17.96	1.00
464.843750	-10.42	27.20	1.00
468.750000	-8.78	37.54	0.99
472.656250	-7.51	37.21	1.00
476.562500	-5.80	26.89	0.99
480.468750	-4.35	22.60	0.99
484.375000	-3.75	12.53	1.00
488.281250	-4.20	10.26	1.00
492.187500	-4.45	6.53	1.00
496.093750	-4.59	5.49	1.00
500.000000	-5.45	0.81	1.00
503.906250	-5.68	0.84	1.00
507.812500	-5.51	-0.30	1.00
511.718750	-5.24	-2.13	1.00
515.625000	-5.13	-3.47	1.00
519.531250	-6.01	-11.35	1.00
523.437500	-5.83	-11.27	1.00
527.343750	-5.65	-11.79	1.00
531.250000	-5.42	-15.85	1.00
535.156250	-5.49	-27.53	0.99
539.062500	-7.79	-36.55	0.94
542.968750	-13.96	-25.57	0.96
546.875000	-14.05	-17.14	0.99
550.781250	-12.74	-6.22	0.97
554.687500	-9.75	12.93	0.99
560.000000	-10.05	6.89	0.99
568.000000	-10.58	7.45	1.00
576.000000	-8.62	31.93	0.98
584.000000	-6.83	28.10	0.99
592.000000	-7.73	25.27	0.99
600.000000	-3.76	11.29	0.99
608.000000	-5.37	-4.50	0.99
616.000000	-4.62	-3.56	0.99
624.000000	-6.89	-7.89	0.99
632.000000	-7.86	-3.94	1.00
640.000000	-8.24	-1.14	1.00
648.000000	-7.37	-0.94	1.00
656.000000	-8.34	2.91	1.00
664.000000	-8.38	8.26	1.00
672.000000	-8.31	7.81	0.99
680.000000	-7.53	3.60	1.00
688.000000	-7.65	0.09	1.00
696.000000	-6.25	3.49	1.00
704.000000	-7.73	7.80	1.00
712.000000	-7.00	7.98	1.00
720.000000	-6.30	6.50	1.00
728.000000	-6.03	-1.36	0.99
736.000000	-6.47	-12.88	0.99
744.000000	-9.00	-9.60	1.00
752.000000	-8.75	-3.60	1.00
760.000000	-8.55	0.86	1.00
768.000000	-8.31	2.68	1.00
776.000000	-8.40	2.61	1.00
784.000000	-8.06	5.86	1.00
792.000000	-8.60	15.27	1.00
800.000000	-7.42	15.60	0.99
808.000000	-5.92	3.00	1.00
816.000000	-5.55	0.29	1.00
824.000000	-7.18	5.79	1.00
832.000000	-7.85	1.73	1.00
840.000000	-7.43	9.21	1.00
848.000000	-6.36	8.96	1.00
856.000000	-6.07	2.74	0.99
864.000000	-6.37	-1.43	1.00
872.000000	-6.48	-4.10	1.00
880.000000	-7.35	-8.75	0.99
888.000000	-7.87	-7.46	1.00
896.000000	-8.40	-5.59	1.00
904.000000	-8.70	-4.67	0.99
912.000000	-7.52	16.40	0.99
920.000000	-7.74	12.27	1.00
928.000000	-6.99	11.02	1.00
936.000000	-6.42	7.58	1.00
944.000000	-6.80	5.45	1.00
952.000000	-7.05	2.67	1.00
960.000000	-7.41	4.09	1.00
968.000000	-7.28	6.36	1.00
976.000000	-7.15	8.49	1.00
984.000000	-6.46	10.44	1.00
992.000000	-4.30	2.67	0.99
1000.000000	-4.65	3.72	1.00
1008.000000	-5.50	-8.52	1.00
1016.000000	-6.47	-10.49	1.00
1024.000000	-7.99	-11.96	1.00
1032.000000	-7.73	-7.21	1.00
1040.000000	-7.68	-8.00	1.00
1048.000000	-8.12	-10.38	0.99
1056.000000	-10.37	2.31	0.99
1064.000000	-10.21	8.10	0.99
1072.000000	-8.55	16.65	0.95
1080.000000	-5.18	22.70	0.99
1088.000000	-3.89	17.65	0.99
1096.000000	-3.85	4.31	0.99
1104.000000	-4.07	-5.27	1.00
1112.000000	-4.90	-10.85	1.00
1120.000000	-5.70	-16.01	1.00
1128.000000	-6.35	-18.86	1.00
1136.000000	-7.47	-19.92	1.00
1144.000000	-8.70	-9.43	0.99
1152.000000	-8.61	-4.20	1.00
1160.000000	-8.53	-1.86	1.00
1168.000000	-8.60	1.32	1.00
1176.000000	-8.42	2.65	1.00
1184.000000	-7.95	4.32	1.00
1192.000000	-7.65	4.36	1.00
1200.000000	-6.81	2.64	1.00
1208.000000	-6.49	-1.15	1.00
1216.000000	-6.43	-4.28	1.00
1224.000000	-7.62	-2.98	1.00
1232.000000	-7.89	-0.50	1.00
1240.000000	-7.91	1.76	1.00
1248.000000	-7.75	4.35	1.00
1256.000000	-7.41	6.76	1.00
1264.000000	-6.81	7.91	1.00
1272.000000	-6.68	4.34	1.00
1280.000000	-6.70	3.05	1.00
1288.000000	-6.84	1.20	1.00
1296.000000	-6.57	-2.00	1.00
1304.000000	-6.07	0.12	1.00
1312.000000	-5.86	-0.81	1.00
1320.000000	-6.44	-4.90	0.99
1328.000000	-6.94	-9.86	1.00
1336.000000	-7.58	-10.38	1.00
1344.000000	-8.26	-10.50	1.00
1352.000000	-9.21	-6.64	1.00
1360.000000	-9.30	-1.13	1.00
1368.000000	-9.07	0.87	1.00
1376.000000	-8.84	7.49	1.00
1384.000000	-8.65	9.32	1.00
1392.000000	-8.30	10.13	1.00
1400.000000	-8.03	10.05	1.00
1408.000000	-7.51	9.99	1.00
1416.000000	-7.21	10.01	1.00
1424.000000	-6.99	11.32	1.00
1432.000000	-6.68	12.99	1.00
1440.000000	-5.67	16.03	0.99
1448.000000	-4.62	12.93	0.98
1456.000000	-4.03	-1.78	0.99
1464.000000	-5.28	-7.87	0.99
1472.000000	-6.12	-12.21	1.00
1480.000000	-6.84	-12.99	1.00
1488.000000	-7.49	-12.06	1.00
1496.000000	-8.14	-9.78	1.00
1504.000000	-8.67	-7.41	1.00
1512.000000	-8.75	-7.14	1.00
1520.000000	-8.69	-2.03	1.00
1528.000000	-8.45	-0.33	1.00
1536.000000	-8.45	0.48	1.00
1544.000000	-8.60	3.06	1.00
1552.000000	-8.76	8.92	1.00
1560.000000	-8.43	11.43	1.00
1568.000000	-8.01	11.74	1.00
1576.000000	-7.77	11.64	1.00
1584.000000	-7.92	11.73	1.00
1592.000000	-7.03	13.08	1.00
1600.000000	-6.22	12.71	1.00
1608.000000	-5.57	10.28	1.00
1616.000000	-5.16	6.16	1.00
1624.000000	-5.12	0.20	1.00
1632.000000	-5.61	-8.82	0.99
1640.000000	-6.45	-19.05	0.99
1648.000000	-7.33	-22.68	1.00
1656.000000	-8.89	-17.45	0.99
1664.000000	-9.82	-9.77	1.00
1672.000000	-10.10	-1.50	1.00
1680.000000	-9.66	5.92	0.99
1688.000000	-8.92	10.14	1.00
1696.000000	-8.27	10.15	1.00
1704.000000	-8.02	9.97	1.00
1712.000000	-8.40	9.39	0.99
1720.000000	-8.41	15.58	1.00
1728.000000	-7.83	18.42	1.00
1736.000000	-6.85	18.74	0.98
1744.000000	-5.53	15.36	0.99
1752.000000	-5.22	9.55	1.00
1760.000000	-5.03	2.91	1.00
1768.000000	-5.77	2.82	1.00
1776.000000	-5.99	3.38	1.00
1784.000000	-5.74	3.33	1.00
1792.000000	-5.44	2.07	0.99
1800.000000	-5.48	-2.53	1.00
1808.000000	-5.96	-5.75	1.00
1816.000000	-6.54	-7.97	1.00
1824.000000	-7.33	-7.82	1.00
1832.000000	-8.30	-9.45	1.00
1840.000000	-8.99	-8.40	1.00
1848.000000	-9.63	-1.39	1.00
1856.000000	-10.36	11.41	0.99
1866.665649	-7.87	20.69	0.98
1893.332275	-6.31	7.76	0.99
1919.998901	-7.67	-8.47	1.00
1946.665527	-9.21	-4.22	0.99
1973.332153	-7.24	-0.15	0.99
1999.998779	-7.29	-4.37	1.00
2026.665405	-8.77	-13.60	0.97
2053.332031	-7.22	26.81	0.93
2079.998779	-4.39	14.97	0.97
2106.665527	-2.44	0.54	0.97
2133.332275	-8.26	-11.69	0.94
2159.999023	-10.50	0.48	0.84
2186.665771	-5.73	35.25	0.97
2213.332520	-3.46	12.90	0.96
2239.999268	-4.88	-11.14	0.98
2266.666016	-8.09	-10.92	0.99
2293.332764	-8.99	7.67	0.99
2319.999512	-10.70	5.28	0.98
2346.666260	-4.74	19.41	0.91
2373.333008	-1.76	-6.20	0.92
2399.999756	-4.92	10.18	0.94
2426.666504	-5.60	-3.49	0.98
2453.333252	-5.96	-14.56	0.99
2480.000000	-9.42	-21.22	0.86
2506.666748	-6.92	38.40	0.88
2533.333496	-4.09	23.14	0.93
2560.000244	-1.04	-2.20	0.90
2586.666992	-6.60	6.34	0.99
2613.333740	-4.33	6.84	0.98
2640.000488	-5.77	-5.27	0.96
2666.667236	-8.02	5.65	0.95
2693.333984	-7.76	51.58	0.89
2720.000732	1.47	39.64	0.82
2746.667480	-4.09	2.54	0.81
2773.334229	-6.56	-13.88	0.93
2800.000977	-7.53	14.93	1.00
2826.667725	-6.20	14.89	1.00
2853.334473	-5.35	17.70	1.00
2880.001221	-4.74	18.85	1.00
2906.667969	-4.71	9.55	0.97
2933.334717	-7.13	-8.74	0.98
2960.001465	-11.13	5.12	0.87
2986.668213	-9.15	21.99	0.99
3013.334961	-6.55	26.61	0.99
3040.001709	-5.25	35.08	0.99
3066.668457	-4.80	32.11	0.91
3093.335205	-3.05	9.02	0.98
3120.001953	-4.29	-12.36	0.98
3146.668701	-8.98	-7.44	0.95
3173.335449	-7.08	12.21	0.85
3200.002197	-2.35	29.25	0.97
3226.668945	-2.41	14.24	0.99
3253.335693	-3.42	3.43	1.00
3280.002441	-4.46	4.48	0.98
3306.669189	-4.89	11.21	0.96
3333.335938	-5.91	13.13	0.98
3360.002686	-6.06	25.53	0.95
3386.669434	-3.79	17.55	0.95
3413.336182	-1.27	13.36	0.91
3440.002930	-0.79	-5.28	0.99
3466.669678	-1.36	-12.18	0.97
3493.336426	-2.27	32.96	0.78
3520.003174	-1.36	54.00	0.86
3546.669922	1.61	41.47	0.92
3573.336670	0.81	4.10	0.96
3600.003418	-1.51	-2.71	0.81
3626.670166	-4.72	-3.67	0.50
3653.336914	-3.37	22.28	0.88
3680.003662	-0.74	14.02	0.96
3706.670410	-0.82	5.19	0.98
3733.337158	-0.35	-7.62	0.93
3760.003906	-1.65	-29.56	0.93
3786.670654	-4.52	-17.71	0.91
3813.337402	-5.06	0.42	0.95
3840.004150	-1.79	21.48	0.97
3866.670898	0.33	-6.26	0.95
3893.337646	0.44	-20.76	0.91
3920.004395	-0.66	-14.14	0.99
3946.671143	-0.45	-8.10	0.99
3973.337891	-1.54	-13.49	0.98
4000.004639	-2.00	-11.60	0.96
4026.671387	-0.32	-1.72	0.99
4053.338135	1.06	-2.88	0.98
4080.004883	1.17	-15.19	0.77
4106.671387	-1.51	-47.29	0.92
4133.337891	-2.56	-18.57	0.98
4160.004395	-0.59	-7.01	0.98
4186.670898	2.12	-26.56	0.92
4213.337402	0.98	-29.80	0.99
4240.003906	-1.23	-33.25	0.96
4266.670410	-1.94	-28.38	0.96
4293.336914	-2.45	-14.65	0.97
4320.003418	-1.45	-2.02	0.93
4346.669922	-2.29	-21.03	0.91
4373.336426	-1.97	-18.83	0.97
4400.002930	-1.26	-22.63	0.96
4426.669434	-2.08	-29.68	0.99
4453.335938	-3.04	-23.56	0.99
4480.002441	-3.86	-9.98	0.94
4506.668945	-3.52	-9.52	0.92
4533.335449	-3.27	-22.67	0.99
4560.001953	-4.08	-22.94	1.00
4586.668457	-3.91	-17.14	0.98
4613.334961	-2.39	-15.05	0.98
4640.001465	-2.75	-24.22	0.97
4666.667969	-3.69	-15.49	0.99
4693.334473	-3.29	-5.85	0.98
4720.000977	-1.47	-6.67	0.94
4746.667480	-2.18	-15.74	0.98
4773.333984	-2.67	-20.86	1.00
4800.000488	-2.25	-17.50	0.97
4826.666992	-1.87	-9.91	0.98
4853.333496	-1.83	-21.56	0.99
4880.000000	-1.45	-34.09	0.99
4906.666504	-3.35	-27.53	0.98
4933.333008	-2.58	-19.94	1.00
4959.999512	-2.41	-20.29	0.99
4986.666016	-2.24	-25.92	0.99
5013.332520	-2.75	-24.21	0.99
5039.999023	-2.04	-20.08	0.99
5066.665527	-1.70	-22.16	0.98
5093.332031	-2.23	-31.87	0.99
5119.998535	-3.09	-30.06	1.00
5146.665039	-3.37	-25.49	1.00
5173.331543	-2.94	-25.29	0.99
5199.998047	-2.31	-26.91	0.98
5226.664551	-2.19	-29.36	0.98
5253.331055	-2.59	-27.92	1.00
5279.997559	-2.88	-26.48	1.00
5306.664063	-2.93	-23.76	1.00
5333.330566	-2.82	-24.78	0.99
5359.997070	-2.22	-29.86	1.00
5386.663574	-2.42	-29.10	1.00
5413.330078	-2.62	-27.70	1.00
5439.996582	-2.33	-27.02	0.99
5466.663086	-1.89	-30.64	0.98
5493.329590	-2.45	-33.43	0.99
5519.996094	-2.34	-31.68	1.00
5546.662598	-1.97	-33.87	0.99
5573.329102	-1.46	-38.23	0.99
5599.995605	-1.58	-44.27	1.00
5626.662109	-2.20	-48.59	0.99
5653.328613	-2.39	-41.01	0.99
5679.995117	-0.91	-37.75	0.99
5706.661621	-0.44	-36.56	0.99
5733.328125	-1.21	-40.22	0.99
5759.994629	-2.43	-41.46	0.95
5786.661133	-2.42	-36.24	0.99
5813.327637	-2.25	-37.05	1.00
5839.994141	-2.13	-39.43	1.00
5866.660645	-1.78	-43.42	0.97
5893.327148	-2.15	-45.62	1.00
5919.993652	-2.78	-43.93	1.00
5946.660156	-3.12	-44.00	1.00
5973.326660	-3.24	-45.51	1.00
5999.993164	-3.24	-46.77	1.00
6026.659668	-3.06	-47.76	1.00
6053.326172	-2.93	-48.78	1.00
6079.992676	-2.94	-49.03	0.99
6106.659180	-2.85	-50.67	1.00
6133.325684	-2.85	-51.33	1.00
6159.992188	-3.20	-51.73	1.00
6186.658691	-3.26	-48.86	1.00
6213.325195	-3.17	-51.20	0.99
6239.991699	-3.12	-57.44	0.95
6266.658203	-4.02	-57.25	0.97
6293.324707	-4.30	-56.79	0.98
6319.991211	-4.09	-50.64	0.99
6346.657715	-4.63	-51.57	0.99
6373.324219	-5.24	-54.68	1.00
6399.990723	-6.14	-51.56	0.98
6426.657227	-6.26	-45.01	0.99
6453.323730	-6.60	-42.38	0.99
6479.990234	-5.89	-43.65	0.98
6506.656738	-6.56	-50.15	0.97
6533.323242	-6.38	-48.76	0.94
6559.989746	-5.40	-48.35	0.98
6586.656250	-5.06	-47.26	1.00
6613.322754	-5.38	-48.21	0.99
6639.989258	-5.88	-45.33	0.99
6666.655762	-5.70	-38.85	0.99
6693.322266	-5.43	-43.43	1.00
6719.988770	-5.73	-46.42	1.00
6746.655273	-5.69	-47.20	1.00
6773.321777	-5.34	-47.49	1.00
6799.988281	-4.75	-48.17	1.00
6826.654785	-4.53	-48.37	1.00
6853.321289	-4.60	-47.63	1.00
6879.987793	-4.43	-44.15	0.99
6906.654297	-3.86	-40.36	0.99
6933.320801	-3.50	-40.35	0.98
6959.987305	-4.61	-49.24	0.99
6986.653809	-5.53	-48.39	1.00
7013.320313	-5.60	-46.18	1.00
7039.986816	-5.45	-44.08	1.00
7066.653320	-5.05	-43.71	1.00
7093.319824	-4.67	-45.50	0.99
7119.986328	-4.60	-47.30	1.00
7146.652832	-4.72	-44.84	0.99
7173.319336	-5.02	-41.52	0.99
7199.985840	-4.96	-41.62	1.00
7226.652344	-4.72	-43.72	1.00
7253.318848	-4.70	-46.09	1.00
7279.985352	-4.78	-49.22	0.99
7306.651855	-4.99	-47.89	0.99
7333.318359	-5.07	-45.67	1.00
7359.984863	-4.83	-45.35	1.00
7386.651367	-4.62	-43.87	1.00
7413.317871	-4.22	-43.39	1.00
7439.984375	-4.44	-44.70	0.99
7466.650879	-4.74	-45.86	1.00
7493.317383	-4.64	-45.45	0.99
7519.983887	-3.95	-46.96	0.99
7546.650391	-3.86	-51.51	1.00
7573.316895	-3.86	-53.30	1.00
7599.983398	-3.90	-53.41	1.00
7626.649902	-3.92	-53.10	1.00
7653.316406	-3.91	-53.79	1.00
7679.982910	-3.99	-56.01	1.00
7706.649414	-4.17	-57.24	0.99
7733.315918	-4.22	-57.79	1.00
7759.982422	-4.08	-56.32	1.00
7786.648926	-4.03	-57.18	0.99
7813.315430	-4.01	-60.00	1.00
7839.981934	-4.24	-62.71	0.99
7866.648438	-4.16	-63.67	0.99
7893.314941	-3.84	-65.01	1.00
7919.981445	-3.85	-66.09	1.00
7946.647949	-4.00	-67.25	1.00
7973.314453	-4.30	-69.01	1.00
7999.980957	-4.45	-69.59	1.00
8026.647461	-4.61	-69.38	1.00
8053.313965	-4.65	-69.73	1.00
8079.980469	-4.70	-70.88	1.00
8106.646973	-4.86	-72.07	1.00
8133.313477	-5.03	-72.21	1.00
8159.979980	-5.43	-72.12	1.00
8186.646484	-5.67	-73.23	1.00
8213.313477	-5.87	-74.00	1.00
8239.980469	-6.15	-73.67	0.99
8266.647461	-6.12	-72.72	0.99
8293.314453	-5.84	-73.41	0.99
8319.981445	-5.94	-75.31	1.00
8346.648438	-6.18	-75.66	1.00
8373.315430	-6.37	-74.19	1.00
8399.982422	-6.63	-72.64	1.00
8426.649414	-6.74	-71.63	1.00
8453.316406	-6.93	-72.73	0.99
8479.983398	-7.18	-73.76	0.99
8506.650391	-7.44	-72.98	1.00
8533.317383	-7.62	-72.49	1.00
8559.984375	-7.75	-72.38	1.00
8586.651367	-7.91	-72.62	1.00
8613.318359	-8.00	-72.67	1.00
8639.985352	-8.00	-74.58	1.00
8666.652344	-8.14	-77.33	1.00
8693.319336	-8.61	-77.06	1.00
8719.986328	-8.70	-74.66	1.00
8746.653320	-8.52	-72.56	0.99
8773.320313	-8.52	-72.82	1.00
8799.987305	-8.64	-71.81	1.00
8826.654297	-8.71	-70.56	1.00
8853.321289	-8.72	-70.04	1.00
8879.988281	-8.85	-69.62	1.00
8906.655273	-8.83	-69.01	1.00
8933.322266	-8.66	-68.13	1.00
8959.989258	-8.43	-68.01	1.00
8986.656250	-8.46	-69.93	1.00
9013.323242	-8.61	-70.76	1.00
9039.990234	-8.81	-69.49	1.00
9066.657227	-8.81	-68.56	0.99
9093.324219	-8.78	-69.24	0.99
9119.991211	-8.82	-70.10	0.99
9146.658203	-9.24	-69.96	0.99
9173.325195	-9.52	-68.02	0.99
9199.992188	-9.72	-66.65	1.00
9226.659180	-9.77	-65.86	1.00
9253.326172	-9.70	-65.00	1.00
9279.993164	-9.41	-65.07	1.00
9306.660156	-9.19	-66.07	0.99
9333.327148	-9.48	-68.03	0.99
9359.994141	-9.92	-66.79	1.00
9386.661133	-9.98	-65.55	1.00
9413.328125	-9.66	-63.76	0.99
9439.995117	-9.71	-62.71	1.00
9466.662109	-9.97	-62.27	0.98
9493.329102	-10.75	-64.46	0.97
9519.996094	-10.98	-64.47	0.96
9546.663086	-10.60	-64.34	0.98
9573.330078	-10.38	-65.88	0.98
9600.000977	-9.62	-58.21	0.90
9733.333984	-12.95	-73.15	0.97
