	RODE 180g		
328.125000	-7.56	169.94	0.99
332.031250	-7.77	179.26	1.00
335.937500	-7.42	-166.09	0.99
339.843750	-7.06	-166.61	1.00
343.750000	-5.49	-163.00	0.99
347.656250	-3.56	-166.41	1.00
351.562500	-3.65	-167.92	1.00
355.468750	-3.69	-174.13	1.00
359.375000	-5.81	-170.96	1.00
363.281250	-5.66	-164.90	1.00
367.187500	-5.19	-161.55	1.00
371.093750	-3.91	-159.42	1.00
375.000000	-3.64	-158.33	1.00
378.906250	-3.33	-158.09	1.00
382.812500	-2.66	-158.30	1.00
386.718750	-2.06	-159.49	1.00
390.625000	-1.60	-163.32	1.00
394.531250	-1.45	-163.41	1.00
398.437500	-1.72	-165.98	1.00
402.343750	-2.10	-165.36	1.00
406.250000	-1.57	-166.09	1.00
410.156250	1.69	-167.48	0.98
414.062500	-0.54	-170.62	0.96
417.968750	-1.28	-178.84	1.00
421.875000	-0.97	-179.91	1.00
425.781250	-2.08	178.15	1.00
429.687500	-2.61	178.34	0.99
433.593750	-3.02	177.82	1.00
437.500000	-3.04	-179.50	1.00
441.406250	-2.83	-178.19	1.00
445.312500	-2.88	-178.66	1.00
449.218750	-3.06	-176.15	1.00
453.125000	-3.15	-170.06	1.00
457.031250	-2.34	-169.50	1.00
460.937500	-1.89	-173.69	1.00
464.843750	-1.82	-175.09	1.00
468.750000	-2.45	-174.95	1.00
472.656250	-2.60	-172.15	1.00
476.562500	-2.11	-171.43	1.00
480.468750	-1.96	-171.91	1.00
484.375000	-1.50	-177.71	1.00
488.281250	-1.53	-179.92	1.00
492.187500	-1.79	-179.95	1.00
496.093750	-2.01	179.33	1.00
500.000000	-2.32	178.42	1.00
503.906250	-2.35	178.64	1.00
507.812500	-2.33	-179.55	1.00
511.718750	-2.29	-179.43	1.00
515.625000	-2.46	179.28	1.00
519.531250	-2.98	179.63	1.00
523.437500	-3.15	-179.78	1.00
527.343750	-2.95	-176.50	0.99
531.250000	-2.48	179.30	1.00
535.156250	-2.30	175.57	1.00
539.062500	-3.24	169.20	0.98
542.968750	-5.25	169.32	0.99
546.875000	-6.49	-179.08	0.93
550.781250	-6.35	-170.20	0.99
554.687500	-5.08	-165.52	0.99
560.000000	-3.96	-168.11	1.00
568.000000	-3.81	-163.04	1.00
576.000000	-2.59	-152.78	1.00
584.000000	-2.06	-149.85	0.99
592.000000	1.18	-161.47	0.99
600.000000	0.92	-162.38	1.00
608.000000	-0.31	179.03	0.97
616.000000	-1.15	174.19	1.00
624.000000	-4.70	168.17	0.99
632.000000	-3.67	171.74	1.00
640.000000	-3.97	-177.75	0.99
648.000000	-2.99	-157.00	0.96
656.000000	-0.74	-170.05	0.99
664.000000	-1.37	-171.53	1.00
672.000000	-1.42	-179.62	0.99
680.000000	-2.02	-177.81	0.99
688.000000	-3.20	-173.62	1.00
696.000000	-1.50	-173.20	1.00
704.000000	-1.83	-178.26	1.00
712.000000	-2.31	177.53	1.00
720.000000	-2.23	-179.56	1.00
728.000000	-2.39	178.30	1.00
736.000000	-2.93	-178.02	1.00
744.000000	-3.09	-179.09	1.00
752.000000	-3.76	-175.51	1.00
760.000000	-6.63	-167.55	0.99
768.000000	-2.66	-160.53	1.00
776.000000	-2.11	-158.20	1.00
784.000000	-1.03	-162.79	1.00
792.000000	-0.75	-166.10	1.00
800.000000	-0.16	-166.94	1.00
808.000000	0.65	-169.95	0.99
816.000000	0.71	178.06	0.99
824.000000	-0.24	172.37	1.00
832.000000	-1.39	170.80	0.99
840.000000	-2.67	169.38	0.99
848.000000	-3.03	173.63	1.00
856.000000	-3.03	178.87	1.00
864.000000	-3.39	-177.45	1.00
872.000000	-3.22	-175.04	1.00
880.000000	-3.05	-173.45	1.00
888.000000	-2.95	-172.35	1.00
896.000000	-3.19	-166.77	1.00
904.000000	-3.01	-163.87	1.00
912.000000	-2.05	-164.68	1.00
920.000000	-0.90	-162.20	1.00
928.000000	-0.21	-163.79	0.99
936.000000	1.01	-170.81	0.99
944.000000	0.57	-178.94	1.00
952.000000	-0.69	175.42	1.00
960.000000	-1.00	175.02	1.00
968.000000	-1.42	175.26	1.00
976.000000	-2.28	174.32	1.00
984.000000	-2.30	176.81	1.00
992.000000	-2.29	-179.84	1.00
1000.000000	-2.30	-179.98	1.00
1008.000000	-2.39	-179.63	1.00
1016.000000	-2.10	-173.92	1.00
1024.000000	-2.03	-173.45	1.00
1032.000000	-2.09	-173.98	1.00
1040.000000	-2.27	-175.43	1.00
1048.000000	-2.49	-174.90	1.00
1056.000000	-2.63	-173.47	1.00
1064.000000	-2.50	-168.31	0.97
1072.000000	-0.59	-158.26	0.99
1080.000000	1.00	-160.12	0.99
1088.000000	2.36	-165.86	0.98
1096.000000	1.49	-176.76	0.99
1104.000000	0.21	171.71	1.00
1112.000000	-0.55	171.56	1.00
1120.000000	-1.18	167.52	1.00
1128.000000	-1.82	162.28	1.00
1136.000000	-2.75	165.39	1.00
1144.000000	-4.44	171.67	0.99
1152.000000	-4.24	177.67	1.00
1160.000000	-3.55	-175.47	1.00
1168.000000	-3.41	-172.99	1.00
1176.000000	-3.04	-171.58	1.00
1184.000000	-2.30	-169.60	1.00
1192.000000	-1.64	-169.67	1.00
1200.000000	-0.92	-172.67	1.00
1208.000000	-0.96	-174.45	1.00
1216.000000	-1.10	-177.28	1.00
1224.000000	-1.40	-176.63	1.00
1232.000000	-1.35	-176.46	1.00
1240.000000	-1.29	-177.60	1.00
1248.000000	-1.53	178.86	1.00
1256.000000	-1.57	179.70	1.00
1264.000000	-1.74	178.26	1.00
1272.000000	-1.95	178.66	1.00
1280.000000	-2.13	179.85	1.00
1288.000000	-2.12	-178.07	1.00
1296.000000	-2.02	-177.67	1.00
1304.000000	-1.48	-176.26	1.00
1312.000000	-0.91	-178.30	1.00
1320.000000	-1.24	177.60	1.00
1328.000000	-1.63	175.46	1.00
1336.000000	-2.13	174.04	1.00
1344.000000	-2.51	173.54	1.00
1352.000000	-3.28	174.38	1.00
1360.000000	-3.88	174.73	1.00
1368.000000	-3.66	179.57	1.00
1376.000000	-3.67	-178.02	1.00
1384.000000	-3.76	-176.68	1.00
1392.000000	-3.53	-173.83	1.00
1400.000000	-3.20	-166.81	1.00
1408.000000	-2.27	-161.45	1.00
1416.000000	-1.23	-160.05	1.00
1424.000000	-0.50	-161.91	1.00
1432.000000	0.45	-164.79	1.00
1440.000000	1.77	-170.26	0.99
1448.000000	3.24	177.23	0.99
1456.000000	2.87	167.74	1.00
1464.000000	1.38	157.99	0.96
1472.000000	-1.69	151.38	0.99
1480.000000	-3.78	151.09	1.00
1488.000000	-5.01	154.48	0.99
1496.000000	-6.02	165.74	0.99
1504.000000	-6.17	-179.74	0.99
1512.000000	-5.14	-163.39	0.99
1520.000000	-4.21	-159.68	1.00
1528.000000	-3.38	-159.20	1.00
1536.000000	-2.49	-162.84	1.00
1544.000000	-2.26	-165.55	1.00
1552.000000	-2.01	-166.16	1.00
1560.000000	-1.59	-167.62	1.00
1568.000000	-1.22	-169.43	1.00
1576.000000	-1.00	-172.54	1.00
1584.000000	-1.15	-174.29	1.00
1592.000000	-1.13	-178.13	1.00
1600.000000	-1.23	177.85	1.00
1608.000000	-1.41	174.93	1.00
1616.000000	-2.02	174.97	1.00
1624.000000	-2.41	174.89	1.00
1632.000000	-2.86	173.66	1.00
1640.000000	-3.51	173.87	1.00
1648.000000	-3.87	177.98	1.00
1656.000000	-3.71	-177.66	1.00
1664.000000	-3.25	-173.56	1.00
1672.000000	-3.23	-171.86	1.00
1680.000000	-3.21	-171.20	1.00
1688.000000	-3.05	-169.86	1.00
1696.000000	-2.72	-169.28	1.00
1704.000000	-2.12	-169.25	1.00
1712.000000	-2.04	-170.46	1.00
1720.000000	-2.09	-170.59	1.00
1728.000000	-2.00	-169.99	1.00
1736.000000	-1.57	-169.07	1.00
1744.000000	-1.45	-168.82	1.00
1752.000000	-1.25	-171.60	1.00
1760.000000	-1.52	-175.16	1.00
1768.000000	-1.92	-175.67	1.00
1776.000000	-2.18	-174.05	1.00
1784.000000	-1.97	-172.57	1.00
1792.000000	-1.37	-173.53	1.00
1800.000000	-1.25	-176.63	1.00
1808.000000	-1.51	179.98	1.00
1816.000000	-1.88	177.07	1.00
1824.000000	-2.31	176.14	1.00
1832.000000	-2.76	175.84	1.00
1840.000000	-3.21	176.62	1.00
1848.000000	-3.61	178.06	1.00
1856.000000	-4.13	-179.00	1.00
1866.665649	-7.02	-171.46	0.99
1893.332275	-1.65	-159.84	0.87
1919.998901	-2.17	177.97	0.99
1946.665527	-3.75	-166.15	0.97
1973.332153	-2.07	-171.79	0.97
1999.998779	-1.63	176.13	0.99
2026.665405	-3.63	-172.21	0.90
2053.332031	-0.59	-125.59	0.90
2079.998779	4.77	176.08	0.84
2106.665527	1.99	159.65	0.97
2133.332275	-3.25	177.88	0.97
2159.999023	-4.55	-157.26	0.99
2186.665771	-3.76	-158.45	0.98
2213.332520	-0.56	-166.72	0.99
2239.999268	-1.74	-178.04	0.99
2266.666016	-3.17	-170.87	1.00
2293.332764	-2.84	-168.83	1.00
2319.999512	-2.44	-162.66	1.00
2346.666260	-2.97	-163.41	1.00
2373.333008	-2.50	-153.12	0.97
2399.999756	1.69	-150.46	0.94
2426.666504	-2.39	162.69	0.95
2453.333252	-2.90	176.05	0.98
2480.000000	-4.95	175.48	0.96
2506.666748	-4.43	-150.09	0.96
2533.333496	0.71	-160.37	0.97
2560.000244	-4.16	-179.18	0.99
2586.666992	-2.14	-170.34	1.00
2613.333740	-2.65	-165.65	0.99
2640.000488	-2.90	-162.81	1.00
2666.667236	-3.07	-159.63	0.99
2693.333984	0.15	-141.05	0.94
2720.000732	2.71	-168.39	0.98
2746.667480	0.57	-178.82	0.99
2773.334229	-0.61	-171.63	0.97
2800.000977	-2.70	-173.15	0.97
2826.667725	-0.98	-163.02	0.99
2853.334473	-0.18	-156.31	0.99
2880.001221	-0.23	-154.00	1.00
2906.667969	-0.43	-168.66	0.99
2933.334717	-2.86	-168.38	0.99
2960.001465	-5.77	-168.16	0.96
2986.668213	-3.52	-130.88	0.97
3013.334961	-1.18	-131.39	0.99
3040.001709	0.77	-146.08	0.99
3066.668457	0.72	-153.04	1.00
3093.335205	1.02	-156.87	0.98
3120.001953	-0.49	-162.36	1.00
3146.668701	-1.28	-146.50	0.99
3173.335449	0.75	-136.05	0.98
3200.002197	3.03	-141.37	0.99
3226.668945	1.50	-155.58	1.00
3253.335693	1.21	-160.29	1.00
3280.002441	0.55	-159.43	1.00
3306.669189	0.50	-158.39	1.00
3333.335938	0.90	-154.52	1.00
3360.002686	1.00	-146.65	1.00
3386.669434	2.00	-149.00	0.99
3413.336182	2.54	-160.80	0.99
3440.002930	2.55	-170.56	0.99
3466.669678	-0.05	-176.55	0.96
3493.336426	-2.67	-156.25	0.92
3520.003174	0.10	-150.89	0.94
3546.669922	2.69	-146.48	0.98
3573.336670	2.15	-166.06	0.97
3600.003418	0.65	-166.35	0.99
3626.670166	-0.10	-161.32	1.00
3653.336914	0.30	-160.89	1.00
3680.003662	0.32	-164.28	0.99
3706.670410	-0.10	-156.89	0.98
3733.337158	1.81	-154.56	0.96
3760.003906	1.73	-165.18	0.99
3786.670654	-1.14	-179.12	0.92
3813.337402	-4.68	-146.71	0.95
3840.004150	0.06	-125.37	0.95
3866.670898	3.35	-139.26	0.89
3893.337646	3.98	-159.49	0.99
3920.004395	0.36	-167.52	0.86
3946.671143	-0.32	-164.82	0.99
3973.337891	0.87	-147.36	0.92
4000.004639	2.11	-142.10	0.98
4026.671387	3.16	-147.97	0.99
4053.338135	3.24	-153.24	0.99
4080.004883	3.98	-156.39	0.97
4106.671387	3.88	-161.07	1.00
4133.337891	2.68	-155.13	1.00
4160.004395	2.65	-152.74	0.89
4186.670898	6.38	-171.49	0.76
4213.337402	6.36	-175.33	0.99
4240.003906	5.51	-174.91	1.00
4266.670410	3.93	-174.78	0.98
4293.336914	3.71	-177.28	0.97
4320.003418	5.35	168.50	0.90
4346.669922	5.28	-179.20	0.98
4373.336426	5.26	-170.95	1.00
4400.002930	4.62	-172.93	0.99
4426.669434	3.10	-175.50	1.00
4453.335938	2.04	-175.78	0.99
4480.002441	1.12	-173.71	0.97
4506.668945	2.65	-174.35	0.95
4533.335449	4.12	173.45	0.99
4560.001953	3.38	174.29	0.99
4586.668457	3.76	178.26	0.96
4613.334961	4.50	-169.28	0.99
4640.001465	4.10	-174.04	0.99
4666.667969	3.37	-178.31	0.99
4693.334473	3.31	-169.99	0.99
4720.000977	3.60	-173.07	0.98
4746.667480	3.39	179.35	0.98
4773.333984	1.88	-177.39	0.99
4800.000488	1.51	-165.92	0.95
4826.666992	3.94	-161.22	0.99
4853.333496	4.59	-170.27	0.99
4880.000000	4.30	-174.99	0.99
4906.666504	3.46	-174.27	1.00
4933.333008	3.30	-172.77	0.98
4959.999512	4.33	-170.07	1.00
4986.666016	4.02	-173.01	1.00
5013.332520	3.88	-174.60	1.00
5039.999023	3.89	-174.19	0.99
5066.665527	4.55	-175.36	1.00
5093.332031	3.90	-175.61	0.97
5119.998535	3.27	-177.30	0.99
5146.665039	3.88	-171.78	1.00
5173.331543	4.83	-166.25	0.98
5199.998047	5.44	-174.96	0.99
5226.664551	5.29	-176.33	1.00
5253.331055	4.48	-179.10	1.00
5279.997559	4.27	-178.95	1.00
5306.664063	4.54	-178.56	1.00
5333.330566	5.11	179.67	0.98
5359.997070	5.07	177.95	0.99
5386.663574	4.55	177.07	1.00
5413.330078	4.42	177.67	1.00
5439.996582	4.85	177.24	0.99
5466.663086	4.70	178.02	1.00
5493.329590	4.26	-179.76	1.00
5519.996094	4.25	-176.35	1.00
5546.662598	4.51	-173.19	1.00
5573.329102	4.97	-173.43	0.99
5599.995605	4.39	-174.57	0.99
5626.662109	3.64	-178.93	0.99
5653.328613	2.98	-175.72	0.97
5679.995117	3.89	-176.52	0.99
5706.661621	4.66	178.67	0.99
5733.328125	4.98	175.19	1.00
5759.994629	4.68	178.40	0.99
5786.661133	4.67	-179.65	1.00
5813.327637	5.17	-176.81	1.00
5839.994141	5.72	-176.26	1.00
5866.660645	6.56	-178.09	0.97
5893.327148	6.66	179.19	1.00
5919.993652	6.46	177.64	1.00
5946.660156	6.43	177.28	1.00
5973.326660	6.41	178.07	1.00
5999.993164	6.51	179.56	1.00
6026.659668	7.12	176.13	1.00
6053.326172	7.29	171.56	0.99
6079.992676	6.96	166.08	1.00
6106.659180	6.36	164.19	1.00
6133.325684	5.94	164.40	1.00
6159.992188	5.93	166.06	1.00
6186.658691	6.56	166.26	0.99
6213.325195	6.49	157.68	0.96
6239.991699	6.63	154.79	0.99
6266.658203	5.98	156.40	0.98
6293.324707	6.20	158.91	1.00
6319.991211	7.29	157.95	0.98
6346.657715	7.42	152.92	1.00
6373.324219	7.04	149.48	1.00
6399.990723	6.57	148.81	1.00
6426.657227	6.17	147.94	1.00
6453.323730	5.76	145.44	1.00
6479.990234	5.40	145.92	1.00
6506.656738	5.17	149.19	1.00
6533.323242	5.33	150.45	1.00
6559.989746	5.34	147.51	1.00
6586.656250	5.05	144.71	1.00
6613.322754	4.81	145.17	1.00
6639.989258	4.84	146.65	0.99
6666.655762	5.16	146.46	1.00
6693.322266	5.22	144.28	1.00
6719.988770	5.07	142.09	1.00
6746.655273	4.64	140.02	1.00
6773.321777	4.23	138.69	1.00
6799.988281	3.78	138.86	1.00
6826.654785	3.48	141.25	1.00
6853.321289	3.42	142.04	1.00
6879.987793	3.55	141.72	1.00
6906.654297	3.52	141.52	1.00
6933.320801	3.36	142.15	1.00
6959.987305	3.07	143.44	1.00
6986.653809	2.87	143.74	1.00
7013.320313	2.82	143.37	1.00
7039.986816	2.74	142.23	1.00
7066.653320	2.44	139.19	1.00
7093.319824	1.50	138.05	1.00
7119.986328	-0.19	139.66	0.97
7146.652832	0.52	145.64	0.99
7173.319336	1.46	147.80	0.95
7199.985840	2.29	148.91	0.99
7226.652344	2.29	151.93	0.99
7253.318848	2.11	153.32	0.99
7279.985352	2.38	152.22	1.00
7306.651855	2.39	149.28	1.00
7333.318359	2.25	147.55	1.00
7359.984863	2.53	147.34	1.00
7386.651367	2.77	146.59	1.00
7413.317871	2.60	143.70	0.99
7439.984375	1.95	142.54	0.99
7466.650879	0.85	145.90	0.95
7493.317383	0.81	151.08	0.95
7519.983887	1.53	148.12	0.99
7546.650391	1.84	146.39	0.99
7573.316895	1.73	147.74	0.99
7599.983398	2.08	148.47	1.00
7626.649902	2.32	146.34	0.99
7653.316406	2.23	143.97	1.00
7679.982910	2.05	143.80	1.00
7706.649414	2.44	143.60	1.00
7733.315918	2.66	141.70	1.00
7759.982422	2.43	140.86	1.00
7786.648926	2.21	141.14	1.00
7813.315430	2.09	141.76	1.00
7839.981934	2.07	142.17	1.00
7866.648438	2.04	141.82	1.00
7893.314941	1.91	141.96	1.00
7919.981445	1.97	142.48	1.00
7946.647949	2.18	142.60	1.00
7973.314453	2.25	143.63	1.00
7999.980957	2.35	146.69	1.00
8026.647461	2.44	144.66	0.99
8053.313965	2.52	142.73	1.00
8079.980469	2.39	140.40	1.00
8106.646973	2.25	139.02	1.00
8133.313477	1.92	137.82	1.00
8159.979980	1.67	137.40	1.00
8186.646484	1.58	136.79	1.00
8213.313477	1.49	135.76	1.00
8239.980469	1.41	133.94	1.00
8266.647461	1.20	133.93	1.00
8293.314453	1.12	135.60	1.00
8319.981445	1.19	136.83	1.00
8346.648438	1.33	135.69	1.00
8373.315430	1.37	134.96	1.00
8399.982422	1.27	133.90	1.00
8426.649414	1.12	132.92	1.00
8453.316406	0.89	132.28	1.00
8479.983398	0.63	132.36	1.00
8506.650391	0.59	132.43	0.99
8533.317383	0.62	130.95	1.00
8559.984375	0.55	130.31	1.00
8586.651367	0.31	130.18	1.00
8613.318359	0.10	131.45	1.00
8639.985352	0.07	132.40	1.00
8666.652344	0.08	132.41	1.00
8693.319336	0.01	132.16	1.00
8719.986328	-0.05	132.33	1.00
8746.653320	0.06	132.47	0.99
8773.320313	-0.04	133.65	1.00
8799.987305	-0.22	133.26	1.00
8826.654297	-0.18	132.52	1.00
8853.321289	-0.04	130.97	1.00
8879.988281	-0.21	129.76	1.00
8906.655273	-0.49	129.08	1.00
8933.322266	-0.86	128.65	1.00
8959.989258	-1.22	129.87	0.99
8986.656250	-1.31	133.63	1.00
9013.323242	-1.45	135.75	1.00
9039.990234	-1.59	135.07	1.00
9066.657227	-1.70	135.17	1.00
9093.324219	-1.77	135.63	1.00
9119.991211	-1.78	135.38	1.00
9146.658203	-1.78	135.83	1.00
9173.325195	-1.66	136.45	1.00
9199.992188	-1.67	135.47	1.00
9226.659180	-1.85	134.54	1.00
9253.326172	-2.24	133.55	1.00
9279.993164	-2.63	133.94	1.00
9306.660156	-3.04	135.82	1.00
9333.327148	-3.27	138.70	1.00
9359.994141	-3.36	141.07	1.00
9386.661133	-3.25	142.37	1.00
9413.328125	-3.14	143.03	1.00
9439.995117	-3.08	143.22	1.00
9466.662109	-2.98	144.12	1.00
9493.329102	-2.75	145.83	1.00
9519.996094	-2.30	145.50	0.99
9546.663086	-1.87	142.68	0.99
9573.330078	-1.75	139.01	1.00
9600.000977	-3.54	144.69	0.97
9733.333984	-4.62	158.75	0.93
9866.666992	-3.49	141.69	0.94
10000.000000	-3.65	142.28	0.98
10133.333008	-4.56	150.53	0.98
10266.666016	-3.34	165.31	0.97
10399.999023	-2.98	158.88	0.98
10533.332031	-2.89	159.59	0.99
10666.665039	-3.80	162.62	0.99
10799.998047	-3.64	170.45	0.99
10933.331055	-2.19	171.40	0.98
11066.664063	-1.07	169.35	1.00
11199.997070	-1.51	169.00	1.00
11333.330078	-1.58	170.89	1.00
11466.663086	-1.44	173.30	0.99
11599.996094	-0.67	178.03	1.00
11733.329102	0.29	-179.73	0.99
11866.662109	2.74	-174.17	0.98
11999.995117	2.34	168.82	0.99
12133.328125	2.88	165.76	0.99
