	RODE 165g		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
10666.665039	-3.49	155.93	0.99
10799.998047	-4.56	155.25	0.99
10933.331055	-3.52	150.80	0.99
11066.664063	-3.23	163.44	0.98
11199.997070	-1.51	160.64	0.98
11333.330078	-0.68	166.58	0.99
11466.663086	0.22	150.31	0.98
11599.996094	0.41	177.77	0.98
11733.329102	1.87	164.97	0.99
11866.662109	2.81	156.69	0.98
11999.995117	4.01	142.15	0.99
12133.328125	4.91	136.96	1.00
12266.661133	3.69	127.69	0.99
12399.994141	2.76	123.33	1.00
12533.327148	2.56	121.09	0.99
12666.660156	0.65	117.27	1.00
12799.993164	0.56	116.17	1.00
12933.326172	0.67	121.01	0.99
13066.659180	0.61	123.84	1.00
13199.992188	-0.99	126.30	1.00
13333.325195	0.37	121.77	1.00
13466.658203	0.43	123.92	1.00
13599.991211	-1.40	117.23	1.00
13733.324219	-0.59	126.57	1.00
13866.657227	-0.64	133.19	1.00
13999.990234	-0.53	127.38	1.00
14133.323242	-0.54	123.92	1.00
14266.656250	0.10	122.37	1.00
14399.989258	0.02	124.88	1.00
14533.322266	0.64	122.68	1.00
14666.655273	0.20	115.82	1.00
14799.988281	-0.32	113.45	1.00
14933.321289	-0.83	112.44	1.00
15066.654297	-1.42	113.86	1.00
15199.987305	-1.66	112.63	1.00
15333.320313	-1.61	110.47	1.00
15466.653320	-0.91	104.12	1.00
15599.986328	-1.81	108.71	1.00
15733.319336	-1.74	113.14	1.00
15866.652344	-2.50	113.01	0.99
15999.985352	-3.37	113.93	1.00
16133.318359	-3.53	114.38	1.00
16266.651367	-3.09	117.20	1.00
16399.984375	-2.40	115.80	1.00
16533.318359	-2.23	117.60	1.00
16666.652344	-2.33	115.84	1.00
16799.986328	-2.28	118.26	1.00
16933.320313	-2.09	116.70	1.00
17066.654297	-2.01	113.80	1.00
17199.988281	-1.86	112.34	1.00
17333.322266	-1.78	111.66	1.00
17466.656250	-1.81	109.81	1.00
17599.990234	-2.23	107.26	1.00
17733.324219	-2.25	104.10	1.00
17866.658203	-2.56	98.28	1.00
17999.992188	-3.26	100.31	1.00
18133.326172	-3.33	106.09	1.00
18266.660156	-3.70	110.09	0.99
18399.994141	-4.38	106.45	0.99
18533.328125	-4.97	104.61	1.00
18666.662109	-4.74	107.54	0.97
18799.996094	-4.27	110.42	1.00
18933.330078	-4.80	107.80	0.99
19066.664063	-4.81	109.36	1.00
19199.998047	-3.71	108.69	1.00
19333.332031	-4.06	108.81	0.98
19466.666016	-4.70	109.69	1.00
19600.000000	-4.73	110.68	1.00
19733.333984	-4.68	112.75	1.00
19866.667969	-4.52	113.67	0.99
20000.001953	-4.28	109.25	0.99
