	RODE 130g		
70.312500	-1.97	-172.03	1.00
71.289063	-2.15	-169.48	1.00
72.265625	-1.37	-167.30	1.00
73.242188	-1.11	-168.19	1.00
74.218750	-1.64	-171.19	0.99
75.195313	0.07	-171.96	1.00
76.171875	0.08	-172.36	1.00
77.148438	-0.62	-168.77	1.00
78.125000	-0.21	175.99	1.00
79.101563	-0.30	173.28	1.00
80.078125	-0.05	172.37	1.00
81.054688	-0.39	166.49	1.00
82.031250	-0.44	163.93	1.00
83.007813	-1.17	159.18	1.00
83.984375	-1.12	160.05	1.00
84.960938	-2.19	153.45	1.00
85.937500	-1.93	157.46	1.00
86.914063	-3.14	156.96	1.00
87.890625	-2.83	157.71	1.00
88.867188	-3.46	157.42	1.00
89.843750	-3.52	156.69	1.00
90.820313	-3.78	156.60	1.00
91.796875	-3.97	158.36	1.00
92.773438	-3.99	158.20	1.00
93.750000	-4.13	158.54	1.00
94.726563	-4.18	159.17	1.00
95.703125	-4.04	157.48	1.00
96.679688	-4.38	154.74	1.00
97.656250	-4.59	154.88	1.00
98.632813	-4.67	154.35	1.00
99.609375	-4.93	153.87	1.00
100.585938	-5.46	150.93	1.00
101.562500	-5.72	153.07	1.00
102.539063	-5.75	152.91	1.00
103.515625	-6.34	153.66	1.00
104.492188	-6.04	154.80	1.00
105.468750	-6.44	156.37	1.00
106.445313	-6.65	156.42	1.00
107.421875	-6.80	156.47	1.00
108.398438	-6.99	157.56	1.00
109.375000	-7.06	157.10	1.00
110.351563	-7.27	156.87	1.00
111.328125	-7.53	157.59	1.00
112.304688	-7.85	156.85	1.00
113.281250	-8.02	156.79	1.00
114.257813	-8.30	157.92	1.00
115.234375	-8.88	160.70	1.00
116.210938	-9.11	161.88	1.00
117.187500	-9.36	163.00	1.00
118.164063	-9.85	167.10	1.00
119.140625	-9.61	168.54	1.00
120.117188	-9.45	168.49	1.00
121.093750	-8.87	168.18	1.00
122.070313	-8.94	175.47	1.00
123.046875	-8.98	177.03	1.00
124.023438	-8.98	177.59	1.00
125.000000	-8.78	176.46	1.00
125.976563	-8.41	176.81	1.00
126.953125	-9.17	177.27	1.00
127.929688	-9.36	176.51	1.00
128.906250	-9.27	-179.84	1.00
129.882813	-9.28	-179.49	1.00
130.859375	-9.32	-179.63	1.00
131.835938	-8.78	-175.63	1.00
132.812500	-8.67	-173.75	1.00
133.789063	-8.50	-171.01	1.00
134.765625	-8.42	-171.43	1.00
135.742188	-8.33	-171.55	1.00
136.718750	-8.19	-171.78	1.00
137.695313	-8.04	-172.11	1.00
138.671875	-7.75	-172.52	1.00
140.625000	-8.15	-173.59	1.00
142.578125	-8.61	-174.56	1.00
144.531250	-8.24	-170.24	1.00
146.484375	-7.88	-173.46	1.00
148.437500	-8.91	-161.24	1.00
150.390625	-8.79	-161.66	1.00
152.343750	-8.24	-159.61	1.00
154.296875	-7.41	-159.71	1.00
156.250000	-6.84	-157.41	1.00
158.203125	-6.36	-156.35	1.00
160.156250	-6.24	-156.57	1.00
162.109375	-4.83	-157.98	1.00
164.062500	-4.61	-155.36	1.00
166.015625	-3.27	-154.75	1.00
167.968750	-2.87	-167.85	1.00
169.921875	-2.89	-171.89	1.00
171.875000	-2.91	-173.94	1.00
173.828125	-3.73	176.10	1.00
175.781250	-4.07	177.41	1.00
177.734375	-5.27	172.03	1.00
179.687500	-4.96	168.07	1.00
181.640625	-5.33	167.64	0.99
183.593750	-7.36	165.67	0.99
185.546875	-8.25	171.83	1.00
187.500000	-8.28	172.87	1.00
189.453125	-8.86	-176.85	1.00
191.406250	-8.73	-162.58	0.99
193.359375	-8.84	-166.52	1.00
195.312500	-7.63	-160.21	0.99
197.265625	-6.70	-157.10	1.00
199.218750	-6.89	-156.57	1.00
201.171875	-5.03	-155.49	1.00
203.125000	-4.51	-155.45	1.00
205.078125	-3.38	-160.89	1.00
207.031250	-3.16	-163.96	1.00
208.984375	-3.94	-169.20	1.00
210.937500	-2.33	-175.10	1.00
212.890625	-1.66	-174.84	0.99
214.843750	-2.30	167.63	1.00
216.796875	-2.57	166.01	1.00
218.750000	-3.93	153.81	0.99
220.703125	-4.77	146.83	1.00
222.656250	-4.89	150.14	1.00
224.609375	-5.27	149.93	1.00
226.562500	-7.16	150.03	1.00
228.515625	-7.41	150.34	1.00
230.468750	-8.62	152.76	1.00
232.421875	-8.98	149.93	1.00
234.375000	-9.49	148.42	1.00
236.328125	-10.33	148.28	0.98
238.281250	-12.55	148.77	1.00
240.234375	-12.87	154.50	1.00
242.187500	-14.47	-175.32	1.00
244.140625	-15.82	-163.87	0.99
246.093750	-15.00	-150.72	1.00
248.046875	-12.73	-137.93	0.98
250.000000	-12.22	-135.09	0.99
251.953125	-10.69	-131.72	1.00
253.906250	-10.33	-128.16	0.99
255.859375	-8.00	-127.21	1.00
257.812500	-7.08	-132.61	1.00
259.765625	-6.52	-130.34	1.00
261.718750	-5.42	-133.11	1.00
263.671875	-4.86	-136.84	0.99
265.625000	-4.37	-143.37	1.00
267.578125	-4.38	-146.10	1.00
269.531250	-4.17	-147.72	1.00
271.484375	-4.13	-148.23	1.00
273.437500	-4.01	-147.32	1.00
275.390625	-3.47	-144.47	1.00
277.343750	-2.80	-145.97	1.00
281.250000	-0.05	-154.05	0.99
285.156250	0.23	-157.55	1.00
289.062500	1.06	177.72	0.99
292.968750	0.24	172.15	0.96
296.875000	-2.36	154.25	1.00
300.781250	-4.01	152.81	0.98
304.687500	-6.38	154.63	1.00
308.593750	-5.48	156.52	1.00
312.500000	-6.10	165.67	1.00
316.406250	-6.81	164.05	1.00
320.312500	-6.85	162.35	1.00
324.218750	-8.46	172.46	1.00
328.125000	-8.30	176.82	1.00
332.031250	-7.81	-174.21	0.99
335.937500	-7.64	-172.96	0.99
339.843750	-6.06	-169.65	0.99
343.750000	-5.31	-166.25	1.00
347.656250	-4.68	171.45	0.97
351.562500	-2.87	161.11	0.99
355.468750	-3.50	155.26	0.99
359.375000	-9.22	164.29	0.98
363.281250	-8.87	160.18	1.00
367.187500	-9.41	161.68	1.00
371.093750	-10.88	164.31	0.99
375.000000	-11.77	-178.69	1.00
378.906250	-12.41	-179.64	0.99
382.812500	-12.10	-172.99	1.00
386.718750	-12.12	-159.89	1.00
390.625000	-12.29	-155.77	0.99
394.531250	-10.96	-146.57	1.00
398.437500	-10.70	-134.33	1.00
402.343750	-10.18	-133.42	0.99
406.250000	-7.02	-115.68	0.92
410.156250	-0.06	-123.59	0.99
414.062500	0.67	-126.70	0.99
417.968750	-1.00	-145.80	0.99
421.875000	-1.09	-156.01	0.99
425.781250	-0.25	-164.46	0.99
429.687500	-1.59	-175.34	1.00
433.593750	-2.71	-176.00	1.00
437.500000	-3.16	-178.64	1.00
441.406250	-3.42	-178.92	1.00
445.312500	-3.45	-179.45	1.00
449.218750	-3.51	-179.68	1.00
453.125000	-3.99	179.11	1.00
457.031250	-3.99	178.67	1.00
460.937500	-3.93	175.86	1.00
464.843750	-3.97	171.99	1.00
468.750000	-4.12	171.24	1.00
472.656250	-4.72	169.81	1.00
476.562500	-5.20	170.56	1.00
480.468750	-5.52	169.22	1.00
484.375000	-5.92	168.82	1.00
488.281250	-6.27	167.56	1.00
492.187500	-7.11	167.25	1.00
496.093750	-7.69	170.53	1.00
500.000000	-7.97	172.52	1.00
503.906250	-8.23	174.37	1.00
507.812500	-8.35	174.51	1.00
511.718750	-8.98	177.14	1.00
515.625000	-9.21	177.36	0.99
519.531250	-9.93	-168.67	1.00
523.437500	-9.35	-149.80	0.97
527.343750	-8.26	-146.32	1.00
531.250000	-7.16	-151.66	0.99
535.156250	-5.47	-160.73	0.99
539.062500	-4.10	177.08	0.98
542.968750	-5.45	178.54	1.00
546.875000	-7.75	-176.78	0.99
550.781250	-8.99	-165.10	1.00
554.687500	-8.30	-159.11	1.00
560.000000	-6.49	-162.13	1.00
568.000000	-6.20	-162.66	1.00
576.000000	-5.43	-158.09	1.00
584.000000	-5.20	-160.72	0.98
592.000000	-2.36	-165.12	1.00
600.000000	-2.97	-178.07	0.99
608.000000	-3.71	174.46	1.00
616.000000	-4.11	175.65	0.99
624.000000	-5.73	170.56	0.99
632.000000	-8.00	176.88	0.99
640.000000	-10.68	-160.22	0.97
648.000000	-6.14	-147.49	0.98
656.000000	-7.60	-152.56	0.89
664.000000	-2.10	-160.69	0.99
672.000000	-2.51	168.70	0.98
680.000000	-3.91	-178.16	0.98
688.000000	-5.89	176.50	0.99
696.000000	-6.31	179.34	1.00
704.000000	-6.07	-177.11	1.00
712.000000	-5.95	-177.73	1.00
720.000000	-6.91	-175.28	1.00
728.000000	-6.65	-175.32	1.00
736.000000	-6.60	-167.61	1.00
744.000000	-6.59	-167.25	1.00
752.000000	-7.28	-167.27	1.00
760.000000	-6.82	-166.00	0.99
768.000000	-4.97	-160.81	1.00
776.000000	-5.41	-154.72	1.00
784.000000	-4.60	-159.25	1.00
792.000000	-3.96	-160.54	1.00
800.000000	-3.39	-164.46	1.00
808.000000	-1.18	-169.93	0.99
816.000000	-1.96	-177.60	0.99
824.000000	-2.95	173.52	1.00
832.000000	-5.74	166.94	0.99
840.000000	-6.91	163.56	0.99
848.000000	-6.91	-170.90	0.98
856.000000	-8.26	-172.27	1.00
864.000000	-7.89	-167.83	1.00
872.000000	-7.63	-163.10	1.00
880.000000	-7.55	-157.70	1.00
888.000000	-6.50	-155.05	1.00
896.000000	-5.24	-154.99	1.00
904.000000	-4.26	-160.60	1.00
912.000000	-4.27	-161.40	1.00
920.000000	-4.41	-163.90	1.00
928.000000	-3.60	-162.85	1.00
936.000000	-3.94	-164.23	1.00
944.000000	-3.23	-169.43	1.00
952.000000	-3.18	-176.20	1.00
960.000000	-3.99	178.90	1.00
968.000000	-4.38	177.23	1.00
976.000000	-5.08	175.74	1.00
984.000000	-5.84	173.58	1.00
992.000000	-6.70	177.28	1.00
1000.000000	-8.02	-168.60	1.00
1008.000000	-8.05	-162.43	1.00
1016.000000	-6.40	-157.31	0.99
1024.000000	-5.78	-165.37	1.00
1032.000000	-5.86	-165.93	1.00
1040.000000	-5.79	-160.69	1.00
1048.000000	-5.50	-159.24	1.00
1056.000000	-4.99	-158.83	1.00
1064.000000	-4.30	-156.19	0.99
1072.000000	-3.64	-156.43	1.00
1080.000000	-3.36	-166.95	0.98
1088.000000	-0.77	177.32	0.99
1096.000000	-1.44	166.13	0.99
1104.000000	-3.59	155.67	0.99
1112.000000	-6.14	164.19	1.00
1120.000000	-6.71	170.24	1.00
1128.000000	-6.98	172.30	1.00
1136.000000	-7.55	173.60	1.00
1144.000000	-7.72	177.41	1.00
1152.000000	-8.38	-174.80	1.00
1160.000000	-8.24	-165.29	0.99
1168.000000	-7.35	-161.19	1.00
1176.000000	-6.68	-158.69	1.00
1184.000000	-5.55	-159.01	1.00
1192.000000	-4.92	-161.01	1.00
1200.000000	-4.71	-164.19	1.00
1208.000000	-4.81	-166.41	1.00
1216.000000	-4.82	-167.25	1.00
1224.000000	-4.76	-168.16	1.00
1232.000000	-4.32	-171.03	1.00
1240.000000	-4.33	-174.86	1.00
1248.000000	-4.51	-179.72	1.00
1256.000000	-4.97	178.81	1.00
1264.000000	-6.30	179.07	1.00
1272.000000	-6.93	-177.76	1.00
1280.000000	-7.14	-171.16	1.00
1288.000000	-6.69	-167.69	1.00
1296.000000	-6.16	-166.27	1.00
1304.000000	-5.89	-165.25	1.00
1312.000000	-5.43	-166.43	1.00
1320.000000	-5.56	-167.31	1.00
1328.000000	-5.49	-166.90	1.00
1336.000000	-5.31	-168.08	1.00
1344.000000	-5.57	-172.11	1.00
1352.000000	-5.77	-173.64	1.00
1360.000000	-5.93	-173.64	1.00
1368.000000	-6.32	-173.88	1.00
1376.000000	-6.85	-173.49	1.00
1384.000000	-7.41	-169.46	1.00
1392.000000	-7.52	-163.13	1.00
1400.000000	-6.98	-152.66	0.99
1408.000000	-5.85	-149.21	0.99
1416.000000	-4.84	-148.96	1.00
1424.000000	-4.04	-153.81	1.00
1432.000000	-3.14	-157.14	1.00
1440.000000	-2.45	-163.05	1.00
1448.000000	-1.21	-176.24	0.99
1456.000000	-1.55	166.96	0.99
1464.000000	-3.43	157.63	0.94
1472.000000	-6.21	152.04	0.99
1480.000000	-8.02	153.36	0.99
1488.000000	-10.17	163.56	0.98
1496.000000	-11.47	-178.75	0.92
1504.000000	-10.48	-160.38	0.97
1512.000000	-9.26	-149.66	0.95
1520.000000	-7.69	-144.66	0.98
1528.000000	-5.65	-150.59	1.00
1536.000000	-5.11	-153.73	1.00
1544.000000	-5.01	-156.33	1.00
1552.000000	-4.84	-157.76	1.00
1560.000000	-4.60	-159.02	1.00
1568.000000	-4.28	-161.57	1.00
1576.000000	-4.28	-163.93	1.00
1584.000000	-4.24	-166.33	1.00
1592.000000	-4.01	-170.15	1.00
1600.000000	-4.48	-175.74	1.00
1608.000000	-5.46	-179.15	1.00
1616.000000	-6.26	-179.62	1.00
1624.000000	-7.65	-174.82	0.99
1632.000000	-7.92	-169.02	0.99
1640.000000	-7.61	-160.58	1.00
1648.000000	-7.18	-154.81	1.00
1656.000000	-6.46	-151.42	1.00
1664.000000	-5.48	-149.17	0.99
1672.000000	-5.34	-155.71	1.00
1680.000000	-5.51	-158.98	1.00
1688.000000	-5.67	-161.08	1.00
1696.000000	-5.56	-161.69	1.00
1704.000000	-5.16	-159.96	1.00
1712.000000	-4.81	-160.03	1.00
1720.000000	-4.71	-161.40	1.00
1728.000000	-4.79	-162.15	1.00
1736.000000	-4.85	-162.63	1.00
1744.000000	-4.86	-163.34	1.00
1752.000000	-4.79	-164.92	1.00
1760.000000	-4.94	-167.20	1.00
1768.000000	-5.38	-167.32	1.00
1776.000000	-5.73	-163.84	1.00
1784.000000	-5.61	-159.16	0.99
1792.000000	-4.64	-156.78	0.99
1800.000000	-4.00	-156.68	1.00
1808.000000	-3.85	-160.99	1.00
1816.000000	-3.98	-163.91	1.00
1824.000000	-4.07	-165.89	1.00
1832.000000	-4.11	-167.47	1.00
1840.000000	-4.21	-169.54	1.00
1848.000000	-4.44	-171.62	1.00
1856.000000	-5.01	-174.84	1.00
1866.665649	-5.26	-173.39	0.99
1893.332275	-6.36	-169.27	0.99
1919.998901	-4.65	-158.77	0.99
1946.665527	-4.42	-162.65	0.99
1973.332153	-3.24	-164.55	1.00
1999.998779	-3.80	-160.58	0.98
2026.665405	-7.72	-158.59	0.87
2053.332031	-3.43	-144.46	0.81
2079.998779	0.71	-165.01	0.99
2106.665527	-1.54	156.55	0.98
2133.332275	-5.76	150.76	0.90
2159.999023	-5.79	-131.90	0.90
2186.665771	-2.51	-161.34	0.98
2213.332520	-3.53	-173.11	0.99
2239.999268	-4.85	-171.35	1.00
2266.666016	-6.88	-168.39	0.99
2293.332764	-5.71	-165.22	1.00
2319.999512	-4.79	-157.93	1.00
2346.666260	-3.26	-155.22	0.98
2373.333008	-3.43	-142.63	0.98
2399.999756	-2.25	-161.32	0.99
2426.666504	-2.14	-178.92	0.97
2453.333252	-4.79	-162.58	0.99
2480.000000	-7.64	-155.18	0.99
2506.666748	-11.13	-148.60	0.93
2533.333496	-3.33	-133.24	0.80
2560.000244	-2.94	-179.96	0.97
2586.666992	-4.09	-171.73	0.98
2613.333740	-7.50	-171.95	0.96
2640.000488	-6.16	-144.83	0.99
2666.667236	-5.04	-147.51	1.00
2693.333984	-1.66	-161.75	0.98
2720.000732	-2.68	-152.45	0.97
2746.667480	-2.53	-158.63	1.00
2773.334229	-3.83	-135.39	0.98
2800.000977	-5.98	-147.22	0.99
2826.667725	-5.34	-143.10	0.99
2853.334473	-2.33	-142.39	0.99
2880.001221	-0.01	-148.35	0.95
2906.667969	-1.00	-164.84	0.99
2933.334717	-4.17	-160.12	0.99
2960.001465	-6.56	-151.90	0.99
2986.668213	-5.03	-139.39	0.99
3013.334961	-2.48	-131.76	0.98
3040.001709	-1.74	-145.11	0.99
3066.668457	-3.67	-153.05	0.99
3093.335205	-4.16	-154.90	1.00
3120.001953	-2.82	-149.00	1.00
3146.668701	-2.69	-155.92	0.99
3173.335449	-1.34	-143.97	0.98
3200.002197	0.28	-148.58	0.98
3226.668945	-0.81	-154.66	0.99
3253.335693	-1.18	-159.84	1.00
3280.002441	-1.45	-159.94	1.00
3306.669189	-2.05	-158.77	1.00
3333.335938	-2.57	-153.10	1.00
3360.002686	-2.38	-145.75	1.00
3386.669434	-1.17	-148.93	1.00
3413.336182	-0.43	-156.10	0.99
3440.002930	-0.20	-162.09	0.98
3466.669678	-3.37	-156.00	0.90
3493.336426	-9.60	-161.71	0.76
3520.003174	-3.91	-137.04	0.93
3546.669922	-0.17	-150.02	0.93
3573.336670	0.95	-163.32	0.93
3600.003418	-1.33	-171.36	0.99
3626.670166	-1.76	-168.00	0.99
3653.336914	-1.99	-159.75	1.00
3680.003662	-1.92	-157.27	1.00
3706.670410	-1.51	-158.44	1.00
3733.337158	-1.16	-168.69	0.96
3760.003906	-0.30	-171.89	0.95
3786.670654	-2.89	-175.29	0.97
3813.337402	-3.72	-168.12	0.94
3840.004150	-3.66	-138.55	0.80
3866.670898	0.30	-131.91	0.84
3893.337646	2.27	-164.95	0.99
3920.004395	1.29	-178.93	0.91
3946.671143	-2.35	177.26	0.98
3973.337891	-4.65	-164.65	0.76
4000.004639	-1.88	-140.64	0.99
4026.671387	0.75	-150.47	0.99
4053.338135	1.48	-157.33	1.00
4080.004883	0.67	-166.59	0.96
4106.671387	-0.68	-172.93	1.00
4133.337891	-2.10	-172.64	0.99
4160.004395	-1.75	-162.86	0.95
4186.670898	2.79	-155.38	0.96
4213.337402	3.40	-164.84	0.99
4240.003906	1.95	-178.36	0.98
4266.670410	0.59	-179.62	0.99
4293.336914	-0.50	-170.39	0.99
4320.003418	-0.03	-163.85	0.95
4346.669922	0.90	-167.18	0.99
4373.336426	1.14	-168.01	1.00
4400.002930	1.33	-176.09	0.99
4426.669434	0.60	-176.08	0.98
4453.335938	-0.44	-174.85	0.99
4480.002441	-0.25	-173.98	0.98
4506.668945	0.32	-163.49	0.99
4533.335449	0.81	-175.10	0.99
4560.001953	0.79	-178.77	0.97
4586.668457	-1.12	-168.99	0.93
4613.334961	-1.65	-164.16	0.88
4640.001465	0.18	-165.45	0.98
4666.667969	0.87	-168.53	1.00
4693.334473	1.18	-170.46	1.00
4720.000977	1.45	-172.85	0.98
4746.667480	1.62	-173.34	1.00
4773.333984	1.58	-173.53	1.00
4800.000488	1.44	-171.84	1.00
4826.666992	1.91	-168.40	0.98
4853.333496	2.78	-170.69	0.99
4880.000000	3.34	-173.41	0.99
4906.666504	3.08	-175.56	1.00
4933.333008	3.24	-177.60	1.00
4959.999512	3.50	-179.22	1.00
4986.666016	3.51	-179.81	1.00
5013.332520	3.66	179.39	1.00
5039.999023	3.71	178.90	1.00
5066.665527	3.89	176.96	1.00
5093.332031	3.92	174.46	1.00
5119.998535	3.90	173.30	1.00
5146.665039	3.84	171.13	0.99
5173.331543	3.25	170.37	0.99
5199.998047	2.76	171.96	1.00
5226.664551	2.85	171.63	1.00
5253.331055	2.88	169.06	1.00
5279.997559	2.82	164.17	1.00
5306.664063	2.32	166.73	0.98
5333.330566	2.81	168.26	0.99
5359.997070	2.49	162.33	0.99
5386.663574	1.88	162.18	0.98
5413.330078	2.19	165.87	0.96
5439.996582	3.37	167.75	0.95
5466.663086	2.98	166.08	0.95
5493.329590	1.96	172.60	0.91
5519.996094	1.71	170.73	1.00
5546.662598	1.88	168.98	0.97
5573.329102	2.26	166.27	0.98
5599.995605	1.57	163.89	0.99
5626.662109	1.64	158.81	0.99
5653.328613	1.89	159.40	1.00
5679.995117	2.04	165.17	0.99
5706.661621	2.45	161.03	0.98
5733.328125	2.95	157.39	0.99
5759.994629	2.43	156.83	1.00
5786.661133	1.91	159.93	0.99
5813.327637	2.07	162.76	0.99
5839.994141	2.57	162.14	1.00
5866.660645	2.76	161.28	0.99
5893.327148	2.96	157.17	0.99
5919.993652	2.83	152.63	0.99
5946.660156	2.65	151.71	0.99
5973.326660	1.81	156.78	0.98
5999.993164	2.97	157.02	0.95
6026.659668	3.67	150.57	0.97
6053.326172	3.15	137.43	0.94
6079.992676	2.18	140.31	1.00
6106.659180	1.95	147.77	0.99
6133.325684	2.30	151.33	1.00
6159.992188	2.73	151.31	1.00
6186.658691	2.95	145.46	0.97
6213.325195	3.07	140.39	0.99
6239.991699	2.84	140.35	0.99
6266.658203	2.25	143.27	1.00
6293.324707	1.95	147.80	0.99
6319.991211	2.31	148.05	0.99
6346.657715	2.27	143.54	0.99
6373.324219	2.02	137.72	1.00
6399.990723	1.60	136.95	0.98
6426.657227	1.22	136.95	0.99
6453.323730	1.44	135.37	0.99
6479.990234	1.64	133.65	0.99
6506.656738	1.65	132.09	1.00
6533.323242	1.86	128.15	1.00
6559.989746	1.56	126.83	1.00
6586.656250	0.70	127.44	1.00
6613.322754	-0.02	128.83	1.00
6639.989258	-0.35	131.01	0.99
6666.655762	0.72	129.68	0.99
6693.322266	1.31	123.76	1.00
6719.988770	0.86	119.15	0.96
6746.655273	-0.18	125.55	0.96
6773.321777	-0.28	128.75	0.99
6799.988281	0.10	128.85	0.99
6826.654785	0.21	125.81	0.99
6853.321289	0.17	124.96	1.00
6879.987793	0.06	124.25	1.00
6906.654297	-0.10	123.41	1.00
6933.320801	-0.40	120.86	1.00
6959.987305	-0.72	120.93	1.00
6986.653809	-0.74	121.45	1.00
7013.320313	-0.60	119.82	1.00
7039.986816	-0.84	117.24	1.00
7066.653320	-1.13	115.57	1.00
7093.319824	-1.84	115.18	1.00
7119.986328	-2.07	118.33	0.99
7146.652832	-1.91	119.78	0.99
7173.319336	-1.99	120.40	1.00
7199.985840	-1.96	120.95	1.00
7226.652344	-2.09	122.02	1.00
7253.318848	-2.47	123.70	1.00
7279.985352	-3.34	125.72	0.98
7306.651855	-3.29	125.51	1.00
7333.318359	-3.03	125.57	1.00
7359.984863	-2.70	125.09	0.99
7386.651367	-2.52	123.20	1.00
7413.317871	-3.23	119.89	0.99
7439.984375	-3.62	120.49	0.99
7466.650879	-3.46	123.34	0.98
7493.317383	-3.49	125.73	0.98
7519.983887	-3.21	124.76	1.00
7546.650391	-3.20	123.03	1.00
7573.316895	-3.32	123.61	0.99
7599.983398	-3.78	125.85	1.00
7626.649902	-4.05	127.02	1.00
7653.316406	-4.31	128.75	1.00
7679.982910	-3.87	128.95	1.00
7706.649414	-3.75	127.00	1.00
7733.315918	-3.81	126.31	1.00
7759.982422	-4.09	126.34	1.00
7786.648926	-4.25	126.64	1.00
7813.315430	-4.32	127.90	1.00
7839.981934	-4.29	127.64	1.00
7866.648438	-4.26	127.48	0.99
7893.314941	-4.62	125.75	0.99
7919.981445	-4.83	125.74	0.99
7946.647949	-4.58	127.00	1.00
7973.314453	-4.42	128.36	1.00
7999.980957	-4.28	129.00	1.00
8026.647461	-3.99	128.14	0.99
8053.313965	-3.88	125.57	0.99
8079.980469	-4.29	124.52	1.00
8106.646973	-4.68	125.37	0.99
8133.313477	-4.72	126.23	1.00
8159.979980	-4.65	126.64	1.00
8186.646484	-4.53	126.31	1.00
8213.313477	-4.74	124.33	1.00
8239.980469	-5.10	123.77	1.00
8266.647461	-5.31	124.21	1.00
8293.314453	-5.39	124.56	1.00
8319.981445	-5.31	125.79	1.00
8346.648438	-5.43	124.86	1.00
8373.315430	-5.56	124.88	1.00
8399.982422	-5.79	125.20	1.00
8426.649414	-5.88	125.57	1.00
8453.316406	-5.97	126.00	1.00
8479.983398	-6.05	126.28	1.00
8506.650391	-5.98	126.08	1.00
8533.317383	-6.07	125.74	1.00
8559.984375	-6.22	125.62	1.00
8586.651367	-6.39	125.43	1.00
8613.318359	-6.29	126.53	0.99
8639.985352	-6.01	127.04	0.99
8666.652344	-6.00	125.09	0.99
8693.319336	-6.15	123.68	1.00
8719.986328	-6.35	124.45	0.99
8746.653320	-6.33	123.60	0.99
8773.320313	-6.59	124.11	1.00
8799.987305	-6.92	126.01	0.99
8826.654297	-6.89	128.99	1.00
8853.321289	-6.84	129.15	1.00
8879.988281	-7.03	127.70	1.00
8906.655273	-7.18	126.57	1.00
8933.322266	-7.21	126.15	0.99
8959.989258	-7.38	124.17	1.00
8986.656250	-7.73	122.25	0.99
9013.323242	-8.00	123.69	1.00
9039.990234	-8.20	123.77	1.00
9066.657227	-8.64	125.72	1.00
9093.324219	-8.98	128.68	0.99
9119.991211	-8.99	132.14	1.00
9146.658203	-8.94	133.56	1.00
9173.325195	-8.94	134.02	1.00
9199.992188	-9.03	134.47	1.00
9226.659180	-9.15	135.36	1.00
9253.326172	-9.31	136.08	1.00
9279.993164	-9.51	136.25	1.00
9306.660156	-9.71	137.31	1.00
9333.327148	-9.99	139.19	1.00
9359.994141	-10.16	140.88	1.00
9386.661133	-10.35	142.54	1.00
9413.328125	-10.44	144.49	1.00
9439.995117	-10.43	146.63	1.00
9466.662109	-10.37	148.13	1.00
9493.329102	-10.21	149.84	1.00
9519.996094	-9.92	150.41	0.99
9546.663086	-9.60	147.46	0.98
9573.330078	-9.07	144.28	0.99
9600.000977	-9.79	153.13	0.99
9733.333984	-9.62	156.54	0.99
9866.666992	-9.34	163.00	0.99
10000.000000	-8.55	165.03	1.00
10133.333008	-7.18	159.48	1.00
10266.666016	-7.04	167.10	1.00
10399.999023	-6.36	176.03	1.00
10533.332031	-6.18	178.64	1.00
10666.665039	-6.29	-179.34	0.99
