	RODE 30g		
117.187500	-3.45	-18.20	1.00
118.164063	-3.70	-18.63	1.00
119.140625	-3.78	-17.02	1.00
120.117188	-3.88	-16.64	1.00
121.093750	-3.93	-16.49	1.00
122.070313	-3.79	-17.20	1.00
123.046875	-4.14	-15.43	1.00
124.023438	-4.26	-15.08	1.00
125.000000	-4.41	-14.37	1.00
125.976563	-4.41	-13.70	1.00
126.953125	-4.60	-12.97	1.00
127.929688	-4.81	-12.26	1.00
128.906250	-4.95	-12.10	1.00
129.882813	-5.29	-11.88	1.00
130.859375	-5.14	-10.39	1.00
131.835938	-5.06	-9.60	1.00
132.812500	-5.08	-7.59	1.00
133.789063	-5.04	-6.55	1.00
134.765625	-5.08	-5.50	1.00
135.742188	-4.89	-4.93	1.00
136.718750	-4.92	-2.63	1.00
137.695313	-4.87	-1.96	1.00
138.671875	-4.80	-1.55	1.00
140.625000	-4.23	-3.21	1.00
142.578125	-4.63	-0.15	1.00
144.531250	-4.74	-2.13	1.00
146.484375	-4.87	-2.33	1.00
148.437500	-5.09	1.49	1.00
150.390625	-5.16	0.99	1.00
152.343750	-4.56	4.98	1.00
154.296875	-4.38	3.27	1.00
156.250000	-4.28	4.90	1.00
158.203125	-3.89	4.52	1.00
160.156250	-3.92	4.15	1.00
162.109375	-3.90	3.89	1.00
164.062500	-3.55	6.10	1.00
166.015625	-3.40	3.84	1.00
167.968750	-3.03	-0.48	1.00
169.921875	-3.17	-7.63	1.00
171.875000	-3.64	-5.85	1.00
173.828125	-3.76	-8.87	1.00
175.781250	-4.47	-9.38	1.00
177.734375	-6.15	-2.35	1.00
179.687500	-6.03	3.36	1.00
181.640625	-6.65	1.99	1.00
183.593750	-7.21	1.87	1.00
185.546875	-7.17	15.79	1.00
187.500000	-7.60	13.41	0.99
189.453125	-5.55	22.03	1.00
191.406250	-4.84	22.90	1.00
193.359375	-4.28	24.33	1.00
195.312500	-3.97	27.20	1.00
197.265625	-3.19	23.27	1.00
199.218750	-3.26	23.22	1.00
201.171875	-2.12	19.69	1.00
203.125000	-1.43	19.28	1.00
205.078125	-1.33	17.40	1.00
207.031250	-1.17	12.38	1.00
208.984375	-1.32	8.60	1.00
210.937500	-1.05	7.17	1.00
212.890625	-1.02	7.93	1.00
214.843750	-0.82	-3.33	1.00
216.796875	-1.54	-5.42	1.00
218.750000	-1.86	-7.59	1.00
220.703125	-2.93	-11.78	1.00
222.656250	-2.95	-12.90	0.99
224.609375	-4.07	-7.78	1.00
226.562500	-4.69	-6.86	1.00
228.515625	-4.57	-2.78	1.00
230.468750	-4.59	0.09	1.00
232.421875	-4.26	2.99	1.00
234.375000	-4.13	2.69	1.00
236.328125	-3.94	1.15	1.00
238.281250	-3.90	1.07	1.00
240.234375	-4.50	-0.13	1.00
242.187500	-5.16	0.10	1.00
244.140625	-5.72	0.01	1.00
246.093750	-5.87	4.90	1.00
248.046875	-5.50	10.15	1.00
250.000000	-5.54	15.13	1.00
251.953125	-5.26	17.99	1.00
253.906250	-4.76	20.63	1.00
255.859375	-4.72	26.04	1.00
257.812500	-3.47	31.27	1.00
259.765625	-3.08	33.17	1.00
261.718750	-2.42	32.75	1.00
263.671875	-2.22	30.34	1.00
265.625000	-0.80	24.94	1.00
267.578125	-0.38	25.01	1.00
269.531250	-0.01	21.33	1.00
271.484375	0.12	20.18	1.00
273.437500	0.64	18.72	1.00
275.390625	0.79	18.13	1.00
277.343750	0.97	18.68	1.00
281.250000	1.10	20.78	0.99
285.156250	3.25	-9.63	0.98
289.062500	1.26	-25.77	1.00
292.968750	0.69	-36.62	0.96
296.875000	-5.37	-26.48	0.99
300.781250	-5.36	-21.76	1.00
304.687500	-3.12	-20.18	1.00
308.593750	-1.71	-22.94	1.00
312.500000	-4.21	-29.77	0.99
316.406250	-6.15	-26.57	1.00
320.312500	-7.45	-23.42	1.00
324.218750	-7.14	-21.19	1.00
328.125000	-8.20	-8.71	1.00
332.031250	-8.56	-7.43	1.00
335.937500	-8.73	-0.53	0.99
339.843750	-9.03	15.50	0.99
343.750000	-8.88	19.40	1.00
347.656250	-7.64	26.94	1.00
351.562500	-6.81	26.43	0.97
355.468750	-4.52	22.17	1.00
359.375000	-4.72	22.42	1.00
363.281250	-5.29	24.15	1.00
367.187500	-3.14	20.62	0.99
371.093750	-2.81	26.00	1.00
375.000000	-2.76	26.38	1.00
378.906250	-1.97	24.85	1.00
382.812500	-1.46	25.61	1.00
386.718750	-0.46	22.04	1.00
390.625000	-0.43	15.41	1.00
394.531250	0.23	8.24	1.00
398.437500	-0.32	6.73	1.00
402.343750	-0.23	6.75	1.00
406.250000	1.06	2.04	1.00
410.156250	0.65	-8.69	0.97
414.062500	-0.79	-26.04	1.00
417.968750	-2.99	-27.83	0.99
421.875000	-3.67	-21.26	1.00
425.781250	-5.56	-22.37	1.00
429.687500	-5.46	-12.32	0.99
433.593750	-5.91	-0.24	0.98
437.500000	-5.63	7.14	1.00
441.406250	-5.04	6.04	1.00
445.312500	-4.86	6.15	1.00
449.218750	-5.07	8.24	1.00
453.125000	-5.02	9.98	1.00
457.031250	-4.40	12.02	1.00
460.937500	-4.58	12.47	1.00
464.843750	-4.57	14.16	1.00
468.750000	-4.39	17.09	1.00
472.656250	-3.49	24.22	1.00
476.562500	-2.81	25.20	1.00
480.468750	-2.04	19.58	1.00
484.375000	-0.86	10.94	1.00
488.281250	-0.71	9.05	1.00
492.187500	-1.32	3.21	1.00
496.093750	-1.62	1.64	1.00
500.000000	-2.18	0.55	1.00
503.906250	-2.30	0.28	1.00
507.812500	-2.31	0.94	1.00
511.718750	-2.40	0.33	1.00
515.625000	-2.35	-0.99	1.00
519.531250	-2.63	-1.45	1.00
523.437500	-2.75	-1.09	1.00
527.343750	-2.48	-2.13	1.00
531.250000	-2.02	-4.46	1.00
535.156250	-1.77	-9.52	0.99
539.062500	-1.68	-18.75	0.96
542.968750	-5.70	-23.84	0.90
546.875000	-7.17	-4.91	0.96
550.781250	-7.18	11.78	1.00
554.687500	-6.95	14.66	1.00
560.000000	-6.18	12.47	1.00
568.000000	-5.54	22.86	1.00
576.000000	-4.40	17.97	0.99
584.000000	-2.45	19.62	0.99
592.000000	-1.98	31.76	0.99
600.000000	-0.35	4.98	1.00
608.000000	-0.78	4.54	1.00
616.000000	-0.76	3.87	1.00
624.000000	-3.04	-7.85	0.98
632.000000	-4.49	-3.84	1.00
640.000000	-3.18	12.69	0.99
648.000000	-3.71	15.46	1.00
656.000000	-1.85	6.85	1.00
664.000000	-3.61	12.25	1.00
672.000000	-2.28	9.06	0.99
680.000000	-2.15	4.05	1.00
688.000000	-3.49	7.94	1.00
696.000000	-2.40	9.74	1.00
704.000000	-2.13	5.67	1.00
712.000000	-2.64	3.54	1.00
720.000000	-2.62	3.61	1.00
728.000000	-3.29	-3.33	1.00
736.000000	-3.12	-2.62	1.00
744.000000	-5.49	1.44	1.00
752.000000	-4.76	10.29	1.00
760.000000	-4.66	17.50	1.00
768.000000	-4.36	16.73	1.00
776.000000	-2.96	18.03	1.00
784.000000	-2.48	19.31	1.00
792.000000	-2.64	17.41	1.00
800.000000	-1.56	16.08	1.00
808.000000	-0.43	12.22	1.00
816.000000	-0.46	9.80	1.00
824.000000	-2.01	0.21	1.00
832.000000	-2.17	-1.12	1.00
840.000000	-2.56	2.30	1.00
848.000000	-3.13	2.60	1.00
856.000000	-3.78	5.43	1.00
864.000000	-3.91	5.41	1.00
872.000000	-4.01	6.29	1.00
880.000000	-4.14	7.57	1.00
888.000000	-3.94	10.68	1.00
896.000000	-3.98	15.29	1.00
904.000000	-3.60	18.80	1.00
912.000000	-2.84	18.12	1.00
920.000000	-2.18	18.33	1.00
928.000000	-1.45	16.43	1.00
936.000000	-0.80	9.28	1.00
944.000000	-0.79	4.52	1.00
952.000000	-1.98	4.31	0.99
960.000000	-2.90	3.27	1.00
968.000000	-3.12	5.26	1.00
976.000000	-2.93	6.15	1.00
984.000000	-2.81	7.46	1.00
992.000000	-2.78	7.93	1.00
1000.000000	-2.72	7.73	1.00
1008.000000	-2.83	8.00	1.00
1016.000000	-2.89	8.41	1.00
1024.000000	-2.72	8.39	1.00
1032.000000	-2.68	5.66	1.00
1040.000000	-2.94	3.78	1.00
1048.000000	-3.33	5.30	1.00
1056.000000	-4.03	8.36	1.00
1064.000000	-3.56	14.22	0.98
1072.000000	-2.52	38.44	0.99
1080.000000	-1.86	29.72	0.96
1088.000000	0.96	11.94	0.99
1096.000000	0.35	4.97	0.98
1104.000000	-1.37	-0.28	1.00
1112.000000	-1.91	-0.25	1.00
1120.000000	-1.74	0.83	1.00
1128.000000	-1.87	-0.64	1.00
1136.000000	-3.36	-3.72	1.00
1144.000000	-4.28	-6.13	1.00
1152.000000	-4.88	-0.63	1.00
1160.000000	-4.64	5.59	1.00
1168.000000	-4.39	7.29	1.00
1176.000000	-4.24	9.05	1.00
1184.000000	-4.01	12.33	1.00
1192.000000	-3.56	13.86	1.00
1200.000000	-3.22	14.58	1.00
1208.000000	-2.89	12.64	1.00
1216.000000	-2.97	13.21	1.00
1224.000000	-2.77	12.21	1.00
1232.000000	-2.51	10.44	1.00
1240.000000	-2.48	8.32	1.00
1248.000000	-2.55	7.81	1.00
1256.000000	-2.78	8.68	1.00
1264.000000	-2.83	9.60	1.00
1272.000000	-2.77	10.05	1.00
1280.000000	-2.64	9.94	1.00
1288.000000	-2.65	10.48	1.00
1296.000000	-2.52	11.27	1.00
1304.000000	-2.48	10.38	1.00
1312.000000	-1.91	6.53	1.00
1320.000000	-1.97	4.43	1.00
1328.000000	-2.48	2.77	1.00
1336.000000	-2.81	2.09	1.00
1344.000000	-3.50	2.03	0.99
1352.000000	-4.45	5.81	1.00
1360.000000	-4.51	10.48	1.00
1368.000000	-4.29	12.89	1.00
1376.000000	-4.20	14.74	1.00
1384.000000	-4.27	17.17	1.00
1392.000000	-3.99	21.59	1.00
1400.000000	-3.38	23.47	1.00
1408.000000	-2.50	26.29	1.00
1416.000000	-1.90	25.82	1.00
1424.000000	-1.40	25.89	1.00
1432.000000	-0.50	25.21	1.00
1440.000000	1.02	23.34	0.99
1448.000000	1.96	16.51	0.99
1456.000000	1.07	-0.40	0.98
1464.000000	-0.72	-10.93	0.96
1472.000000	-2.38	-13.50	1.00
1480.000000	-3.98	-11.56	0.99
1488.000000	-4.94	-6.92	1.00
1496.000000	-5.77	-1.21	1.00
1504.000000	-6.78	15.11	0.98
1512.000000	-6.18	18.62	1.00
1520.000000	-5.04	22.38	1.00
1528.000000	-3.91	23.14	1.00
1536.000000	-3.28	21.73	1.00
1544.000000	-3.03	21.41	1.00
1552.000000	-2.85	21.88	1.00
1560.000000	-2.59	22.77	1.00
1568.000000	-2.25	23.17	1.00
1576.000000	-1.55	20.67	1.00
1584.000000	-1.11	17.22	1.00
1592.000000	-0.76	12.62	1.00
1600.000000	-0.60	8.90	1.00
1608.000000	-1.38	6.87	1.00
1616.000000	-2.03	6.64	1.00
1624.000000	-2.38	6.95	1.00
1632.000000	-2.51	6.12	1.00
1640.000000	-2.78	4.16	1.00
1648.000000	-3.60	7.42	1.00
1656.000000	-3.96	10.48	1.00
1664.000000	-3.98	15.13	1.00
1672.000000	-3.91	18.62	1.00
1680.000000	-3.69	21.26	1.00
1688.000000	-3.41	23.68	1.00
1696.000000	-2.78	25.19	1.00
1704.000000	-2.25	24.66	1.00
1712.000000	-1.97	23.11	1.00
1720.000000	-1.87	21.96	1.00
1728.000000	-1.72	21.32	1.00
1736.000000	-1.59	20.70	1.00
1744.000000	-1.48	19.06	1.00
1752.000000	-1.38	16.54	1.00
1760.000000	-1.65	14.69	1.00
1768.000000	-1.96	15.40	1.00
1776.000000	-2.09	17.55	1.00
1784.000000	-1.83	19.55	1.00
1792.000000	-1.16	18.92	0.99
1800.000000	-0.87	15.41	1.00
1808.000000	-0.92	11.03	1.00
1816.000000	-1.15	8.26	1.00
1824.000000	-1.62	5.58	1.00
1832.000000	-2.14	5.20	1.00
1840.000000	-2.99	6.34	1.00
1848.000000	-3.73	8.50	1.00
1856.000000	-4.42	14.88	1.00
1866.665649	-3.63	28.97	0.99
1893.332275	0.05	33.76	0.99
1919.998901	-1.33	2.78	0.99
1946.665527	-1.96	6.64	0.98
1973.332153	-0.99	16.17	0.99
1999.998779	-0.45	0.22	0.97
2026.665405	-1.28	0.09	0.98
2053.332031	-2.33	48.09	0.98
2079.998779	5.51	21.37	0.93
2106.665527	1.29	-1.43	0.97
2133.332275	-3.51	4.60	0.99
2159.999023	-1.65	17.58	0.97
2186.665771	0.80	41.52	0.98
2213.332520	1.07	15.89	0.97
2239.999268	-0.01	-0.41	0.99
2266.666016	-1.38	6.38	0.99
2293.332764	-2.12	8.78	1.00
2319.999512	-1.55	14.64	0.99
2346.666260	-1.49	28.64	0.99
2373.333008	0.69	19.47	0.99
2399.999756	0.64	24.70	0.98
2426.666504	0.04	8.19	0.98
2453.333252	-1.09	6.72	0.99
2480.000000	-8.84	12.93	0.91
2506.666748	-2.42	55.69	0.96
2533.333496	2.98	-1.72	0.89
2560.000244	0.09	-2.74	0.99
2586.666992	-0.35	0.16	0.99
2613.333740	-1.32	17.56	0.99
2640.000488	-1.41	13.75	1.00
2666.667236	-1.48	18.71	0.98
2693.333984	0.82	43.40	0.93
2720.000732	3.28	28.99	0.98
2746.667480	2.07	-18.60	0.89
2773.334229	0.11	0.81	0.98
2800.000977	0.25	22.95	0.98
2826.667725	-1.39	30.79	0.99
2853.334473	0.71	22.08	0.99
2880.001221	2.36	17.61	0.99
2906.667969	2.71	10.93	0.99
2933.334717	-0.56	-0.12	0.98
2960.001465	-5.80	10.21	0.96
2986.668213	-2.27	24.44	0.97
3013.334961	0.92	23.64	0.99
3040.001709	0.12	10.79	0.96
3066.668457	-3.23	10.96	0.96
3093.335205	-0.14	16.66	0.98
3120.001953	-0.35	4.28	0.97
3146.668701	-1.56	14.22	0.97
3173.335449	-0.61	18.59	0.97
3200.002197	0.32	14.51	0.94
3226.668945	4.02	11.36	0.98
3253.335693	2.49	2.11	1.00
3280.002441	1.51	2.06	1.00
3306.669189	0.36	8.30	1.00
3333.335938	-0.20	13.37	0.99
3360.002686	1.59	17.61	1.00
3386.669434	3.90	18.39	0.99
3413.336182	3.16	4.91	0.99
3440.002930	0.68	-7.30	0.99
3466.669678	-3.19	-14.90	0.96
3493.336426	-3.94	2.95	0.92
3520.003174	-1.33	7.88	0.87
3546.669922	4.94	-11.51	0.98
3573.336670	5.88	-21.89	0.92
3600.003418	-1.07	-14.56	0.99
3626.670166	0.36	6.24	0.98
3653.336914	1.61	5.79	1.00
3680.003662	-0.05	6.56	0.99
3706.670410	-1.35	19.98	0.97
3733.337158	-0.90	36.19	0.84
3760.003906	0.53	-7.79	0.95
3786.670654	-0.29	-33.37	0.98
3813.337402	-1.04	-31.88	0.78
3840.004150	3.90	-5.00	0.69
3866.670898	1.49	-9.20	0.82
3893.337646	3.26	-18.10	0.97
3920.004395	0.61	-18.21	0.96
3946.671143	0.63	-0.84	0.99
3973.337891	2.04	4.15	0.99
4000.004639	2.85	7.76	1.00
4026.671387	3.16	4.08	0.99
4053.338135	3.55	-2.60	1.00
4080.004883	3.86	-11.32	0.92
4106.671387	2.21	-13.03	0.93
4133.337891	0.56	-1.15	0.98
4160.004395	0.86	5.74	0.95
4186.670898	3.86	-4.34	0.98
4213.337402	4.45	-14.78	0.99
4240.003906	4.35	-21.74	0.99
4266.670410	3.45	-23.50	0.94
4293.336914	0.48	-17.03	0.96
4320.003418	0.85	-17.80	0.99
4346.669922	2.07	-22.15	1.00
4373.336426	1.86	-21.09	1.00
4400.002930	1.00	-16.29	0.99
4426.669434	0.21	-18.18	0.99
4453.335938	-0.63	-15.07	0.99
4480.002441	0.22	-11.96	0.98
4506.668945	1.47	-22.11	0.99
4533.335449	1.47	-22.63	1.00
4560.001953	0.65	-20.94	0.99
4586.668457	0.64	-13.42	1.00
4613.334961	1.80	-11.28	0.98
4640.001465	1.57	-8.52	0.97
4666.667969	0.67	-6.60	1.00
4693.334473	1.15	-5.53	0.99
4720.000977	1.34	-11.40	0.96
4746.667480	0.79	-19.33	0.99
4773.333984	0.16	-17.04	0.99
4800.000488	0.08	-12.69	0.98
4826.666992	1.41	-7.58	0.92
4853.333496	1.91	-17.37	0.99
4880.000000	1.78	-18.65	1.00
4906.666504	1.40	-16.97	1.00
4933.333008	1.55	-14.03	0.99
4959.999512	1.59	-11.75	1.00
4986.666016	1.76	-12.37	1.00
5013.332520	1.75	-13.73	1.00
5039.999023	1.50	-15.14	1.00
5066.665527	1.31	-16.47	1.00
5093.332031	1.34	-16.37	1.00
5119.998535	1.18	-15.17	1.00
5146.665039	1.14	-15.48	1.00
5173.331543	0.87	-14.08	1.00
5199.998047	0.26	-13.25	0.99
5226.664551	0.83	-17.23	0.99
5253.331055	0.59	-16.22	1.00
5279.997559	0.75	-14.75	1.00
5306.664063	0.93	-12.34	1.00
5333.330566	1.33	-14.57	1.00
5359.997070	1.62	-20.03	1.00
5386.663574	1.42	-23.00	0.99
5413.330078	1.04	-20.33	1.00
5439.996582	1.37	-18.67	0.99
5466.663086	1.70	-19.28	1.00
5493.329590	1.61	-20.74	1.00
5519.996094	1.23	-21.18	1.00
5546.662598	1.53	-20.80	0.99
5573.329102	2.18	-22.20	1.00
5599.995605	2.07	-24.78	0.99
5626.662109	1.61	-25.46	0.99
5653.328613	1.90	-23.18	0.96
5679.995117	2.59	-9.30	0.98
5706.661621	2.24	-12.94	1.00
5733.328125	1.72	-20.15	0.99
5759.994629	1.63	-19.76	0.98
5786.661133	1.35	-17.76	0.99
5813.327637	1.39	-18.03	1.00
5839.994141	1.41	-18.90	1.00
5866.660645	1.59	-20.86	1.00
5893.327148	1.56	-22.97	1.00
5919.993652	1.35	-23.92	1.00
5946.660156	1.02	-22.86	1.00
5973.326660	1.07	-21.49	1.00
5999.993164	1.57	-20.63	1.00
6026.659668	1.77	-21.78	1.00
6053.326172	1.85	-24.42	1.00
6079.992676	1.36	-22.06	1.00
6106.659180	1.14	-20.28	1.00
6133.325684	1.07	-17.82	1.00
6159.992188	1.12	-14.89	1.00
6186.658691	1.54	-12.28	0.99
6213.325195	2.49	-18.04	0.99
6239.991699	2.68	-20.10	0.97
6266.658203	0.92	-20.82	0.96
6293.324707	1.18	-21.51	0.99
6319.991211	2.15	-19.56	0.98
6346.657715	2.44	-19.47	1.00
6373.324219	2.19	-25.08	1.00
6399.990723	1.77	-27.03	1.00
6426.657227	1.34	-26.17	1.00
6453.323730	1.49	-23.91	1.00
6479.990234	1.77	-22.64	1.00
6506.656738	2.05	-23.03	1.00
6533.323242	2.47	-24.11	1.00
6559.989746	2.81	-25.90	1.00
6586.656250	2.54	-26.47	1.00
6613.322754	1.90	-25.47	1.00
6639.989258	1.76	-19.98	0.96
6666.655762	2.04	-22.67	1.00
6693.322266	2.61	-30.93	0.95
6719.988770	2.40	-37.65	1.00
6746.655273	1.24	-37.84	0.98
6773.321777	0.86	-34.73	1.00
6799.988281	1.10	-30.89	1.00
6826.654785	1.59	-30.88	1.00
6853.321289	1.93	-32.49	1.00
6879.987793	2.11	-35.05	1.00
6906.654297	2.08	-37.70	1.00
6933.320801	1.87	-39.30	1.00
6959.987305	1.73	-40.39	1.00
6986.653809	1.76	-39.97	1.00
7013.320313	1.67	-39.97	1.00
7039.986816	1.61	-40.14	1.00
7066.653320	1.49	-41.86	1.00
7093.319824	0.93	-44.18	1.00
7119.986328	0.12	-44.40	0.96
7146.652832	-0.01	-40.94	0.97
7173.319336	1.03	-39.29	0.99
7199.985840	1.38	-41.27	0.98
7226.652344	1.14	-45.54	0.97
7253.318848	0.75	-44.45	0.99
7279.985352	0.70	-44.59	0.99
7306.651855	0.43	-45.29	1.00
7333.318359	0.22	-44.89	1.00
7359.984863	0.15	-46.82	0.99
7386.651367	0.37	-49.66	0.98
7413.317871	0.01	-52.61	0.99
7439.984375	-0.60	-48.13	0.98
7466.650879	-0.62	-40.32	0.99
7493.317383	0.40	-37.00	0.92
7519.983887	0.89	-40.56	0.99
7546.650391	0.57	-42.73	0.99
7573.316895	-0.24	-43.55	0.97
7599.983398	-0.25	-45.70	0.98
7626.649902	0.00	-47.20	1.00
7653.316406	-0.07	-47.00	1.00
7679.982910	-0.16	-43.95	1.00
7706.649414	0.07	-40.77	0.99
7733.315918	0.18	-35.19	0.98
7759.982422	-0.40	-39.84	1.00
7786.648926	-0.80	-40.82	0.99
7813.315430	-0.43	-42.03	0.99
7839.981934	-0.01	-43.60	1.00
7866.648438	-0.14	-45.29	0.99
7893.314941	-0.47	-46.99	1.00
7919.981445	-0.76	-45.87	1.00
7946.647949	-0.90	-44.85	1.00
7973.314453	-0.81	-44.37	1.00
7999.980957	-0.61	-44.32	0.97
8026.647461	-0.78	-46.47	0.99
8053.313965	-1.53	-49.18	0.98
8079.980469	-1.67	-49.81	0.99
8106.646973	-1.81	-47.79	1.00
8133.313477	-1.56	-46.76	1.00
8159.979980	-1.26	-47.41	1.00
8186.646484	-1.44	-48.61	1.00
8213.313477	-1.75	-49.57	1.00
8239.980469	-2.11	-49.65	1.00
8266.647461	-2.48	-48.71	1.00
8293.314453	-2.60	-47.18	1.00
8319.981445	-2.44	-46.22	1.00
8346.648438	-2.37	-46.56	1.00
8373.315430	-2.40	-47.03	1.00
8399.982422	-2.55	-46.59	1.00
8426.649414	-3.05	-46.19	1.00
8453.316406	-3.16	-43.52	1.00
8479.983398	-2.92	-41.85	1.00
8506.650391	-2.57	-41.87	1.00
8533.317383	-2.68	-42.73	1.00
8559.984375	-2.86	-42.30	1.00
8586.651367	-3.00	-41.28	1.00
8613.318359	-2.94	-40.19	1.00
8639.985352	-2.56	-39.61	1.00
8666.652344	-2.58	-40.16	1.00
8693.319336	-2.65	-41.06	0.99
8719.986328	-2.80	-40.03	0.99
8746.653320	-2.91	-39.94	1.00
8773.320313	-2.98	-38.68	1.00
8799.987305	-2.98	-36.60	1.00
8826.654297	-2.58	-34.75	0.99
8853.321289	-2.17	-34.66	1.00
8879.988281	-2.44	-37.35	1.00
8906.655273	-2.66	-37.32	1.00
8933.322266	-2.71	-36.76	1.00
8959.989258	-2.71	-36.44	1.00
8986.656250	-2.65	-36.50	1.00
9013.323242	-2.68	-36.81	1.00
9039.990234	-2.78	-36.31	1.00
9066.657227	-2.87	-34.95	1.00
9093.324219	-2.89	-33.80	1.00
9119.991211	-2.57	-33.09	1.00
9146.658203	-2.17	-32.61	0.99
9173.325195	-1.92	-33.07	1.00
9199.992188	-1.77	-35.73	1.00
9226.659180	-1.86	-36.84	1.00
9253.326172	-2.16	-36.59	1.00
9279.993164	-2.30	-35.67	0.99
9306.660156	-2.17	-35.83	0.99
9333.327148	-2.03	-37.70	1.00
9359.994141	-2.09	-37.72	1.00
9386.661133	-2.17	-37.07	1.00
9413.328125	-2.20	-35.63	1.00
9439.995117	-2.04	-34.67	1.00
9466.662109	-1.75	-34.76	1.00
9493.329102	-1.66	-35.86	1.00
9519.996094	-1.64	-38.73	0.99
9546.663086	-1.63	-41.10	1.00
9573.330078	-1.68	-41.93	1.00
9600.000977	-2.02	-43.82	0.99
9733.333984	-2.48	-45.30	1.00
9866.666992	-1.53	-43.36	1.00
10000.000000	-4.99	-37.09	0.98
10133.333008	-3.69	-43.17	0.99
10266.666016	-4.61	-39.85	1.00
10399.999023	-7.19	-30.18	0.99
10533.332031	-3.25	-24.59	0.98
10666.665039	-4.08	-22.68	1.00
10799.998047	-2.91	-8.35	0.99
10933.331055	-1.89	-20.51	1.00
11066.664063	-0.48	-27.10	0.99
11199.997070	-0.34	-31.93	0.99
11333.330078	0.89	-29.33	1.00
11466.663086	2.52	-42.20	0.96
11599.996094	1.66	-52.23	0.99
11733.329102	1.34	-47.75	0.99
