	RODE 90g		
515.625000	-13.39	8.87	1.00
519.531250	-12.83	-3.95	0.98
523.437500	-11.90	-32.30	0.98
527.343750	-10.98	-46.29	0.99
531.250000	-11.03	-72.57	0.97
535.156250	-9.81	-85.90	0.98
539.062500	-9.53	-100.79	0.98
542.968750	-11.41	-138.31	0.94
546.875000	-14.29	-151.30	0.99
550.781250	-18.20	-151.63	0.96
554.687500	-20.75	-152.42	1.00
560.000000	-19.95	-144.75	0.99
568.000000	-19.15	173.93	0.98
576.000000	-20.35	169.92	0.98
584.000000	-20.84	150.82	0.95
592.000000	-18.20	-179.75	0.93
600.000000	-19.27	128.10	0.80
608.000000	-24.20	95.59	0.98
616.000000	-29.33	51.83	0.85
624.000000	-29.26	9.05	0.98
632.000000	-29.99	-3.15	0.99
640.000000	-25.88	-24.70	0.96
648.000000	-22.07	-37.28	0.92
656.000000	-15.84	-83.05	0.89
664.000000	-15.09	32.88	0.81
672.000000	-19.35	-153.66	0.89
680.000000	-17.99	-163.66	0.65
688.000000	-26.12	85.20	0.45
696.000000	-22.40	76.42	0.93
704.000000	-23.15	-96.99	0.55
712.000000	-31.19	-128.27	0.23
720.000000	-28.59	25.53	0.87
728.000000	-20.90	136.72	0.48
736.000000	-19.46	-75.63	0.96
744.000000	-21.77	-128.80	0.93
752.000000	-23.82	-118.17	0.97
760.000000	-28.83	-128.02	0.92
768.000000	-26.80	-130.43	0.95
776.000000	-23.48	-123.26	0.99
784.000000	-24.38	-127.44	1.00
792.000000	-22.61	-125.29	0.98
800.000000	-21.26	-143.27	0.99
808.000000	-19.16	-161.89	0.98
816.000000	-16.30	170.54	0.97
824.000000	-15.32	134.98	0.96
832.000000	-17.85	101.42	0.93
840.000000	-18.51	60.67	0.92
848.000000	-17.61	23.42	0.93
856.000000	-23.34	-125.73	0.45
864.000000	-26.60	-87.72	0.87
872.000000	-24.68	-55.77	0.98
880.000000	-25.22	-62.80	0.93
888.000000	-20.05	-103.20	0.99
896.000000	-18.43	-135.88	0.92
904.000000	-17.63	-161.06	0.99
912.000000	-18.05	155.49	0.80
920.000000	-27.06	131.28	0.62
928.000000	-31.07	19.92	0.58
936.000000	-25.06	-101.01	0.74
944.000000	-19.60	-148.31	0.92
952.000000	-18.80	-166.55	0.98
960.000000	-18.37	175.36	0.97
968.000000	-19.54	149.09	0.96
976.000000	-19.93	121.74	0.99
984.000000	-19.14	102.49	0.96
992.000000	-18.84	35.32	0.92
1000.000000	-19.28	6.79	0.96
1008.000000	-19.22	-14.07	0.87
1016.000000	-20.07	-75.11	0.94
1024.000000	-22.40	-80.16	0.95
1032.000000	-24.82	-78.25	0.93
1040.000000	-21.89	-83.92	0.97
1048.000000	-19.39	-103.50	0.88
1056.000000	-15.39	-130.55	0.94
1064.000000	-15.10	-151.25	0.97
1072.000000	-14.67	-176.26	0.99
1080.000000	-15.06	162.24	0.99
1088.000000	-15.37	136.54	0.97
1096.000000	-16.39	108.42	0.97
1104.000000	-16.30	88.96	0.99
1112.000000	-19.05	58.83	0.94
1120.000000	-21.32	29.45	0.99
1128.000000	-22.06	7.46	0.98
1136.000000	-23.33	-20.76	0.94
1144.000000	-24.20	-31.20	0.98
1152.000000	-22.26	-39.30	0.98
1160.000000	-19.84	-55.46	0.97
1168.000000	-19.48	-75.31	0.99
1176.000000	-20.22	-88.94	0.94
1184.000000	-19.96	-119.79	0.98
1192.000000	-20.84	-147.38	0.97
1200.000000	-22.79	-162.17	0.96
1208.000000	-26.63	-169.01	0.98
1216.000000	-25.55	-172.21	1.00
1224.000000	-24.98	-171.98	1.00
1232.000000	-24.20	-177.02	1.00
1240.000000	-23.67	174.08	0.98
1248.000000	-21.98	154.82	0.99
1256.000000	-21.69	130.43	0.96
1264.000000	-21.48	102.12	0.95
1272.000000	-21.61	66.28	0.89
1280.000000	-22.96	15.75	0.90
1288.000000	-25.84	-9.31	0.99
1296.000000	-26.60	-28.14	0.99
1304.000000	-26.78	-46.98	0.99
1312.000000	-25.63	-60.61	0.99
1320.000000	-23.77	-78.65	0.94
1328.000000	-20.90	-111.85	0.98
1336.000000	-19.42	-127.73	1.00
1344.000000	-19.41	-162.77	0.92
1352.000000	-19.94	-173.40	0.99
1360.000000	-21.65	175.69	0.96
1368.000000	-23.70	152.64	0.96
1376.000000	-24.20	136.79	0.99
1384.000000	-26.38	114.88	0.87
1392.000000	-24.13	79.12	0.86
1400.000000	-23.23	30.13	0.83
1408.000000	-22.67	-12.67	0.56
1416.000000	-24.15	-62.19	0.89
1424.000000	-24.54	-92.22	0.88
1432.000000	-24.49	-118.74	0.98
1440.000000	-22.77	-137.00	0.95
1448.000000	-20.61	-160.91	0.88
1456.000000	-19.91	153.17	0.94
1464.000000	-19.38	112.63	0.99
1472.000000	-21.00	78.01	0.98
1480.000000	-21.47	51.53	0.98
1488.000000	-21.40	18.27	0.97
1496.000000	-21.01	-4.13	0.99
1504.000000	-20.88	-29.37	1.00
1512.000000	-20.35	-50.63	0.98
1520.000000	-20.55	-80.12	0.91
1528.000000	-19.91	-109.66	0.89
1536.000000	-21.28	-123.47	0.99
1544.000000	-22.43	-134.90	1.00
1552.000000	-23.09	-152.10	0.99
1560.000000	-24.89	178.65	0.99
1568.000000	-25.52	160.62	0.99
1576.000000	-26.96	151.36	0.99
1584.000000	-26.30	139.75	0.97
1592.000000	-23.80	108.53	0.90
1600.000000	-21.88	87.94	0.94
1608.000000	-20.21	67.71	0.92
1616.000000	-20.52	44.10	0.98
1624.000000	-20.64	-0.43	0.89
1632.000000	-20.04	-31.17	0.98
1640.000000	-18.80	-47.49	0.98
1648.000000	-18.03	-71.33	0.96
1656.000000	-17.93	-74.57	0.98
1664.000000	-19.33	-104.24	0.95
1672.000000	-20.80	-126.95	1.00
1680.000000	-22.63	-145.48	0.99
1688.000000	-25.25	-171.55	0.78
1696.000000	-27.67	170.78	0.67
1704.000000	-28.65	-171.81	0.23
1712.000000	-27.92	-168.57	0.95
1720.000000	-27.68	-168.98	0.99
1728.000000	-27.87	142.32	0.81
1736.000000	-28.15	90.25	0.77
1744.000000	-28.71	26.15	0.95
1752.000000	-30.46	-1.92	0.86
1760.000000	-30.94	-9.58	0.65
1768.000000	-28.30	-0.36	0.63
1776.000000	-25.35	-1.67	0.95
1784.000000	-23.68	-23.12	0.99
1792.000000	-21.52	-43.37	0.96
1800.000000	-20.52	-63.51	0.98
1808.000000	-19.77	-79.77	0.99
1816.000000	-19.40	-92.13	0.99
1824.000000	-18.92	-105.44	0.99
1832.000000	-18.77	-123.80	0.76
1840.000000	-17.49	-145.99	0.97
1848.000000	-17.10	-160.84	0.98
1856.000000	-16.79	177.39	0.96
1866.665649	-18.65	114.37	0.81
1893.332275	-14.49	72.78	0.84
1919.998901	-18.50	39.23	0.61
1946.665527	-20.21	-130.32	0.84
1973.332153	-20.05	133.16	0.76
1999.998779	-24.47	82.56	0.42
2026.665405	-27.05	81.22	0.69
2053.332031	-22.45	-81.07	0.83
2079.998779	-19.60	-76.81	0.93
2106.665527	-30.31	-81.74	0.72
2133.332275	-27.33	-46.71	0.85
2159.999023	-30.33	-156.84	0.66
2186.665771	-28.60	171.23	0.50
2213.332520	-24.82	-141.94	0.58
2239.999268	-18.40	-162.51	0.74
2266.666016	-22.12	-130.26	0.73
2293.332764	-17.60	-47.11	0.57
2319.999512	-21.51	146.23	0.53
2346.666260	-17.40	25.23	0.67
2373.333008	-11.90	-73.30	0.55
2399.999756	-14.21	-86.62	0.76
2426.666504	*	*	*
2453.333252	-25.14	-45.11	0.92
2480.000000	-21.41	-78.08	0.84
2506.666748	-26.14	-101.89	0.35
2533.333496	-16.35	-52.87	0.86
2560.000244	-16.03	-130.60	0.88
2586.666992	-23.30	-151.73	0.90
2613.333740	-27.67	-12.42	0.48
2640.000488	-17.89	-98.97	0.83
2666.667236	-15.41	-120.38	0.99
2693.333984	-13.86	-153.19	0.89
2720.000732	-17.13	6.54	0.67
2746.667480	-15.17	-83.56	0.85
2773.334229	-21.09	-119.17	0.95
2800.000977	-25.19	-154.53	0.88
2826.667725	-21.67	-108.58	0.75
2853.334473	-14.12	-85.85	0.84
2880.001221	-15.37	-143.63	0.87
2906.667969	-17.86	-121.12	0.82
2933.334717	-21.96	-77.62	0.86
2960.001465	-21.06	-98.42	0.87
2986.668213	-20.67	176.66	0.90
3013.334961	-16.95	-136.17	0.68
3040.001709	-10.83	-157.19	0.96
3066.668457	-13.39	-161.94	0.92
3093.335205	*	*	*
3120.001953	-16.18	-98.91	0.88
3146.668701	-17.03	-128.59	0.90
3173.335449	-14.73	-149.18	0.90
3200.002197	-20.06	158.55	0.79
3226.668945	-21.28	-86.90	0.60
3253.335693	-16.06	-105.05	0.94
3280.002441	-15.99	-135.82	0.98
3306.669189	-17.28	-153.85	0.89
3333.335938	-18.33	164.73	0.91
3360.002686	-20.15	-156.87	0.90
3386.669434	-21.68	-86.77	0.76
3413.336182	-15.87	-67.66	0.68
3440.002930	-17.37	127.23	0.62
3466.669678	-18.40	140.81	0.96
3493.336426	-20.00	140.52	0.84
3520.003174	-9.94	-56.95	0.59
3546.669922	-10.00	-102.18	0.97
3573.336670	-15.47	-145.38	0.76
3600.003418	-19.44	163.70	0.86
3626.670166	-18.83	113.82	0.92
3653.336914	-16.02	106.41	0.39
3680.003662	-13.11	-124.57	0.81
3706.670410	-14.07	-118.65	0.83
3733.337158	-16.01	-114.63	0.25
3760.003906	-19.38	-87.81	0.57
3786.670654	-22.38	-165.82	0.78
3813.337402	-20.04	143.33	0.99
3840.004150	-14.71	106.95	0.79
3866.670898	-10.76	-51.47	0.63
3893.337646	-12.04	-93.68	0.88
3920.004395	-15.88	138.33	0.88
3946.671143	-14.08	13.50	0.90
3973.337891	-10.17	-47.65	0.87
4000.004639	-8.17	-67.08	0.94
4026.671387	-6.38	156.07	0.39
4053.338135	-13.33	163.93	0.89
4080.004883	*	*	*
4106.671387	-14.82	-70.47	0.97
4133.337891	-13.85	-79.02	0.81
4160.004395	-10.04	-60.37	0.37
4186.670898	-8.76	145.58	0.49
4213.337402	-13.09	50.28	0.62
4240.003906	-13.96	-33.12	0.87
4266.670410	-13.17	-84.57	0.76
4293.336914	-13.59	-133.67	0.92
4320.003418	-15.88	-133.50	0.68
4346.669922	-14.09	-122.77	0.90
4373.336426	-13.05	-132.99	0.89
4400.002930	-12.38	96.77	0.39
4426.669434	-14.79	140.69	0.32
4453.335938	-16.92	-159.49	0.92
4480.002441	-17.28	-164.05	0.49
4506.668945	-15.78	-169.05	0.46
4533.335449	-18.43	155.03	0.83
4560.001953	-21.65	129.49	0.67
4586.668457	-20.58	-94.21	0.61
4613.334961	-14.56	-115.49	0.86
4640.001465	-14.09	-124.82	0.88
4666.667969	-17.41	-163.49	0.73
4693.334473	-16.66	68.11	0.80
4720.000977	-13.80	-19.24	0.80
4746.667480	-9.99	-147.63	0.84
4773.333984	-11.64	169.90	0.64
4800.000488	-14.90	130.03	0.91
4826.666992	-17.46	109.14	0.94
4853.333496	-18.65	169.00	0.32
4880.000000	-17.50	-153.36	0.92
4906.666504	-15.62	-158.44	0.94
4933.333008	-15.52	-161.07	0.94
4959.999512	-17.29	-171.51	0.88
4986.666016	-19.15	-102.64	0.82
5013.332520	-19.54	-71.16	0.83
5039.999023	-18.43	-93.47	0.82
5066.665527	-16.29	-84.45	0.78
5093.332031	-16.91	-35.43	0.82
5119.998535	-18.18	-0.45	0.60
5146.665039	-18.37	-154.55	0.86
5173.331543	-20.36	175.46	0.58
5199.998047	-19.92	-141.78	0.39
5226.664551	-17.48	-151.14	0.81
5253.331055	-15.13	-52.05	0.66
5279.997559	-16.26	50.19	0.84
5306.664063	-17.40	53.66	0.92
5333.330566	-20.57	16.11	0.87
5359.997070	-19.83	-35.21	0.92
5386.663574	-17.81	-98.30	0.75
5413.330078	-15.84	-102.58	0.81
5439.996582	-13.91	-48.57	0.71
5466.663086	-12.96	-1.81	0.89
5493.329590	-12.92	-45.72	0.95
5519.996094	-14.75	-69.95	0.88
5546.662598	-17.29	-93.63	0.80
5573.329102	-18.94	-98.54	0.65
5599.995605	-18.58	-59.57	0.47
5626.662109	-18.14	-72.91	0.67
5653.328613	-19.21	-121.66	0.44
5679.995117	-14.89	-174.30	0.76
5706.661621	-14.86	-134.15	0.52
5733.328125	-17.41	-126.11	0.92
5759.994629	*	*	*
5786.661133	-16.51	-61.71	0.85
5813.327637	-15.26	-69.78	0.74
5839.994141	-15.85	-111.63	0.99
5866.660645	-16.09	-116.39	1.00
5893.327148	-15.89	-112.32	0.94
5919.993652	-15.08	-116.64	0.85
5946.660156	-15.26	-123.81	0.77
5973.326660	-14.55	-117.30	0.95
5999.993164	-12.72	-111.58	0.84
6026.659668	-13.93	-158.05	0.89
6053.326172	-17.73	-155.55	0.90
6079.992676	-17.78	-145.37	0.82
6106.659180	-15.88	-132.66	0.98
6133.325684	-13.76	-134.77	0.99
6159.992188	-13.00	-158.01	0.76
6186.658691	-15.27	-154.15	0.84
6213.325195	-16.27	-137.00	0.88
6239.991699	-15.27	-134.76	0.97
6266.658203	-12.90	-143.18	0.96
6293.324707	-12.54	-167.01	0.98
6319.991211	-13.33	-175.84	0.99
6346.657715	-14.26	173.19	0.82
6373.324219	-16.93	175.75	0.89
6399.990723	-16.54	-173.30	0.96
6426.657227	-15.72	-172.24	0.99
6453.323730	-15.06	177.35	0.99
6479.990234	-15.08	162.73	0.81
6506.656738	-16.62	175.39	0.85
6533.323242	-17.22	-175.51	0.92
6559.989746	-16.89	-169.58	0.84
6586.656250	-16.32	-166.73	0.87
6613.322754	-15.50	-171.66	0.99
6639.989258	-15.05	-178.73	0.99
6666.655762	-15.58	170.99	0.94
6693.322266	-16.63	160.93	0.94
6719.988770	-17.49	161.11	0.74
6746.655273	-17.30	173.64	0.97
6773.321777	-16.87	173.72	0.96
6799.988281	-16.78	154.21	0.98
6826.654785	-18.28	139.41	0.96
6853.321289	-21.04	125.89	0.52
6879.987793	-21.60	124.55	0.37
6906.654297	-19.10	122.31	0.98
6933.320801	-17.88	119.26	0.91
6959.987305	-18.02	115.49	0.88
6986.653809	-19.56	119.95	0.81
7013.320313	-20.33	120.93	0.90
7039.986816	-21.37	115.44	0.96
7066.653320	-21.40	111.89	0.98
7093.319824	-20.66	111.39	0.97
7119.986328	-19.44	109.82	0.73
7146.652832	-18.78	97.86	0.97
7173.319336	-19.54	107.03	0.89
7199.985840	-18.58	143.34	0.58
7226.652344	-17.76	135.24	0.94
7253.318848	-17.10	94.70	0.94
7279.985352	-16.87	-23.96	0.45
7306.651855	-19.39	-28.22	0.76
7333.318359	-21.41	-23.00	0.96
7359.984863	-22.72	-14.19	0.88
7386.651367	-22.85	-1.29	0.79
7413.317871	-22.16	-12.42	0.95
7439.984375	-21.55	-22.46	0.95
7466.650879	-20.82	-41.81	0.97
7493.317383	-21.46	-49.82	0.80
7519.983887	-22.78	-51.62	0.97
7546.650391	-23.27	-51.68	0.98
7573.316895	-22.49	-52.05	0.99
7599.983398	-20.87	-56.87	0.95
7626.649902	-19.12	-70.98	0.82
7653.316406	-18.70	-74.49	0.99
7679.982910	-18.77	-70.60	0.89
7706.649414	-18.33	-61.82	0.99
7733.315918	-18.18	-61.82	0.99
7759.982422	-18.67	-70.68	1.00
7786.648926	-19.01	-79.03	1.00
7813.315430	-19.28	-85.51	0.97
7839.981934	-19.42	-84.69	0.95
7866.648438	-19.04	-84.77	0.82
7893.314941	-19.43	-87.02	0.83
7919.981445	-18.64	-83.22	0.98
7946.647949	-18.16	-87.47	0.93
7973.314453	-18.01	-91.37	0.98
7999.980957	-17.84	-94.29	0.97
8026.647461	-17.96	-99.13	0.93
8053.313965	-18.45	-100.13	0.73
8079.980469	-18.98	-101.70	0.98
8106.646973	-18.21	-108.78	0.97
8133.313477	-17.75	-112.56	0.99
8159.979980	-17.39	-115.27	0.99
8186.646484	-17.17	-122.63	0.89
8213.313477	-16.93	-128.26	0.68
8239.980469	-17.55	-120.51	0.95
8266.647461	-19.71	-121.06	0.92
8293.314453	-20.62	-124.28	0.87
8319.981445	-19.66	-128.82	0.94
8346.648438	-19.61	-129.50	0.96
8373.315430	-19.66	-127.67	0.99
8399.982422	-19.63	-129.76	0.98
8426.649414	-19.20	-135.73	1.00
8453.316406	-19.08	-135.47	1.00
8479.983398	-19.04	-133.87	0.99
8506.650391	-18.87	-131.85	1.00
8533.317383	-18.30	-131.43	0.99
8559.984375	-18.46	-136.02	0.98
8586.651367	-18.74	-138.63	0.98
8613.318359	-19.03	-133.85	0.81
8639.985352	-18.67	-133.34	0.98
8666.652344	-18.15	-136.07	0.98
8693.319336	-18.29	-136.59	0.99
8719.986328	-18.33	-136.94	0.99
8746.653320	-18.31	-139.57	0.96
8773.320313	-19.53	-136.50	0.86
8799.987305	-20.31	-128.77	0.94
8826.654297	-19.64	-123.38	0.97
8853.321289	-18.57	-128.46	0.90
8879.988281	-19.10	-136.69	0.99
8906.655273	-20.12	-135.92	0.96
8933.322266	-20.62	-132.04	0.99
8959.989258	-20.85	-129.38	0.97
8986.656250	-20.21	-127.10	0.98
9013.323242	-20.74	-130.44	0.91
9039.990234	-21.11	-136.57	0.97
9066.657227	-20.74	-134.24	0.85
9093.324219	-20.07	-127.95	0.92
9119.991211	-19.46	-129.35	0.97
9146.658203	-19.68	-128.21	0.97
9173.325195	-19.94	-126.34	0.97
9199.992188	-19.67	-122.73	0.98
9226.659180	-19.67	-122.09	0.99
9253.326172	-19.82	-122.33	0.99
9279.993164	-20.05	-119.42	0.95
9306.660156	-20.10	-117.33	0.97
9333.327148	-19.45	-121.97	0.98
9359.994141	-18.94	-124.20	0.97
9386.661133	-18.42	-122.70	0.99
9413.328125	-17.80	-122.47	0.97
9439.995117	-16.97	-125.62	0.97
9466.662109	-16.79	-129.21	0.94
9493.329102	-17.05	-126.55	0.99
9519.996094	-17.02	-126.73	0.99
9546.663086	-17.30	-129.23	1.00
9573.330078	-18.00	-133.47	0.98
9600.000977	-15.56	-126.39	0.96
