	RODE 15g		
255.859375	-2.05	29.26	1.00
257.812500	-1.31	29.54	1.00
259.765625	-0.71	27.44	1.00
261.718750	0.06	25.14	1.00
263.671875	0.35	22.69	1.00
265.625000	0.56	21.27	1.00
267.578125	0.77	20.39	1.00
269.531250	0.73	19.69	1.00
271.484375	1.07	18.71	1.00
273.437500	1.36	18.58	1.00
275.390625	2.20	18.47	1.00
277.343750	2.50	15.12	1.00
281.250000	6.01	8.29	0.98
285.156250	3.87	-1.38	0.99
289.062500	4.55	-22.38	0.99
292.968750	2.99	-25.85	0.99
296.875000	0.93	-34.44	0.97
300.781250	-0.43	-21.25	1.00
304.687500	-0.36	-23.95	1.00
308.593750	-0.39	-25.19	0.98
312.500000	-4.36	-34.55	0.99
316.406250	-4.92	-25.10	0.99
320.312500	-4.88	-21.34	1.00
324.218750	-5.17	-14.66	0.99
328.125000	-5.53	-12.25	0.99
332.031250	-6.38	-9.77	0.98
335.937500	-5.48	-2.37	1.00
339.843750	-6.76	4.91	0.98
343.750000	-5.18	6.87	0.99
347.656250	-3.34	14.63	0.98
351.562500	-2.80	10.63	1.00
355.468750	-4.64	8.79	0.99
359.375000	-4.07	21.55	0.99
363.281250	-2.94	16.52	1.00
367.187500	-2.70	16.86	1.00
371.093750	-2.16	17.10	1.00
375.000000	-1.89	19.06	1.00
378.906250	-1.56	22.04	1.00
382.812500	-1.24	20.93	1.00
386.718750	-0.15	17.07	1.00
390.625000	0.07	13.32	1.00
394.531250	0.45	11.69	1.00
398.437500	0.45	8.16	1.00
402.343750	0.31	4.24	1.00
406.250000	-0.28	6.28	1.00
410.156250	-0.27	-1.64	0.98
414.062500	-0.91	-2.52	1.00
417.968750	-1.44	-6.73	1.00
421.875000	-2.60	-7.54	0.99
425.781250	-3.19	2.23	1.00
429.687500	-3.54	5.97	1.00
433.593750	-3.16	8.49	1.00
437.500000	-2.68	12.99	1.00
441.406250	-2.13	14.38	1.00
445.312500	-1.58	13.78	1.00
449.218750	-1.62	13.57	1.00
453.125000	-1.52	14.43	1.00
457.031250	-0.17	13.38	1.00
460.937500	0.25	14.28	1.00
464.843750	0.52	10.08	1.00
468.750000	-0.16	10.21	1.00
472.656250	-0.10	9.01	1.00
476.562500	1.00	8.53	1.00
480.468750	0.82	3.98	1.00
484.375000	0.53	-2.68	1.00
488.281250	-0.03	-1.65	0.99
492.187500	-0.96	-3.46	1.00
496.093750	-1.33	-2.30	1.00
500.000000	-1.33	0.78	1.00
503.906250	-1.39	2.69	1.00
507.812500	-1.20	4.60	1.00
511.718750	-0.78	6.51	1.00
515.625000	-0.51	3.34	1.00
519.531250	-0.30	1.23	1.00
523.437500	0.34	-1.54	0.99
527.343750	1.15	-1.75	1.00
531.250000	1.37	-5.68	0.99
535.156250	-1.71	-23.08	0.94
539.062500	-4.35	-20.99	0.98
542.968750	-4.69	-17.49	0.97
546.875000	-6.26	2.76	0.99
550.781250	-5.85	9.67	0.99
554.687500	-3.96	15.27	0.99
560.000000	-4.39	17.33	0.99
568.000000	-1.70	15.87	1.00
576.000000	-1.11	16.70	1.00
584.000000	0.23	23.06	1.00
592.000000	1.00	10.89	1.00
600.000000	1.76	10.62	1.00
608.000000	1.46	5.29	1.00
616.000000	0.56	-3.91	1.00
624.000000	-0.04	-0.69	1.00
632.000000	-1.13	-9.34	0.99
640.000000	-3.19	2.90	0.99
648.000000	-1.82	10.50	0.98
656.000000	-0.45	19.07	1.00
664.000000	-0.36	1.95	0.99
672.000000	-0.09	8.97	0.99
680.000000	-0.61	5.62	1.00
688.000000	-0.50	6.28	1.00
696.000000	-0.38	5.58	1.00
704.000000	-1.08	4.76	1.00
712.000000	-1.89	-5.75	1.00
720.000000	-1.91	6.35	1.00
728.000000	-1.93	3.06	1.00
736.000000	-2.57	6.46	1.00
744.000000	-2.92	10.00	1.00
752.000000	-2.09	13.27	1.00
760.000000	-1.62	16.07	1.00
768.000000	-1.07	11.95	1.00
776.000000	-0.70	14.20	1.00
784.000000	-0.53	14.33	1.00
792.000000	-0.47	16.76	1.00
800.000000	0.49	12.30	1.00
808.000000	1.00	8.77	1.00
816.000000	0.83	2.99	0.99
824.000000	0.47	-4.95	1.00
832.000000	-0.67	-17.33	1.00
840.000000	-2.04	-6.31	0.99
848.000000	-2.50	4.57	1.00
856.000000	-2.38	8.28	1.00
864.000000	-2.18	9.85	1.00
872.000000	-1.45	15.32	1.00
880.000000	-1.15	13.68	1.00
888.000000	-0.92	7.49	1.00
896.000000	-1.37	9.45	1.00
904.000000	-0.33	13.37	0.98
912.000000	-0.69	13.81	1.00
920.000000	-0.30	16.49	1.00
928.000000	0.92	19.94	1.00
936.000000	1.03	11.68	1.00
944.000000	0.60	2.60	1.00
952.000000	-0.07	0.09	1.00
960.000000	-0.26	1.22	1.00
968.000000	-0.51	1.72	1.00
976.000000	-0.85	0.20	0.99
984.000000	-1.14	1.24	1.00
992.000000	-1.27	1.55	1.00
1000.000000	-1.62	2.54	1.00
1008.000000	-2.32	1.89	1.00
1016.000000	-2.83	3.48	0.99
1024.000000	-2.41	4.96	1.00
1032.000000	-1.99	6.07	1.00
1040.000000	-1.49	10.12	1.00
1048.000000	-1.40	11.88	1.00
1056.000000	-1.42	11.62	1.00
1064.000000	-1.33	12.95	0.99
1072.000000	-0.51	9.29	0.99
1080.000000	0.39	0.10	0.97
1088.000000	1.66	0.04	1.00
1096.000000	1.49	-0.12	0.99
1104.000000	0.20	-0.44	1.00
1112.000000	-0.13	-0.95	1.00
1120.000000	-0.14	-2.55	0.99
1128.000000	-0.90	-9.78	0.99
1136.000000	-1.91	-8.04	1.00
1144.000000	-2.67	-3.43	0.99
1152.000000	-2.86	1.65	1.00
1160.000000	-2.55	5.76	1.00
1168.000000	-2.16	10.95	1.00
1176.000000	-1.62	10.52	1.00
1184.000000	-1.44	8.39	1.00
1192.000000	-1.18	6.74	1.00
1200.000000	-1.11	6.87	0.99
1208.000000	-0.62	11.06	1.00
1216.000000	-0.85	12.73	1.00
1224.000000	-0.75	14.25	0.99
1232.000000	0.25	13.54	0.99
1240.000000	0.36	10.38	1.00
1248.000000	0.12	8.96	1.00
1256.000000	-0.20	7.90	1.00
1264.000000	-0.51	4.94	1.00
1272.000000	-1.08	3.16	1.00
1280.000000	-1.53	4.39	1.00
1288.000000	-1.71	10.41	1.00
1296.000000	-1.37	13.01	0.99
1304.000000	-0.66	12.52	1.00
1312.000000	-0.95	8.89	0.99
1320.000000	-0.91	8.81	0.99
1328.000000	-0.82	4.71	1.00
1336.000000	-1.32	3.63	1.00
1344.000000	-1.96	2.23	1.00
1352.000000	-2.49	2.89	1.00
1360.000000	-2.20	5.79	0.99
1368.000000	-2.08	7.00	1.00
1376.000000	-2.53	8.05	0.99
1384.000000	-2.57	12.95	1.00
1392.000000	-2.37	16.72	1.00
1400.000000	-1.68	18.72	1.00
1408.000000	-0.71	19.26	1.00
1416.000000	-0.26	22.19	1.00
1424.000000	0.08	23.18	1.00
1432.000000	0.94	22.82	1.00
1440.000000	1.93	16.74	0.99
1448.000000	3.24	7.23	0.98
1456.000000	2.57	-3.23	0.98
1464.000000	0.55	-10.75	0.97
1472.000000	-0.86	-14.08	0.99
1480.000000	-2.40	-13.43	1.00
1488.000000	-3.45	-8.23	0.99
1496.000000	-4.05	-1.52	0.98
1504.000000	-4.70	11.09	0.99
1512.000000	-3.70	18.59	1.00
1520.000000	-2.07	21.01	0.99
1528.000000	-1.32	18.85	1.00
1536.000000	-1.22	17.12	1.00
1544.000000	-1.26	17.52	1.00
1552.000000	-1.19	19.87	1.00
1560.000000	-0.76	20.84	1.00
1568.000000	-0.03	19.08	0.99
1576.000000	0.40	15.96	1.00
1584.000000	0.47	10.59	0.99
1592.000000	0.43	2.99	0.99
1600.000000	0.47	1.29	0.99
1608.000000	0.23	4.63	0.99
1616.000000	-0.26	5.74	1.00
1624.000000	-0.92	7.59	0.99
1632.000000	-1.55	5.54	1.00
1640.000000	-1.88	4.98	1.00
1648.000000	-2.44	6.38	0.95
1656.000000	-1.97	15.00	1.00
1664.000000	-1.72	19.24	1.00
1672.000000	-0.77	21.17	0.99
1680.000000	-0.72	20.26	1.00
1688.000000	-0.41	18.34	1.00
1696.000000	-0.31	17.80	1.00
1704.000000	-0.37	17.38	1.00
1712.000000	-0.29	17.19	1.00
1720.000000	-0.30	17.89	1.00
1728.000000	-0.15	18.58	1.00
1736.000000	-0.04	18.23	1.00
1744.000000	0.02	17.49	1.00
1752.000000	0.18	17.24	1.00
1760.000000	0.24	16.94	1.00
1768.000000	0.01	17.44	1.00
1776.000000	-0.12	19.29	1.00
1784.000000	0.14	22.27	0.99
1792.000000	0.61	21.23	0.98
1800.000000	1.11	15.19	0.99
1808.000000	0.89	11.45	1.00
1816.000000	0.39	7.68	0.99
1824.000000	-0.40	6.39	1.00
1832.000000	-0.80	6.12	0.99
1840.000000	-1.30	6.81	1.00
1848.000000	-1.69	9.09	1.00
1856.000000	-1.99	13.36	1.00
1866.665649	-2.03	13.09	0.96
1893.332275	-0.50	27.76	0.98
1919.998901	-1.25	-1.35	0.99
1946.665527	-1.25	14.15	0.99
1973.332153	0.80	19.60	0.99
1999.998779	-1.35	17.35	0.99
2026.665405	-0.58	8.93	0.98
2053.332031	1.49	22.61	0.92
2079.998779	4.03	28.01	0.92
2106.665527	4.47	-29.66	0.86
2133.332275	-1.13	6.29	0.98
2159.999023	-1.80	26.48	0.99
2186.665771	3.23	15.74	0.89
2213.332520	2.25	3.39	0.98
2239.999268	1.87	-1.73	0.98
2266.666016	-0.60	14.78	0.99
2293.332764	-0.40	10.31	1.00
2319.999512	-1.09	16.90	1.00
2346.666260	1.24	19.51	0.98
2373.333008	1.35	16.16	0.99
2399.999756	1.74	8.52	0.98
2426.666504	1.25	-1.80	0.99
2453.333252	0.04	-1.58	0.98
2480.000000	-1.38	21.14	0.99
2506.666748	-0.33	42.94	0.98
2533.333496	1.06	31.30	0.89
2560.000244	0.31	7.81	0.96
2586.666992	1.03	21.91	0.99
2613.333740	-0.21	11.91	1.00
2640.000488	1.07	0.85	0.99
2666.667236	-0.11	28.10	0.96
2693.333984	1.58	28.80	0.87
2720.000732	7.84	55.36	0.94
2746.667480	3.37	14.80	0.96
2773.334229	1.43	1.77	0.97
2800.000977	0.16	21.12	0.99
2826.667725	1.33	31.57	0.98
2853.334473	3.47	28.80	0.99
2880.001221	3.95	14.38	0.99
2906.667969	4.47	2.15	0.99
2933.334717	0.24	-5.31	0.99
2960.001465	-0.33	2.90	0.99
2986.668213	1.09	2.84	0.98
3013.334961	2.32	33.44	0.97
3040.001709	0.37	28.57	0.95
3066.668457	2.07	19.80	0.97
3093.335205	3.88	2.57	0.99
3120.001953	2.81	2.00	0.99
3146.668701	2.32	22.11	0.94
3173.335449	3.63	37.42	0.88
3200.002197	4.07	21.63	0.95
3226.668945	5.84	5.04	0.99
3253.335693	5.49	-3.17	0.99
3280.002441	3.54	-8.32	0.99
3306.669189	2.65	-0.19	0.99
3333.335938	3.04	9.16	0.99
3360.002686	3.82	15.84	0.99
3386.669434	4.40	10.94	0.97
3413.336182	5.36	4.96	0.99
3440.002930	4.03	-6.55	0.99
3466.669678	4.13	0.36	0.95
3493.336426	2.87	8.03	0.97
3520.003174	4.36	9.49	0.96
3546.669922	7.33	6.22	0.98
3573.336670	7.00	-22.52	0.89
3600.003418	4.71	-16.07	0.97
3626.670166	3.34	-8.04	0.99
3653.336914	4.21	-1.66	0.99
3680.003662	3.87	-0.54	1.00
3706.670410	4.49	4.92	0.99
3733.337158	7.18	4.95	0.84
3760.003906	5.31	-21.49	0.98
3786.670654	3.93	-21.39	0.98
3813.337402	1.75	-10.27	0.85
3840.004150	4.81	1.25	0.82
3866.670898	6.34	1.08	0.90
3893.337646	5.92	-1.43	0.92
3920.004395	4.43	2.07	0.83
3946.671143	3.52	1.10	0.97
3973.337891	3.55	3.54	0.95
4000.004639	2.38	7.82	0.95
4026.671387	4.32	0.28	0.95
4053.338135	5.15	-2.40	0.99
4080.004883	5.20	-0.61	0.94
4106.671387	3.15	-16.56	0.98
4133.337891	2.37	-16.97	0.98
4160.004395	2.11	-10.14	0.92
4186.670898	4.42	-3.90	0.88
4213.337402	6.78	-22.17	0.95
4240.003906	6.67	-27.53	0.99
4266.670410	5.90	-29.50	0.97
4293.336914	4.24	-22.63	0.96
4320.003418	5.01	-19.53	0.98
4346.669922	5.47	-16.52	0.99
4373.336426	4.79	-17.26	1.00
4400.002930	4.18	-18.75	0.99
4426.669434	3.34	-20.93	0.99
4453.335938	2.24	-17.98	0.97
4480.002441	2.93	-17.99	0.97
4506.668945	4.49	-24.52	0.95
4533.335449	4.69	-24.41	0.99
4560.001953	4.06	-21.44	0.99
4586.668457	3.78	-23.21	0.99
4613.334961	4.31	-25.02	0.94
4640.001465	4.05	-23.42	0.98
4666.667969	3.60	-13.88	0.99
4693.334473	3.67	-10.83	1.00
4720.000977	4.20	-13.08	0.99
4746.667480	3.96	-18.58	0.99
4773.333984	3.23	-19.29	0.99
4800.000488	2.62	-15.24	0.97
4826.666992	3.95	-14.36	1.00
4853.333496	4.92	-19.39	1.00
4880.000000	4.62	-24.23	1.00
4906.666504	4.10	-22.68	0.99
4933.333008	4.57	-18.46	0.99
4959.999512	4.76	-21.32	1.00
4986.666016	4.76	-20.25	1.00
5013.332520	4.72	-21.81	1.00
5039.999023	4.88	-22.05	1.00
5066.665527	4.99	-22.76	1.00
5093.332031	4.49	-22.66	1.00
5119.998535	4.41	-22.56	1.00
5146.665039	4.39	-24.10	1.00
5173.331543	4.48	-24.58	0.99
5199.998047	4.72	-26.14	1.00
5226.664551	4.68	-26.78	1.00
5253.331055	4.29	-26.27	1.00
5279.997559	4.12	-22.95	1.00
5306.664063	4.11	-21.60	1.00
5333.330566	4.23	-22.87	0.99
5359.997070	3.95	-27.60	1.00
5386.663574	3.70	-28.71	0.99
5413.330078	3.56	-26.09	1.00
5439.996582	4.08	-24.97	0.99
5466.663086	4.43	-28.02	0.99
5493.329590	3.90	-28.03	0.99
5519.996094	3.55	-29.05	1.00
5546.662598	3.62	-28.03	0.99
5573.329102	3.89	-28.91	0.99
5599.995605	4.21	-31.58	1.00
5626.662109	3.54	-32.43	0.99
5653.328613	3.55	-31.61	0.99
5679.995117	4.27	-29.56	0.98
5706.661621	4.69	-32.20	0.99
5733.328125	4.36	-34.98	0.97
5759.994629	3.13	-29.06	0.99
5786.661133	3.63	-21.36	0.99
5813.327637	3.84	-24.21	1.00
5839.994141	3.80	-25.97	1.00
5866.660645	3.66	-27.53	0.99
5893.327148	3.72	-30.26	1.00
5919.993652	3.75	-31.72	1.00
5946.660156	3.61	-31.62	1.00
5973.326660	3.53	-29.42	1.00
5999.993164	3.76	-26.44	0.99
6026.659668	4.07	-27.47	1.00
6053.326172	4.13	-29.11	1.00
6079.992676	3.73	-29.55	1.00
6106.659180	3.79	-25.68	0.99
6133.325684	3.65	-25.80	1.00
6159.992188	3.90	-22.51	0.97
6186.658691	4.65	-23.05	0.99
6213.325195	5.14	-26.56	0.98
6239.991699	4.95	-31.93	0.99
6266.658203	4.22	-31.33	0.98
6293.324707	4.03	-29.70	0.98
6319.991211	4.62	-28.42	0.96
6346.657715	4.91	-30.60	0.99
6373.324219	4.80	-37.17	0.99
6399.990723	4.38	-39.61	1.00
6426.657227	4.12	-36.38	1.00
6453.323730	4.28	-34.28	1.00
6479.990234	4.48	-34.06	1.00
6506.656738	4.48	-34.49	1.00
6533.323242	4.89	-35.30	0.99
6559.989746	5.40	-40.44	0.99
6586.656250	4.95	-42.86	1.00
6613.322754	4.14	-42.62	1.00
6639.989258	3.80	-40.36	1.00
6666.655762	4.13	-40.09	0.98
6693.322266	4.57	-43.20	0.98
6719.988770	4.56	-49.12	0.98
6746.655273	3.91	-49.86	0.99
6773.321777	3.43	-46.07	0.99
6799.988281	3.74	-42.61	1.00
6826.654785	4.20	-42.89	1.00
6853.321289	4.44	-45.08	1.00
6879.987793	4.56	-46.61	1.00
6906.654297	4.56	-50.10	1.00
6933.320801	4.48	-52.52	1.00
6959.987305	4.26	-52.46	1.00
6986.653809	3.99	-51.79	1.00
7013.320313	3.95	-51.51	1.00
7039.986816	3.87	-52.05	0.99
7066.653320	3.87	-53.95	0.99
7093.319824	3.21	-55.03	0.98
7119.986328	2.26	-52.96	0.99
7146.652832	2.38	-49.55	0.98
7173.319336	2.96	-50.21	0.99
7199.985840	3.16	-54.30	1.00
7226.652344	2.84	-57.20	0.99
7253.318848	2.59	-58.01	1.00
7279.985352	2.39	-58.07	1.00
7306.651855	2.26	-58.00	1.00
7333.318359	2.40	-57.91	1.00
7359.984863	2.76	-59.32	0.97
7386.651367	2.59	-59.64	0.98
7413.317871	1.88	-61.28	0.99
7439.984375	1.14	-59.98	1.00
7466.650879	1.08	-57.42	0.96
7493.317383	1.52	-53.84	0.96
7519.983887	1.75	-54.36	0.99
7546.650391	1.48	-56.32	0.99
7573.316895	1.11	-56.61	1.00
7599.983398	1.09	-55.57	0.99
7626.649902	1.32	-54.37	1.00
7653.316406	1.20	-54.38	1.00
7679.982910	1.09	-53.73	1.00
7706.649414	1.51	-53.70	0.98
7733.315918	1.61	-53.47	1.00
7759.982422	1.44	-53.57	1.00
7786.648926	1.18	-51.62	0.99
7813.315430	1.08	-48.78	1.00
7839.981934	1.29	-47.94	1.00
7866.648438	1.49	-50.91	1.00
7893.314941	1.17	-52.84	0.99
7919.981445	1.02	-53.36	0.99
7946.647949	1.10	-51.66	1.00
7973.314453	1.18	-50.88	1.00
7999.980957	1.26	-50.95	1.00
8026.647461	1.41	-52.03	1.00
8053.313965	1.27	-54.86	1.00
8079.980469	1.05	-55.98	1.00
8106.646973	0.96	-55.91	1.00
8133.313477	1.05	-54.42	0.99
8159.979980	1.24	-54.05	0.99
8186.646484	1.15	-55.68	1.00
8213.313477	1.00	-56.95	1.00
8239.980469	0.77	-57.97	1.00
8266.647461	0.54	-57.37	1.00
8293.314453	0.62	-55.56	1.00
8319.981445	0.68	-54.88	1.00
8346.648438	0.65	-55.71	1.00
8373.315430	0.56	-56.80	1.00
8399.982422	0.36	-57.52	1.00
8426.649414	0.16	-56.86	1.00
8453.316406	0.11	-55.15	1.00
8479.983398	0.30	-53.38	1.00
8506.650391	0.41	-54.58	1.00
8533.317383	0.18	-57.27	0.99
8559.984375	-0.33	-56.54	1.00
8586.651367	-0.80	-54.61	1.00
8613.318359	-0.67	-52.61	0.99
8639.985352	-0.37	-52.47	1.00
8666.652344	-0.34	-52.53	1.00
8693.319336	-0.54	-51.86	1.00
8719.986328	-0.64	-50.55	1.00
8746.653320	-0.54	-49.58	1.00
8773.320313	-0.60	-49.69	1.00
8799.987305	-0.54	-49.66	1.00
8826.654297	-0.23	-49.82	0.99
8853.321289	0.09	-50.47	0.99
8879.988281	0.03	-51.07	1.00
8906.655273	-0.29	-51.30	1.00
8933.322266	-0.48	-50.04	1.00
8959.989258	-0.44	-48.32	1.00
8986.656250	-0.31	-47.28	1.00
9013.323242	-0.26	-47.40	0.99
9039.990234	-0.57	-47.95	1.00
9066.657227	-0.78	-47.35	1.00
9093.324219	-0.49	-46.84	1.00
9119.991211	-0.19	-46.75	1.00
9146.658203	0.18	-47.04	1.00
9173.325195	0.51	-47.45	1.00
9199.992188	0.49	-49.08	1.00
9226.659180	0.36	-49.79	1.00
9253.326172	0.15	-49.43	1.00
9279.993164	0.10	-47.77	1.00
9306.660156	0.17	-46.87	1.00
9333.327148	0.22	-46.49	1.00
9359.994141	0.15	-46.58	1.00
9386.661133	0.05	-46.43	1.00
9413.328125	0.08	-46.32	1.00
9439.995117	0.34	-46.12	1.00
9466.662109	0.64	-47.15	1.00
9493.329102	0.92	-48.16	1.00
9519.996094	1.00	-50.63	1.00
9546.663086	0.99	-53.52	1.00
9573.330078	0.89	-55.69	1.00
9600.000977	1.21	-52.01	1.00
9733.333984	0.68	-53.62	1.00
9866.666992	-0.47	-59.47	1.00
10000.000000	-0.60	-58.95	1.00
10133.333008	-1.24	-55.67	0.99
10266.666016	-1.42	-50.44	1.00
10399.999023	-2.65	-53.30	1.00
10533.332031	-2.56	-45.80	1.00
10666.665039	-2.36	-41.60	1.00
10799.998047	-3.82	-41.52	0.99
10933.331055	0.50	-22.75	0.99
11066.664063	0.13	-27.40	0.99
11199.997070	2.96	-36.64	0.95
11333.330078	-0.71	-36.76	0.99
11466.663086	-0.67	-56.60	0.94
11599.996094	3.56	-59.02	0.99
11733.329102	4.22	-50.99	0.99
11866.662109	2.59	-55.74	0.99
11999.995117	2.12	-57.71	1.00
12133.328125	2.61	-62.52	0.99
12266.661133	2.28	-64.85	0.99
12399.994141	3.92	-54.57	0.98
12533.327148	2.18	-70.10	1.00
12666.660156	2.22	-63.43	1.00
12799.993164	-2.04	-62.37	0.99
