	RODE 145g		
1104.000000	-2.28	166.68	0.99
1112.000000	-3.50	168.99	1.00
1120.000000	-3.95	171.64	1.00
1128.000000	-4.03	172.01	1.00
1136.000000	-4.75	171.86	1.00
1144.000000	-5.93	174.84	0.99
1152.000000	-6.42	-177.65	1.00
1160.000000	-6.12	-171.96	0.99
1168.000000	-5.24	-165.50	1.00
1176.000000	-4.66	-164.00	1.00
1184.000000	-4.16	-162.93	1.00
1192.000000	-3.66	-163.22	1.00
1200.000000	-3.04	-165.57	1.00
1208.000000	-2.70	-168.43	1.00
1216.000000	-2.71	-169.39	1.00
1224.000000	-2.79	-169.88	1.00
1232.000000	-2.68	-171.14	1.00
1240.000000	-2.53	-173.28	1.00
1248.000000	-2.72	-177.32	1.00
1256.000000	-3.31	179.10	1.00
1264.000000	-4.01	176.87	1.00
1272.000000	-4.32	-178.09	1.00
1280.000000	-4.53	-175.41	1.00
1288.000000	-4.47	-173.89	1.00
1296.000000	-4.06	-173.22	1.00
1304.000000	-3.78	-170.93	1.00
1312.000000	-3.45	-170.71	1.00
1320.000000	-3.39	-171.10	1.00
1328.000000	-3.34	-170.84	1.00
1336.000000	-3.40	-172.31	1.00
1344.000000	-3.41	-175.51	1.00
1352.000000	-3.94	-175.53	1.00
1360.000000	-4.39	-173.93	1.00
1368.000000	-4.62	-173.10	1.00
1376.000000	-4.83	-173.06	1.00
1384.000000	-5.41	-171.36	1.00
1392.000000	-5.60	-162.13	1.00
1400.000000	-5.24	-157.70	0.99
1408.000000	-3.78	-155.22	0.99
1416.000000	-2.63	-153.92	1.00
1424.000000	-1.79	-154.62	1.00
1432.000000	-0.76	-158.12	1.00
1440.000000	0.65	-164.05	0.99
1448.000000	1.20	-173.21	0.99
1456.000000	0.09	167.29	0.84
1464.000000	-1.70	158.51	1.00
1472.000000	-3.37	156.46	0.99
1480.000000	-5.06	158.09	1.00
1488.000000	-6.68	168.26	0.99
1496.000000	-8.35	179.50	0.96
1504.000000	-8.30	-168.22	0.99
1512.000000	-7.38	-163.79	0.97
1520.000000	-5.50	-153.69	1.00
1528.000000	-4.42	-153.29	1.00
1536.000000	-3.64	-156.58	1.00
1544.000000	-3.36	-159.55	1.00
1552.000000	-3.12	-162.04	1.00
1560.000000	-2.73	-162.73	1.00
1568.000000	-2.56	-164.04	1.00
1576.000000	-2.41	-165.57	1.00
1584.000000	-2.19	-168.65	1.00
1592.000000	-2.14	-174.20	1.00
1600.000000	-2.38	-177.67	1.00
1608.000000	-3.13	179.32	1.00
1616.000000	-3.99	179.16	1.00
1624.000000	-4.75	-178.43	1.00
1632.000000	-5.06	-173.27	1.00
1640.000000	-5.35	-165.94	1.00
1648.000000	-5.09	-162.30	1.00
1656.000000	-4.42	-159.93	0.99
1664.000000	-3.83	-160.56	1.00
1672.000000	-3.57	-162.20	1.00
1680.000000	-3.60	-162.62	1.00
1688.000000	-3.63	-162.31	1.00
1696.000000	-3.39	-159.88	1.00
1704.000000	-3.09	-159.01	1.00
1712.000000	-2.69	-161.25	1.00
1720.000000	-2.66	-163.26	1.00
1728.000000	-2.65	-164.47	1.00
1736.000000	-2.59	-165.43	1.00
1744.000000	-2.43	-166.76	1.00
1752.000000	-2.31	-168.97	1.00
1760.000000	-2.29	-171.26	1.00
1768.000000	-3.15	-171.00	1.00
1776.000000	-3.43	-168.13	1.00
1784.000000	-2.97	-163.92	1.00
1792.000000	-2.56	-160.78	0.99
1800.000000	-2.02	-164.39	1.00
1808.000000	-2.07	-167.37	1.00
1816.000000	-2.21	-170.17	1.00
1824.000000	-2.34	-171.18	1.00
1832.000000	-2.55	-172.10	1.00
1840.000000	-2.72	-172.90	1.00
1848.000000	-3.03	-174.24	1.00
1856.000000	-3.47	-175.70	1.00
1866.665649	-4.22	-171.01	1.00
1893.332275	-3.12	-165.43	1.00
1919.998901	-3.04	-168.23	1.00
1946.665527	-3.58	-158.55	0.98
1973.332153	-0.07	-172.06	0.97
1999.998779	-2.29	-175.48	0.99
2026.665405	-2.68	-177.67	0.99
2053.332031	-0.34	-144.64	0.74
2079.998779	-0.18	-167.81	0.94
2106.665527	-1.51	161.89	0.86
2133.332275	-3.75	-171.26	0.88
2159.999023	-10.55	-142.99	0.84
2186.665771	-0.36	-159.29	0.99
2213.332520	-0.83	-171.36	0.99
2239.999268	-2.46	-178.75	0.99
2266.666016	-3.84	-169.49	0.99
2293.332764	-2.99	-168.15	1.00
2319.999512	-3.84	-168.50	1.00
2346.666260	-3.05	-165.00	0.99
2373.333008	-2.78	-153.44	0.99
2399.999756	-0.40	-173.40	1.00
2426.666504	-2.25	-177.24	1.00
2453.333252	-3.51	174.21	0.99
2480.000000	-4.83	-179.15	0.98
2506.666748	-4.68	-152.16	0.98
2533.333496	-1.13	-162.39	0.96
2560.000244	1.59	-173.68	0.97
2586.666992	-3.67	-173.05	0.99
2613.333740	-3.04	-155.19	0.96
2640.000488	-3.72	-151.23	0.99
2666.667236	-3.11	-154.80	1.00
2693.333984	-1.44	-131.30	0.97
2720.000732	2.68	-143.15	0.95
2746.667480	-0.95	-177.03	0.91
2773.334229	-2.91	173.90	0.95
2800.000977	-4.02	-155.71	0.99
2826.667725	-2.51	-152.19	0.99
2853.334473	-0.75	-150.28	0.99
2880.001221	0.64	-157.79	1.00
2906.667969	0.19	-165.90	0.99
2933.334717	-3.26	-171.61	0.99
2960.001465	-5.26	-159.52	0.97
2986.668213	-4.43	-150.59	0.99
3013.334961	-1.38	-144.37	0.99
3040.001709	0.45	-148.25	0.98
3066.668457	0.21	-166.11	0.98
3093.335205	-0.73	-163.72	1.00
3120.001953	-1.92	-164.44	1.00
3146.668701	-2.74	-160.58	0.99
3173.335449	-1.86	-164.79	0.96
3200.002197	0.18	-156.27	0.99
3226.668945	0.50	-162.95	1.00
3253.335693	0.08	-170.50	1.00
3280.002441	-0.13	-175.77	0.98
3306.669189	-0.59	-160.95	1.00
3333.335938	-0.98	-158.13	1.00
3360.002686	-1.06	-157.05	0.99
3386.669434	0.32	-159.42	0.99
3413.336182	1.25	-160.06	0.99
3440.002930	0.94	-169.29	1.00
3466.669678	0.59	-168.90	0.99
3493.336426	0.52	-146.69	0.93
3520.003174	0.10	-134.33	0.95
3546.669922	2.56	-143.10	0.97
3573.336670	1.90	-168.58	0.99
3600.003418	1.27	178.23	0.98
3626.670166	-0.16	-172.24	0.95
3653.336914	-0.62	-165.56	1.00
3680.003662	-0.53	-162.97	0.99
3706.670410	0.43	-161.53	0.99
3733.337158	1.57	-169.91	0.98
3760.003906	2.00	175.64	0.97
3786.670654	-0.87	173.20	0.99
3813.337402	-1.56	-177.75	0.99
3840.004150	-0.19	-148.00	0.96
3866.670898	3.84	-155.50	0.93
3893.337646	2.32	-171.84	0.96
3920.004395	1.29	179.67	0.99
3946.671143	1.00	175.18	0.99
3973.337891	-0.95	-175.99	0.95
4000.004639	-0.15	-160.20	0.96
4026.671387	2.10	-162.22	0.99
4053.338135	2.50	-173.89	0.99
4080.004883	2.20	-174.54	0.99
4106.671387	0.73	172.09	0.96
4133.337891	-0.72	179.78	0.99
4160.004395	-1.35	-170.15	0.91
4186.670898	3.55	-166.68	0.94
4213.337402	3.21	-172.24	0.99
4240.003906	1.80	-176.47	0.99
4266.670410	0.83	-177.00	0.99
4293.336914	-0.25	-173.08	0.99
4320.003418	-1.23	-167.47	0.98
4346.669922	0.42	-170.81	0.99
4373.336426	1.06	-171.43	1.00
4400.002930	1.12	-174.19	1.00
4426.669434	0.53	-176.15	1.00
4453.335938	-0.62	-174.18	0.99
4480.002441	-2.27	-166.06	0.93
4506.668945	-0.42	-163.76	0.97
4533.335449	1.35	-167.75	1.00
4560.001953	1.37	-173.51	1.00
4586.668457	0.64	-174.65	0.99
4613.334961	-0.06	-166.77	0.99
4640.001465	0.84	-166.29	0.99
4666.667969	0.86	-165.89	1.00
4693.334473	0.99	-163.23	1.00
4720.000977	1.38	-162.06	1.00
4746.667480	1.46	-165.55	0.99
4773.333984	1.79	-168.85	1.00
4800.000488	2.37	-164.09	0.98
4826.666992	2.20	-157.25	0.97
4853.333496	2.49	-163.76	0.98
4880.000000	3.57	-169.06	1.00
4906.666504	2.80	-169.95	1.00
4933.333008	2.86	-168.46	1.00
4959.999512	3.24	-168.83	1.00
4986.666016	3.60	-169.28	1.00
5013.332520	4.00	-169.89	1.00
5039.999023	4.07	-170.93	1.00
5066.665527	4.11	-174.06	1.00
5093.332031	3.92	-178.37	1.00
5119.998535	3.63	-177.62	1.00
5146.665039	3.56	-176.86	1.00
5173.331543	3.50	-177.14	1.00
5199.998047	3.47	-176.62	1.00
5226.664551	3.72	-179.34	0.99
5253.331055	3.41	179.79	1.00
5279.997559	3.12	179.24	1.00
5306.664063	2.80	-178.84	0.99
5333.330566	2.81	-177.06	0.98
5359.997070	3.59	178.98	0.98
5386.663574	3.75	-176.92	0.98
5413.330078	3.20	-174.77	1.00
5439.996582	3.53	-173.92	0.99
5466.663086	4.04	-176.51	0.99
5493.329590	4.13	179.80	0.99
5519.996094	4.34	-178.89	1.00
5546.662598	4.66	-174.61	0.94
5573.329102	4.85	-174.13	0.99
5599.995605	4.99	-177.22	0.99
5626.662109	4.73	177.70	1.00
5653.328613	4.63	179.39	0.99
5679.995117	5.30	-174.82	0.99
5706.661621	5.60	-176.13	1.00
5733.328125	5.75	178.36	1.00
5759.994629	5.53	175.57	1.00
5786.661133	5.47	177.16	1.00
5813.327637	5.55	177.96	1.00
5839.994141	5.77	176.97	1.00
5866.660645	5.93	176.52	1.00
5893.327148	6.12	173.38	1.00
5919.993652	6.10	169.10	1.00
5946.660156	5.98	168.76	1.00
5973.326660	5.47	174.32	0.99
5999.993164	5.52	177.46	1.00
6026.659668	6.13	175.85	0.99
6053.326172	6.97	169.24	0.96
6079.992676	6.32	166.08	0.97
6106.659180	6.19	165.77	1.00
6133.325684	6.28	169.46	1.00
6159.992188	6.45	172.25	1.00
6186.658691	7.19	175.65	0.95
6213.325195	7.73	167.33	0.94
6239.991699	7.37	153.31	0.98
6266.658203	6.68	150.95	0.99
6293.324707	5.95	150.72	0.98
6319.991211	5.84	156.41	0.98
6346.657715	6.87	154.09	0.99
6373.324219	7.71	145.41	0.99
6399.990723	7.19	140.32	0.99
6426.657227	6.40	141.34	0.99
6453.323730	6.27	144.77	0.99
6479.990234	7.21	146.99	1.00
6506.656738	8.15	145.93	1.00
6533.323242	8.65	138.05	0.90
6559.989746	8.45	127.95	0.99
6586.656250	7.64	126.77	0.99
6613.322754	6.06	130.58	0.97
6639.989258	5.23	136.95	0.99
6666.655762	6.07	139.86	0.92
6693.322266	6.98	133.30	0.99
6719.988770	6.46	122.61	0.98
6746.655273	5.90	118.73	0.99
6773.321777	6.22	123.46	0.93
6799.988281	7.27	130.16	0.96
6826.654785	7.71	130.75	0.99
6853.321289	7.43	123.95	1.00
6879.987793	6.97	119.83	1.00
6906.654297	6.39	117.18	1.00
6933.320801	5.91	116.24	1.00
6959.987305	5.59	117.43	1.00
6986.653809	5.41	118.27	1.00
7013.320313	5.26	115.50	0.97
7039.986816	5.12	108.95	1.00
7066.653320	4.77	105.25	1.00
7093.319824	3.94	104.36	0.95
7119.986328	3.33	105.13	0.96
7146.652832	4.33	101.95	0.94
7173.319336	4.76	99.45	0.97
7199.985840	4.63	101.22	1.00
7226.652344	4.23	102.60	1.00
7253.318848	3.59	102.81	0.99
7279.985352	3.11	103.01	0.99
7306.651855	3.14	105.28	0.99
7333.318359	3.19	106.50	1.00
7359.984863	3.05	104.61	1.00
7386.651367	2.75	103.37	0.99
7413.317871	2.17	102.94	1.00
7439.984375	2.09	105.23	1.00
7466.650879	2.38	108.62	1.00
7493.317383	2.96	108.93	1.00
7519.983887	2.89	105.06	0.99
7546.650391	2.56	103.88	1.00
7573.316895	2.25	103.82	1.00
7599.983398	1.99	103.43	1.00
7626.649902	1.57	102.86	1.00
7653.316406	1.53	103.46	1.00
7679.982910	1.68	103.63	1.00
7706.649414	1.74	103.22	1.00
7733.315918	1.62	102.80	1.00
7759.982422	1.43	102.95	1.00
7786.648926	1.23	103.60	1.00
7813.315430	1.08	105.08	1.00
7839.981934	1.00	106.16	0.99
7866.648438	1.04	104.89	1.00
7893.314941	0.69	103.14	1.00
7919.981445	0.55	101.57	1.00
7946.647949	0.60	99.90	1.00
7973.314453	0.47	98.97	1.00
7999.980957	0.34	98.99	1.00
8026.647461	0.45	99.60	1.00
8053.313965	0.47	99.07	1.00
8079.980469	0.35	98.04	1.00
8106.646973	0.15	97.31	1.00
8133.313477	-0.17	96.87	1.00
8159.979980	-0.42	97.22	0.99
8186.646484	-0.27	96.68	1.00
8213.313477	-0.31	95.05	1.00
8239.980469	-0.54	93.97	1.00
8266.647461	-0.88	94.09	1.00
8293.314453	-0.95	94.58	1.00
8319.981445	-0.88	93.63	1.00
8346.648438	-1.08	92.88	1.00
8373.315430	-1.41	93.34	1.00
8399.982422	-1.66	93.71	1.00
8426.649414	-1.86	94.07	1.00
8453.316406	-2.23	94.99	0.99
8479.983398	-2.57	95.67	0.99
8506.650391	-2.49	96.72	1.00
8533.317383	-2.63	96.45	1.00
8559.984375	-2.92	96.86	1.00
8586.651367	-3.19	97.64	1.00
8613.318359	-3.18	97.80	1.00
8639.985352	-3.08	95.73	1.00
8666.652344	-3.31	93.56	1.00
8693.319336	-3.80	94.38	1.00
8719.986328	-3.91	96.37	1.00
8746.653320	-3.78	97.74	1.00
8773.320313	-3.95	97.95	1.00
8799.987305	-4.10	99.37	1.00
8826.654297	-4.14	100.13	1.00
8853.321289	-4.17	99.58	1.00
8879.988281	-4.25	98.86	1.00
8906.655273	-4.23	98.88	1.00
8933.322266	-4.15	99.66	1.00
8959.989258	-4.16	99.37	1.00
8986.656250	-4.51	98.46	0.99
9013.323242	-5.02	98.53	1.00
9039.990234	-5.37	99.66	1.00
9066.657227	-5.61	101.08	1.00
9093.324219	-5.82	102.54	1.00
9119.991211	-5.91	104.37	1.00
9146.658203	-5.82	105.88	1.00
9173.325195	-5.71	107.18	1.00
9199.992188	-5.74	108.52	1.00
9226.659180	-5.69	109.26	1.00
9253.326172	-5.67	109.86	1.00
9279.993164	-5.62	110.45	1.00
9306.660156	-5.58	110.70	1.00
9333.327148	-5.72	110.11	1.00
9359.994141	-5.88	110.64	1.00
9386.661133	-6.01	111.61	1.00
9413.328125	-6.09	113.51	1.00
9439.995117	-6.13	115.18	1.00
9466.662109	-6.14	116.97	1.00
9493.329102	-6.25	116.74	1.00
9519.996094	-6.21	117.03	1.00
9546.663086	-6.14	117.38	1.00
9573.330078	-6.18	117.74	1.00
9600.000977	-6.25	114.70	1.00
9733.333984	-5.45	118.83	0.99
9866.666992	-5.91	123.35	1.00
10000.000000	-5.63	121.06	0.99
10133.333008	-5.37	123.44	1.00
10266.666016	-6.47	123.45	1.00
10399.999023	-6.42	123.50	1.00
10533.332031	-7.84	125.61	0.98
10666.665039	-6.46	144.45	0.99
10799.998047	-5.90	145.25	1.00
10933.331055	-5.45	144.21	0.99
11066.664063	-4.91	149.66	1.00
11199.997070	-3.56	143.31	0.97
11333.330078	-3.59	156.68	0.99
