	58 180g		
110.351563	-14.49	-19.63	1.00
111.328125	-16.31	-27.98	1.00
112.304688	-16.27	-33.57	1.00
113.281250	-17.24	-41.81	1.00
114.257813	-17.12	-43.20	1.00
115.234375	-17.64	-49.16	1.00
116.210938	-18.00	-49.57	1.00
117.187500	-18.48	-52.22	1.00
118.164063	-19.14	-54.07	1.00
119.140625	-20.11	-64.06	1.00
120.117188	-20.69	-66.06	1.00
121.093750	-20.92	-64.78	1.00
122.070313	-22.19	-69.10	1.00
123.046875	-22.39	-70.32	1.00
124.023438	-23.79	-73.99	1.00
125.000000	-23.48	-75.74	1.00
125.976563	-23.21	-75.92	0.99
126.953125	-23.16	-91.75	1.00
127.929688	-23.44	-96.87	1.00
128.906250	-24.92	-103.13	1.00
129.882813	-24.71	-112.06	1.00
130.859375	-24.71	-119.18	1.00
131.835938	-25.72	-136.33	1.00
132.812500	-26.38	-147.75	1.00
133.789063	-26.64	-152.13	1.00
134.765625	-27.49	-157.39	0.99
135.742188	-27.17	-178.58	1.00
136.718750	-27.03	174.45	1.00
137.695313	-27.44	175.67	0.99
138.671875	-29.36	133.56	1.00
140.625000	-31.31	128.88	0.99
142.578125	-30.43	163.58	0.95
144.531250	-26.92	166.04	1.00
146.484375	-25.79	175.99	1.00
148.437500	-22.55	174.12	0.97
150.390625	-19.80	145.51	1.00
152.343750	-20.48	140.98	0.99
154.296875	-17.51	118.16	1.00
156.250000	-17.15	121.00	1.00
158.203125	-14.58	94.98	1.00
160.156250	-15.00	92.21	1.00
162.109375	-15.21	88.07	1.00
164.062500	-13.62	66.42	0.99
166.015625	-14.16	64.64	1.00
167.968750	-14.72	53.49	1.00
169.921875	-15.63	50.83	1.00
171.875000	-16.93	47.51	1.00
173.828125	-17.66	19.79	0.99
175.781250	-18.02	26.30	1.00
177.734375	-17.88	5.80	0.98
179.687500	-20.55	-22.11	0.99
181.640625	-19.86	-41.78	0.96
183.593750	-28.32	-29.86	0.86
185.546875	-28.43	165.87	0.92
187.500000	-26.05	166.64	0.99
189.453125	-19.94	137.91	0.97
191.406250	-15.73	145.83	0.99
193.359375	-16.48	128.32	1.00
195.312500	-14.40	110.55	0.99
197.265625	-13.65	106.92	1.00
199.218750	-13.63	99.31	1.00
201.171875	-11.22	79.34	0.99
203.125000	-10.69	82.23	1.00
205.078125	-9.72	69.07	1.00
207.031250	-10.35	69.77	0.99
208.984375	-9.93	53.80	1.00
210.937500	-9.38	45.67	1.00
212.890625	-8.94	40.74	1.00
214.843750	-8.75	36.10	1.00
216.796875	-9.33	7.39	1.00
218.750000	-9.56	-8.52	0.99
220.703125	-10.93	-14.89	1.00
222.656250	-12.30	-4.47	0.99
224.609375	-14.56	-29.87	1.00
226.562500	-15.68	-33.61	1.00
228.515625	-17.90	-41.51	0.99
230.468750	-18.42	-44.46	1.00
232.421875	-21.80	-62.39	0.99
234.375000	-23.79	-68.55	0.99
236.328125	-26.37	-76.13	0.98
238.281250	-29.02	-88.34	0.94
240.234375	-30.81	-131.80	0.98
242.187500	-29.47	-177.84	0.84
244.140625	-23.91	141.70	1.00
246.093750	-21.75	143.89	1.00
248.046875	-20.45	144.42	1.00
250.000000	-19.04	144.59	0.98
251.953125	-17.33	126.41	1.00
253.906250	-16.23	114.73	1.00
255.859375	-14.90	104.13	0.97
257.812500	-13.69	109.54	1.00
259.765625	-12.47	102.02	0.96
261.718750	-11.38	105.61	0.99
263.671875	-9.65	96.33	1.00
265.625000	-8.39	82.38	0.98
267.578125	-8.31	74.91	0.99
269.531250	-8.01	69.49	0.99
271.484375	-7.86	69.41	1.00
273.437500	-7.24	63.64	1.00
275.390625	-6.87	57.92	0.99
277.343750	-5.82	47.81	1.00
281.250000	-4.83	48.75	0.99
285.156250	-5.26	0.74	0.99
289.062500	-4.31	-8.92	0.99
292.968750	-4.61	2.07	0.95
296.875000	-11.05	-27.81	1.00
300.781250	-11.80	-22.40	1.00
304.687500	-11.86	-24.60	1.00
308.593750	-11.65	-28.63	0.99
312.500000	-12.07	-44.08	1.00
316.406250	-13.30	-47.04	1.00
320.312500	-14.66	-63.35	0.99
324.218750	-16.69	-58.35	1.00
328.125000	-17.77	-72.93	0.98
332.031250	-21.97	-70.09	0.99
335.937500	-23.74	-62.00	0.88
339.843750	-26.24	46.05	0.90
343.750000	-23.63	21.98	0.97
347.656250	-21.09	2.04	0.98
351.562500	-20.92	-13.07	0.98
355.468750	-24.20	-63.35	0.92
359.375000	-26.69	-90.05	0.92
363.281250	-29.78	-124.50	0.43
367.187500	-27.38	94.30	0.98
371.093750	-18.95	54.57	0.95
375.000000	-21.54	82.36	1.00
378.906250	-18.82	77.41	0.98
382.812500	-14.98	69.84	0.99
386.718750	-14.69	53.34	0.99
390.625000	-12.76	34.54	0.99
394.531250	-13.36	38.05	1.00
398.437500	-15.03	24.04	0.99
402.343750	-15.20	16.77	1.00
406.250000	-15.20	16.24	1.00
410.156250	-14.85	13.33	1.00
414.062500	-14.10	11.92	0.99
417.968750	-17.28	16.22	0.99
421.875000	-16.25	13.45	0.99
425.781250	-15.00	6.90	0.99
429.687500	-17.88	1.55	0.94
433.593750	-21.37	15.49	0.99
437.500000	-20.91	20.66	0.99
441.406250	-18.63	31.95	0.98
445.312500	-14.41	29.86	0.99
449.218750	-13.51	28.13	1.00
453.125000	-12.31	17.23	0.99
457.031250	-13.28	1.06	1.00
460.937500	-14.38	-3.83	0.99
464.843750	-15.61	-3.00	0.99
468.750000	-15.89	-5.04	1.00
472.656250	-16.23	0.61	1.00
476.562500	-15.35	9.14	1.00
480.468750	-14.75	9.01	0.99
484.375000	-13.15	-1.94	1.00
488.281250	-12.87	-6.25	0.99
492.187500	-14.03	-16.14	1.00
496.093750	-14.47	-16.62	1.00
500.000000	-14.70	-18.24	1.00
503.906250	-14.77	-19.65	1.00
507.812500	-15.17	-19.09	1.00
511.718750	-15.27	-19.85	1.00
515.625000	-15.27	-27.14	1.00
519.531250	-17.18	-31.85	0.99
523.437500	-17.65	-52.67	0.99
527.343750	-17.00	-74.82	0.92
531.250000	-16.58	-43.02	0.90
535.156250	-9.02	-98.27	0.84
539.062500	-9.44	-51.38	0.87
542.968750	-13.25	-81.42	0.95
546.875000	-18.26	-97.37	0.97
550.781250	-23.58	-145.97	0.88
554.687500	-24.45	171.64	0.96
560.000000	-24.59	148.42	0.58
568.000000	-28.57	18.26	0.92
576.000000	-24.32	43.55	0.84
584.000000	-16.76	61.54	0.96
592.000000	-16.27	59.51	0.95
600.000000	-12.90	6.69	0.96
608.000000	-13.59	-6.72	0.99
616.000000	-14.34	-13.05	0.99
624.000000	-15.49	-28.61	0.99
632.000000	-16.96	-32.41	0.99
640.000000	-22.65	-14.94	0.95
648.000000	-20.42	-7.55	0.93
656.000000	-19.90	6.81	0.95
664.000000	-17.20	-1.69	0.98
672.000000	-18.42	-2.10	0.93
680.000000	-14.58	-20.19	0.96
688.000000	-22.65	-27.46	0.97
696.000000	-18.11	-26.10	1.00
704.000000	-18.16	-18.87	1.00
712.000000	-17.14	-11.90	1.00
720.000000	-13.67	-24.80	0.99
728.000000	-14.07	-35.80	0.98
736.000000	-14.11	-22.53	0.98
744.000000	-18.02	-63.03	0.99
752.000000	-21.88	-71.39	0.94
760.000000	-29.00	-77.71	0.87
768.000000	-27.02	23.95	0.45
776.000000	-26.66	28.99	0.97
784.000000	-24.17	38.50	0.93
792.000000	-18.20	47.34	0.98
800.000000	-14.35	28.65	0.99
808.000000	-13.75	6.52	0.95
816.000000	-11.51	-2.38	0.98
824.000000	-11.94	-27.38	0.97
832.000000	-11.73	-57.58	0.97
840.000000	-16.64	-63.16	0.95
848.000000	-18.79	-77.49	0.99
856.000000	-20.09	-73.38	0.99
864.000000	-24.90	-90.30	0.83
872.000000	-25.81	-44.00	0.92
880.000000	-24.32	-25.16	0.93
888.000000	-24.12	-34.94	0.89
896.000000	-27.19	-73.21	0.84
904.000000	-31.47	83.47	0.51
912.000000	-26.61	68.19	0.70
920.000000	-22.50	21.28	0.88
928.000000	-20.40	42.66	0.91
936.000000	-17.32	17.08	0.97
944.000000	-14.75	7.74	0.99
952.000000	-13.81	1.45	0.99
960.000000	-14.59	-23.19	0.99
968.000000	-14.57	-38.49	0.99
976.000000	-13.69	-46.89	0.99
984.000000	-16.31	-59.91	0.99
992.000000	-17.92	-68.83	0.99
1000.000000	-18.74	-108.79	0.94
1008.000000	-20.39	-101.70	0.89
1016.000000	-26.70	-110.45	0.55
1024.000000	-27.75	7.88	0.82
1032.000000	-25.75	-9.89	0.98
1040.000000	-24.94	-12.25	1.00
1048.000000	-24.31	-15.78	0.99
1056.000000	-21.48	-30.57	0.95
1064.000000	-17.62	-24.11	0.69
1072.000000	-16.96	125.82	0.77
1080.000000	-11.00	82.10	0.89
1088.000000	-9.47	70.71	0.74
1096.000000	-10.78	12.03	0.87
1104.000000	-8.90	-18.27	0.97
1112.000000	-10.04	-28.83	0.99
1120.000000	-11.00	-40.70	1.00
1128.000000	-10.56	-49.76	1.00
1136.000000	-9.66	-77.16	0.84
1144.000000	-12.31	-92.70	0.97
1152.000000	-14.14	-100.81	0.98
1160.000000	-16.05	-98.16	0.95
1168.000000	-20.73	-112.93	0.99
1176.000000	-22.18	-123.26	0.99
1184.000000	-24.35	-162.80	0.88
1192.000000	-24.93	142.25	0.90
1200.000000	-26.83	113.85	0.98
1208.000000	-25.40	82.78	0.90
1216.000000	-24.04	54.19	0.99
1224.000000	-21.03	36.63	0.96
1232.000000	-20.07	19.04	0.97
1240.000000	-17.68	0.08	0.98
1248.000000	-17.08	-17.35	0.98
1256.000000	-18.22	-33.23	0.99
1264.000000	-19.13	-41.34	0.99
1272.000000	-20.79	-44.15	0.99
1280.000000	-24.27	-49.72	0.91
1288.000000	-27.70	-38.90	0.95
1296.000000	-28.62	-12.76	0.73
1304.000000	-25.22	-10.78	0.87
1312.000000	-20.85	-34.21	0.95
1320.000000	-18.97	-36.99	0.97
1328.000000	-19.50	-42.08	0.99
1336.000000	-18.71	-44.98	1.00
1344.000000	-18.87	-79.22	0.94
1352.000000	-19.25	-80.20	0.97
1360.000000	-20.93	-95.84	0.98
1368.000000	-21.56	-120.14	0.95
1376.000000	-21.74	-138.74	0.98
1384.000000	-20.55	-163.28	0.96
1392.000000	-18.88	169.99	0.96
1400.000000	-16.82	142.60	0.94
1408.000000	-15.12	132.89	0.95
1416.000000	-15.68	98.29	0.95
1424.000000	-16.33	78.98	0.99
1432.000000	-14.75	67.46	1.00
1440.000000	-13.10	56.51	0.98
1448.000000	-10.18	39.41	0.96
1456.000000	-7.95	10.09	0.86
1464.000000	-7.01	-32.00	0.94
1472.000000	-8.38	-47.83	0.96
1480.000000	-10.23	-66.95	0.98
1488.000000	-11.90	-82.06	0.99
1496.000000	-13.52	-100.09	0.97
1504.000000	-15.20	-109.40	0.97
1512.000000	-16.30	-138.14	0.97
1520.000000	-17.86	-148.17	0.95
1528.000000	-21.65	175.20	0.78
1536.000000	-24.30	98.57	0.82
1544.000000	-26.81	70.47	0.75
1552.000000	-25.83	83.92	0.59
1560.000000	-23.12	91.32	0.89
1568.000000	-20.39	70.59	0.97
1576.000000	-18.72	54.70	1.00
1584.000000	-17.21	39.52	0.99
1592.000000	-16.53	18.08	0.96
1600.000000	-15.43	-3.30	0.98
1608.000000	-15.94	-32.43	0.98
1616.000000	-16.40	-52.80	0.98
1624.000000	-18.98	-81.09	0.77
1632.000000	-23.60	-90.56	0.95
1640.000000	-26.23	-97.65	0.92
1648.000000	-28.03	-137.65	0.83
1656.000000	-28.07	161.92	0.80
1664.000000	-27.28	113.75	0.86
1672.000000	-25.95	82.04	0.95
1680.000000	-25.89	64.28	0.98
1688.000000	-26.42	53.69	0.94
1696.000000	-25.04	42.84	0.92
1704.000000	-21.79	31.26	0.97
1712.000000	-21.12	20.20	0.92
1720.000000	-22.65	15.16	0.99
1728.000000	-24.01	18.34	0.99
1736.000000	-23.38	25.38	0.97
1744.000000	-22.16	30.12	0.99
1752.000000	-21.21	23.58	0.97
1760.000000	-20.65	14.58	1.00
1768.000000	-21.09	11.69	0.98
1776.000000	-22.43	20.62	0.54
1784.000000	-21.36	51.16	0.89
1792.000000	-18.45	52.14	0.91
1800.000000	-15.75	32.86	0.96
1808.000000	-15.14	7.89	0.98
1816.000000	-16.39	-12.00	0.96
1824.000000	-18.83	-23.05	0.97
1832.000000	-21.46	-27.37	0.98
1840.000000	-23.27	-25.14	0.99
1848.000000	-24.36	-23.98	1.00
1856.000000	-25.86	-33.71	0.96
1866.665649	-22.05	-62.13	0.89
1893.332275	*	*	*
1919.998901	-12.21	14.67	0.97
1946.665527	-13.20	124.03	0.34
1973.332153	-13.05	43.92	0.76
1999.998779	-18.06	28.83	0.72
2026.665405	-22.13	-130.91	0.31
2053.332031	-12.12	177.21	0.66
2079.998779	-4.74	50.10	0.69
2106.665527	-3.39	-72.52	0.79
2133.332275	-12.34	-46.53	0.87
2159.999023	-24.73	-131.96	0.86
2186.665771	-18.56	155.59	0.58
2213.332520	-15.66	21.07	0.96
2239.999268	-10.72	-81.98	0.76
2266.666016	-10.25	-100.25	0.59
2293.332764	-15.76	-126.71	0.44
2319.999512	-23.07	-63.17	0.70
2346.666260	-21.13	-120.78	0.88
2373.333008	-17.32	50.54	0.33
2399.999756	-3.77	29.87	0.88
2426.666504	-4.84	-10.47	0.83
2453.333252	-10.13	-25.10	0.93
2480.000000	-13.80	-93.64	0.92
2506.666748	-6.94	-163.64	0.71
2533.333496	-3.50	171.27	0.92
2560.000244	1.12	-64.52	0.45
2586.666992	-3.98	50.16	0.54
2613.333740	-22.65	-139.21	0.58
2640.000488	-11.44	-47.17	0.91
2666.667236	-12.95	-128.37	0.95
2693.333984	-8.96	-134.19	0.64
2720.000732	-5.00	54.35	0.78
2746.667480	-0.81	-38.95	0.79
2773.334229	-8.43	-51.26	0.92
2800.000977	-19.20	-31.48	0.42
2826.667725	-27.75	-154.47	0.43
2853.334473	-21.99	40.33	0.91
2880.001221	-16.90	45.70	0.91
2906.667969	-9.64	17.88	0.88
2933.334717	-7.37	117.88	0.74
2960.001465	-13.21	-104.57	0.92
2986.668213	-13.27	-99.61	0.77
3013.334961	-14.57	127.90	0.46
3040.001709	-13.23	39.00	0.86
3066.668457	-13.04	32.53	0.95
3093.335205	-12.71	24.07	0.83
3120.001953	-5.82	-98.96	0.80
3146.668701	-9.17	-115.72	0.94
3173.335449	-5.83	-115.76	0.86
3200.002197	-2.04	45.39	0.88
3226.668945	-3.40	20.43	0.94
3253.335693	-6.93	-70.70	0.69
3280.002441	-13.43	-74.82	0.82
3306.669189	-20.18	-67.29	0.43
3333.335938	-19.04	-18.23	0.35
3360.002686	-15.71	-39.81	0.86
3386.669434	-16.21	-106.95	0.70
3413.336182	-12.98	82.52	0.58
3440.002930	-11.78	20.22	0.95
3466.669678	-11.15	-4.16	0.82
3493.336426	-13.29	-68.48	0.73
3520.003174	-15.69	-129.66	0.59
3546.669922	*	*	*
3573.336670	-0.88	-44.92	0.86
3600.003418	-2.30	-157.67	0.60
3626.670166	-9.42	161.47	0.60
3653.336914	-11.35	88.47	0.84
3680.003662	-9.45	41.38	0.98
3706.670410	-7.50	21.71	0.78
3733.337158	-7.33	135.27	0.34
3760.003906	-10.05	80.99	0.63
3786.670654	-10.63	-27.71	0.84
3813.337402	-12.31	-51.31	0.93
3840.004150	-13.32	-45.14	0.89
3866.670898	-8.82	62.19	0.53
3893.337646	-6.91	16.93	0.80
3920.004395	-6.77	-48.60	0.91
3946.671143	-10.36	-63.83	0.89
3973.337891	-13.58	-43.19	0.80
4000.004639	-13.17	-34.22	0.90
4026.671387	-11.36	-34.98	0.99
4053.338135	-9.18	-13.60	0.96
4080.004883	-7.82	-53.56	0.87
4106.671387	-7.31	-70.79	0.94
4133.337891	-6.35	-102.03	0.97
4160.004395	-8.08	-108.56	0.77
4186.670898	-7.37	-6.38	0.72
4213.337402	-8.33	-11.60	0.95
4240.003906	-9.25	-58.46	0.56
4266.670410	-13.23	-106.26	0.89
4293.336914	-15.70	-92.04	0.87
4320.003418	-15.17	-77.25	0.95
4346.669922	-11.01	-70.81	0.90
4373.336426	-10.55	-86.58	0.97
4400.002930	-12.19	-87.63	0.96
4426.669434	-11.83	-49.70	0.74
4453.335938	-9.91	-65.00	0.97
4480.002441	-9.24	-92.31	0.95
4506.668945	-5.51	124.97	0.53
4533.335449	-4.66	13.65	0.88
4560.001953	-3.97	-35.91	0.96
4586.668457	-3.95	-53.22	0.89
4613.334961	-5.97	-34.37	0.59
4640.001465	-8.83	3.67	0.71
4666.667969	-8.78	-17.65	0.87
4693.334473	-8.88	-44.20	0.99
4720.000977	-11.10	-44.49	0.97
4746.667480	-10.96	-40.44	0.98
4773.333984	-8.86	-49.81	0.94
4800.000488	-9.22	-71.70	0.87
4826.666992	-11.43	-84.17	0.88
4853.333496	-11.97	-32.66	0.71
4880.000000	-8.37	-43.23	0.99
4906.666504	-6.76	-60.28	0.94
4933.333008	-6.58	-64.91	1.00
4959.999512	-7.13	-52.85	0.99
4986.666016	-11.16	-63.85	0.77
5013.332520	-12.64	-59.66	0.89
5039.999023	-12.36	-58.41	0.97
5066.665527	-9.74	-70.27	0.87
5093.332031	-7.54	-92.28	0.98
5119.998535	-7.59	-106.19	0.97
5146.665039	-9.29	-108.29	0.94
5173.331543	-10.98	-104.65	0.85
5199.998047	-10.55	-98.19	0.98
5226.664551	-7.97	-133.86	0.99
5253.331055	-8.03	-101.65	0.97
5279.997559	-8.48	-102.99	0.97
5306.664063	-9.41	-103.87	0.99
5333.330566	-10.92	-93.09	0.99
5359.997070	-11.46	-82.80	0.99
5386.663574	-10.43	-78.68	0.99
5413.330078	-9.66	-84.18	0.96
5439.996582	-8.77	-99.35	0.99
5466.663086	-9.05	-106.17	0.99
5493.329590	-9.75	-109.23	0.99
5519.996094	-10.55	-110.50	0.99
5546.662598	-10.50	-102.24	0.97
5573.329102	-8.95	-99.83	0.96
5599.995605	-8.79	-102.12	0.87
5626.662109	-8.62	-112.95	0.97
5653.328613	-11.00	-119.44	0.97
5679.995117	-13.16	-120.98	0.75
5706.661621	-11.13	-105.51	0.93
5733.328125	-9.07	-108.79	0.98
5759.994629	-7.79	-112.67	0.99
5786.661133	-8.32	-117.07	0.99
5813.327637	-8.92	-123.68	0.99
5839.994141	-9.40	-121.31	0.99
5866.660645	-9.35	-120.54	0.94
5893.327148	-8.23	-108.68	0.92
5919.993652	-6.28	-116.23	0.99
5946.660156	-5.77	-126.67	0.98
5973.326660	-6.91	-135.03	0.92
5999.993164	-9.26	-128.87	0.79
6026.659668	-7.63	-115.27	0.92
6053.326172	-6.60	-130.17	0.95
6079.992676	-6.88	-131.79	0.98
6106.659180	-7.46	-143.31	0.99
6133.325684	-8.06	-141.94	1.00
6159.992188	-9.25	-141.88	1.00
6186.658691	-8.41	-139.93	1.00
6213.325195	-7.42	-135.90	0.99
6239.991699	-6.20	-125.37	0.91
6266.658203	-5.26	-125.29	0.95
6293.324707	-4.10	-151.52	0.95
6319.991211	-4.09	-154.64	0.95
6346.657715	-5.40	-153.94	0.94
6373.324219	-5.08	-142.85	0.94
6399.990723	-4.54	-140.71	0.99
6426.657227	-4.64	-146.26	0.96
6453.323730	-5.45	-163.79	0.98
6479.990234	-6.04	-172.01	0.99
6506.656738	-6.66	-174.66	0.98
6533.323242	-7.20	-169.68	0.97
6559.989746	-7.05	-172.02	1.00
6586.656250	-6.01	-179.44	0.99
6613.322754	-5.81	171.49	0.99
6639.989258	-5.72	165.03	1.00
6666.655762	-6.31	159.69	1.00
6693.322266	-7.38	158.40	0.97
6719.988770	-8.62	161.09	0.92
6746.655273	-7.17	162.69	0.99
6773.321777	-6.52	159.25	0.99
6799.988281	-6.82	148.00	0.98
6826.654785	-7.79	135.36	0.96
6853.321289	-8.42	122.14	0.99
6879.987793	-8.95	113.16	0.98
6906.654297	-8.24	109.18	0.94
6933.320801	-7.11	104.64	0.94
6959.987305	-7.00	91.48	0.94
6986.653809	-8.09	84.02	0.99
7013.320313	-10.22	81.78	0.99
7039.986816	-12.25	78.11	0.89
7066.653320	-14.81	85.27	0.85
7093.319824	-13.94	92.32	0.89
7119.986328	-13.61	77.96	0.95
7146.652832	-14.35	63.83	0.98
7173.319336	-16.73	61.11	0.98
7199.985840	-18.66	57.75	0.92
7226.652344	-20.68	67.72	0.96
7253.318848	-20.78	85.86	0.92
7279.985352	-19.37	112.33	0.79
7306.651855	-19.06	100.87	0.86
7333.318359	-20.26	90.02	0.94
7359.984863	-20.66	74.55	0.90
7386.651367	-21.41	69.11	0.80
7413.317871	-22.78	83.32	0.81
7439.984375	-21.05	89.35	0.85
7466.650879	-19.71	83.34	0.97
7493.317383	-18.91	70.78	0.97
7519.983887	-19.24	56.64	0.98
7546.650391	-20.09	45.76	0.97
7573.316895	-20.57	42.59	0.96
7599.983398	-21.21	40.63	0.90
7626.649902	-20.10	39.75	0.68
7653.316406	-18.24	34.51	0.93
7679.982910	-16.62	27.67	0.97
7706.649414	-16.66	4.14	0.89
7733.315918	-15.86	-4.38	0.93
7759.982422	-15.49	-12.81	0.98
7786.648926	-15.48	-31.39	0.97
7813.315430	-15.88	-35.23	0.99
7839.981934	-15.57	-39.95	0.98
7866.648438	-14.39	-46.00	0.97
7893.314941	-12.65	-54.08	0.99
7919.981445	-11.86	-64.42	0.98
7946.647949	-11.93	-71.52	0.96
7973.314453	-10.97	-74.09	0.94
7999.980957	-10.88	-72.35	0.86
8026.647461	-10.48	-71.36	0.92
8053.313965	-9.35	-75.35	0.91
8079.980469	-9.33	-89.67	0.98
8106.646973	-8.69	-104.04	1.00
8133.313477	-8.58	-112.37	1.00
8159.979980	-8.82	-117.46	0.98
8186.646484	-9.14	-116.28	0.93
8213.313477	-8.66	-118.93	0.93
8239.980469	-7.47	-127.32	0.97
8266.647461	-7.24	-135.42	0.99
8293.314453	-8.14	-141.75	0.99
8319.981445	-9.12	-144.72	0.99
8346.648438	-9.87	-144.96	1.00
8373.315430	-9.82	-146.54	0.97
8399.982422	-8.66	-148.21	0.98
8426.649414	-8.10	-151.71	1.00
8453.316406	-8.15	-154.99	1.00
8479.983398	-8.66	-156.83	0.99
8506.650391	-9.02	-156.49	0.99
8533.317383	-8.41	-155.52	0.99
8559.984375	-8.05	-156.73	0.98
8586.651367	-7.54	-163.09	1.00
8613.318359	-7.70	-167.38	1.00
8639.985352	-8.26	-168.92	1.00
8666.652344	-9.06	-168.38	0.99
8693.319336	-9.86	-167.18	0.99
8719.986328	-9.26	-163.57	0.89
8746.653320	-8.77	-166.52	0.98
8773.320313	-8.96	-174.82	0.90
8799.987305	-8.42	177.74	0.97
8826.654297	-8.59	-178.05	0.67
8853.321289	-8.45	-169.50	0.92
8879.988281	-7.04	-163.94	0.98
8906.655273	-6.82	-172.95	0.99
8933.322266	-6.80	177.34	0.99
8959.989258	-7.18	168.78	0.95
8986.656250	-7.74	164.91	0.99
9013.323242	-7.89	163.37	1.00
9039.990234	-7.64	161.38	0.94
9066.657227	-7.10	156.81	1.00
9093.324219	-7.07	154.27	1.00
9119.991211	-7.36	152.76	0.99
9146.658203	-7.48	151.20	1.00
9173.325195	-7.46	151.10	0.99
9199.992188	-7.77	151.87	0.96
9226.659180	-7.59	149.99	0.99
9253.326172	-6.69	146.87	1.00
9279.993164	-6.15	143.38	1.00
9306.660156	-6.01	139.02	1.00
9333.327148	-6.06	134.68	1.00
9359.994141	-6.16	130.98	1.00
9386.661133	-6.19	127.96	1.00
9413.328125	-6.14	124.19	0.98
9439.995117	-6.19	118.35	0.97
9466.662109	-6.61	110.08	0.98
9493.329102	-7.20	106.55	0.98
9519.996094	-7.70	105.63	0.95
9546.663086	-7.44	108.74	0.80
9573.330078	-6.28	111.02	0.99
9600.000977	-8.60	94.75	0.89
9733.333984	-5.52	78.42	0.91
9866.666992	-4.93	79.03	0.82
10000.000000	-8.04	105.43	0.91
10133.333008	-13.79	77.04	0.79
