	58 60g		
83.007813	-5.38	-95.51	1.00
83.984375	-5.26	-96.28	1.00
84.960938	-5.17	-96.65	1.00
85.937500	-4.98	-96.71	1.00
86.914063	-4.90	-99.47	1.00
87.890625	-4.78	-100.47	1.00
88.867188	-4.70	-100.90	1.00
89.843750	-4.58	-103.26	1.00
90.820313	-4.39	-103.32	1.00
91.796875	-4.43	-105.03	1.00
92.773438	-4.30	-106.62	1.00
93.750000	-4.14	-106.05	1.00
94.726563	-4.01	-108.31	1.00
95.703125	-4.05	-110.26	1.00
96.679688	-4.06	-113.53	1.00
97.656250	-4.01	-113.58	1.00
98.632813	-3.96	-114.26	1.00
99.609375	-4.36	-117.24	1.00
100.585938	-4.23	-118.13	1.00
101.562500	-4.02	-118.10	1.00
102.539063	-4.15	-120.17	1.00
103.515625	-4.15	-119.68	1.00
104.492188	-4.28	-119.37	1.00
105.468750	-3.92	-122.69	1.00
106.445313	-4.05	-125.81	1.00
107.421875	-4.23	-126.46	1.00
108.398438	-4.38	-135.68	1.00
109.375000	-4.97	-126.39	1.00
110.351563	-5.01	-125.76	1.00
111.328125	-4.98	-125.34	1.00
112.304688	-4.89	-124.85	1.00
113.281250	-4.82	-125.21	1.00
114.257813	-4.79	-125.37	1.00
115.234375	-4.76	-126.89	1.00
116.210938	-4.79	-126.96	1.00
117.187500	-4.84	-127.20	1.00
118.164063	-4.83	-127.32	1.00
119.140625	-4.74	-127.46	1.00
120.117188	-4.79	-127.69	1.00
121.093750	-4.83	-128.10	1.00
122.070313	-4.84	-128.32	1.00
123.046875	-4.72	-128.96	1.00
124.023438	-4.71	-128.97	1.00
125.000000	-4.70	-129.26	1.00
125.976563	-4.68	-129.90	1.00
126.953125	-4.67	-129.64	1.00
127.929688	-4.68	-130.11	1.00
128.906250	-4.68	-130.29	1.00
129.882813	-4.67	-130.38	1.00
130.859375	-4.65	-130.65	1.00
131.835938	-4.64	-131.09	1.00
132.812500	-4.62	-131.17	1.00
133.789063	-4.59	-131.21	1.00
134.765625	-4.55	-131.27	1.00
135.742188	-4.51	-131.30	1.00
136.718750	-4.47	-131.80	1.00
137.695313	-4.52	-131.79	1.00
138.671875	-4.30	-133.00	1.00
140.625000	-4.31	-134.70	1.00
142.578125	-4.20	-134.92	1.00
144.531250	-4.38	-135.63	1.00
146.484375	-4.43	-135.83	1.00
148.437500	-4.40	-136.08	1.00
150.390625	-4.33	-136.74	1.00
152.343750	-4.28	-136.47	1.00
154.296875	-4.23	-136.48	1.00
156.250000	-4.01	-137.92	1.00
158.203125	-3.97	-138.47	1.00
160.156250	-3.81	-142.07	1.00
162.109375	-3.87	-141.82	1.00
164.062500	-3.73	-143.13	1.00
166.015625	-3.52	-142.75	1.00
167.968750	-3.94	-150.19	1.00
169.921875	-4.03	-150.40	1.00
171.875000	-4.13	-150.04	1.00
173.828125	-4.88	-150.42	1.00
175.781250	-5.19	-147.54	1.00
177.734375	-5.57	-148.03	1.00
179.687500	-5.61	-146.17	1.00
181.640625	-5.46	-145.72	1.00
183.593750	-5.76	-141.01	1.00
185.546875	-5.66	-141.62	1.00
187.500000	-4.85	-136.21	1.00
189.453125	-4.79	-135.86	1.00
191.406250	-4.66	-136.92	1.00
193.359375	-4.25	-136.30	1.00
195.312500	-4.12	-136.49	1.00
197.265625	-3.79	-135.99	1.00
199.218750	-3.60	-137.12	1.00
201.171875	-3.04	-138.91	1.00
203.125000	-2.95	-139.24	1.00
205.078125	-2.57	-142.46	1.00
207.031250	-2.49	-143.92	1.00
208.984375	-2.34	-146.63	1.00
210.937500	-2.27	-147.89	1.00
212.890625	-2.02	-150.73	1.00
214.843750	-2.17	-151.38	1.00
216.796875	-2.91	-156.68	1.00
218.750000	-3.07	-157.20	1.00
220.703125	-3.23	-157.54	1.00
222.656250	-3.79	-158.60	1.00
224.609375	-4.13	-157.71	1.00
226.562500	-4.33	-154.87	1.00
228.515625	-4.21	-154.01	1.00
230.468750	-4.10	-153.99	1.00
232.421875	-3.95	-153.38	1.00
234.375000	-3.76	-152.60	1.00
236.328125	-3.58	-154.78	1.00
238.281250	-3.56	-156.13	1.00
240.234375	-3.82	-158.21	1.00
242.187500	-4.22	-158.59	1.00
244.140625	-4.61	-156.67	1.00
246.093750	-4.57	-155.54	1.00
248.046875	-4.46	-153.28	1.00
250.000000	-4.37	-152.98	1.00
251.953125	-4.19	-152.24	1.00
253.906250	-4.15	-151.10	1.00
255.859375	-4.01	-150.45	1.00
257.812500	-4.00	-149.24	1.00
259.765625	-3.93	-148.58	1.00
261.718750	-3.97	-147.27	1.00
263.671875	-3.38	-147.24	1.00
265.625000	-3.03	-147.48	1.00
267.578125	-2.43	-148.24	1.00
269.531250	-2.34	-148.98	1.00
271.484375	-2.21	-150.19	1.00
273.437500	-1.96	-151.92	1.00
275.390625	-1.56	-152.37	1.00
277.343750	-1.46	-152.27	1.00
281.250000	0.36	-161.07	1.00
285.156250	-0.09	-165.91	1.00
289.062500	-0.23	-173.53	1.00
292.968750	-3.27	169.77	0.99
296.875000	-4.97	172.41	1.00
300.781250	-4.98	-173.08	1.00
304.687500	-4.31	-173.91	1.00
308.593750	-4.57	178.10	1.00
312.500000	-5.76	177.05	1.00
316.406250	-5.95	177.25	1.00
320.312500	-6.40	-179.18	1.00
324.218750	-6.56	-173.15	1.00
328.125000	-7.10	-172.17	1.00
332.031250	-7.74	-167.99	1.00
335.937500	-7.72	-158.13	1.00
339.843750	-8.01	-158.76	1.00
343.750000	-8.66	-147.55	1.00
347.656250	-7.64	-138.21	0.99
351.562500	-4.72	-140.51	1.00
355.468750	-4.13	-146.11	1.00
359.375000	-4.32	-150.79	1.00
363.281250	-4.49	-152.04	1.00
367.187500	-4.45	-152.41	1.00
371.093750	-3.60	-151.26	1.00
375.000000	-3.46	-150.58	1.00
378.906250	-3.30	-141.13	1.00
382.812500	-2.90	-151.38	1.00
386.718750	-2.89	-151.44	1.00
390.625000	-1.87	-157.53	1.00
394.531250	-2.03	-158.92	1.00
398.437500	-2.00	-163.59	1.00
402.343750	-1.99	-165.62	1.00
406.250000	-1.89	-166.87	1.00
410.156250	-2.12	-169.16	0.99
414.062500	-1.49	177.83	0.99
417.968750	-3.68	-176.15	1.00
421.875000	-3.54	-175.96	1.00
425.781250	-3.68	-178.35	1.00
429.687500	-4.91	-179.70	1.00
433.593750	-5.32	-173.00	1.00
437.500000	-5.03	-172.26	1.00
441.406250	-4.68	-171.04	1.00
445.312500	-4.69	-171.03	1.00
449.218750	-4.97	-169.91	1.00
453.125000	-5.03	-169.26	1.00
457.031250	-4.93	-168.62	1.00
460.937500	-4.85	-168.78	1.00
464.843750	-5.04	-169.81	1.00
468.750000	-5.38	-165.09	1.00
472.656250	-4.54	-160.48	1.00
476.562500	-4.58	-158.31	1.00
480.468750	-4.23	-159.22	1.00
484.375000	-3.95	-160.99	1.00
488.281250	-3.88	-161.70	1.00
492.187500	-3.45	-162.18	1.00
496.093750	-3.21	-162.57	1.00
500.000000	-3.17	-164.01	1.00
503.906250	-3.11	-166.02	1.00
507.812500	-3.06	-167.45	1.00
511.718750	-3.09	-169.00	1.00
515.625000	-3.08	-170.20	1.00
519.531250	-2.79	-167.30	1.00
523.437500	-3.36	-171.99	1.00
527.343750	-3.60	-174.35	1.00
531.250000	-3.82	-176.05	1.00
535.156250	-3.97	-177.79	1.00
539.062500	-4.79	179.89	0.99
542.968750	-5.87	-177.64	1.00
546.875000	-6.63	-170.09	0.99
550.781250	-6.55	-166.50	1.00
554.687500	-6.47	-164.99	1.00
560.000000	-5.41	-168.03	1.00
568.000000	-5.07	-161.23	1.00
576.000000	-4.45	-155.83	1.00
584.000000	-4.24	-153.73	1.00
592.000000	-2.42	-155.97	0.99
600.000000	-2.22	-166.85	0.99
608.000000	-2.10	-175.25	1.00
616.000000	-2.75	-173.96	1.00
624.000000	-3.69	-177.14	1.00
632.000000	-4.46	-176.49	1.00
640.000000	-4.65	-175.76	1.00
648.000000	-4.05	-160.87	1.00
656.000000	-4.87	-166.53	1.00
664.000000	-4.15	-168.92	1.00
672.000000	-4.25	-167.98	1.00
680.000000	-4.01	-167.50	1.00
688.000000	-3.93	-166.06	1.00
696.000000	-3.73	-166.30	1.00
704.000000	-3.58	-168.58	1.00
712.000000	-3.63	-168.96	1.00
720.000000	-3.04	-170.03	1.00
728.000000	-3.10	-171.37	1.00
736.000000	-4.30	-175.70	1.00
744.000000	-4.43	-173.56	1.00
752.000000	-4.42	-169.45	1.00
760.000000	-4.37	-168.30	1.00
768.000000	-4.68	-165.31	1.00
776.000000	-4.45	-162.97	1.00
784.000000	-4.13	-159.49	1.00
792.000000	-3.85	-162.57	1.00
800.000000	-3.13	-166.10	1.00
808.000000	-2.71	-163.85	1.00
816.000000	-2.98	-167.75	1.00
824.000000	-3.10	-167.68	1.00
832.000000	-3.13	-168.80	1.00
840.000000	-3.08	-169.17	1.00
848.000000	-3.00	-171.34	1.00
856.000000	-2.83	-171.90	1.00
864.000000	-3.00	-172.58	1.00
872.000000	-3.06	-172.75	1.00
880.000000	-3.30	-174.37	1.00
888.000000	-3.57	-173.74	1.00
896.000000	-4.54	-171.42	1.00
904.000000	-4.45	-168.64	1.00
912.000000	-3.75	-164.92	1.00
920.000000	-3.22	-165.37	1.00
928.000000	-2.71	-166.69	1.00
936.000000	-2.43	-165.47	1.00
944.000000	-2.70	-172.84	1.00
952.000000	-3.19	-172.30	1.00
960.000000	-3.46	-169.96	1.00
968.000000	-3.26	-168.26	1.00
976.000000	-3.16	-165.41	1.00
984.000000	-2.76	-166.07	1.00
992.000000	-2.14	-167.40	1.00
1000.000000	-1.72	-171.62	1.00
1008.000000	-2.09	-174.02	1.00
1016.000000	-2.48	-175.72	1.00
1024.000000	-2.43	-173.92	1.00
1032.000000	-2.38	-174.95	1.00
1040.000000	-2.60	-178.71	1.00
1048.000000	-2.64	-175.76	1.00
1056.000000	-2.93	-173.49	1.00
1064.000000	-3.02	-167.84	1.00
1072.000000	-2.51	-168.07	1.00
1080.000000	-1.99	-169.96	1.00
1088.000000	-2.27	-171.88	0.99
1096.000000	-2.78	178.56	1.00
1104.000000	-3.25	179.75	1.00
1112.000000	-2.94	-179.90	1.00
1120.000000	-2.80	-179.43	1.00
1128.000000	-2.82	179.01	1.00
1136.000000	-3.66	178.57	1.00
1144.000000	-4.18	-176.07	1.00
1152.000000	-3.52	-171.61	1.00
1160.000000	-3.66	-171.82	1.00
1168.000000	-3.45	-171.53	1.00
1176.000000	-3.03	-171.43	1.00
1184.000000	-3.00	-172.76	1.00
1192.000000	-3.03	-173.22	1.00
1200.000000	-3.17	-171.75	1.00
1208.000000	-2.88	-176.27	1.00
1216.000000	-2.87	-177.26	1.00
1224.000000	-3.20	-177.32	1.00
1232.000000	-3.47	-176.87	1.00
1240.000000	-3.68	-175.33	1.00
1248.000000	-3.59	-173.30	1.00
1256.000000	-3.31	-171.66	1.00
1264.000000	-3.10	-170.71	1.00
1272.000000	-2.84	-171.18	1.00
1280.000000	-2.74	-171.72	1.00
1288.000000	-2.75	-172.44	1.00
1296.000000	-2.87	-171.93	1.00
1304.000000	-3.08	-171.01	1.00
1312.000000	-2.32	-173.47	1.00
1320.000000	-2.35	-176.85	1.00
1328.000000	-2.45	-177.63	1.00
1336.000000	-2.81	-178.14	1.00
1344.000000	-3.05	-177.81	1.00
1352.000000	-2.94	-176.84	1.00
1360.000000	-2.96	-176.23	1.00
1368.000000	-2.85	-172.91	1.00
1376.000000	-2.71	-171.55	1.00
1384.000000	-2.50	-171.33	1.00
1392.000000	-2.30	-172.00	1.00
1400.000000	-2.01	-171.22	1.00
1408.000000	-1.80	-170.72	1.00
1416.000000	-1.55	-169.33	1.00
1424.000000	-1.20	-168.79	1.00
1432.000000	-0.75	-170.06	1.00
1440.000000	0.10	-174.67	1.00
1448.000000	0.80	179.56	1.00
1456.000000	0.55	172.34	0.96
1464.000000	-0.89	164.91	1.00
1472.000000	-1.88	164.40	1.00
1480.000000	-2.68	168.70	1.00
1488.000000	-2.87	171.50	1.00
1496.000000	-2.96	174.35	1.00
1504.000000	-3.04	176.30	1.00
1512.000000	-3.07	178.28	1.00
1520.000000	-3.04	-177.91	1.00
1528.000000	-2.97	-177.07	1.00
1536.000000	-2.79	-175.61	1.00
1544.000000	-2.36	-175.33	1.00
1552.000000	-1.90	-176.75	1.00
1560.000000	-1.51	-176.83	1.00
1568.000000	-1.36	-178.82	1.00
1576.000000	-1.49	-179.62	1.00
1584.000000	-1.54	-177.99	1.00
1592.000000	-1.45	-177.84	1.00
1600.000000	-1.18	-178.63	1.00
1608.000000	-0.87	178.89	1.00
1616.000000	-0.68	177.22	1.00
1624.000000	-0.68	174.96	1.00
1632.000000	-0.92	172.10	1.00
1640.000000	-1.24	169.33	1.00
1648.000000	-1.68	168.99	1.00
1656.000000	-2.16	171.35	1.00
1664.000000	-2.49	172.83	1.00
1672.000000	-2.57	174.97	1.00
1680.000000	-2.56	176.67	1.00
1688.000000	-2.37	178.91	1.00
1696.000000	-1.88	179.33	1.00
1704.000000	-1.73	176.91	1.00
1712.000000	-1.97	176.58	1.00
1720.000000	-2.09	177.14	1.00
1728.000000	-1.99	-179.41	1.00
1736.000000	-1.66	-179.10	1.00
1744.000000	-1.36	-179.61	1.00
1752.000000	-1.26	179.26	1.00
1760.000000	-1.11	179.45	1.00
1768.000000	-1.03	-179.75	1.00
1776.000000	-0.50	-179.33	1.00
1784.000000	0.02	178.30	1.00
1792.000000	0.25	173.99	1.00
1800.000000	-0.02	168.93	0.99
1808.000000	-0.97	163.29	1.00
1816.000000	-1.79	161.71	1.00
1824.000000	-2.19	163.42	1.00
1832.000000	-2.47	165.72	1.00
1840.000000	-2.70	168.51	1.00
1848.000000	-3.04	171.20	1.00
1856.000000	-2.85	173.97	1.00
1866.665649	-2.07	175.93	1.00
1893.332275	-0.36	176.32	1.00
1919.998901	-1.08	166.71	1.00
1946.665527	-1.56	169.33	1.00
1973.332153	-1.26	159.98	1.00
1999.998779	-0.62	165.23	1.00
2026.665405	-1.07	171.29	1.00
2053.332031	-4.45	169.06	0.99
2079.998779	-0.52	158.16	1.00
2106.665527	1.08	153.36	0.99
2133.332275	-1.05	151.00	0.99
2159.999023	-1.67	165.24	1.00
2186.665771	0.76	164.85	0.99
2213.332520	0.34	160.39	0.99
2239.999268	-0.73	151.33	0.99
2266.666016	-1.94	159.02	0.99
2293.332764	-2.78	161.95	1.00
2319.999512	-1.47	166.51	1.00
2346.666260	-0.22	167.91	1.00
2373.333008	-0.21	167.75	0.99
2399.999756	0.44	155.99	1.00
2426.666504	0.29	150.05	0.99
2453.333252	-2.90	151.39	1.00
2480.000000	-2.61	153.23	1.00
2506.666748	-2.32	167.55	0.93
2533.333496	2.73	148.97	0.99
2560.000244	1.68	139.94	0.99
2586.666992	-2.84	137.70	0.98
2613.333740	-2.57	156.14	0.99
2640.000488	-2.50	153.20	1.00
2666.667236	-3.11	160.51	0.99
2693.333984	-3.14	168.01	0.99
2720.000732	1.01	153.85	0.98
2746.667480	0.62	140.93	0.99
2773.334229	-1.31	145.96	0.99
2800.000977	-1.20	159.54	1.00
2826.667725	-0.64	162.17	1.00
2853.334473	0.11	161.31	1.00
2880.001221	1.98	154.27	0.98
2906.667969	2.61	147.73	0.98
2933.334717	2.40	135.63	1.00
2960.001465	1.93	138.90	0.98
2986.668213	0.25	145.42	0.99
3013.334961	1.44	159.29	0.99
3040.001709	2.43	148.50	0.99
3066.668457	2.09	136.52	0.98
3093.335205	3.89	130.00	0.98
3120.001953	2.22	123.90	0.96
3146.668701	1.65	154.10	0.93
3173.335449	0.31	143.52	0.98
3200.002197	1.43	134.53	0.98
3226.668945	1.80	133.82	1.00
3253.335693	2.93	129.43	1.00
3280.002441	2.70	120.98	1.00
3306.669189	1.76	114.90	0.99
3333.335938	-0.46	118.84	0.99
3360.002686	0.25	124.49	1.00
3386.669434	1.88	145.71	0.96
3413.336182	3.98	113.72	0.96
3440.002930	2.30	109.12	0.99
3466.669678	1.16	109.32	0.99
3493.336426	-0.96	111.30	0.96
3520.003174	-1.28	133.35	0.97
3546.669922	0.72	154.94	0.95
3573.336670	6.20	171.23	0.87
3600.003418	3.47	124.65	0.91
3626.670166	2.08	107.77	1.00
3653.336914	0.21	111.40	0.99
3680.003662	0.05	123.26	0.98
3706.670410	1.21	141.34	0.97
3733.337158	4.56	141.65	0.94
3760.003906	4.19	100.48	0.97
3786.670654	2.12	94.44	0.99
3813.337402	0.88	99.94	1.00
3840.004150	0.95	102.53	0.99
3866.670898	1.92	115.18	0.99
3893.337646	3.55	115.05	0.97
3920.004395	3.68	110.34	0.98
3946.671143	4.45	100.11	0.99
3973.337891	2.12	83.42	0.93
4000.004639	0.45	85.25	0.96
4026.671387	2.32	97.60	0.98
4053.338135	3.12	99.45	0.95
4080.004883	5.43	94.62	0.44
4106.671387	3.10	64.74	0.95
4133.337891	2.19	70.45	0.99
4160.004395	2.04	78.85	0.99
4186.670898	2.32	77.06	0.99
4213.337402	1.20	78.95	0.97
4240.003906	0.17	84.39	0.97
4266.670410	0.12	73.60	0.98
4293.336914	0.00	76.24	0.99
4320.003418	-0.47	76.15	0.97
4346.669922	0.55	78.46	0.97
4373.336426	-0.49	76.18	0.99
4400.002930	-0.70	77.71	1.00
4426.669434	-0.63	72.19	0.96
4453.335938	-0.87	71.62	1.00
4480.002441	-0.94	74.97	1.00
4506.668945	-1.05	80.28	1.00
4533.335449	-1.50	85.36	1.00
4560.001953	-1.54	93.91	0.99
4586.668457	-1.42	95.51	0.99
4613.334961	0.44	95.93	0.98
4640.001465	0.23	88.76	0.98
4666.667969	0.06	79.98	1.00
4693.334473	-0.41	75.27	0.99
4720.000977	0.01	78.58	1.00
4746.667480	0.79	80.83	1.00
4773.333984	1.92	84.14	1.00
4800.000488	2.19	91.92	0.99
4826.666992	2.59	97.70	0.97
4853.333496	0.95	86.85	0.99
4880.000000	0.02	79.17	0.98
4906.666504	0.04	76.54	1.00
4933.333008	0.67	74.42	0.99
4959.999512	0.90	73.96	0.99
4986.666016	1.05	67.05	1.00
5013.332520	0.80	63.69	1.00
5039.999023	0.54	62.49	1.00
5066.665527	0.30	60.25	1.00
5093.332031	0.09	59.38	0.99
5119.998535	0.33	63.26	0.98
5146.665039	0.25	56.87	0.99
5173.331543	0.51	53.58	0.99
5199.998047	-0.10	46.55	0.99
5226.664551	-0.62	46.97	0.99
5253.331055	-0.31	49.29	0.98
5279.997559	0.65	56.75	0.92
5306.664063	0.06	54.67	1.00
5333.330566	-0.65	51.61	0.99
5359.997070	-1.31	49.71	1.00
5386.663574	-1.53	49.49	1.00
5413.330078	-1.43	50.78	1.00
5439.996582	-1.29	50.09	1.00
5466.663086	-1.65	47.83	1.00
5493.329590	-1.64	50.58	0.99
5519.996094	-1.64	53.10	1.00
5546.662598	-1.55	53.74	1.00
5573.329102	-1.42	51.52	1.00
5599.995605	-1.72	47.91	1.00
5626.662109	-2.48	47.61	0.97
5653.328613	-2.48	49.61	0.99
5679.995117	-1.07	50.25	0.99
5706.661621	-1.01	50.95	1.00
5733.328125	-0.88	50.48	1.00
5759.994629	-0.68	50.41	1.00
5786.661133	-0.79	50.81	0.99
5813.327637	-1.13	50.72	0.99
5839.994141	-1.31	52.84	0.99
5866.660645	-1.33	51.53	0.99
5893.327148	-1.03	45.25	1.00
5919.993652	-1.21	40.89	1.00
5946.660156	-1.05	35.31	0.99
5973.326660	-0.98	35.21	0.99
5999.993164	-1.70	38.65	0.97
6026.659668	-1.56	43.88	0.99
6053.326172	-0.32	49.36	0.97
6079.992676	-0.84	33.77	0.97
6106.659180	-1.54	32.60	0.98
6133.325684	-1.94	37.09	1.00
6159.992188	-1.93	40.15	1.00
6186.658691	-1.62	40.67	1.00
6213.325195	-1.52	40.45	1.00
6239.991699	-1.74	37.85	0.99
6266.658203	-2.13	35.33	1.00
6293.324707	-2.05	33.92	1.00
6319.991211	-1.76	31.68	1.00
6346.657715	-1.57	28.95	0.99
6373.324219	-1.61	26.67	0.98
6399.990723	-1.92	26.76	0.99
6426.657227	-1.75	24.90	1.00
6453.323730	-2.05	23.21	1.00
6479.990234	-2.77	25.19	1.00
6506.656738	-3.37	29.85	0.99
6533.323242	-3.60	31.05	0.98
6559.989746	-2.60	26.59	1.00
6586.656250	-2.57	22.90	1.00
6613.322754	-2.62	20.80	1.00
6639.989258	-2.77	21.23	1.00
6666.655762	-2.64	22.63	1.00
6693.322266	-2.58	20.59	1.00
6719.988770	-2.70	17.81	1.00
6746.655273	-2.91	15.03	1.00
6773.321777	-3.69	14.84	0.93
6799.988281	-4.34	19.47	0.99
6826.654785	-4.35	23.74	0.98
6853.321289	-4.00	25.43	0.99
6879.987793	-3.96	21.33	1.00
6906.654297	-4.18	19.51	1.00
6933.320801	-4.47	19.92	1.00
6959.987305	-4.88	21.08	1.00
6986.653809	-4.79	23.06	0.99
7013.320313	-4.56	26.07	1.00
7039.986816	-4.25	27.75	0.99
7066.653320	-4.45	27.17	0.97
7093.319824	-5.16	23.71	0.97
7119.986328	-5.46	28.23	0.95
7146.652832	-4.29	32.27	0.83
7173.319336	-2.91	31.18	0.99
7199.985840	-2.71	29.47	0.99
7226.652344	-2.86	27.74	0.99
7253.318848	-3.02	25.66	1.00
7279.985352	-2.97	23.72	1.00
7306.651855	-2.82	24.46	1.00
7333.318359	-2.70	24.23	1.00
7359.984863	-2.37	22.35	1.00
7386.651367	-1.94	20.73	0.98
7413.317871	-1.86	15.29	0.99
7439.984375	-2.38	11.83	0.99
7466.650879	-3.28	12.87	0.95
7493.317383	-2.75	17.80	0.99
7519.983887	-2.05	17.52	0.98
7546.650391	-2.01	10.45	0.99
7573.316895	-2.26	9.17	0.99
7599.983398	-2.19	9.40	1.00
7626.649902	-2.10	6.92	1.00
7653.316406	-2.18	5.41	1.00
7679.982910	-2.15	5.42	1.00
7706.649414	-1.86	4.97	0.99
7733.315918	-1.30	2.67	0.97
7759.982422	-1.57	1.09	0.99
7786.648926	-1.93	-0.13	1.00
7813.315430	-2.22	-0.50	1.00
7839.981934	-2.41	-1.43	1.00
7866.648438	-2.31	-2.19	1.00
7893.314941	-2.07	-3.50	1.00
7919.981445	-2.10	-4.94	1.00
7946.647949	-2.25	-6.84	1.00
7973.314453	-2.37	-6.36	1.00
7999.980957	-2.56	-4.38	0.99
8026.647461	-2.42	-3.88	0.99
8053.313965	-1.94	-6.89	1.00
8079.980469	-1.67	-11.13	1.00
8106.646973	-1.46	-15.48	1.00
8133.313477	-2.03	-15.43	0.99
8159.979980	-2.19	-15.79	1.00
8186.646484	-2.06	-16.33	0.99
8213.313477	-1.69	-17.55	1.00
8239.980469	-2.09	-17.55	1.00
8266.647461	-2.45	-17.97	1.00
8293.314453	-2.73	-18.99	1.00
8319.981445	-2.89	-19.06	1.00
8346.648438	-2.90	-20.07	1.00
8373.315430	-2.94	-22.90	0.98
8399.982422	-3.34	-24.51	0.99
8426.649414	-3.40	-24.73	1.00
8453.316406	-3.47	-24.52	1.00
8479.983398	-3.48	-24.44	1.00
8506.650391	-3.48	-24.60	1.00
8533.317383	-3.47	-25.48	1.00
8559.984375	-3.56	-27.33	1.00
8586.651367	-3.74	-27.53	1.00
8613.318359	-3.94	-26.18	1.00
8639.985352	-3.83	-25.59	1.00
8666.652344	-3.58	-26.55	1.00
8693.319336	-3.54	-28.59	1.00
8719.986328	-3.76	-30.53	0.99
8746.653320	-4.10	-29.94	1.00
8773.320313	-4.15	-30.04	1.00
8799.987305	-4.06	-30.53	1.00
8826.654297	-3.98	-30.42	1.00
8853.321289	-4.01	-30.82	1.00
8879.988281	-4.12	-31.87	1.00
8906.655273	-4.35	-32.02	1.00
8933.322266	-4.41	-30.31	1.00
8959.989258	-4.21	-29.36	1.00
8986.656250	-3.91	-29.38	1.00
9013.323242	-3.68	-30.71	1.00
9039.990234	-3.65	-31.65	1.00
9066.657227	-3.54	-31.73	1.00
9093.324219	-3.37	-34.02	0.99
9119.991211	-3.50	-38.36	0.99
9146.658203	-3.67	-40.82	0.99
9173.325195	-3.78	-40.85	1.00
9199.992188	-3.77	-42.01	1.00
9226.659180	-3.69	-43.66	0.99
9253.326172	-3.87	-43.55	0.99
9279.993164	-4.13	-41.43	1.00
9306.660156	-4.02	-40.15	0.98
9333.327148	-3.51	-40.88	0.99
9359.994141	-3.51	-40.98	1.00
9386.661133	-3.48	-41.39	1.00
9413.328125	-3.38	-41.22	1.00
9439.995117	-3.27	-41.97	1.00
9466.662109	-3.27	-43.69	1.00
9493.329102	-3.21	-47.59	1.00
9519.996094	-3.16	-50.68	1.00
9546.663086	-3.14	-54.18	1.00
9573.330078	-3.30	-56.81	1.00
9600.000977	-3.24	-58.23	1.00
9733.333984	-4.04	-56.75	1.00
9866.666992	-5.30	-67.58	0.99
10000.000000	-5.86	-69.20	1.00
10133.333008	-5.96	-69.04	1.00
