	58 45g		
116.210938	-3.50	-126.66	1.00
117.187500	-3.63	-126.97	1.00
118.164063	-3.81	-127.11	1.00
119.140625	-3.72	-127.13	1.00
120.117188	-3.57	-127.43	1.00
121.093750	-3.59	-127.65	1.00
122.070313	-3.56	-128.01	1.00
123.046875	-3.53	-127.98	1.00
124.023438	-3.51	-128.18	1.00
125.000000	-3.48	-128.55	1.00
125.976563	-3.49	-129.27	1.00
126.953125	-3.50	-129.39	1.00
127.929688	-3.50	-129.42	1.00
128.906250	-3.53	-129.52	1.00
129.882813	-3.54	-129.53	1.00
130.859375	-3.55	-129.35	1.00
131.835938	-3.53	-129.23	1.00
132.812500	-3.50	-129.13	1.00
133.789063	-3.39	-128.68	1.00
134.765625	-3.34	-128.61	1.00
135.742188	-3.30	-128.37	1.00
136.718750	-3.25	-129.11	1.00
137.695313	-3.18	-130.98	1.00
138.671875	-3.00	-130.38	1.00
140.625000	-2.94	-130.65	1.00
142.578125	-3.10	-133.25	1.00
144.531250	-3.05	-133.05	1.00
146.484375	-3.12	-133.83	1.00
148.437500	-3.07	-133.73	1.00
150.390625	-3.05	-133.75	1.00
152.343750	-2.98	-133.01	1.00
154.296875	-2.82	-133.58	1.00
156.250000	-2.54	-134.22	1.00
158.203125	-2.52	-134.10	1.00
160.156250	-2.42	-136.18	1.00
162.109375	-2.42	-136.18	1.00
164.062500	-1.82	-135.65	1.00
166.015625	-1.87	-137.13	1.00
167.968750	-1.85	-141.54	1.00
169.921875	-2.32	-146.93	1.00
171.875000	-2.05	-146.38	1.00
173.828125	-2.58	-147.88	1.00
175.781250	-2.90	-150.48	1.00
177.734375	-3.48	-148.74	1.00
179.687500	-3.85	-146.54	1.00
181.640625	-3.76	-145.95	1.00
183.593750	-3.98	-143.11	1.00
185.546875	-4.14	-141.47	1.00
187.500000	-3.98	-135.93	1.00
189.453125	-4.00	-134.40	1.00
191.406250	-3.27	-133.71	1.00
193.359375	-3.42	-133.81	1.00
195.312500	-2.59	-129.66	1.00
197.265625	-2.17	-134.10	1.00
199.218750	-1.75	-134.06	1.00
201.171875	-1.42	-134.43	1.00
203.125000	-1.26	-135.83	1.00
205.078125	-0.79	-140.06	1.00
207.031250	-1.02	-139.49	1.00
208.984375	-0.62	-144.37	1.00
210.937500	-0.58	-145.80	1.00
212.890625	-0.45	-147.54	1.00
214.843750	-0.38	-152.98	1.00
216.796875	-0.69	-154.91	1.00
218.750000	-1.53	-155.66	1.00
220.703125	-1.56	-158.90	1.00
222.656250	-1.73	-159.51	1.00
224.609375	-2.47	-156.55	1.00
226.562500	-2.63	-155.90	1.00
228.515625	-2.65	-154.85	1.00
230.468750	-2.63	-152.54	1.00
232.421875	-2.43	-152.02	1.00
234.375000	-2.29	-152.38	1.00
236.328125	-2.11	-153.87	1.00
238.281250	-2.14	-155.10	1.00
240.234375	-2.36	-156.21	1.00
242.187500	-2.86	-157.18	1.00
244.140625	-2.99	-156.97	1.00
246.093750	-3.30	-154.44	1.00
248.046875	-3.34	-152.22	1.00
250.000000	-3.34	-150.67	1.00
251.953125	-3.36	-149.51	1.00
253.906250	-3.52	-149.90	1.00
255.859375	-3.09	-146.43	1.00
257.812500	-2.84	-145.38	1.00
259.765625	-2.63	-142.70	1.00
261.718750	-1.95	-139.05	1.00
263.671875	-1.73	-139.46	1.00
265.625000	-1.40	-139.77	1.00
267.578125	-0.66	-143.61	1.00
269.531250	-0.16	-145.76	1.00
271.484375	-0.07	-146.48	1.00
273.437500	0.15	-148.37	1.00
275.390625	0.20	-149.09	1.00
277.343750	0.79	-152.92	1.00
281.250000	0.95	-152.62	1.00
285.156250	1.10	-172.58	1.00
289.062500	1.45	-173.11	1.00
292.968750	-1.93	172.90	0.99
296.875000	-1.56	-179.13	1.00
300.781250	-2.66	-172.52	1.00
304.687500	-2.67	-172.91	1.00
308.593750	-2.75	-173.99	1.00
312.500000	-3.66	-177.45	1.00
316.406250	-3.84	-178.17	1.00
320.312500	-4.93	-173.06	1.00
324.218750	-4.62	-172.46	1.00
328.125000	-5.51	-169.04	1.00
332.031250	-5.55	-164.57	1.00
335.937500	-5.47	-159.48	1.00
339.843750	-5.44	-154.93	1.00
343.750000	-5.13	-152.13	1.00
347.656250	-4.27	-145.08	1.00
351.562500	-3.30	-144.77	1.00
355.468750	-3.03	-152.36	1.00
359.375000	-4.09	-151.14	1.00
363.281250	-3.20	-150.36	1.00
367.187500	-2.94	-148.60	1.00
371.093750	-2.57	-149.64	1.00
375.000000	-2.50	-150.84	1.00
378.906250	-1.87	-151.78	1.00
382.812500	-1.88	-148.52	1.00
386.718750	-1.41	-147.24	1.00
390.625000	-1.17	-158.06	1.00
394.531250	-0.57	-157.45	1.00
398.437500	-0.69	-160.80	1.00
402.343750	-0.86	-161.23	1.00
406.250000	-0.47	-159.54	1.00
410.156250	-0.54	-161.56	0.99
414.062500	-1.93	-177.21	1.00
417.968750	-2.08	-178.88	1.00
421.875000	-2.09	-168.88	1.00
425.781250	-1.95	-168.34	0.99
429.687500	-3.12	-171.46	1.00
433.593750	-3.30	-165.26	1.00
437.500000	-4.05	-166.60	1.00
441.406250	-3.19	-161.98	1.00
445.312500	-3.06	-161.91	1.00
449.218750	-2.72	-161.53	1.00
453.125000	-2.63	-162.21	1.00
457.031250	-2.75	-165.07	1.00
460.937500	-2.81	-164.90	1.00
464.843750	-3.21	-163.15	1.00
468.750000	-3.19	-160.87	1.00
472.656250	-3.27	-157.63	1.00
476.562500	-2.33	-152.09	1.00
480.468750	-1.54	-148.76	1.00
484.375000	-1.41	-158.36	1.00
488.281250	-1.44	-162.58	1.00
492.187500	-1.77	-164.61	1.00
496.093750	-1.92	-165.13	1.00
500.000000	-2.08	-165.59	1.00
503.906250	-2.04	-165.69	1.00
507.812500	-1.98	-165.32	1.00
511.718750	-1.95	-166.41	1.00
515.625000	-2.20	-168.64	1.00
519.531250	-2.76	-170.25	1.00
523.437500	-2.94	-169.54	1.00
527.343750	-2.93	-166.95	1.00
531.250000	-2.74	-164.35	1.00
535.156250	-2.69	-165.16	1.00
539.062500	-3.03	-174.21	0.99
542.968750	-4.13	-174.42	0.99
546.875000	-5.17	-170.01	1.00
550.781250	-4.88	-170.31	1.00
554.687500	-4.14	-163.52	1.00
560.000000	-3.94	-155.91	1.00
568.000000	-3.46	-154.80	1.00
576.000000	-2.62	-152.73	0.99
584.000000	-1.82	-145.19	1.00
592.000000	-1.27	-147.23	0.99
600.000000	-1.16	-168.04	0.98
608.000000	-1.08	-168.21	1.00
616.000000	-1.34	-170.17	1.00
624.000000	-2.25	-173.72	1.00
632.000000	-2.77	-177.15	1.00
640.000000	-1.65	-153.10	1.00
648.000000	-3.58	-159.47	1.00
656.000000	-1.40	-164.82	1.00
664.000000	-2.38	-160.51	1.00
672.000000	-1.39	-153.89	1.00
680.000000	-1.69	-165.53	1.00
688.000000	-2.43	-165.09	1.00
696.000000	-2.17	-161.18	1.00
704.000000	-2.22	-160.62	1.00
712.000000	-1.79	-160.47	1.00
720.000000	-1.62	-163.36	1.00
728.000000	-1.84	-166.11	1.00
736.000000	-2.70	-168.55	1.00
744.000000	-3.11	-168.50	1.00
752.000000	-3.30	-164.03	1.00
760.000000	-4.11	-162.20	1.00
768.000000	-3.15	-160.47	1.00
776.000000	-2.67	-157.24	1.00
784.000000	-2.62	-155.46	1.00
792.000000	-2.13	-154.22	1.00
800.000000	-1.65	-153.20	1.00
808.000000	-0.99	-154.59	1.00
816.000000	-0.62	-158.75	1.00
824.000000	-0.81	-162.80	1.00
832.000000	-1.57	-166.09	1.00
840.000000	-1.80	-164.82	1.00
848.000000	-1.88	-164.85	1.00
856.000000	-1.65	-165.22	1.00
864.000000	-1.76	-164.64	1.00
872.000000	-1.78	-165.59	1.00
880.000000	-1.92	-166.01	1.00
888.000000	-2.37	-164.17	1.00
896.000000	-2.73	-162.52	1.00
904.000000	-2.65	-158.06	1.00
912.000000	-2.01	-154.93	1.00
920.000000	-1.66	-154.40	1.00
928.000000	-1.01	-153.87	1.00
936.000000	-0.43	-158.88	1.00
944.000000	-0.41	-161.11	1.00
952.000000	-1.05	-164.47	1.00
960.000000	-1.37	-162.93	1.00
968.000000	-1.39	-163.00	1.00
976.000000	-1.41	-163.40	1.00
984.000000	-1.05	-161.50	1.00
992.000000	-1.11	-161.14	1.00
1000.000000	-0.98	-162.75	1.00
1008.000000	-1.08	-165.20	1.00
1016.000000	-1.40	-165.65	1.00
1024.000000	-1.39	-164.13	1.00
1032.000000	-1.30	-163.27	1.00
1040.000000	-1.15	-163.32	1.00
1048.000000	-1.17	-165.00	1.00
1056.000000	-1.23	-165.06	1.00
1064.000000	-1.38	-163.14	1.00
1072.000000	-1.10	-161.09	1.00
1080.000000	-0.29	-157.98	1.00
1088.000000	-0.12	-159.55	0.98
1096.000000	0.16	-172.76	1.00
1104.000000	-0.72	-173.08	1.00
1112.000000	-1.20	-172.91	1.00
1120.000000	-1.35	-171.90	1.00
1128.000000	-1.37	-172.68	1.00
1136.000000	-1.70	-172.70	1.00
1144.000000	-2.67	-170.56	1.00
1152.000000	-2.82	-166.55	1.00
1160.000000	-2.58	-163.79	1.00
1168.000000	-1.95	-160.91	1.00
1176.000000	-1.69	-162.49	1.00
1184.000000	-1.60	-163.57	1.00
1192.000000	-1.53	-163.95	1.00
1200.000000	-1.41	-164.25	1.00
1208.000000	-1.48	-164.13	1.00
1216.000000	-1.52	-164.27	1.00
1224.000000	-1.50	-163.83	1.00
1232.000000	-1.46	-164.23	1.00
1240.000000	-1.51	-164.36	1.00
1248.000000	-1.52	-163.92	1.00
1256.000000	-1.32	-163.13	1.00
1264.000000	-1.35	-162.29	1.00
1272.000000	-1.29	-162.24	1.00
1280.000000	-1.18	-162.39	1.00
1288.000000	-1.19	-161.74	1.00
1296.000000	-1.13	-160.91	1.00
1304.000000	-0.77	-160.46	1.00
1312.000000	-0.59	-160.24	1.00
1320.000000	-0.71	-163.45	1.00
1328.000000	-0.88	-164.70	1.00
1336.000000	-1.03	-164.68	1.00
1344.000000	-1.17	-164.05	1.00
1352.000000	-1.15	-163.44	1.00
1360.000000	-1.13	-161.47	1.00
1368.000000	-1.06	-160.92	1.00
1376.000000	-0.99	-160.89	1.00
1384.000000	-1.03	-160.40	1.00
1392.000000	-0.99	-159.23	1.00
1400.000000	-0.81	-157.32	1.00
1408.000000	-0.61	-156.42	1.00
1416.000000	-0.08	-155.77	1.00
1424.000000	0.29	-154.65	1.00
1432.000000	0.91	-155.16	1.00
1440.000000	1.93	-157.96	0.99
1448.000000	3.12	-168.60	0.97
1456.000000	3.03	176.60	0.99
1464.000000	1.80	171.82	1.00
1472.000000	0.43	170.95	1.00
1480.000000	-0.55	174.57	1.00
1488.000000	-1.40	179.62	1.00
1496.000000	-1.89	-176.16	1.00
1504.000000	-2.18	-173.86	1.00
1512.000000	-1.90	-168.87	1.00
1520.000000	-1.73	-165.21	1.00
1528.000000	-1.61	-163.53	1.00
1536.000000	-1.08	-161.36	1.00
1544.000000	-0.64	-161.58	1.00
1552.000000	-0.38	-162.14	1.00
1560.000000	-0.17	-163.04	1.00
1568.000000	0.20	-163.39	1.00
1576.000000	0.29	-164.23	1.00
1584.000000	0.36	-164.73	1.00
1592.000000	0.50	-163.61	1.00
1600.000000	0.76	-163.04	1.00
1608.000000	0.87	-167.99	1.00
1616.000000	0.97	-171.30	1.00
1624.000000	0.89	-173.55	1.00
1632.000000	0.72	-176.01	1.00
1640.000000	0.13	-177.11	1.00
1648.000000	-0.44	-177.30	1.00
1656.000000	-0.78	-175.66	1.00
1664.000000	-0.82	-171.41	1.00
1672.000000	-0.77	-168.46	1.00
1680.000000	-0.52	-166.01	1.00
1688.000000	-0.37	-164.13	1.00
1696.000000	0.02	-163.56	1.00
1704.000000	0.51	-165.19	1.00
1712.000000	0.33	-166.81	1.00
1720.000000	0.07	-167.79	1.00
1728.000000	0.04	-167.29	1.00
1736.000000	0.12	-166.05	1.00
1744.000000	0.31	-165.36	1.00
1752.000000	0.49	-166.11	1.00
1760.000000	0.61	-166.46	1.00
1768.000000	0.63	-166.04	1.00
1776.000000	0.83	-164.87	1.00
1784.000000	1.41	-165.75	1.00
1792.000000	1.95	-170.09	0.98
1800.000000	1.97	-178.28	1.00
1808.000000	1.57	179.16	1.00
1816.000000	0.90	177.66	1.00
1824.000000	0.26	178.63	1.00
1832.000000	-0.12	-178.85	1.00
1840.000000	-0.34	-176.78	1.00
1848.000000	-0.42	-174.90	1.00
1856.000000	-0.26	-174.12	1.00
1866.665649	0.09	-174.34	1.00
1893.332275	0.30	-173.84	1.00
1919.998901	0.45	-175.45	1.00
1946.665527	0.60	-175.25	1.00
1973.332153	1.16	-174.95	1.00
1999.998779	1.01	-177.53	1.00
2026.665405	0.15	-178.47	0.99
2053.332031	1.06	-170.30	1.00
2079.998779	2.49	179.07	1.00
2106.665527	2.15	165.81	1.00
2133.332275	0.13	171.28	0.98
2159.999023	0.26	-175.71	1.00
2186.665771	4.08	172.62	0.98
2213.332520	2.96	173.50	1.00
2239.999268	1.35	172.05	1.00
2266.666016	0.92	173.38	1.00
2293.332764	-0.15	-173.40	1.00
2319.999512	0.47	-173.18	1.00
2346.666260	0.81	-171.88	1.00
2373.333008	4.83	-139.52	0.95
2399.999756	2.33	-178.10	0.99
2426.666504	2.25	165.23	0.99
2453.333252	0.36	169.20	1.00
2480.000000	0.42	178.42	1.00
2506.666748	0.70	-176.36	1.00
2533.333496	1.21	179.80	0.99
2560.000244	1.52	158.09	0.98
2586.666992	1.73	164.31	0.99
2613.333740	-0.92	173.17	0.99
2640.000488	-0.18	173.46	1.00
2666.667236	-1.53	175.88	0.99
2693.333984	-0.23	-171.39	0.99
2720.000732	0.58	176.29	0.98
2746.667480	2.36	161.15	0.99
2773.334229	1.53	165.26	1.00
2800.000977	0.25	171.18	1.00
2826.667725	0.49	178.98	0.99
2853.334473	2.06	178.75	1.00
2880.001221	3.63	179.45	1.00
2906.667969	4.58	175.44	0.99
2933.334717	4.53	153.12	0.96
2960.001465	2.57	148.13	0.86
2986.668213	-1.59	165.69	0.92
3013.334961	2.11	171.11	0.98
3040.001709	1.41	172.29	0.99
3066.668457	3.13	162.30	1.00
3093.335205	3.18	154.79	0.99
3120.001953	1.59	144.28	1.00
3146.668701	0.44	149.50	0.98
3173.335449	1.37	165.19	0.99
3200.002197	2.95	170.50	1.00
3226.668945	3.33	162.56	0.99
3253.335693	5.38	157.60	0.99
3280.002441	3.72	158.22	0.99
3306.669189	2.16	143.25	0.99
3333.335938	0.83	144.45	0.97
3360.002686	0.49	157.87	1.00
3386.669434	2.77	176.12	0.96
3413.336182	4.49	158.48	0.99
3440.002930	4.43	148.76	0.99
3466.669678	0.71	144.61	0.95
3493.336426	1.13	147.41	0.97
3520.003174	1.47	172.37	0.92
3546.669922	3.24	179.41	1.00
3573.336670	4.49	-178.61	0.87
3600.003418	6.40	132.93	0.96
3626.670166	3.98	131.27	0.99
3653.336914	1.58	136.27	0.98
3680.003662	0.93	142.91	0.99
3706.670410	3.14	148.19	0.96
3733.337158	4.69	167.59	0.96
3760.003906	5.56	151.65	0.95
3786.670654	2.96	125.46	0.99
3813.337402	1.71	131.02	0.99
3840.004150	-0.05	142.28	0.99
3866.670898	-0.42	156.93	0.95
3893.337646	2.64	157.34	0.98
3920.004395	4.96	147.84	0.98
3946.671143	4.60	127.58	0.99
3973.337891	2.99	119.40	0.98
4000.004639	2.30	125.71	0.99
4026.671387	2.91	132.02	1.00
4053.338135	3.77	128.76	0.99
4080.004883	6.83	105.29	0.87
4106.671387	4.97	102.17	0.90
4133.337891	3.29	111.12	0.99
4160.004395	2.56	114.58	0.94
4186.670898	3.49	102.94	0.98
4213.337402	2.83	110.31	0.64
4240.003906	2.88	122.04	0.97
4266.670410	2.47	118.25	0.88
4293.336914	1.26	108.72	0.99
4320.003418	1.66	116.86	1.00
4346.669922	1.48	123.78	0.99
4373.336426	0.64	122.82	0.98
4400.002930	0.97	124.62	0.98
4426.669434	1.53	118.22	1.00
4453.335938	1.53	115.21	1.00
4480.002441	0.97	116.49	1.00
4506.668945	0.62	119.63	1.00
4533.335449	0.35	124.38	0.99
4560.001953	0.17	127.26	1.00
4586.668457	0.35	127.15	1.00
4613.334961	0.94	125.92	1.00
4640.001465	1.90	119.99	1.00
4666.667969	1.82	115.87	0.99
4693.334473	1.72	118.41	1.00
4720.000977	2.29	122.97	1.00
4746.667480	3.23	120.30	0.99
4773.333984	2.50	119.36	1.00
4800.000488	2.41	120.18	1.00
4826.666992	2.51	117.30	1.00
4853.333496	2.34	113.15	0.98
4880.000000	2.14	118.24	0.98
4906.666504	2.64	119.53	1.00
4933.333008	3.37	119.09	0.99
4959.999512	2.82	119.86	0.97
4986.666016	2.83	115.35	1.00
5013.332520	2.56	113.98	0.99
5039.999023	2.22	114.36	0.99
5066.665527	2.26	116.36	1.00
5093.332031	2.41	117.58	1.00
5119.998535	1.96	112.38	0.99
5146.665039	2.64	108.66	0.99
5173.331543	2.59	105.13	1.00
5199.998047	2.44	104.55	1.00
5226.664551	2.06	103.80	1.00
5253.331055	1.79	106.02	1.00
5279.997559	2.09	107.00	0.99
5306.664063	2.19	103.80	0.99
5333.330566	2.05	103.55	1.00
5359.997070	1.64	104.89	1.00
5386.663574	1.49	101.94	1.00
5413.330078	1.40	101.35	1.00
5439.996582	1.32	102.45	1.00
5466.663086	1.28	102.10	1.00
5493.329590	0.91	102.89	1.00
5519.996094	1.08	105.02	0.99
5546.662598	1.50	106.27	0.99
5573.329102	1.85	103.59	1.00
5599.995605	1.99	100.88	1.00
5626.662109	2.32	97.57	0.99
5653.328613	2.03	98.31	1.00
5679.995117	2.19	100.83	0.99
5706.661621	2.63	103.10	0.99
5733.328125	2.36	101.39	1.00
5759.994629	2.13	99.84	1.00
5786.661133	2.05	99.14	1.00
5813.327637	2.10	99.97	1.00
5839.994141	2.16	100.69	1.00
5866.660645	2.77	98.99	0.99
5893.327148	2.49	93.14	0.98
5919.993652	1.42	88.35	0.99
5946.660156	0.92	85.79	1.00
5973.326660	0.72	86.79	1.00
5999.993164	0.33	92.77	0.95
6026.659668	1.09	94.77	0.99
6053.326172	1.85	90.60	0.99
6079.992676	2.09	84.09	0.99
6106.659180	2.08	78.36	1.00
6133.325684	1.63	87.75	1.00
6159.992188	1.96	89.69	1.00
6186.658691	2.34	90.73	1.00
6213.325195	2.49	88.69	1.00
6239.991699	2.50	86.18	1.00
6266.658203	2.10	83.01	1.00
6293.324707	1.63	80.80	1.00
6319.991211	1.53	81.60	1.00
6346.657715	1.70	81.08	1.00
6373.324219	1.89	77.68	1.00
6399.990723	1.95	76.79	1.00
6426.657227	1.69	73.79	1.00
6453.323730	1.46	71.91	1.00
6479.990234	1.23	71.69	1.00
6506.656738	1.35	71.48	0.99
6533.323242	1.76	70.24	1.00
6559.989746	2.12	62.94	1.00
6586.656250	2.45	51.49	0.89
6613.322754	0.99	55.79	0.99
6639.989258	0.22	61.03	1.00
6666.655762	0.11	64.83	1.00
6693.322266	0.28	66.07	1.00
6719.988770	0.31	62.68	1.00
6746.655273	0.15	58.46	1.00
6773.321777	-0.53	57.81	1.00
6799.988281	-0.75	61.37	1.00
6826.654785	-0.90	67.10	1.00
6853.321289	-0.81	68.62	0.99
6879.987793	-1.19	66.16	1.00
6906.654297	-1.69	64.82	1.00
6933.320801	-2.06	65.21	1.00
6959.987305	-2.25	66.66	1.00
6986.653809	-2.40	68.47	1.00
7013.320313	-2.36	68.82	1.00
7039.986816	-2.23	68.13	0.99
7066.653320	-2.43	67.46	0.99
7093.319824	-2.82	71.89	0.99
7119.986328	-3.07	77.98	1.00
7146.652832	-2.43	81.80	1.00
7173.319336	-1.94	82.85	0.99
7199.985840	-1.97	81.45	0.99
7226.652344	-1.83	81.93	0.99
7253.318848	-1.30	80.15	1.00
7279.985352	-0.90	76.80	1.00
7306.651855	-0.70	74.71	1.00
7333.318359	-0.50	73.41	1.00
7359.984863	-0.21	72.28	0.99
7386.651367	-0.23	72.44	1.00
7413.317871	-0.43	69.33	0.99
7439.984375	-0.78	65.96	1.00
7466.650879	-0.98	68.61	0.97
7493.317383	-1.04	70.44	0.94
7519.983887	-0.84	66.60	0.99
7546.650391	-1.12	61.24	0.98
7573.316895	-1.57	62.55	0.99
7599.983398	-1.75	65.46	1.00
7626.649902	-1.89	65.86	1.00
7653.316406	-1.59	63.62	1.00
7679.982910	-1.68	62.63	1.00
7706.649414	-1.78	63.45	0.98
7733.315918	-1.18	60.76	0.99
7759.982422	-1.01	58.16	1.00
7786.648926	-1.16	61.76	1.00
7813.315430	-1.26	63.32	1.00
7839.981934	-1.28	64.62	1.00
7866.648438	-1.44	64.30	1.00
7893.314941	-1.43	64.51	1.00
7919.981445	-1.39	64.28	1.00
7946.647949	-1.38	64.07	1.00
7973.314453	-1.42	63.81	1.00
7999.980957	-1.71	65.09	1.00
8026.647461	-1.93	65.31	1.00
8053.313965	-1.92	64.36	1.00
8079.980469	-2.11	62.46	0.99
8106.646973	-2.88	61.58	1.00
8133.313477	-2.11	61.24	1.00
8159.979980	-1.65	61.72	1.00
8186.646484	-1.46	62.96	1.00
8213.313477	-1.26	63.18	1.00
8239.980469	-1.17	62.81	1.00
8266.647461	-1.24	61.51	1.00
8293.314453	-1.44	59.52	1.00
8319.981445	-1.58	59.57	1.00
8346.648438	-1.54	59.37	1.00
8373.315430	-1.29	58.19	1.00
8399.982422	-0.81	58.07	1.00
8426.649414	-0.81	57.55	1.00
8453.316406	-0.88	57.65	1.00
8479.983398	-0.97	58.58	1.00
8506.650391	-0.92	59.25	1.00
8533.317383	-0.75	59.37	1.00
8559.984375	-0.53	58.31	1.00
8586.651367	-0.54	56.40	1.00
8613.318359	-0.90	55.74	1.00
8639.985352	-0.97	56.54	1.00
8666.652344	-0.77	57.09	0.99
8693.319336	-0.47	56.49	1.00
8719.986328	-0.23	55.36	1.00
8746.653320	0.02	54.72	0.99
8773.320313	0.15	52.37	0.99
8799.987305	0.16	51.23	1.00
8826.654297	0.26	51.76	1.00
8853.321289	0.43	52.87	1.00
8879.988281	0.59	50.44	1.00
8906.655273	0.59	48.78	1.00
8933.322266	0.50	47.10	1.00
8959.989258	0.46	46.34	1.00
8986.656250	0.49	46.73	1.00
9013.323242	0.79	46.78	1.00
9039.990234	1.09	46.16	0.99
9066.657227	1.18	44.56	1.00
9093.324219	1.17	42.31	1.00
9119.991211	1.08	40.07	1.00
9146.658203	0.90	38.26	1.00
9173.325195	0.91	36.93	1.00
9199.992188	1.12	34.78	0.99
9226.659180	1.44	31.18	1.00
9253.326172	1.31	30.32	0.99
9279.993164	1.03	33.13	0.97
9306.660156	0.79	33.44	1.00
9333.327148	0.95	32.14	1.00
9359.994141	1.21	28.55	1.00
9386.661133	1.16	26.45	1.00
9413.328125	1.10	24.60	1.00
9439.995117	0.99	22.90	1.00
9466.662109	0.88	21.31	1.00
9493.329102	0.86	19.89	1.00
9519.996094	0.91	18.30	1.00
9546.663086	1.01	15.74	1.00
9573.330078	1.01	13.25	1.00
9600.000977	-0.22	9.98	1.00
9733.333984	-1.34	7.69	0.99
9866.666992	-2.08	2.39	1.00
10000.000000	-3.30	2.97	0.98
10133.333008	-2.78	2.85	1.00
10266.666016	-6.95	-2.96	0.99
10399.999023	-2.22	0.57	1.00
10533.332031	-2.60	-4.82	1.00
10666.665039	-3.53	-6.28	0.99
10799.998047	-3.49	-20.17	0.98
10933.331055	-5.07	-15.18	1.00
11066.664063	-5.09	-15.96	1.00
11199.997070	-5.20	-15.43	1.00
11333.330078	-4.93	-31.50	1.00
