	58 165g		
84.960938	-16.05	34.67	1.00
85.937500	-16.05	30.74	1.00
86.914063	-16.77	28.10	1.00
87.890625	-16.76	26.57	1.00
88.867188	-17.41	25.00	1.00
89.843750	-17.28	22.28	1.00
90.820313	-17.45	23.94	1.00
91.796875	-18.69	22.43	1.00
92.773438	-18.38	21.98	1.00
93.750000	-17.99	21.15	1.00
94.726563	-17.74	21.16	1.00
95.703125	-17.65	24.03	1.00
96.679688	-17.16	14.52	1.00
97.656250	-17.07	12.92	1.00
98.632813	-16.54	11.89	1.00
99.609375	-16.39	10.06	1.00
100.585938	-14.88	-3.12	0.99
101.562500	-19.55	-4.82	1.00
102.539063	-19.04	0.24	1.00
103.515625	-19.24	8.31	1.00
104.492188	-18.93	11.66	1.00
105.468750	-16.94	13.33	1.00
106.445313	-15.89	13.50	1.00
107.421875	-15.97	10.74	1.00
108.398438	-13.68	-13.60	1.00
109.375000	-13.86	-18.15	1.00
110.351563	-14.78	-34.07	1.00
111.328125	-14.97	-39.67	1.00
112.304688	-16.91	-51.33	0.99
113.281250	-16.95	-49.85	1.00
114.257813	-18.28	-50.95	1.00
115.234375	-19.01	-57.83	1.00
116.210938	-18.75	-62.01	1.00
117.187500	-18.68	-62.19	1.00
118.164063	-19.32	-71.89	1.00
119.140625	-19.80	-73.27	1.00
120.117188	-20.80	-72.06	1.00
121.093750	-21.19	-79.80	1.00
122.070313	-21.35	-83.45	1.00
123.046875	-22.86	-90.59	0.99
124.023438	-22.71	-93.02	1.00
125.000000	-22.89	-98.19	1.00
125.976563	-22.51	-97.74	1.00
126.953125	-22.01	-97.41	1.00
127.929688	-22.44	-110.13	1.00
128.906250	-22.50	-113.11	1.00
129.882813	-22.82	-116.99	0.99
130.859375	-22.54	-125.53	0.98
131.835938	-23.12	-140.61	1.00
132.812500	-23.25	-147.38	1.00
133.789063	-22.60	-160.13	1.00
134.765625	-23.06	-165.81	1.00
135.742188	-23.35	-171.01	1.00
136.718750	-23.72	-179.29	1.00
137.695313	-23.41	178.08	1.00
138.671875	-25.41	143.82	0.99
140.625000	-30.36	162.30	0.99
142.578125	-29.93	168.51	1.00
144.531250	-22.72	175.41	1.00
146.484375	-22.19	165.76	1.00
148.437500	-20.73	166.17	1.00
150.390625	-19.94	170.89	1.00
152.343750	-16.31	138.52	0.97
154.296875	-16.22	134.11	1.00
156.250000	-16.15	129.02	0.99
158.203125	-15.20	112.71	1.00
160.156250	-15.29	110.60	1.00
162.109375	-15.16	85.91	1.00
164.062500	-14.31	79.68	1.00
166.015625	-13.67	77.86	0.98
167.968750	-14.68	60.64	1.00
169.921875	-14.46	53.36	1.00
171.875000	-16.29	48.24	0.98
173.828125	-17.56	24.49	0.99
175.781250	-17.52	23.13	1.00
177.734375	-17.18	19.73	0.98
179.687500	-19.57	-2.97	0.94
181.640625	-23.70	-42.30	0.92
183.593750	-23.97	-162.33	0.80
185.546875	-27.01	-136.18	0.92
187.500000	-24.61	-179.13	0.97
189.453125	-23.15	156.18	0.98
191.406250	-20.38	146.07	0.99
193.359375	-16.55	125.36	1.00
195.312500	-14.62	134.45	0.96
197.265625	-13.46	129.71	0.99
199.218750	-13.83	99.85	0.97
201.171875	-11.69	86.81	1.00
203.125000	-11.32	80.82	1.00
205.078125	-10.65	72.79	1.00
207.031250	-10.47	56.20	1.00
208.984375	-10.01	57.99	1.00
210.937500	-8.84	31.88	0.99
212.890625	-8.78	25.33	0.98
214.843750	-10.29	13.03	1.00
216.796875	-10.39	10.41	1.00
218.750000	-10.92	-11.24	0.97
220.703125	-12.08	-21.87	1.00
222.656250	-12.59	-29.15	1.00
224.609375	-14.75	-33.94	1.00
226.562500	-16.90	-36.23	1.00
228.515625	-18.70	-40.30	1.00
230.468750	-19.60	-51.50	0.96
232.421875	-22.63	-72.53	0.98
234.375000	-24.87	-89.38	0.98
236.328125	-24.40	-96.52	0.99
238.281250	-24.43	-138.81	0.95
240.234375	-24.12	-142.56	0.98
242.187500	-22.14	-165.04	0.99
244.140625	-20.63	163.97	0.96
246.093750	-21.87	156.71	0.99
248.046875	-18.90	145.27	1.00
250.000000	-17.60	140.41	1.00
251.953125	-16.39	128.17	1.00
253.906250	-16.07	124.46	1.00
255.859375	-15.26	120.54	1.00
257.812500	-14.62	116.54	0.99
259.765625	-11.89	105.59	1.00
261.718750	-11.15	103.04	1.00
263.671875	-10.86	100.08	1.00
265.625000	-10.75	87.95	0.99
267.578125	-9.74	83.00	1.00
269.531250	-9.31	81.96	1.00
271.484375	-8.70	76.90	1.00
273.437500	-7.63	73.02	1.00
275.390625	-7.24	70.60	1.00
277.343750	-6.86	62.14	0.99
281.250000	-3.34	47.54	0.99
285.156250	-4.21	21.07	0.95
289.062500	-2.96	-6.69	0.98
292.968750	-3.34	-8.09	0.97
296.875000	-9.55	-36.60	1.00
300.781250	-10.60	-30.66	1.00
304.687500	-11.16	-32.89	1.00
308.593750	-11.33	-46.97	0.99
312.500000	-13.57	-55.17	1.00
316.406250	-14.80	-53.85	1.00
320.312500	-15.98	-60.96	1.00
324.218750	-17.35	-67.55	0.99
328.125000	-19.17	-59.83	1.00
332.031250	-23.15	-60.08	0.94
335.937500	-27.26	-41.01	0.92
339.843750	-27.02	7.68	0.96
343.750000	-23.43	37.83	0.91
347.656250	-16.49	-0.72	0.98
351.562500	-15.38	0.49	0.84
355.468750	-16.32	-50.66	0.96
359.375000	-19.73	-74.51	0.97
363.281250	-22.27	-87.59	0.97
367.187500	-23.18	-92.13	0.90
371.093750	-27.28	-136.82	0.90
375.000000	-25.82	146.56	0.75
378.906250	-22.00	130.15	0.99
382.812500	-19.09	122.74	0.96
386.718750	-20.94	84.68	0.92
390.625000	-17.29	62.32	1.00
394.531250	-17.47	57.80	0.99
398.437500	-17.95	35.80	1.00
402.343750	-18.66	35.59	1.00
406.250000	-19.82	41.99	1.00
410.156250	-18.53	46.81	1.00
414.062500	-17.55	40.98	0.99
417.968750	-14.69	48.73	0.98
421.875000	-12.74	33.07	0.95
425.781250	-12.78	-2.63	0.92
429.687500	-14.88	-10.39	0.98
433.593750	-17.41	4.27	1.00
437.500000	-17.53	12.64	1.00
441.406250	-17.61	13.73	1.00
445.312500	-17.17	15.64	1.00
449.218750	-16.13	17.96	1.00
453.125000	-15.92	19.31	1.00
457.031250	-16.05	12.20	0.99
460.937500	-15.67	6.87	1.00
464.843750	-15.51	7.41	1.00
468.750000	-14.98	8.74	1.00
472.656250	-14.53	7.34	1.00
476.562500	-14.13	4.79	1.00
480.468750	-13.77	-5.34	1.00
484.375000	-14.61	-13.94	1.00
488.281250	-14.55	-18.74	0.99
492.187500	-15.45	-24.31	1.00
496.093750	-16.18	-27.07	1.00
500.000000	-16.01	-28.76	1.00
503.906250	-16.09	-34.20	1.00
507.812500	-17.41	-32.59	1.00
511.718750	-17.61	-33.60	1.00
515.625000	-17.93	-34.02	1.00
519.531250	-18.65	-39.36	0.99
523.437500	-21.74	-52.76	0.98
527.343750	-25.78	-74.36	0.88
531.250000	-28.00	-85.85	0.72
535.156250	-14.86	-79.71	0.35
539.062500	-6.86	-69.63	0.92
542.968750	-9.24	-88.80	0.90
546.875000	-14.19	-93.23	0.99
550.781250	-23.36	-107.41	0.95
554.687500	-24.49	-106.13	0.97
560.000000	-29.65	-92.44	0.99
568.000000	-28.25	129.74	0.62
576.000000	-22.10	54.17	0.59
584.000000	-15.53	61.42	0.88
592.000000	-12.12	53.67	0.98
600.000000	-10.98	25.59	0.95
608.000000	-15.65	-9.67	0.98
616.000000	-15.19	-24.62	0.97
624.000000	-16.85	-34.10	0.99
632.000000	-19.76	-49.92	0.95
640.000000	-22.03	-29.26	0.77
648.000000	-21.21	-4.15	0.93
656.000000	-16.96	-13.25	0.86
664.000000	-17.62	-36.39	0.96
672.000000	-21.00	-0.88	0.95
680.000000	-19.04	-47.90	0.89
688.000000	-21.12	-39.30	0.95
696.000000	-21.06	-19.08	0.98
704.000000	-20.37	-23.49	1.00
712.000000	-19.44	-27.45	1.00
720.000000	-17.80	-23.16	0.99
728.000000	-17.42	-29.14	0.99
736.000000	-19.86	-54.31	0.98
744.000000	-19.94	-61.71	1.00
752.000000	-26.18	-75.20	0.94
760.000000	-33.43	-93.30	0.72
768.000000	-35.52	24.46	0.27
776.000000	-29.72	29.84	0.93
784.000000	-25.11	45.25	0.96
792.000000	-19.49	39.08	0.96
800.000000	-14.88	14.95	0.93
808.000000	-10.58	9.06	0.98
816.000000	-9.59	9.79	0.98
824.000000	-10.66	-27.37	0.96
832.000000	-12.53	-51.12	0.95
840.000000	-14.60	-75.67	0.98
848.000000	-18.78	-91.49	0.95
856.000000	-20.42	-111.93	0.95
864.000000	-21.66	-121.21	0.98
872.000000	-22.67	-113.75	0.84
880.000000	-24.36	101.69	0.74
888.000000	-25.56	54.18	0.80
896.000000	-26.83	23.38	0.95
904.000000	-28.78	24.38	0.95
912.000000	-25.76	35.38	0.99
920.000000	-23.25	65.27	0.90
928.000000	-19.76	52.11	0.97
936.000000	-16.71	28.18	0.95
944.000000	-13.35	5.59	0.96
952.000000	-13.29	-13.41	0.99
960.000000	-14.59	-25.64	1.00
968.000000	-14.16	-34.49	0.98
976.000000	-13.60	-55.41	0.98
984.000000	-14.43	-71.72	0.98
992.000000	-15.46	-98.52	0.99
1000.000000	-15.37	-105.42	0.96
1008.000000	-21.65	-136.91	0.87
1016.000000	-25.70	-162.49	0.96
1024.000000	-32.09	48.61	0.46
1032.000000	-34.24	40.90	0.95
1040.000000	-30.22	49.39	0.95
1048.000000	-25.18	28.35	0.86
1056.000000	-24.40	-11.61	0.88
1064.000000	-22.53	-156.61	0.40
1072.000000	-18.28	151.16	0.94
1080.000000	-15.49	123.86	0.79
1088.000000	-8.48	66.69	0.83
1096.000000	-8.82	-5.43	0.82
1104.000000	-10.27	-27.86	0.98
1112.000000	-11.77	-40.87	0.99
1120.000000	-12.26	-48.57	1.00
1128.000000	-12.93	-54.61	0.99
1136.000000	-13.09	-66.53	1.00
1144.000000	-12.17	-59.54	0.99
1152.000000	-14.36	-95.15	0.98
1160.000000	-15.43	-119.83	0.99
1168.000000	-18.04	-130.88	0.99
1176.000000	-19.77	-143.40	0.99
1184.000000	-19.15	-147.73	0.96
1192.000000	-18.50	-177.18	0.82
1200.000000	-18.99	124.74	0.92
1208.000000	-21.15	92.48	0.89
1216.000000	-23.09	60.77	0.99
1224.000000	-22.26	35.14	0.97
1232.000000	-20.59	24.72	0.97
1240.000000	-18.85	8.89	0.97
1248.000000	-18.61	-0.22	0.99
1256.000000	-18.48	-15.78	0.98
1264.000000	-20.13	-47.21	0.94
1272.000000	-21.15	-61.69	0.96
1280.000000	-25.34	-74.47	0.95
1288.000000	-26.73	-80.87	0.92
1296.000000	-26.32	53.32	0.45
1304.000000	-24.72	40.53	0.91
1312.000000	-22.96	-12.78	0.85
1320.000000	-21.01	-36.90	0.99
1328.000000	-21.06	-46.49	1.00
1336.000000	-20.59	-52.70	0.99
1344.000000	-19.70	-60.95	0.98
1352.000000	-19.28	-87.22	0.97
1360.000000	-19.04	-117.41	0.98
1368.000000	-19.72	-132.32	0.98
1376.000000	-20.91	-158.75	1.00
1384.000000	-20.70	-175.16	0.98
1392.000000	-19.52	170.21	0.97
1400.000000	-18.32	142.31	0.95
1408.000000	-16.12	114.50	0.96
1416.000000	-13.78	97.16	0.99
1424.000000	-13.59	77.68	0.99
1432.000000	-12.97	62.59	0.99
1440.000000	-11.95	45.81	0.98
1448.000000	-10.42	16.41	0.95
1456.000000	-9.01	-12.12	0.95
1464.000000	-9.88	-42.42	0.94
1472.000000	-10.90	-62.50	0.97
1480.000000	-13.14	-84.33	0.97
1488.000000	-14.60	-107.28	0.98
1496.000000	-16.23	-119.03	0.99
1504.000000	-16.57	-135.66	0.98
1512.000000	-16.66	-154.00	0.97
1520.000000	-17.71	171.03	0.95
1528.000000	-19.03	146.99	0.78
1536.000000	-21.32	95.04	0.95
1544.000000	-22.22	77.74	0.84
1552.000000	-24.96	81.07	0.70
1560.000000	-24.70	91.69	0.69
1568.000000	-20.58	76.54	0.97
1576.000000	-19.01	54.82	0.98
1584.000000	-18.69	35.91	0.98
1592.000000	-17.27	8.55	0.99
1600.000000	-16.93	-7.62	0.99
1608.000000	-16.62	-32.96	0.91
1616.000000	-17.56	-64.10	0.91
1624.000000	-21.42	-73.21	0.85
1632.000000	-23.63	-124.40	0.85
1640.000000	-24.84	152.15	0.95
1648.000000	-24.77	125.81	0.95
1656.000000	-24.12	96.64	0.97
1664.000000	-23.51	57.92	0.87
1672.000000	-23.07	35.01	0.93
1680.000000	-22.36	-4.70	0.86
1688.000000	-22.10	143.29	0.77
1696.000000	-20.49	118.28	0.87
1704.000000	-20.17	84.99	0.89
1712.000000	-22.19	57.45	0.83
1720.000000	-24.27	43.39	0.50
1728.000000	-27.44	72.66	0.69
1736.000000	-26.78	87.65	0.96
1744.000000	-25.14	77.07	0.93
1752.000000	-23.81	57.56	0.91
1760.000000	-23.95	49.33	0.94
1768.000000	-25.02	23.44	0.99
1776.000000	-25.45	20.93	0.98
1784.000000	-23.73	31.96	0.91
1792.000000	-19.82	45.27	0.93
1800.000000	-17.67	37.92	0.89
1808.000000	-18.17	15.90	0.88
1816.000000	-21.42	2.32	0.99
1824.000000	-23.98	-8.31	0.97
1832.000000	-27.24	-9.18	0.87
1840.000000	-28.65	-4.33	0.98
1848.000000	-26.58	-0.89	0.90
1856.000000	-24.12	-2.09	0.81
1866.665649	-21.75	93.12	0.40
1893.332275	*	*	*
1919.998901	-13.99	-43.89	0.84
1946.665527	-19.96	-121.04	0.28
1973.332153	-17.97	69.30	0.85
1999.998779	-18.53	1.60	0.94
2026.665405	-22.04	-128.55	0.39
2053.332031	-17.41	157.16	0.85
2079.998779	-7.82	0.52	0.46
2106.665527	-9.61	-22.27	0.78
2133.332275	-9.14	-82.48	0.92
2159.999023	-10.94	-172.36	0.78
2186.665771	-16.46	72.49	0.63
2213.332520	-8.68	85.67	0.82
2239.999268	-10.78	-45.49	0.79
2266.666016	-14.88	-49.57	0.81
2293.332764	-23.61	-105.99	0.67
2319.999512	-21.71	-131.30	0.90
2346.666260	-22.53	175.22	0.85
2373.333008	-13.64	159.01	0.59
2399.999756	-9.28	43.21	0.91
2426.666504	-9.18	92.82	0.58
2453.333252	-15.49	-65.08	0.92
2480.000000	-11.29	-54.07	0.96
2506.666748	-11.02	-125.56	0.90
2533.333496	-6.87	143.37	0.76
2560.000244	-10.27	-122.99	0.77
2586.666992	-13.57	-65.28	0.91
2613.333740	-12.27	-71.72	0.78
2640.000488	-11.57	-68.50	0.90
2666.667236	-10.04	-125.54	0.85
2693.333984	-7.35	147.14	0.96
2720.000732	-6.95	73.69	0.73
2746.667480	-8.45	-106.90	0.58
2773.334229	-9.89	-115.29	0.89
2800.000977	-13.46	-125.21	0.91
2826.667725	-15.09	-152.28	0.86
2853.334473	-14.93	44.43	0.90
2880.001221	-14.32	88.73	0.86
2906.667969	-13.89	20.52	0.85
2933.334717	-16.37	-46.86	0.98
2960.001465	-18.02	-75.60	0.96
2986.668213	*	*	*
3013.334961	-19.40	105.02	0.89
3040.001709	-13.41	47.23	0.87
3066.668457	-10.99	-99.60	0.83
3093.335205	-14.50	8.20	0.80
3120.001953	-12.68	-68.64	0.60
3146.668701	-12.17	-103.63	0.79
3173.335449	-15.15	117.19	0.78
3200.002197	-10.67	115.82	0.73
3226.668945	-10.45	-19.12	0.91
3253.335693	-10.33	-78.57	0.91
3280.002441	-12.30	-115.71	0.95
3306.669189	-15.54	171.81	0.53
3333.335938	-15.47	29.23	0.76
3360.002686	-17.29	-3.35	0.75
3386.669434	-14.93	-63.78	0.66
3413.336182	-13.73	-35.66	0.82
3440.002930	-13.37	-16.83	0.97
3466.669678	-14.00	-16.75	0.94
3493.336426	-16.36	-71.48	0.98
3520.003174	-18.12	-95.94	0.69
3546.669922	*	*	*
3573.336670	-8.56	-40.24	0.48
3600.003418	-12.12	-53.53	0.66
3626.670166	-14.55	-161.42	0.90
3653.336914	-11.78	133.86	0.76
3680.003662	-6.95	9.96	0.49
3706.670410	-7.82	-39.94	0.77
3733.337158	-10.68	-83.14	0.71
3760.003906	-11.61	13.60	0.71
3786.670654	-8.60	-3.68	0.91
3813.337402	-12.24	-9.73	0.79
3840.004150	-16.02	-4.19	0.58
3866.670898	-14.63	39.30	0.80
3893.337646	-8.97	15.34	0.83
3920.004395	-10.95	-6.07	0.97
3946.671143	-12.24	71.59	0.64
3973.337891	*	*	*
4000.004639	-16.27	22.85	0.95
4026.671387	-16.07	-2.44	0.98
4053.338135	-13.08	-16.93	0.86
4080.004883	-10.87	-4.99	0.92
4106.671387	-16.12	-14.09	0.74
4133.337891	-19.84	-77.13	0.83
4160.004395	-21.48	175.93	0.54
4186.670898	-13.65	-160.87	0.65
4213.337402	-8.89	-21.33	0.98
4240.003906	-7.33	5.88	0.95
4266.670410	-12.63	-25.05	0.91
4293.336914	-17.75	-29.21	0.68
4320.003418	-18.94	-5.69	0.90
4346.669922	-14.93	8.43	0.96
4373.336426	-12.86	5.27	0.97
4400.002930	-9.99	42.27	0.65
4426.669434	-12.03	15.75	0.92
4453.335938	-13.51	-18.27	0.92
4480.002441	-14.43	-171.58	0.74
4506.668945	-12.30	87.56	0.29
4533.335449	-7.08	29.29	0.83
4560.001953	-6.26	-33.94	0.94
4586.668457	-8.28	-59.77	0.87
4613.334961	-9.86	-91.06	0.69
4640.001465	-13.77	-89.52	0.66
4666.667969	-12.73	-31.11	0.97
4693.334473	-10.95	-36.50	0.96
4720.000977	-12.06	-24.34	0.81
4746.667480	-11.42	-1.66	0.90
4773.333984	-11.15	-27.36	0.95
4800.000488	-10.57	-44.06	0.89
4826.666992	-11.41	-38.85	0.86
4853.333496	-10.78	-12.82	0.93
4880.000000	-9.97	-14.53	0.97
4906.666504	-9.11	-32.11	0.98
4933.333008	-10.54	-39.87	0.97
4959.999512	-12.36	-54.57	0.94
4986.666016	-14.19	-52.09	0.93
5013.332520	-13.71	-36.65	0.95
5039.999023	-11.65	-33.20	0.98
5066.665527	-9.55	-39.96	0.99
5093.332031	-9.68	-57.50	0.98
5119.998535	-9.74	-77.96	0.93
5146.665039	-12.01	-81.68	0.90
5173.331543	-13.92	-60.02	0.65
5199.998047	-13.09	-44.02	0.98
5226.664551	-11.77	-53.37	0.97
5253.331055	-11.83	-61.56	0.99
5279.997559	-12.13	-65.65	1.00
5306.664063	-12.26	-65.36	0.99
5333.330566	-13.65	-69.74	0.97
5359.997070	-13.95	-62.19	0.84
5386.663574	-12.72	-66.43	0.92
5413.330078	-10.61	-71.22	0.99
5439.996582	-10.12	-71.43	0.99
5466.663086	-9.79	-90.43	0.99
5493.329590	-10.54	174.87	0.79
5519.996094	-14.00	-133.90	0.53
5546.662598	-13.34	-58.64	0.93
5573.329102	-12.10	-59.97	0.96
5599.995605	-11.05	-80.23	0.94
5626.662109	-11.52	-105.87	0.96
5653.328613	-10.25	-123.38	0.94
5679.995117	-9.54	-134.50	0.50
5706.661621	-9.69	-101.77	0.94
5733.328125	-8.82	-96.91	0.99
5759.994629	-8.60	-99.59	0.98
5786.661133	-10.43	-96.28	0.99
5813.327637	-11.30	-103.55	0.99
5839.994141	-13.08	-93.76	0.94
5866.660645	-15.15	-83.50	0.81
5893.327148	-11.61	-83.51	0.94
5919.993652	-9.39	-90.78	0.98
5946.660156	-8.96	-118.49	0.95
5973.326660	-10.32	-120.61	0.95
5999.993164	-13.23	-101.94	0.94
6026.659668	-12.77	-91.15	0.98
6053.326172	-11.82	-90.18	0.99
6079.992676	-10.83	-89.75	0.96
6106.659180	-10.02	-84.86	0.97
6133.325684	-10.93	-97.93	0.97
6159.992188	-11.99	-98.98	0.95
6186.658691	-12.19	-94.39	0.99
6213.325195	-11.04	-93.55	0.99
6239.991699	-9.97	-101.54	0.97
6266.658203	-9.31	-115.88	0.97
6293.324707	-9.85	-118.13	0.98
6319.991211	-12.84	-121.18	0.93
6346.657715	-12.47	-117.45	0.93
6373.324219	-10.80	-112.43	0.97
6399.990723	-9.59	-115.05	0.99
6426.657227	-8.72	-122.52	1.00
6453.323730	-8.62	-127.51	0.99
6479.990234	-9.48	-133.22	0.98
6506.656738	-10.24	-134.80	0.99
6533.323242	-10.16	-132.89	0.98
6559.989746	-9.51	-135.82	0.99
6586.656250	-8.95	-144.11	0.99
6613.322754	-8.31	-155.69	0.99
6639.989258	-8.92	-162.81	0.99
6666.655762	-10.43	-168.68	0.99
6693.322266	-11.42	-168.11	0.96
6719.988770	-11.78	-160.49	0.88
6746.655273	-10.18	-160.59	0.98
6773.321777	-9.07	-169.87	0.99
6799.988281	-8.81	163.66	0.93
6826.654785	-10.90	162.21	0.82
6853.321289	-13.67	163.90	0.72
6879.987793	-14.34	176.98	0.77
6906.654297	-13.43	177.26	0.96
6933.320801	-12.84	164.05	0.98
6959.987305	-12.18	150.81	0.99
6986.653809	-12.01	141.05	0.99
7013.320313	-12.64	135.14	0.83
7039.986816	-15.04	120.67	0.71
7066.653320	-16.63	112.16	0.38
7093.319824	-16.73	118.29	0.82
7119.986328	-16.21	104.87	0.94
7146.652832	-16.84	89.00	0.91
7173.319336	-18.89	75.88	0.89
7199.985840	-22.10	57.24	0.68
7226.652344	-24.42	22.62	0.48
7253.318848	-25.17	-3.09	0.60
7279.985352	-23.72	-122.20	0.63
7306.651855	-22.12	-133.89	0.86
7333.318359	-20.26	-140.59	0.87
7359.984863	-18.28	-19.59	0.65
7386.651367	-17.59	-68.35	0.86
7413.317871	-16.89	-85.01	0.93
7439.984375	-16.69	-104.79	0.95
7466.650879	-17.30	-105.69	0.77
7493.317383	-18.66	-54.40	0.86
7519.983887	-19.27	-48.92	0.72
7546.650391	-20.26	-77.90	0.79
7573.316895	-20.83	-108.84	0.60
7599.983398	*	*	*
7626.649902	-21.30	54.42	0.46
7653.316406	-19.07	38.03	0.90
7679.982910	-18.65	26.09	0.97
7706.649414	-18.53	8.54	0.91
7733.315918	-18.20	-1.44	0.91
7759.982422	-17.26	-6.94	0.95
7786.648926	-16.81	-13.56	0.99
7813.315430	-16.56	-13.51	0.99
7839.981934	-15.71	-11.05	0.99
7866.648438	-15.02	-17.68	0.99
7893.314941	-14.09	-24.96	1.00
7919.981445	-12.97	-31.36	0.98
7946.647949	-12.39	-36.25	0.99
7973.314453	-12.49	-40.29	0.95
7999.980957	-12.27	-42.64	0.96
8026.647461	-11.80	-43.61	0.91
8053.313965	-10.56	-47.62	0.99
8079.980469	-10.00	-52.73	1.00
8106.646973	-10.30	-60.53	0.99
8133.313477	-10.65	-67.58	0.98
8159.979980	-11.37	-70.67	0.94
8186.646484	-11.11	-68.68	0.98
8213.313477	-9.92	-67.40	0.96
8239.980469	-9.61	-75.46	0.99
8266.647461	-10.41	-84.62	0.99
8293.314453	-10.71	-90.57	0.99
8319.981445	-10.99	-91.46	1.00
8346.648438	-10.89	-90.62	0.97
8373.315430	-10.41	-90.18	0.96
8399.982422	-9.36	-93.31	0.93
8426.649414	-8.98	-100.08	0.99
8453.316406	-9.04	-103.56	1.00
8479.983398	-8.90	-106.29	0.99
8506.650391	-8.76	-108.44	0.99
8533.317383	-8.69	-110.45	1.00
8559.984375	-8.44	-115.33	0.98
8586.651367	-8.14	-119.81	0.98
8613.318359	-8.25	-128.69	0.97
8639.985352	-9.15	-129.64	1.00
8666.652344	-9.80	-129.84	0.99
8693.319336	-9.80	-127.80	0.98
8719.986328	-9.23	-123.40	0.99
8746.653320	-8.80	-122.85	0.99
8773.320313	-8.35	-125.22	0.96
8799.987305	-8.33	-120.95	0.99
8826.654297	-8.83	-120.96	0.94
8853.321289	-8.52	-117.74	0.82
8879.988281	-8.12	-123.87	0.97
8906.655273	-7.92	-130.13	0.99
8933.322266	-7.97	-137.46	1.00
8959.989258	-8.74	-139.70	0.98
8986.656250	-9.51	-142.00	0.97
9013.323242	-9.36	-142.63	0.98
9039.990234	-8.93	-145.67	0.97
9066.657227	-8.76	-152.97	0.99
9093.324219	-8.98	-154.61	0.99
9119.991211	-9.05	-155.63	0.99
9146.658203	-9.42	-156.18	0.99
9173.325195	-9.55	-155.54	0.99
9199.992188	-8.84	-153.82	0.99
9226.659180	-8.01	-155.82	0.99
9253.326172	-7.46	-160.85	1.00
9279.993164	-7.24	-166.43	1.00
9306.660156	-7.39	-170.97	1.00
9333.327148	-7.75	-174.37	0.99
9359.994141	-8.03	-177.20	1.00
9386.661133	-7.75	179.33	0.98
9413.328125	-7.00	175.13	0.99
9439.995117	-6.89	171.90	0.96
9466.662109	-7.32	168.31	0.95
9493.329102	-8.11	172.01	0.92
9519.996094	-8.26	-175.30	0.94
9546.663086	-7.39	-166.59	0.97
9573.330078	-6.31	-163.66	0.98
9600.000977	-7.84	167.30	0.97
9733.333984	-7.82	148.47	0.99
9866.666992	-16.00	134.23	0.99
10000.000000	-9.98	136.52	0.99
