	58 0g		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
11599.996094	-7.56	-28.96	1.00
11733.329102	-8.46	-24.11	1.00
11866.662109	-8.32	-23.04	0.99
11999.995117	-6.88	-10.41	1.00
12133.328125	-7.99	-13.01	1.00
12266.661133	-8.00	-26.31	0.99
12399.994141	-8.30	-22.02	0.98
12533.327148	-8.59	-19.86	0.99
12666.660156	-6.77	-26.37	0.99
12799.993164	-7.21	-21.61	0.97
12933.326172	-7.07	-26.80	0.99
13066.659180	-7.27	-24.17	1.00
13199.992188	-8.12	-29.04	0.99
13333.325195	-7.94	-35.41	1.00
13466.658203	-8.24	-31.84	1.00
13599.991211	-8.14	-29.61	1.00
13733.324219	-6.96	-29.68	1.00
13866.657227	-6.30	-30.82	1.00
13999.990234	-6.67	-39.75	1.00
14133.323242	-7.00	-44.77	1.00
14266.656250	-7.60	-51.23	1.00
14399.989258	-7.12	-57.81	1.00
14533.322266	-7.99	-62.20	0.99
14666.655273	-8.20	-61.34	1.00
14799.988281	-8.22	-65.82	1.00
14933.321289	-10.30	-72.03	0.99
15066.654297	-9.78	-70.27	0.98
15199.987305	-9.88	-76.17	0.98
15333.320313	-11.87	-71.41	1.00
15466.653320	-12.64	-64.08	1.00
15599.986328	-11.92	-60.46	1.00
15733.319336	-11.43	-58.49	1.00
15866.652344	-11.11	-61.04	0.99
15999.985352	-11.47	-75.26	0.99
16133.318359	-10.02	-79.12	1.00
16266.651367	-10.32	-81.46	1.00
16399.984375	-11.39	-84.70	1.00
16533.318359	-11.73	-80.93	1.00
16666.652344	-13.14	-87.15	0.98
16799.986328	-10.62	-103.68	0.99
16933.320313	-10.39	-108.92	1.00
17066.654297	-10.97	-118.75	0.99
17199.988281	-12.50	-124.71	1.00
17333.322266	-14.64	-128.73	0.99
17466.656250	-16.14	-132.38	1.00
17599.990234	-16.71	-128.73	0.99
17733.324219	-17.07	-135.60	1.00
17866.658203	-17.16	-131.66	1.00
17999.992188	-17.79	-134.73	1.00
18133.326172	-18.77	-131.72	0.99
18266.660156	-19.06	-132.02	0.98
18399.994141	-19.30	-142.72	1.00
18533.328125	-20.01	-147.52	0.99
18666.662109	-20.82	-155.82	1.00
18799.996094	-21.75	-156.61	1.00
18933.330078	-22.54	-163.28	0.99
19066.664063	-23.73	-164.47	1.00
19199.998047	-24.05	-165.60	1.00
19333.332031	-24.26	-165.31	0.99
19466.666016	-24.70	-171.77	0.99
19600.000000	-24.86	-174.26	0.99
19733.333984	-26.28	177.24	0.99
19866.667969	-26.25	168.27	0.99
20000.001953	-25.40	163.82	0.99
