	58 150g		
267.578125	-10.98	82.86	0.99
269.531250	-10.65	72.56	1.00
271.484375	-10.63	68.72	1.00
273.437500	-10.57	61.68	1.00
275.390625	-10.67	60.28	1.00
277.343750	-8.72	46.91	0.99
281.250000	-8.59	37.53	0.98
285.156250	-6.43	22.48	1.00
289.062500	-7.78	19.85	0.96
292.968750	-9.54	-23.93	1.00
296.875000	-12.12	-25.79	0.98
300.781250	-13.25	-28.43	1.00
304.687500	-13.95	-32.82	1.00
308.593750	-13.84	-34.62	1.00
312.500000	-13.66	-36.48	1.00
316.406250	-16.42	-81.36	0.93
320.312500	-17.47	-63.98	0.99
324.218750	-19.51	-61.53	1.00
328.125000	-20.12	-63.09	1.00
332.031250	-21.47	-75.63	0.97
335.937500	-25.42	-89.33	0.93
339.843750	-30.64	-30.94	0.71
343.750000	-24.90	-4.38	0.95
347.656250	-24.07	-25.23	0.94
351.562500	-23.56	-75.77	0.98
355.468750	-24.27	-71.55	0.99
359.375000	-23.82	-90.85	0.99
363.281250	-24.82	-104.24	0.96
367.187500	-22.40	-168.69	0.93
371.093750	-19.62	-168.32	0.95
375.000000	-17.69	152.12	1.00
378.906250	-18.09	147.20	1.00
382.812500	-17.11	114.83	0.98
386.718750	-16.08	113.70	0.99
390.625000	-14.01	97.48	0.99
394.531250	-14.33	92.31	0.98
398.437500	-12.41	79.66	0.99
402.343750	-12.16	41.13	0.92
406.250000	-9.40	22.75	0.98
410.156250	-15.78	9.86	0.96
414.062500	-17.08	13.67	0.97
417.968750	-11.86	33.94	0.86
421.875000	-11.10	17.56	0.95
425.781250	-14.91	-10.30	0.97
429.687500	-12.95	-15.04	0.95
433.593750	-17.75	-2.97	1.00
437.500000	-17.03	-5.82	1.00
441.406250	-17.04	-9.85	1.00
445.312500	-17.73	-10.45	0.99
449.218750	-22.02	6.30	0.98
453.125000	-22.62	13.09	0.99
457.031250	-20.90	25.58	0.94
460.937500	-17.18	22.15	0.97
464.843750	-16.59	2.17	0.97
468.750000	-17.89	-2.80	0.99
472.656250	-17.25	-2.67	1.00
476.562500	-16.92	0.30	1.00
480.468750	-15.36	-0.24	1.00
484.375000	-15.10	-5.10	1.00
488.281250	-15.66	-26.31	0.99
492.187500	-16.28	-26.35	1.00
496.093750	-15.89	-21.91	1.00
500.000000	-15.28	-19.27	1.00
503.906250	-14.77	-21.75	1.00
507.812500	-13.79	-31.30	1.00
511.718750	-13.39	-42.75	0.98
515.625000	-13.67	-51.88	0.99
519.531250	-12.93	-78.59	0.99
523.437500	-15.54	-73.82	1.00
527.343750	-16.26	-70.25	1.00
531.250000	-16.24	-69.49	1.00
535.156250	-14.62	-77.65	0.98
539.062500	-14.53	-90.98	0.97
542.968750	-15.61	-119.38	0.99
546.875000	-16.51	-133.06	0.99
550.781250	-17.05	-148.88	0.99
554.687500	-18.39	-167.31	0.98
560.000000	-23.67	158.14	0.97
568.000000	-24.70	148.08	0.96
576.000000	-19.65	112.61	0.98
584.000000	-16.52	103.07	0.97
592.000000	-13.70	46.84	0.95
600.000000	-11.49	31.34	0.96
608.000000	-13.69	30.50	0.97
616.000000	-18.01	-28.48	0.97
624.000000	-22.97	-33.25	0.98
632.000000	-23.02	-113.71	0.87
640.000000	-32.52	-17.26	0.60
648.000000	-17.49	69.19	0.82
656.000000	-12.26	17.74	0.96
664.000000	-13.41	-9.82	0.97
672.000000	-15.02	-30.82	0.97
680.000000	-16.23	-53.11	0.98
688.000000	-17.09	-59.86	1.00
696.000000	-18.84	-52.90	1.00
704.000000	-20.70	-51.12	1.00
712.000000	-20.59	-51.56	1.00
720.000000	-18.65	-47.42	0.98
728.000000	-20.42	-62.73	0.98
736.000000	-23.60	-65.34	0.97
744.000000	-24.40	-74.38	0.99
752.000000	-25.71	-66.60	1.00
760.000000	-28.59	-54.15	0.93
768.000000	-32.39	-48.47	0.84
776.000000	-25.68	21.09	0.92
784.000000	-26.94	-19.52	0.98
792.000000	-30.32	-3.39	0.98
800.000000	-23.81	22.45	0.95
808.000000	-16.99	19.32	0.95
816.000000	-15.99	4.61	0.98
824.000000	-11.49	-66.99	0.92
832.000000	-7.70	-138.31	0.96
840.000000	-14.35	-116.94	0.90
848.000000	-17.00	-132.54	0.97
856.000000	-20.32	-150.41	0.97
864.000000	-22.81	-164.64	0.99
872.000000	-21.00	176.31	0.99
880.000000	-20.02	113.73	0.91
888.000000	-20.97	105.96	0.99
896.000000	-19.70	75.06	0.95
904.000000	-17.35	43.16	0.96
912.000000	-19.48	26.86	0.94
920.000000	-21.22	8.22	0.98
928.000000	-20.68	6.34	0.96
936.000000	-18.73	9.99	0.98
944.000000	-17.55	1.03	0.99
952.000000	-15.55	-31.59	0.97
960.000000	-14.46	-44.19	0.99
968.000000	-14.92	-44.70	1.00
976.000000	-12.67	-3.60	0.93
984.000000	-16.23	-82.98	0.98
992.000000	-19.73	-122.59	0.97
1000.000000	-19.56	-145.44	0.98
1008.000000	-24.15	-124.70	0.99
1016.000000	-24.98	-104.36	0.86
1024.000000	-23.52	-52.72	0.73
1032.000000	-25.49	-58.17	0.99
1040.000000	-23.75	-96.53	0.97
1048.000000	-22.40	-129.36	0.99
1056.000000	-22.84	-157.95	0.94
1064.000000	-19.62	-157.91	0.92
1072.000000	-14.74	143.51	0.90
1080.000000	-8.81	44.76	0.82
1088.000000	-7.44	63.38	0.94
1096.000000	-8.89	29.31	0.92
1104.000000	-11.40	-13.91	0.97
1112.000000	-12.88	-33.54	0.98
1120.000000	-14.29	-49.31	1.00
1128.000000	-14.22	-60.32	0.99
1136.000000	-13.61	-79.14	0.97
1144.000000	-14.65	-95.27	0.98
1152.000000	-16.85	-115.94	0.97
1160.000000	-18.35	-131.26	0.99
1168.000000	-19.14	-135.27	1.00
1176.000000	-19.14	-141.35	0.99
1184.000000	-19.29	-163.21	0.99
1192.000000	-20.62	170.18	0.97
1200.000000	-22.16	168.28	0.89
1208.000000	-23.93	118.86	0.88
1216.000000	-24.68	67.07	0.98
1224.000000	-25.48	46.97	0.99
1232.000000	-23.26	26.37	0.93
1240.000000	-21.56	3.57	0.99
1248.000000	-19.56	-22.88	0.97
1256.000000	-18.44	-41.11	0.97
1264.000000	-17.68	-62.93	0.98
1272.000000	-19.39	-80.40	0.95
1280.000000	-21.52	-97.72	0.98
1288.000000	-23.19	-116.33	0.97
1296.000000	-26.75	-111.45	0.89
1304.000000	-29.86	-82.51	0.49
1312.000000	-26.16	-62.61	0.87
1320.000000	-25.01	-64.59	0.98
1328.000000	-23.78	-82.83	0.98
1336.000000	-22.27	-86.08	0.99
1344.000000	-20.39	-130.18	0.99
1352.000000	-20.65	-122.18	0.99
1360.000000	-20.60	-147.15	0.96
1368.000000	-19.70	-150.92	0.99
1376.000000	-19.13	-163.50	0.99
1384.000000	-17.34	178.13	0.98
1392.000000	-16.81	165.58	0.99
1400.000000	-15.93	141.78	0.97
1408.000000	-15.23	126.82	0.99
1416.000000	-15.55	105.07	0.94
1424.000000	-16.31	74.65	0.98
1432.000000	-16.27	58.52	0.98
1440.000000	-15.86	47.99	0.98
1448.000000	-14.32	43.69	0.96
1456.000000	-10.30	-7.13	0.90
1464.000000	-7.25	-46.10	0.85
1472.000000	-9.52	-67.12	0.90
1480.000000	-10.98	-85.34	0.97
1488.000000	-12.67	-115.72	0.97
1496.000000	-14.70	-137.69	0.97
1504.000000	-15.80	-151.86	0.98
1512.000000	-17.87	-173.14	0.96
1520.000000	-20.08	173.45	0.98
1528.000000	-21.93	159.64	0.93
1536.000000	-24.07	154.66	0.82
1544.000000	-26.98	151.82	0.89
1552.000000	-22.83	143.87	0.94
1560.000000	-21.33	131.99	0.98
1568.000000	-21.10	102.40	0.95
1576.000000	-20.23	73.76	0.98
1584.000000	-19.94	43.93	0.99
1592.000000	-18.96	3.99	0.84
1600.000000	-17.47	-35.71	0.94
1608.000000	-16.09	-59.40	0.95
1616.000000	-15.13	-86.85	0.88
1624.000000	-16.33	-123.46	0.95
1632.000000	-18.83	-162.94	0.92
1640.000000	-20.27	167.29	0.99
1648.000000	-22.01	154.31	0.98
1656.000000	-22.82	147.67	0.99
1664.000000	-23.23	140.01	1.00
1672.000000	-23.56	137.12	0.99
1680.000000	-23.23	134.39	0.99
1688.000000	-21.80	125.34	1.00
1696.000000	-20.01	106.35	0.95
1704.000000	-19.41	85.39	0.97
1712.000000	-19.99	79.13	0.99
1720.000000	-21.70	76.98	0.99
1728.000000	-22.08	72.21	0.99
1736.000000	-22.73	61.39	0.99
1744.000000	-23.08	39.61	0.95
1752.000000	-23.54	20.81	0.95
1760.000000	-25.81	-16.51	0.81
1768.000000	-26.63	-51.69	0.96
1776.000000	-27.80	-80.36	0.45
1784.000000	-24.65	121.87	0.94
1792.000000	-23.23	97.62	0.95
1800.000000	-23.12	77.05	0.94
1808.000000	-25.91	46.65	0.78
1816.000000	-28.83	64.38	0.44
1824.000000	-29.10	105.59	0.52
1832.000000	-27.34	79.12	0.71
1840.000000	-26.13	35.77	0.74
1848.000000	-26.02	-11.23	0.97
1856.000000	-28.38	-53.92	0.86
1866.665649	-21.69	-77.77	0.58
1893.332275	-16.86	172.33	0.81
1919.998901	-18.20	44.80	0.22
1946.665527	-18.75	104.94	0.62
1973.332153	-16.65	84.10	0.98
1999.998779	-10.86	40.39	0.66
2026.665405	-13.96	-151.69	0.78
2053.332031	-9.09	-146.66	0.74
2079.998779	-4.13	49.13	0.88
2106.665527	-8.11	-19.26	0.64
2133.332275	-8.96	-100.30	0.93
2159.999023	-17.37	-138.56	0.73
2186.665771	-12.82	94.45	0.87
2213.332520	-8.08	108.68	0.75
2239.999268	-7.96	0.60	0.80
2266.666016	-14.30	-25.13	0.79
2293.332764	-25.62	-51.41	0.62
2319.999512	-28.27	-57.76	0.53
2346.666260	-18.56	-164.67	0.55
2373.333008	-9.20	82.93	0.97
2399.999756	-8.56	56.41	0.99
2426.666504	-13.05	11.59	0.90
2453.333252	-16.22	-60.67	0.96
2480.000000	-18.45	-84.93	0.72
2506.666748	-9.77	-110.52	0.69
2533.333496	-5.47	163.83	0.64
2560.000244	-6.27	46.47	0.66
2586.666992	-12.38	-90.03	0.63
2613.333740	-21.64	-95.83	0.80
2640.000488	-21.79	-122.36	0.78
2666.667236	-14.34	-171.55	0.82
2693.333984	-7.39	112.98	0.79
2720.000732	-2.87	74.56	0.79
2746.667480	-7.21	-57.56	0.45
2773.334229	-10.71	-119.36	0.84
2800.000977	-15.98	-164.58	0.82
2826.667725	-20.95	140.64	0.90
2853.334473	-21.79	87.98	0.95
2880.001221	-19.86	84.47	0.90
2906.667969	-20.04	96.63	0.92
2933.334717	-19.54	100.32	0.79
2960.001465	-11.50	124.14	0.41
2986.668213	-13.57	121.60	0.59
3013.334961	-14.59	108.48	0.71
3040.001709	-14.91	42.20	0.74
3066.668457	-17.49	50.38	0.83
3093.335205	-16.12	43.96	0.81
3120.001953	-12.31	-139.22	0.72
3146.668701	-14.82	-137.94	0.43
3173.335449	-10.75	119.78	0.80
3200.002197	-8.73	45.77	0.88
3226.668945	-10.18	-3.04	0.98
3253.335693	-13.61	-33.48	0.87
3280.002441	-16.20	-136.32	0.86
3306.669189	-16.32	98.30	0.83
3333.335938	-15.25	108.35	0.74
3360.002686	-15.23	60.54	0.58
3386.669434	-14.27	157.97	0.37
3413.336182	-9.26	133.08	0.69
3440.002930	*	*	*
3466.669678	-16.12	17.05	0.69
3493.336426	-20.32	5.32	0.43
3520.003174	-16.43	98.01	0.89
3546.669922	-12.61	19.26	0.71
3573.336670	-5.68	-38.63	0.67
3600.003418	-9.59	102.05	0.41
3626.670166	-12.33	126.45	0.95
3653.336914	-12.47	88.05	0.59
3680.003662	-8.20	71.84	0.81
3706.670410	-12.15	19.90	0.84
3733.337158	-9.13	83.31	0.51
3760.003906	-8.09	71.46	0.34
3786.670654	-9.14	-3.18	0.85
3813.337402	-13.43	-56.03	0.26
3840.004150	-9.89	-130.89	0.70
3866.670898	-6.47	46.71	0.59
3893.337646	-5.92	-2.38	0.86
3920.004395	-6.93	-37.07	0.86
3946.671143	-9.85	-44.08	0.37
3973.337891	-12.66	31.46	0.92
4000.004639	-11.08	46.83	0.97
4026.671387	-11.86	13.21	0.93
4053.338135	-13.51	3.32	0.99
4080.004883	-13.51	-23.54	0.81
4106.671387	-14.83	-40.32	0.92
4133.337891	-17.18	-31.16	0.93
4160.004395	-13.82	14.14	0.41
4186.670898	-8.34	61.04	0.86
4213.337402	-7.59	16.82	0.95
4240.003906	-7.35	47.64	0.86
4266.670410	-14.30	51.41	0.61
4293.336914	-17.61	43.01	0.90
4320.003418	-18.46	35.31	0.90
4346.669922	-18.98	45.40	0.74
4373.336426	-17.59	-1.16	0.96
4400.002930	-15.82	-1.09	0.79
4426.669434	-15.22	6.04	0.96
4453.335938	-15.94	19.90	0.83
4480.002441	-14.28	64.81	0.60
4506.668945	-8.90	79.99	0.83
4533.335449	-9.13	11.04	0.75
4560.001953	-8.63	-29.50	0.89
4586.668457	-13.19	-47.92	0.76
4613.334961	-15.30	35.82	0.76
4640.001465	-11.68	34.96	0.83
4666.667969	-11.36	21.68	0.98
4693.334473	-12.69	12.42	0.92
4720.000977	-15.21	7.05	0.96
4746.667480	-15.47	-3.22	0.90
4773.333984	-15.02	-8.46	0.91
4800.000488	-14.89	-12.18	0.78
4826.666992	-13.32	-6.89	0.54
4853.333496	-10.99	-11.73	0.59
4880.000000	-9.20	-15.40	0.97
4906.666504	-9.13	-24.15	0.92
4933.333008	-10.05	-37.90	0.95
4959.999512	-11.73	-10.21	0.93
4986.666016	-12.62	-6.29	0.99
5013.332520	-11.38	-5.36	0.98
5039.999023	-10.66	-5.88	1.00
5066.665527	-11.35	-8.77	0.97
5093.332031	-12.68	-27.43	0.96
5119.998535	-14.74	-28.94	0.94
5146.665039	-15.98	-20.16	0.94
5173.331543	-14.41	-20.38	0.93
5199.998047	-12.29	-28.06	1.00
5226.664551	-12.04	-32.90	0.99
5253.331055	-13.06	-36.77	0.98
5279.997559	-13.96	-31.97	1.00
5306.664063	-13.87	-20.12	0.99
5333.330566	-13.02	-15.41	0.99
5359.997070	-11.14	-14.47	0.96
5386.663574	-10.24	-26.77	0.98
5413.330078	-11.20	-38.90	0.99
5439.996582	-12.97	-44.18	0.99
5466.663086	-14.67	-43.94	0.99
5493.329590	-16.73	-38.71	0.95
5519.996094	-16.67	-26.99	0.89
5546.662598	-13.65	-32.35	0.99
5573.329102	-11.13	-64.89	0.88
5599.995605	-11.25	-62.39	0.98
5626.662109	-13.48	-56.87	0.92
5653.328613	-14.41	-34.80	0.92
5679.995117	-13.77	-25.31	0.94
5706.661621	-11.96	-39.53	0.95
5733.328125	-11.95	-39.66	0.94
5759.994629	-13.32	-47.86	0.95
5786.661133	-14.83	-45.66	0.99
5813.327637	-15.46	-38.26	0.95
5839.994141	-13.35	-28.38	0.98
5866.660645	-11.21	-30.65	0.97
5893.327148	-9.66	-49.19	0.97
5919.993652	-9.84	-59.27	0.97
5946.660156	-10.02	-62.56	0.93
5973.326660	-10.84	-51.19	0.89
5999.993164	-10.36	-43.03	0.98
6026.659668	-10.55	-46.17	0.97
6053.326172	-10.68	-51.43	0.97
6079.992676	-10.13	-54.88	0.94
6106.659180	-10.33	-66.48	0.99
6133.325684	-10.72	-71.11	0.98
6159.992188	-11.05	-66.26	0.99
6186.658691	-10.88	-60.40	0.98
6213.325195	-10.10	-62.66	1.00
6239.991699	-10.22	-68.90	0.94
6266.658203	-10.25	-75.93	0.99
6293.324707	-11.72	-77.35	0.83
6319.991211	-12.01	-74.83	0.90
6346.657715	-10.58	-62.44	0.85
6373.324219	-8.24	-74.09	0.87
6399.990723	-8.27	-86.69	0.97
6426.657227	-9.48	-94.79	0.98
6453.323730	-10.98	-95.33	0.99
6479.990234	-11.30	-96.20	0.99
6506.656738	-10.73	-92.52	1.00
6533.323242	-10.08	-93.17	0.99
6559.989746	-9.12	-93.57	0.99
6586.656250	-9.35	-109.01	1.00
6613.322754	-9.73	-119.18	0.99
6639.989258	-10.64	-121.61	1.00
6666.655762	-12.24	-118.92	0.91
6693.322266	-13.12	-121.96	0.89
6719.988770	-11.24	-122.21	0.96
6746.655273	-10.01	-128.67	0.99
6773.321777	-9.34	-155.95	0.95
6799.988281	-10.00	177.30	0.98
6826.654785	-10.45	34.48	0.73
6853.321289	-12.64	-118.08	0.97
6879.987793	-12.64	-151.65	0.91
6906.654297	-12.98	-160.44	0.96
6933.320801	-13.59	-174.11	0.99
6959.987305	-14.34	167.98	0.93
6986.653809	-15.52	149.85	0.92
7013.320313	-17.70	151.77	0.20
7039.986816	-18.51	172.76	0.62
7066.653320	-16.89	-168.65	0.93
7093.319824	-15.93	-173.69	0.86
7119.986328	-16.18	-176.59	0.91
7146.652832	-18.14	-135.32	0.64
7173.319336	-21.12	-134.17	0.46
7199.985840	-22.79	-130.08	0.95
7226.652344	-23.70	-132.52	0.80
7253.318848	-24.76	-148.02	0.61
7279.985352	-22.69	-173.68	0.92
7306.651855	-21.76	-174.09	0.75
7333.318359	-20.40	-4.81	0.96
7359.984863	-19.64	-37.91	0.93
7386.651367	-18.24	-70.29	0.96
7413.317871	-17.23	-107.86	0.84
7439.984375	-16.35	-126.54	0.93
7466.650879	-18.53	-149.95	0.93
7493.317383	-20.62	-138.52	0.70
7519.983887	-22.01	-48.34	0.90
7546.650391	-23.24	-52.86	0.43
7573.316895	-24.63	96.72	0.80
7599.983398	-23.77	111.77	0.90
7626.649902	-20.65	110.54	0.87
7653.316406	-18.99	92.69	0.92
7679.982910	-19.52	72.48	0.87
7706.649414	-20.32	65.25	0.72
7733.315918	-18.80	60.03	0.95
7759.982422	-17.42	40.99	0.73
7786.648926	-16.65	36.53	0.99
7813.315430	-15.84	33.45	0.98
7839.981934	-14.93	28.30	0.99
7866.648438	-14.32	22.93	0.99
7893.314941	-13.74	18.51	1.00
7919.981445	-13.36	14.79	0.98
7946.647949	-13.31	13.33	0.98
7973.314453	-12.70	8.07	0.99
7999.980957	-12.08	3.94	1.00
8026.647461	-11.49	-1.22	0.99
8053.313965	-10.91	-7.90	0.99
8079.980469	-10.45	-12.63	0.98
8106.646973	-10.39	-17.54	0.99
8133.313477	-10.74	-21.19	0.99
8159.979980	-10.71	-21.03	0.99
8186.646484	-9.95	-21.19	0.95
8213.313477	-9.23	-25.03	0.97
8239.980469	-9.38	-30.71	0.99
8266.647461	-9.42	-32.94	0.99
8293.314453	-9.28	-33.42	1.00
8319.981445	-8.99	-35.49	1.00
8346.648438	-8.71	-38.84	1.00
8373.315430	-8.61	-42.99	0.99
8399.982422	-8.63	-48.14	0.95
8426.649414	-8.89	-52.37	1.00
8453.316406	-8.86	-55.56	1.00
8479.983398	-8.73	-57.39	1.00
8506.650391	-8.57	-59.48	1.00
8533.317383	-8.25	-60.87	0.99
8559.984375	-7.99	-65.62	0.99
8586.651367	-8.05	-69.09	0.98
8613.318359	-8.55	-69.52	0.99
8639.985352	-8.89	-65.58	0.98
8666.652344	-8.84	-63.20	1.00
8693.319336	-8.54	-63.51	0.99
8719.986328	-8.53	-67.08	1.00
8746.653320	-9.28	-73.53	0.99
8773.320313	-9.22	-78.61	1.00
8799.987305	-9.02	-80.74	0.99
8826.654297	-8.61	-81.58	0.92
8853.321289	-7.58	-83.14	0.99
8879.988281	-7.48	-87.81	0.99
8906.655273	-8.05	-94.17	0.96
8933.322266	-8.98	-96.03	0.99
8959.989258	-9.59	-90.92	0.94
8986.656250	-8.93	-85.09	0.98
9013.323242	-7.64	-85.15	0.98
9039.990234	-7.23	-90.54	0.99
9066.657227	-7.52	-93.85	0.93
9093.324219	-8.10	-93.06	0.99
9119.991211	-7.85	-94.50	0.99
9146.658203	-7.77	-98.89	0.99
9173.325195	-7.45	-102.33	1.00
9199.992188	-6.95	-106.81	1.00
9226.659180	-6.57	-115.83	1.00
9253.326172	-6.75	-126.18	0.97
9279.993164	-7.44	-132.08	0.97
9306.660156	-7.90	-137.19	0.97
9333.327148	-8.51	-129.89	0.95
9359.994141	-8.56	-127.65	0.99
9386.661133	-8.56	-128.76	1.00
9413.328125	-8.98	-132.83	0.98
9439.995117	-9.25	-133.47	0.97
9466.662109	-9.59	-128.06	0.95
9493.329102	-9.98	-125.66	0.99
9519.996094	-9.53	-125.78	0.98
9546.663086	-9.84	-131.71	0.98
9573.330078	-11.42	-141.61	0.95
9600.000977	-10.52	-125.78	0.70
9733.333984	-13.13	174.27	0.68
9866.666992	-7.82	76.73	0.75
