	58 135g		
10266.666016	-14.01	-103.17	0.98
10399.999023	-14.96	-101.29	0.97
10533.332031	-10.15	-37.80	0.94
10666.665039	-17.69	-106.01	0.99
10799.998047	-17.85	-116.43	0.95
10933.331055	-17.05	-141.86	0.92
11066.664063	-16.93	-135.73	0.95
11199.997070	-13.84	-129.23	0.96
11333.330078	-16.72	-120.33	0.99
11466.663086	-12.56	-134.11	0.92
11599.996094	-13.80	-143.45	0.97
11733.329102	-12.57	-164.95	0.92
11866.662109	-15.07	-169.96	0.95
11999.995117	-18.83	167.61	0.96
12133.328125	-16.42	175.57	0.99
12266.661133	-16.90	170.58	0.98
12399.994141	-17.92	152.20	0.94
12533.327148	-20.73	160.46	0.95
12666.660156	-19.70	157.02	0.99
12799.993164	-20.29	150.07	0.99
12933.326172	-21.70	142.86	0.98
13066.659180	-22.90	135.54	0.97
13199.992188	-24.28	131.22	0.96
13333.325195	-25.43	106.62	0.96
13466.658203	-27.47	98.22	0.99
13599.991211	-32.66	111.78	0.72
13733.324219	-38.09	150.86	0.71
13866.657227	-35.82	160.63	0.83
13999.990234	-35.14	165.98	0.94
14133.323242	-38.28	165.97	0.51
14266.656250	-36.53	33.25	0.46
14399.989258	-35.18	-37.64	0.50
14533.322266	-28.04	-30.47	0.96
14666.655273	-21.12	-10.58	0.93
14799.988281	-20.74	-76.34	0.99
14933.321289	-21.01	-100.85	1.00
15066.654297	-20.69	-113.01	0.99
15199.987305	-20.06	-129.94	0.97
15333.320313	-19.03	-127.71	0.98
15466.653320	-17.34	-139.61	0.99
15599.986328	-17.47	-148.29	1.00
15733.319336	-17.41	-164.41	0.99
15866.652344	-16.96	-170.44	0.99
15999.985352	-17.42	173.62	0.99
16133.318359	-18.96	165.69	0.99
16266.651367	-17.68	162.45	1.00
16399.984375	-17.76	155.53	0.98
16533.318359	-18.13	150.25	1.00
16666.652344	-18.47	139.50	1.00
16799.986328	-20.44	127.90	1.00
16933.320313	-19.64	118.06	0.99
17066.654297	-20.34	116.83	0.99
17199.988281	-20.84	107.13	0.98
17333.322266	-21.30	97.45	1.00
17466.656250	-21.64	93.15	1.00
17599.990234	-22.28	89.96	0.97
17733.324219	-23.36	77.31	0.99
17866.658203	-24.54	71.53	0.99
17999.992188	-25.71	71.56	0.99
18133.326172	-26.95	67.61	0.99
18266.660156	-28.13	62.67	0.99
18399.994141	-29.22	57.99	1.00
18533.328125	-29.64	51.26	0.99
18666.662109	-31.82	39.87	0.97
18799.996094	-34.19	37.23	0.98
18933.330078	-36.78	40.89	0.95
19066.664063	-40.19	71.34	0.81
19199.998047	-39.57	89.86	0.96
19333.332031	-38.71	93.13	0.97
19466.666016	-35.97	107.69	0.93
19600.000000	-34.07	93.69	0.97
19733.333984	-34.59	82.83	0.99
19866.667969	-34.60	74.27	0.97
20000.001953	-34.70	66.64	0.95
