	58 75g		
146.484375	-5.43	-138.44	1.00
148.437500	-5.32	-137.73	1.00
150.390625	-5.20	-137.82	1.00
152.343750	-5.24	-137.92	1.00
154.296875	-4.90	-138.93	1.00
156.250000	-4.87	-139.84	1.00
158.203125	-4.92	-140.56	1.00
160.156250	-4.92	-141.90	1.00
162.109375	-5.14	-143.48	1.00
164.062500	-5.12	-143.29	1.00
166.015625	-5.11	-146.20	1.00
167.968750	-5.09	-146.87	1.00
169.921875	-5.05	-147.31	1.00
171.875000	-5.75	-149.99	1.00
173.828125	-6.84	-145.23	1.00
175.781250	-6.84	-148.98	1.00
177.734375	-6.74	-147.06	1.00
179.687500	-7.22	-143.44	1.00
181.640625	-6.83	-143.02	1.00
183.593750	-6.58	-138.81	1.00
185.546875	-5.83	-136.39	1.00
187.500000	-5.87	-135.46	1.00
189.453125	-5.84	-135.39	1.00
191.406250	-5.33	-136.70	1.00
193.359375	-5.25	-136.43	1.00
195.312500	-5.14	-136.30	1.00
197.265625	-4.80	-136.82	1.00
199.218750	-4.59	-137.49	1.00
201.171875	-4.69	-137.96	1.00
203.125000	-4.18	-139.19	1.00
205.078125	-3.86	-141.54	1.00
207.031250	-3.84	-144.06	1.00
208.984375	-3.77	-145.15	1.00
210.937500	-3.78	-146.51	1.00
212.890625	-3.66	-149.12	1.00
214.843750	-3.70	-150.36	1.00
216.796875	-3.88	-152.67	1.00
218.750000	-4.04	-153.92	1.00
220.703125	-4.41	-154.17	1.00
222.656250	-4.54	-154.67	1.00
224.609375	-4.86	-153.86	1.00
226.562500	-5.05	-150.90	1.00
228.515625	-5.21	-151.88	1.00
230.468750	-4.86	-150.00	1.00
232.421875	-4.74	-149.44	1.00
234.375000	-4.60	-150.38	1.00
236.328125	-4.12	-152.54	1.00
238.281250	-3.96	-154.58	1.00
240.234375	-3.89	-157.70	1.00
242.187500	-4.34	-159.22	1.00
244.140625	-5.02	-156.23	1.00
246.093750	-5.26	-155.07	1.00
248.046875	-5.38	-153.22	1.00
250.000000	-5.25	-151.61	1.00
251.953125	-5.08	-150.98	1.00
253.906250	-5.08	-150.80	1.00
255.859375	-4.91	-149.89	1.00
257.812500	-4.71	-148.43	1.00
259.765625	-4.58	-147.77	1.00
261.718750	-4.27	-147.73	1.00
263.671875	-4.16	-147.70	1.00
265.625000	-3.76	-148.11	1.00
267.578125	-3.40	-149.43	1.00
269.531250	-3.38	-149.82	1.00
271.484375	-3.45	-150.39	1.00
273.437500	-2.98	-152.00	1.00
275.390625	-2.69	-151.77	1.00
277.343750	-2.36	-150.94	1.00
281.250000	-1.45	-156.06	1.00
285.156250	-0.25	-172.40	1.00
289.062500	-0.44	178.90	0.99
292.968750	-3.01	147.58	0.99
296.875000	-8.56	179.70	0.98
300.781250	-6.95	177.59	0.99
304.687500	-6.25	-172.99	1.00
308.593750	-5.99	-178.47	1.00
312.500000	-5.91	-177.62	1.00
316.406250	-7.10	-177.43	1.00
320.312500	-7.79	-174.68	1.00
324.218750	-7.79	-172.13	1.00
328.125000	-9.12	-167.44	1.00
332.031250	-8.78	-164.81	1.00
335.937500	-8.25	-162.63	1.00
339.843750	-9.69	-155.33	1.00
343.750000	-9.30	-144.88	1.00
347.656250	-8.00	-142.15	0.99
351.562500	-4.17	-133.34	0.98
355.468750	-4.08	-137.90	0.99
359.375000	-4.89	-146.54	1.00
363.281250	-4.88	-148.66	1.00
367.187500	-4.31	-140.49	1.00
371.093750	-4.29	-148.80	1.00
375.000000	-4.04	-148.82	1.00
378.906250	-3.96	-149.98	1.00
382.812500	-3.94	-150.11	1.00
386.718750	-3.70	-153.18	1.00
390.625000	-2.72	-155.66	1.00
394.531250	-2.60	-161.34	1.00
398.437500	-2.72	-161.53	1.00
402.343750	-2.88	-164.74	1.00
406.250000	-2.66	-165.90	1.00
410.156250	-2.74	-169.30	1.00
414.062500	-3.40	179.36	0.99
417.968750	-4.59	-179.20	1.00
421.875000	-4.55	-176.96	1.00
425.781250	-4.83	-175.80	1.00
429.687500	-6.61	-175.09	1.00
433.593750	-6.94	-172.59	1.00
437.500000	-5.93	-169.80	1.00
441.406250	-6.29	-167.65	1.00
445.312500	-6.26	-166.64	1.00
449.218750	-6.49	-165.17	1.00
453.125000	-6.45	-163.93	1.00
457.031250	-6.18	-163.53	1.00
460.937500	-6.40	-164.18	1.00
464.843750	-6.51	-162.12	1.00
468.750000	-6.62	-157.33	1.00
472.656250	-5.78	-153.21	0.99
476.562500	-5.25	-150.95	1.00
480.468750	-4.73	-153.43	1.00
484.375000	-4.44	-154.72	1.00
488.281250	-4.34	-157.88	1.00
492.187500	-4.29	-159.82	1.00
496.093750	-4.29	-161.54	1.00
500.000000	-4.34	-163.12	1.00
503.906250	-4.31	-163.21	1.00
507.812500	-4.06	-163.56	1.00
511.718750	-4.06	-164.75	1.00
515.625000	-4.14	-169.42	1.00
519.531250	-4.28	-170.65	1.00
523.437500	-4.56	-171.83	1.00
527.343750	-5.14	-172.72	1.00
531.250000	-5.13	-172.70	1.00
535.156250	-5.24	-174.46	1.00
539.062500	-6.14	-175.05	1.00
542.968750	-6.40	-172.72	1.00
546.875000	-6.52	-165.17	1.00
550.781250	-6.68	-161.93	1.00
554.687500	-5.19	-151.97	1.00
560.000000	-5.28	-155.78	1.00
568.000000	-5.98	-158.04	1.00
576.000000	-5.63	-154.59	1.00
584.000000	-4.74	-149.09	1.00
592.000000	-4.48	-154.51	1.00
600.000000	-2.26	-166.44	1.00
608.000000	-3.66	-169.71	1.00
616.000000	-3.79	-169.96	1.00
624.000000	-4.38	-172.63	1.00
632.000000	-5.46	-174.34	0.99
640.000000	-6.14	-170.48	1.00
648.000000	-6.92	-166.09	1.00
656.000000	-6.34	-165.31	1.00
664.000000	-5.55	-157.13	1.00
672.000000	-5.53	-155.62	1.00
680.000000	-4.88	-159.10	1.00
688.000000	-4.82	-160.97	1.00
696.000000	-4.43	-161.30	1.00
704.000000	-4.39	-163.65	1.00
712.000000	-4.13	-163.49	1.00
720.000000	-4.32	-164.41	1.00
728.000000	-4.53	-169.39	1.00
736.000000	-4.74	-167.98	1.00
744.000000	-5.42	-167.04	1.00
752.000000	-5.34	-165.59	1.00
760.000000	-5.36	-165.57	1.00
768.000000	-5.36	-163.11	1.00
776.000000	-5.51	-159.86	1.00
784.000000	-5.52	-157.93	1.00
792.000000	-8.44	-153.74	1.00
800.000000	-5.21	-159.80	1.00
808.000000	-4.06	-158.09	1.00
816.000000	-3.92	-158.44	1.00
824.000000	-3.71	-160.25	1.00
832.000000	-3.71	-160.82	1.00
840.000000	-3.67	-162.51	1.00
848.000000	-3.54	-163.94	1.00
856.000000	-3.51	-166.45	1.00
864.000000	-3.53	-167.83	1.00
872.000000	-3.99	-170.96	1.00
880.000000	-4.21	-171.49	1.00
888.000000	-4.62	-169.24	1.00
896.000000	-5.63	-168.79	1.00
904.000000	-5.83	-165.71	1.00
912.000000	-4.53	-157.01	1.00
920.000000	-4.60	-156.00	1.00
928.000000	-3.54	-160.82	1.00
936.000000	-3.79	-164.06	1.00
944.000000	-4.05	-164.95	1.00
952.000000	-4.54	-163.56	1.00
960.000000	-4.24	-160.88	1.00
968.000000	-3.91	-159.86	1.00
976.000000	-3.69	-159.34	1.00
984.000000	-2.96	-157.29	1.00
992.000000	-2.72	-159.28	1.00
1000.000000	-2.76	-165.06	1.00
1008.000000	-2.75	-171.99	1.00
1016.000000	-3.43	-172.73	1.00
1024.000000	-3.76	-169.69	1.00
1032.000000	-3.62	-168.48	1.00
1040.000000	-3.66	-169.44	1.00
1048.000000	-3.84	-169.51	1.00
1056.000000	-4.35	-168.32	1.00
1064.000000	-4.30	-165.33	1.00
1072.000000	-3.40	-165.04	1.00
1080.000000	-3.29	-163.86	1.00
1088.000000	-3.11	-170.74	0.99
1096.000000	-3.33	-173.23	1.00
1104.000000	-3.69	-173.79	1.00
1112.000000	-3.84	-173.02	1.00
1120.000000	-3.91	-172.76	1.00
1128.000000	-4.04	-173.12	1.00
1136.000000	-4.53	-172.93	1.00
1144.000000	-4.59	-169.77	0.99
1152.000000	-4.53	-166.64	1.00
1160.000000	-4.42	-165.86	1.00
1168.000000	-4.15	-165.87	1.00
1176.000000	-4.03	-165.50	1.00
1184.000000	-3.71	-166.68	1.00
1192.000000	-3.67	-168.24	1.00
1200.000000	-3.65	-169.55	1.00
1208.000000	-3.69	-170.33	1.00
1216.000000	-3.97	-171.13	1.00
1224.000000	-4.23	-170.89	1.00
1232.000000	-4.64	-169.28	1.00
1240.000000	-4.80	-167.34	1.00
1248.000000	-4.69	-165.62	1.00
1256.000000	-4.43	-161.98	1.00
1264.000000	-3.82	-162.45	1.00
1272.000000	-3.59	-164.66	1.00
1280.000000	-3.46	-164.25	1.00
1288.000000	-3.53	-164.89	1.00
1296.000000	-3.47	-164.67	1.00
1304.000000	-3.25	-163.78	1.00
1312.000000	-2.91	-165.25	1.00
1320.000000	-3.00	-167.01	1.00
1328.000000	-3.27	-169.25	1.00
1336.000000	-3.49	-168.79	1.00
1344.000000	-3.77	-166.58	1.00
1352.000000	-3.45	-165.51	1.00
1360.000000	-3.48	-163.67	1.00
1368.000000	-3.30	-163.06	1.00
1376.000000	-3.16	-163.64	1.00
1384.000000	-3.12	-163.72	1.00
1392.000000	-3.03	-163.68	1.00
1400.000000	-3.00	-163.54	1.00
1408.000000	-2.94	-163.27	1.00
1416.000000	-2.85	-161.95	1.00
1424.000000	-2.45	-159.53	1.00
1432.000000	-2.09	-161.80	1.00
1440.000000	-1.15	-164.30	1.00
1448.000000	-0.05	-173.09	0.99
1456.000000	-0.08	-178.36	0.98
1464.000000	-0.97	177.48	0.99
1472.000000	-1.96	177.46	0.99
1480.000000	-2.87	178.90	1.00
1488.000000	-3.27	-178.70	1.00
1496.000000	-3.50	-177.13	1.00
1504.000000	-3.78	-176.16	1.00
1512.000000	-4.10	-174.51	1.00
1520.000000	-4.24	-172.00	1.00
1528.000000	-4.29	-168.26	1.00
1536.000000	-3.96	-167.11	1.00
1544.000000	-3.19	-166.15	1.00
1552.000000	-2.73	-164.97	1.00
1560.000000	-2.37	-166.34	1.00
1568.000000	-2.20	-167.75	1.00
1576.000000	-2.26	-169.93	1.00
1584.000000	-2.45	-169.16	1.00
1592.000000	-2.43	-168.35	1.00
1600.000000	-1.92	-167.62	1.00
1608.000000	-1.44	-171.01	1.00
1616.000000	-1.37	-174.48	1.00
1624.000000	-1.67	-177.52	1.00
1632.000000	-1.53	174.13	1.00
1640.000000	-1.82	170.21	0.99
1648.000000	-2.42	171.56	1.00
1656.000000	-2.83	175.07	1.00
1664.000000	-3.37	-179.00	1.00
1672.000000	-3.51	-175.00	1.00
1680.000000	-3.55	-172.93	1.00
1688.000000	-3.61	-171.45	1.00
1696.000000	-2.83	-169.17	1.00
1704.000000	-2.52	-169.74	1.00
1712.000000	-2.54	-170.60	1.00
1720.000000	-2.56	-171.22	1.00
1728.000000	-2.48	-170.57	1.00
1736.000000	-2.27	-170.15	1.00
1744.000000	-2.07	-169.95	1.00
1752.000000	-1.64	-170.66	1.00
1760.000000	-1.40	-171.66	1.00
1768.000000	-1.20	-171.81	1.00
1776.000000	-0.73	-171.99	1.00
1784.000000	-0.25	-173.75	1.00
1792.000000	0.15	-177.40	0.99
1800.000000	-0.24	178.15	0.99
1808.000000	-1.27	175.45	1.00
1816.000000	-2.28	174.55	1.00
1824.000000	-2.88	175.44	1.00
1832.000000	-3.00	177.49	1.00
1840.000000	-2.97	179.31	1.00
1848.000000	-2.92	-178.80	1.00
1856.000000	-2.95	-175.64	1.00
1866.665649	-2.18	-175.48	1.00
1893.332275	-1.60	-178.28	1.00
1919.998901	-1.96	177.89	0.99
1946.665527	-1.98	-175.46	0.99
1973.332153	-0.56	-162.91	0.99
1999.998779	-1.49	176.73	1.00
2026.665405	-1.56	169.39	1.00
2053.332031	-1.20	-178.53	1.00
2079.998779	-0.95	174.00	1.00
2106.665527	-1.27	165.76	0.98
2133.332275	-2.47	162.74	1.00
2159.999023	-2.32	178.77	1.00
2186.665771	-3.79	176.79	0.98
2213.332520	-0.35	165.69	1.00
2239.999268	-1.66	166.03	0.99
2266.666016	-2.68	162.89	1.00
2293.332764	-2.52	178.45	0.99
2319.999512	-2.89	-178.43	1.00
2346.666260	-0.78	176.80	0.99
2373.333008	0.35	167.28	0.99
2399.999756	-0.51	169.66	0.99
2426.666504	-1.85	165.16	1.00
2453.333252	-2.47	163.48	1.00
2480.000000	-3.35	164.79	1.00
2506.666748	-3.04	-170.14	0.96
2533.333496	-1.91	144.60	0.95
2560.000244	1.15	152.08	0.98
2586.666992	-3.54	160.30	0.98
2613.333740	-3.51	159.67	1.00
2640.000488	-3.43	162.29	0.99
2666.667236	-3.37	172.07	1.00
2693.333984	-2.63	175.25	0.97
2720.000732	-0.46	168.61	0.97
2746.667480	-1.33	157.18	0.99
2773.334229	-2.66	153.48	1.00
2800.000977	-1.30	166.74	0.98
2826.667725	-2.34	-173.67	1.00
2853.334473	-1.64	-179.29	1.00
2880.001221	-0.10	175.61	1.00
2906.667969	0.27	165.66	1.00
2933.334717	-0.33	150.40	0.99
2960.001465	-2.33	154.65	0.99
2986.668213	-3.77	170.19	0.98
3013.334961	-1.36	173.74	0.98
3040.001709	0.73	161.83	0.97
3066.668457	0.72	158.86	1.00
3093.335205	0.76	146.51	0.99
3120.001953	-1.17	142.58	0.99
3146.668701	-1.69	145.14	0.99
3173.335449	0.16	161.59	0.98
3200.002197	1.16	159.97	0.99
3226.668945	0.82	151.45	0.99
3253.335693	0.71	151.18	0.99
3280.002441	0.79	143.53	1.00
3306.669189	0.83	143.18	1.00
3333.335938	-0.35	135.81	0.93
3360.002686	-1.49	161.34	0.99
3386.669434	-0.07	158.36	0.95
3413.336182	3.52	118.23	0.94
3440.002930	1.39	125.54	0.97
3466.669678	-0.06	129.45	1.00
3493.336426	-0.70	154.74	0.94
3520.003174	-1.29	150.09	0.99
3546.669922	-0.49	158.52	0.99
3573.336670	0.87	-30.00	0.89
3600.003418	-0.56	114.32	0.97
3626.670166	-1.12	121.22	0.98
3653.336914	-2.35	138.44	0.99
3680.003662	-2.68	144.28	1.00
3706.670410	-1.35	143.66	0.99
3733.337158	1.88	136.54	0.98
3760.003906	1.63	133.80	0.97
3786.670654	-0.78	121.45	0.99
3813.337402	-1.64	122.93	0.99
3840.004150	-1.98	132.28	1.00
3866.670898	-0.60	138.22	0.95
3893.337646	1.27	130.44	0.95
3920.004395	2.42	140.52	0.97
3946.671143	2.76	134.65	0.99
3973.337891	2.88	100.80	0.97
4000.004639	-0.31	123.68	0.98
4026.671387	-0.45	137.76	0.95
4053.338135	1.14	149.15	0.99
4080.004883	-0.32	151.06	0.81
4106.671387	-0.26	107.63	0.86
4133.337891	-0.77	108.70	0.97
4160.004395	-0.77	132.17	0.97
4186.670898	-1.10	119.16	0.92
4213.337402	-2.98	127.61	0.95
4240.003906	-1.40	137.25	0.96
4266.670410	-0.24	131.06	0.76
4293.336914	-0.79	95.74	0.93
4320.003418	-2.48	102.76	0.99
4346.669922	-3.25	105.18	0.98
4373.336426	-4.12	109.01	0.98
4400.002930	-2.47	113.93	0.96
4426.669434	-1.74	116.96	0.99
4453.335938	-2.63	110.10	0.99
4480.002441	-3.03	107.98	0.99
4506.668945	-3.52	106.95	1.00
4533.335449	-3.48	107.27	1.00
4560.001953	-4.04	128.37	0.98
4586.668457	-3.26	141.01	1.00
4613.334961	-1.35	157.28	0.99
4640.001465	-2.02	134.57	0.99
4666.667969	-1.91	128.56	0.99
4693.334473	-1.89	121.14	0.99
4720.000977	-2.06	120.22	1.00
4746.667480	-1.80	119.31	1.00
4773.333984	-1.19	118.32	1.00
4800.000488	-1.22	112.98	0.99
4826.666992	-0.05	107.07	0.99
4853.333496	0.37	97.55	0.98
4880.000000	-0.82	111.14	1.00
4906.666504	-1.23	112.35	0.99
4933.333008	-0.71	111.52	1.00
4959.999512	-0.52	109.62	1.00
4986.666016	-0.16	106.99	0.99
5013.332520	-0.41	102.18	0.99
5039.999023	-1.04	99.17	1.00
5066.665527	-1.19	99.61	1.00
5093.332031	-1.20	100.03	1.00
5119.998535	-1.12	101.16	0.99
5146.665039	-0.75	96.79	0.99
5173.331543	-1.09	98.26	1.00
5199.998047	-2.01	97.29	0.99
5226.664551	-3.99	97.09	0.88
5253.331055	-3.13	102.06	1.00
5279.997559	-1.66	105.24	0.99
5306.664063	-1.79	97.51	1.00
5333.330566	-1.92	92.90	1.00
5359.997070	-2.09	91.36	1.00
5386.663574	-2.35	90.67	1.00
5413.330078	-2.75	90.39	1.00
5439.996582	-2.91	91.57	1.00
5466.663086	-2.89	92.45	1.00
5493.329590	-2.82	92.50	1.00
5519.996094	-2.70	92.32	1.00
5546.662598	-2.72	90.68	0.99
5573.329102	-3.15	88.97	1.00
5599.995605	-3.59	88.69	1.00
5626.662109	-4.15	87.54	1.00
5653.328613	-5.61	87.69	0.99
5679.995117	-4.51	90.88	0.99
5706.661621	-3.87	91.36	1.00
5733.328125	-3.67	90.35	1.00
5759.994629	-3.62	89.22	1.00
5786.661133	-3.72	88.01	1.00
5813.327637	-3.96	89.59	1.00
5839.994141	-3.67	91.53	1.00
5866.660645	-2.91	90.15	1.00
5893.327148	-2.15	85.51	0.99
5919.993652	-3.31	82.02	0.99
5946.660156	-3.17	80.27	0.99
5973.326660	-3.34	84.85	1.00
5999.993164	-3.65	88.49	0.98
6026.659668	-3.18	92.46	0.99
6053.326172	-2.65	90.51	0.97
6079.992676	-2.24	82.49	0.92
6106.659180	-3.39	85.03	0.93
6133.325684	-3.90	88.54	0.96
6159.992188	-3.23	87.25	1.00
6186.658691	-3.14	87.68	1.00
6213.325195	-2.86	87.14	1.00
6239.991699	-2.56	86.94	1.00
6266.658203	-2.63	87.20	0.99
6293.324707	-2.81	85.18	1.00
6319.991211	-3.42	84.11	1.00
6346.657715	-3.31	84.36	0.99
6373.324219	-3.16	82.23	0.98
6399.990723	-2.83	76.82	0.99
6426.657227	-2.70	75.59	0.99
6453.323730	-3.24	76.25	0.98
6479.990234	-3.91	79.60	1.00
6506.656738	-4.03	82.31	1.00
6533.323242	-3.58	83.84	0.99
6559.989746	-3.27	80.97	0.99
6586.656250	-3.60	78.27	0.99
6613.322754	-3.83	75.39	0.99
6639.989258	-3.99	77.60	1.00
6666.655762	-3.97	79.24	1.00
6693.322266	-4.06	78.96	1.00
6719.988770	-4.05	76.84	1.00
6746.655273	-4.42	76.09	0.99
6773.321777	-5.36	76.86	0.99
6799.988281	-6.11	80.63	0.98
6826.654785	-5.55	86.76	0.99
6853.321289	-5.09	89.26	0.99
6879.987793	-4.79	89.09	0.99
6906.654297	-4.63	86.80	0.98
6933.320801	-4.48	87.81	0.99
6959.987305	-4.40	86.93	1.00
6986.653809	-4.32	86.14	1.00
7013.320313	-4.29	85.05	1.00
7039.986816	-4.10	81.21	0.99
7066.653320	-3.77	83.09	0.98
7093.319824	-3.64	87.62	1.00
7119.986328	-3.41	87.46	1.00
7146.652832	-3.08	86.72	1.00
7173.319336	-2.59	85.73	0.99
7199.985840	-2.57	82.33	1.00
7226.652344	-2.52	80.78	1.00
7253.318848	-2.03	82.05	1.00
7279.985352	-1.79	82.76	1.00
7306.651855	-1.62	82.86	1.00
7333.318359	-1.54	78.27	1.00
7359.984863	-1.35	74.71	1.00
7386.651367	-0.96	72.32	0.99
7413.317871	-1.00	71.58	1.00
7439.984375	-1.48	70.46	1.00
7466.650879	-1.75	69.30	1.00
7493.317383	-1.67	68.77	0.99
7519.983887	-1.21	64.11	0.99
7546.650391	-1.64	60.97	0.99
7573.316895	-2.25	61.64	0.98
7599.983398	-1.96	63.41	0.99
7626.649902	-1.54	63.02	0.99
7653.316406	-1.34	60.11	1.00
7679.982910	-1.44	59.86	0.99
7706.649414	-1.44	60.01	0.99
7733.315918	-0.97	59.02	0.98
7759.982422	-0.74	56.32	1.00
7786.648926	-0.87	54.63	1.00
7813.315430	-0.88	53.17	1.00
7839.981934	-0.93	52.04	1.00
7866.648438	-1.01	51.09	1.00
7893.314941	-1.02	50.05	1.00
7919.981445	-0.99	49.10	1.00
7946.647949	-0.94	47.52	1.00
7973.314453	-0.97	45.02	1.00
7999.980957	-1.10	43.31	1.00
8026.647461	-1.05	41.52	1.00
8053.313965	-0.78	40.48	1.00
8079.980469	-0.80	38.92	1.00
8106.646973	-1.07	36.23	1.00
8133.313477	-1.40	34.99	1.00
8159.979980	-1.76	34.23	1.00
8186.646484	-1.92	33.40	1.00
8213.313477	-1.93	32.58	1.00
8239.980469	-1.91	31.67	1.00
8266.647461	-1.82	29.95	0.99
8293.314453	-1.98	27.28	1.00
8319.981445	-2.27	27.09	1.00
8346.648438	-2.42	27.84	1.00
8373.315430	-2.53	28.52	0.99
8399.982422	-2.85	27.27	0.99
8426.649414	-3.02	25.95	1.00
8453.316406	-3.19	24.90	1.00
8479.983398	-3.37	24.75	1.00
8506.650391	-3.55	25.15	1.00
8533.317383	-3.69	25.61	1.00
8559.984375	-3.55	25.41	1.00
8586.651367	-3.40	24.01	1.00
8613.318359	-3.44	22.92	1.00
8639.985352	-3.51	22.00	0.99
8666.652344	-3.35	19.98	0.99
8693.319336	-3.32	19.25	1.00
8719.986328	-3.43	19.19	0.99
8746.653320	-3.58	19.52	0.99
8773.320313	-3.70	19.15	0.99
8799.987305	-4.09	16.69	0.98
8826.654297	-4.66	16.18	0.99
8853.321289	-4.82	16.82	1.00
8879.988281	-4.75	16.98	1.00
8906.655273	-4.63	16.65	1.00
8933.322266	-4.68	16.01	1.00
8959.989258	-4.86	14.03	0.99
8986.656250	-4.79	12.72	1.00
9013.323242	-4.74	11.79	1.00
9039.990234	-4.66	10.68	1.00
9066.657227	-4.69	8.76	1.00
9093.324219	-4.79	6.63	1.00
9119.991211	-5.08	4.67	0.99
9146.658203	-5.35	4.25	1.00
9173.325195	-5.51	5.48	0.99
9199.992188	-5.51	6.41	0.97
9226.659180	-5.44	6.34	0.98
9253.326172	-5.80	6.65	0.97
9279.993164	-6.41	7.05	0.99
9306.660156	-6.47	8.48	0.99
9333.327148	-6.23	9.22	0.99
9359.994141	-6.21	7.21	1.00
9386.661133	-6.46	7.60	0.99
9413.328125	-6.50	8.46	0.99
9439.995117	-6.41	7.33	0.99
9466.662109	-6.40	7.15	1.00
9493.329102	-6.23	7.53	1.00
9519.996094	-5.92	7.39	1.00
9546.663086	-5.48	6.22	0.99
9573.330078	-5.03	2.65	0.99
9600.000977	-5.44	-4.72	0.98
9733.333984	-5.62	0.63	1.00
9866.666992	-7.05	-12.68	0.99
