	58 90g		
154.296875	-8.30	-148.81	1.00
156.250000	-8.20	-149.01	1.00
158.203125	-8.34	-150.92	1.00
160.156250	-8.50	-153.15	1.00
162.109375	-8.63	-152.22	1.00
164.062500	-9.55	-154.24	1.00
166.015625	-9.46	-155.86	1.00
167.968750	-9.96	-154.87	1.00
169.921875	-10.53	-153.53	1.00
171.875000	-10.60	-152.90	1.00
173.828125	-11.92	-147.67	1.00
175.781250	-11.47	-149.96	1.00
177.734375	-11.35	-141.55	1.00
179.687500	-11.15	-140.13	1.00
181.640625	-12.03	-134.54	1.00
183.593750	-10.34	-133.48	1.00
185.546875	-8.89	-134.50	1.00
187.500000	-8.71	-134.88	1.00
189.453125	-8.60	-140.39	1.00
191.406250	-8.33	-139.45	1.00
193.359375	-8.14	-140.15	1.00
195.312500	-8.05	-143.00	1.00
197.265625	-8.23	-145.42	1.00
199.218750	-8.33	-146.66	1.00
201.171875	-8.33	-147.50	1.00
203.125000	-8.29	-148.55	1.00
205.078125	-8.34	-149.23	1.00
207.031250	-8.77	-152.01	1.00
208.984375	-8.93	-152.84	1.00
210.937500	-9.32	-152.72	1.00
212.890625	-9.77	-145.82	1.00
214.843750	-9.58	-144.84	1.00
216.796875	-9.30	-144.22	1.00
218.750000	-8.97	-143.61	1.00
220.703125	-8.39	-145.43	1.00
222.656250	-8.49	-144.90	1.00
224.609375	-8.40	-143.88	1.00
226.562500	-8.27	-142.77	1.00
228.515625	-7.98	-142.65	1.00
230.468750	-7.79	-142.77	1.00
232.421875	-7.37	-143.26	1.00
234.375000	-6.92	-142.90	1.00
236.328125	-6.71	-141.07	1.00
238.281250	-6.46	-147.62	1.00
240.234375	-6.43	-156.22	1.00
242.187500	-6.36	-157.75	1.00
244.140625	-6.79	-156.62	1.00
246.093750	-7.03	-159.34	1.00
248.046875	-7.13	-160.24	1.00
250.000000	-7.32	-160.74	1.00
251.953125	-7.36	-161.09	1.00
253.906250	-7.40	-161.27	1.00
255.859375	-7.46	-161.22	1.00
257.812500	-7.45	-161.48	1.00
259.765625	-7.37	-162.88	1.00
261.718750	-7.35	-163.43	1.00
263.671875	-7.48	-163.74	1.00
265.625000	-7.66	-162.79	1.00
267.578125	-7.29	-161.33	1.00
269.531250	-7.09	-161.58	1.00
271.484375	-7.01	-161.81	1.00
273.437500	-6.83	-164.62	1.00
275.390625	-6.58	-168.97	1.00
277.343750	-6.40	-169.78	1.00
281.250000	-6.36	-171.06	1.00
285.156250	-7.23	168.01	0.99
289.062500	-7.06	163.95	0.99
292.968750	-11.42	150.92	0.94
296.875000	-15.80	-170.57	0.95
300.781250	-12.53	-160.63	1.00
304.687500	-9.79	-169.36	1.00
308.593750	-10.04	-168.34	1.00
312.500000	-10.52	-175.60	1.00
316.406250	-11.62	-169.07	1.00
320.312500	-12.19	-170.45	1.00
324.218750	-12.52	-170.58	1.00
328.125000	-12.73	-162.41	1.00
332.031250	-12.71	-159.27	1.00
335.937500	-12.59	-158.91	1.00
339.843750	-14.20	-154.13	0.99
343.750000	-15.40	-142.65	0.99
347.656250	-16.45	-121.04	0.96
351.562500	-10.02	-103.82	0.98
355.468750	-7.46	-125.98	0.97
359.375000	-7.09	-137.28	1.00
363.281250	-7.79	-141.72	1.00
367.187500	-7.85	-142.16	1.00
371.093750	-6.83	-143.24	1.00
375.000000	-6.58	-147.99	1.00
378.906250	-6.56	-149.61	1.00
382.812500	-5.94	-150.32	1.00
386.718750	-5.76	-151.14	1.00
390.625000	-5.10	-159.47	1.00
394.531250	-5.03	-165.06	1.00
398.437500	-5.27	-166.70	1.00
402.343750	-4.94	-168.70	1.00
406.250000	-4.53	-169.43	0.99
410.156250	-3.88	178.58	0.99
414.062500	-4.50	170.99	0.96
417.968750	-8.30	161.99	0.99
421.875000	-8.72	154.99	0.99
425.781250	-10.46	149.55	1.00
429.687500	-12.32	158.71	0.93
433.593750	-13.45	179.23	1.00
437.500000	-13.15	-179.50	1.00
441.406250	-12.72	-169.92	1.00
445.312500	-12.73	-168.70	1.00
449.218750	-12.32	-163.92	1.00
453.125000	-12.03	-161.96	1.00
457.031250	-11.95	-160.03	1.00
460.937500	-11.74	-156.33	1.00
464.843750	-11.77	-151.12	1.00
468.750000	-11.04	-145.35	1.00
472.656250	-10.42	-142.88	1.00
476.562500	-8.88	-144.89	1.00
480.468750	-7.99	-145.45	1.00
484.375000	-7.57	-148.44	1.00
488.281250	-7.27	-152.50	1.00
492.187500	-6.84	-156.40	1.00
496.093750	-6.84	-157.77	1.00
500.000000	-7.19	-162.47	1.00
503.906250	-7.23	-164.34	1.00
507.812500	-7.15	-165.72	1.00
511.718750	-7.17	-167.17	1.00
515.625000	-7.43	-172.63	1.00
519.531250	-7.92	-177.03	1.00
523.437500	-8.12	-177.81	1.00
527.343750	-8.54	-172.44	1.00
531.250000	-9.08	-171.41	1.00
535.156250	-9.18	-173.25	1.00
539.062500	-10.37	-174.54	0.99
542.968750	-10.70	-174.15	1.00
546.875000	-10.64	-169.71	1.00
550.781250	-10.64	-167.78	1.00
554.687500	-10.53	-163.51	1.00
560.000000	-10.22	-164.77	1.00
568.000000	-8.30	-158.73	1.00
576.000000	-9.04	-157.85	1.00
584.000000	-9.14	-158.10	1.00
592.000000	-7.81	-161.71	1.00
600.000000	-7.69	-164.64	1.00
608.000000	-7.80	-167.19	1.00
616.000000	-7.87	-171.47	1.00
624.000000	-7.83	-171.81	1.00
632.000000	-8.80	-174.60	1.00
640.000000	-8.99	-172.83	1.00
648.000000	-9.06	-173.02	1.00
656.000000	-9.97	-171.16	1.00
664.000000	-10.09	-167.60	1.00
672.000000	-10.06	-167.68	0.99
680.000000	-8.71	-151.98	1.00
688.000000	-7.70	-155.31	1.00
696.000000	-7.82	-160.58	1.00
704.000000	-8.30	-163.34	1.00
712.000000	-8.27	-163.32	1.00
720.000000	-7.62	-163.44	1.00
728.000000	-7.49	-167.29	1.00
736.000000	-7.60	-177.86	1.00
744.000000	-8.45	-172.26	1.00
752.000000	-8.75	-172.20	1.00
760.000000	-8.57	-170.65	1.00
768.000000	-8.17	-167.64	1.00
776.000000	-8.74	-170.95	1.00
784.000000	-9.20	-173.05	1.00
792.000000	-9.37	-171.32	1.00
800.000000	-9.21	-162.16	1.00
808.000000	-8.98	-161.30	1.00
816.000000	-8.46	-155.53	1.00
824.000000	-6.73	-145.75	1.00
832.000000	-6.82	-156.19	1.00
840.000000	-6.84	-157.25	1.00
848.000000	-6.44	-162.30	1.00
856.000000	-6.32	-167.43	1.00
864.000000	-6.27	-169.58	1.00
872.000000	-6.24	-174.35	1.00
880.000000	-6.70	-177.56	1.00
888.000000	-7.36	-179.13	1.00
896.000000	-10.88	-176.47	0.99
904.000000	-9.69	-175.96	1.00
912.000000	-7.19	-162.39	0.97
920.000000	-8.24	-163.22	1.00
928.000000	-7.87	-173.78	1.00
936.000000	-7.95	-172.16	1.00
944.000000	-9.03	-171.02	1.00
952.000000	-9.19	-163.53	1.00
960.000000	-8.49	-157.57	1.00
968.000000	-8.11	-156.47	1.00
976.000000	-7.34	-155.72	1.00
984.000000	-6.37	-157.07	1.00
992.000000	-4.86	-160.35	1.00
1000.000000	-4.63	-165.76	0.99
1008.000000	-5.11	-175.39	1.00
1016.000000	-5.88	178.87	1.00
1024.000000	-6.77	177.49	0.99
1032.000000	-7.08	-179.32	1.00
1040.000000	-7.06	-178.73	1.00
1048.000000	-7.29	-179.62	1.00
1056.000000	-8.10	-173.75	1.00
1064.000000	-7.88	-172.39	1.00
1072.000000	-7.26	-173.78	1.00
1080.000000	-6.52	-178.62	0.99
1088.000000	-7.09	177.31	0.99
1096.000000	-7.43	179.91	0.99
1104.000000	-8.36	-173.94	1.00
1112.000000	-7.99	-173.49	1.00
1120.000000	-7.85	-175.31	1.00
1128.000000	-8.02	-175.95	1.00
1136.000000	-8.30	-173.72	1.00
1144.000000	-8.29	-172.60	1.00
1152.000000	-7.61	-169.01	1.00
1160.000000	-7.33	-168.96	1.00
1168.000000	-7.19	-169.18	1.00
1176.000000	-6.73	-169.35	1.00
1184.000000	-6.54	-173.09	1.00
1192.000000	-6.59	-175.49	1.00
1200.000000	-6.74	-178.30	1.00
1208.000000	-7.09	179.54	1.00
1216.000000	-7.55	177.76	1.00
1224.000000	-7.90	179.19	1.00
1232.000000	-8.33	179.55	1.00
1240.000000	-8.68	-178.31	1.00
1248.000000	-8.40	-174.08	1.00
1256.000000	-8.37	-167.04	1.00
1264.000000	-7.99	-165.47	1.00
1272.000000	-7.35	-167.70	1.00
1280.000000	-7.22	-170.54	1.00
1288.000000	-7.10	-171.80	1.00
1296.000000	-7.03	-172.09	1.00
1304.000000	-6.90	-172.04	1.00
1312.000000	-6.87	-173.25	1.00
1320.000000	-6.91	-174.78	1.00
1328.000000	-7.24	-175.53	1.00
1336.000000	-7.61	-173.39	1.00
1344.000000	-7.64	-169.88	1.00
1352.000000	-7.21	-169.12	1.00
1360.000000	-6.81	-168.57	1.00
1368.000000	-6.42	-169.37	1.00
1376.000000	-6.01	-170.29	1.00
1384.000000	-5.82	-170.91	1.00
1392.000000	-5.67	-172.57	1.00
1400.000000	-5.75	-175.43	1.00
1408.000000	-5.59	-178.84	1.00
1416.000000	-5.94	-179.91	1.00
1424.000000	-6.25	-175.20	1.00
1432.000000	-5.76	-172.71	1.00
1440.000000	-5.18	-175.87	1.00
1448.000000	-4.65	177.51	1.00
1456.000000	-4.06	171.90	0.98
1464.000000	-5.77	173.23	0.99
1472.000000	-6.47	176.87	1.00
1480.000000	-6.34	179.20	1.00
1488.000000	-6.26	179.32	1.00
1496.000000	-6.16	178.71	1.00
1504.000000	-6.23	175.99	1.00
1512.000000	-6.67	174.08	1.00
1520.000000	-7.03	174.41	1.00
1528.000000	-7.39	177.74	1.00
1536.000000	-7.29	-178.36	1.00
1544.000000	-6.71	-177.02	1.00
1552.000000	-6.37	-174.96	1.00
1560.000000	-6.14	-173.92	1.00
1568.000000	-5.95	-176.45	1.00
1576.000000	-6.18	-178.24	1.00
1584.000000	-6.44	-178.46	1.00
1592.000000	-6.25	-175.49	1.00
1600.000000	-5.55	-172.05	1.00
1608.000000	-4.85	-172.16	1.00
1616.000000	-4.08	-176.72	1.00
1624.000000	-4.00	178.13	1.00
1632.000000	-3.97	172.21	1.00
1640.000000	-4.28	164.23	1.00
1648.000000	-5.08	161.47	1.00
1656.000000	-6.01	162.85	1.00
1664.000000	-7.14	168.09	0.99
1672.000000	-7.61	172.96	1.00
1680.000000	-7.62	175.43	1.00
1688.000000	-7.40	177.37	1.00
1696.000000	-6.99	178.66	1.00
1704.000000	-6.71	179.08	1.00
1712.000000	-6.61	-179.64	1.00
1720.000000	-6.48	-177.13	1.00
1728.000000	-6.19	-175.71	1.00
1736.000000	-5.74	-176.84	1.00
1744.000000	-5.48	179.54	1.00
1752.000000	-5.10	178.83	1.00
1760.000000	-5.05	177.09	1.00
1768.000000	-4.94	176.09	1.00
1776.000000	-4.67	175.13	0.99
1784.000000	-4.21	171.97	1.00
1792.000000	-4.10	166.88	0.99
1800.000000	-4.15	163.04	0.99
1808.000000	-5.41	162.88	0.99
1816.000000	-6.45	163.32	1.00
1824.000000	-6.79	166.29	1.00
1832.000000	-6.85	168.75	1.00
1840.000000	-6.74	170.84	1.00
1848.000000	-6.55	172.84	1.00
1856.000000	-6.43	174.26	1.00
1866.665649	-6.37	177.43	0.99
1893.332275	-4.63	170.99	1.00
1919.998901	-5.43	-166.51	0.98
1946.665527	-3.94	177.36	0.99
1973.332153	-3.70	168.32	1.00
1999.998779	-5.77	164.74	0.99
2026.665405	-5.87	169.46	1.00
2053.332031	-4.38	165.07	0.99
2079.998779	-4.20	156.76	1.00
2106.665527	-5.99	143.25	0.99
2133.332275	-6.95	164.95	1.00
2159.999023	-5.92	167.00	1.00
2186.665771	-4.09	170.06	0.99
2213.332520	-4.23	145.62	0.99
2239.999268	-6.82	145.17	0.99
2266.666016	-6.59	145.73	1.00
2293.332764	-6.40	165.33	0.97
2319.999512	-4.89	177.06	1.00
2346.666260	-3.02	148.62	0.99
2373.333008	-4.42	153.85	0.98
2399.999756	-3.67	142.69	0.99
2426.666504	-5.24	132.97	0.99
2453.333252	-7.39	146.79	0.99
2480.000000	-8.28	149.17	0.99
2506.666748	-5.19	151.42	0.90
2533.333496	-3.30	125.01	0.87
2560.000244	-6.98	122.07	0.99
2586.666992	-6.95	127.16	0.98
2613.333740	-7.88	131.59	0.99
2640.000488	-7.02	119.80	0.99
2666.667236	-6.99	175.55	0.98
2693.333984	-5.84	162.47	0.99
2720.000732	-4.87	153.95	0.99
2746.667480	-3.20	151.61	0.92
2773.334229	-7.29	150.60	0.99
2800.000977	-6.95	150.38	1.00
2826.667725	-6.58	157.42	1.00
2853.334473	-5.39	155.58	0.99
2880.001221	-5.25	146.57	0.99
2906.667969	-4.38	143.23	0.99
2933.334717	-4.89	135.00	1.00
2960.001465	-5.09	130.78	0.94
2986.668213	-5.32	147.06	0.99
3013.334961	-5.50	148.02	0.99
3040.001709	-4.06	152.06	0.99
3066.668457	-3.60	145.40	0.99
3093.335205	-1.73	103.85	0.96
3120.001953	-4.27	69.92	0.96
3146.668701	-7.94	124.17	0.93
3173.335449	-5.70	149.83	0.94
3200.002197	-1.53	141.65	0.99
3226.668945	-2.94	135.60	0.96
3253.335693	-3.83	129.00	0.99
3280.002441	-3.62	129.46	1.00
3306.669189	-4.28	126.97	1.00
3333.335938	-5.39	123.14	1.00
3360.002686	-5.00	136.27	0.97
3386.669434	-3.77	142.46	0.96
3413.336182	-1.78	141.64	0.95
3440.002930	-2.38	116.56	0.99
3466.669678	-4.29	106.48	0.98
3493.336426	-6.01	111.64	0.97
3520.003174	-5.26	141.89	0.95
3546.669922	-3.69	141.23	0.99
3573.336670	-2.51	126.89	0.95
3600.003418	-2.36	96.80	0.87
3626.670166	-4.75	92.19	0.79
3653.336914	-5.10	108.40	0.99
3680.003662	-4.97	114.97	1.00
3706.670410	-4.20	121.95	0.99
3733.337158	-0.98	134.52	0.92
3760.003906	0.20	88.21	0.89
3786.670654	-3.21	86.06	0.96
3813.337402	-7.09	93.77	0.93
3840.004150	-6.12	108.57	0.98
3866.670898	-4.22	113.97	1.00
3893.337646	-3.60	116.82	0.99
3920.004395	-2.69	109.65	0.98
3946.671143	-1.77	110.10	0.99
3973.337891	-3.57	98.36	0.97
4000.004639	-5.32	94.70	0.99
4026.671387	-4.98	103.32	0.98
4053.338135	-3.03	118.30	0.95
4080.004883	-2.72	102.18	0.91
4106.671387	-1.77	79.92	0.77
4133.337891	-5.50	91.16	0.96
4160.004395	-4.89	95.09	0.98
4186.670898	-3.79	78.28	0.95
4213.337402	-5.73	75.79	0.86
4240.003906	-5.23	90.78	0.85
4266.670410	-4.79	95.89	0.90
4293.336914	-5.66	94.01	0.99
4320.003418	-4.85	101.61	0.99
4346.669922	-2.68	107.11	0.91
4373.336426	-4.25	119.01	0.63
4400.002930	-4.50	97.47	0.96
4426.669434	-5.56	83.09	0.99
4453.335938	-6.27	79.42	0.99
4480.002441	-6.22	86.64	0.99
4506.668945	-4.87	91.03	1.00
4533.335449	-3.94	83.25	0.99
4560.001953	-5.12	71.71	0.94
4586.668457	-7.21	80.87	0.98
4613.334961	-7.48	89.47	0.91
4640.001465	-6.26	86.03	0.97
4666.667969	-5.38	77.20	0.99
4693.334473	-6.16	80.77	0.98
4720.000977	-6.74	85.67	0.99
4746.667480	-6.39	90.21	0.99
4773.333984	-5.56	84.88	0.99
4800.000488	-5.14	87.03	0.99
4826.666992	-4.50	89.95	0.98
4853.333496	-4.23	81.57	1.00
4880.000000	-3.82	79.01	1.00
4906.666504	-4.64	73.74	0.99
4933.333008	-5.10	74.24	0.99
4959.999512	-4.64	79.07	1.00
4986.666016	-4.05	78.21	0.99
5013.332520	-3.48	71.01	1.00
5039.999023	-3.84	65.45	1.00
5066.665527	-4.49	66.15	1.00
5093.332031	-5.67	66.80	1.00
5119.998535	-6.62	70.08	0.98
5146.665039	-5.70	69.99	0.97
5173.331543	-4.65	61.45	0.99
5199.998047	-4.71	50.55	0.99
5226.664551	-5.23	52.17	0.95
5253.331055	-6.00	51.12	0.97
5279.997559	-6.00	56.53	0.99
5306.664063	-5.95	55.14	1.00
5333.330566	-6.42	52.04	1.00
5359.997070	-7.35	50.12	1.00
5386.663574	-9.09	46.89	1.00
5413.330078	-8.22	43.15	0.99
5439.996582	-8.71	48.66	1.00
5466.663086	-8.58	51.12	1.00
5493.329590	-8.67	53.95	0.99
5519.996094	-8.23	59.16	0.96
5546.662598	-7.94	55.50	1.00
5573.329102	-8.24	50.20	1.00
5599.995605	-8.89	46.25	0.99
5626.662109	-9.90	49.01	0.99
5653.328613	-10.11	55.33	1.00
5679.995117	-9.18	58.29	0.99
5706.661621	-8.80	52.43	0.98
5733.328125	-7.77	51.22	0.97
5759.994629	-7.83	53.11	0.98
5786.661133	-7.85	52.83	0.98
5813.327637	-8.67	50.62	0.99
5839.994141	-8.42	52.66	1.00
5866.660645	-7.04	55.09	0.94
5893.327148	-6.70	50.35	0.99
5919.993652	-7.54	47.48	0.91
5946.660156	-8.02	44.69	0.98
5973.326660	-7.76	43.29	0.98
5999.993164	-8.07	41.71	0.99
6026.659668	-8.45	42.31	0.95
6053.326172	-7.62	47.20	0.99
6079.992676	-7.24	41.07	0.97
6106.659180	-7.76	32.97	0.94
6133.325684	-8.56	41.80	0.83
6159.992188	-8.89	48.43	0.99
6186.658691	-8.80	49.56	1.00
6213.325195	-8.72	46.31	0.98
6239.991699	-9.20	36.99	0.97
6266.658203	-9.57	35.37	0.97
6293.324707	-9.54	44.86	0.96
6319.991211	-9.06	47.47	0.99
6346.657715	-8.46	40.58	1.00
6373.324219	-8.72	18.09	0.99
6399.990723	-10.01	36.99	0.89
6426.657227	-10.28	36.71	0.99
6453.323730	-10.63	36.84	1.00
6479.990234	-10.77	39.01	0.99
6506.656738	-10.68	43.98	0.97
6533.323242	-10.49	49.48	0.99
6559.989746	-11.27	44.10	0.99
6586.656250	-11.58	40.80	1.00
6613.322754	-11.88	41.55	0.91
6639.989258	-11.85	50.79	0.96
6666.655762	-11.52	49.74	0.99
6693.322266	-11.35	50.08	1.00
6719.988770	-11.67	49.54	1.00
6746.655273	-12.00	48.99	1.00
6773.321777	-12.14	51.63	0.98
6799.988281	-12.17	62.43	0.94
6826.654785	-11.37	65.82	0.99
6853.321289	-10.42	64.25	0.99
6879.987793	-10.45	60.08	0.98
6906.654297	-10.72	61.67	0.95
6933.320801	-10.32	68.63	0.93
6959.987305	-10.04	71.74	1.00
6986.653809	-10.00	75.74	1.00
7013.320313	-9.00	76.47	0.98
7039.986816	-7.99	69.88	1.00
7066.653320	-7.50	68.86	0.98
7093.319824	-7.76	66.94	0.99
7119.986328	-7.05	66.97	0.97
7146.652832	-6.40	65.35	1.00
7173.319336	-5.95	62.19	1.00
7199.985840	-5.73	59.09	1.00
7226.652344	-5.73	56.76	1.00
7253.318848	-5.63	55.41	1.00
7279.985352	-5.31	53.74	1.00
7306.651855	-4.95	51.93	1.00
7333.318359	-4.78	49.75	1.00
7359.984863	-4.65	46.51	1.00
7386.651367	-4.32	42.88	1.00
7413.317871	-4.03	36.30	0.99
7439.984375	-4.44	33.27	0.99
7466.650879	-4.90	35.61	0.98
7493.317383	-4.97	37.68	0.98
7519.983887	-4.87	35.67	0.98
7546.650391	-4.66	32.05	1.00
7573.316895	-4.81	30.46	0.99
7599.983398	-4.74	32.09	0.97
7626.649902	-4.31	33.43	1.00
7653.316406	-3.95	32.43	1.00
7679.982910	-3.60	30.83	1.00
7706.649414	-3.16	28.97	1.00
7733.315918	-3.07	25.54	0.99
7759.982422	-3.03	23.20	0.99
7786.648926	-3.34	22.53	1.00
7813.315430	-3.37	21.65	1.00
7839.981934	-3.16	20.91	1.00
7866.648438	-2.86	19.17	1.00
7893.314941	-2.63	16.69	1.00
7919.981445	-2.52	13.58	1.00
7946.647949	-2.61	11.05	1.00
7973.314453	-2.88	8.67	1.00
7999.980957	-2.67	7.53	1.00
8026.647461	-2.37	5.47	0.99
8053.313965	-2.26	-0.17	0.99
8079.980469	-2.27	-4.80	1.00
8106.646973	-2.32	-9.11	1.00
8133.313477	-2.52	-12.61	0.99
8159.979980	-2.67	-14.89	0.99
8186.646484	-2.87	-14.93	0.99
8213.313477	-2.81	-19.44	0.98
8239.980469	-3.00	-22.01	1.00
8266.647461	-3.55	-24.44	0.99
8293.314453	-4.02	-26.41	1.00
8319.981445	-4.32	-26.37	0.99
8346.648438	-4.16	-26.57	1.00
8373.315430	-4.13	-32.01	0.96
8399.982422	-4.43	-35.75	0.99
8426.649414	-4.78	-36.86	1.00
8453.316406	-4.86	-36.48	1.00
8479.983398	-4.89	-35.14	1.00
8506.650391	-4.96	-35.55	1.00
8533.317383	-5.16	-36.81	1.00
8559.984375	-5.43	-38.69	1.00
8586.651367	-5.72	-40.59	1.00
8613.318359	-6.10	-41.44	1.00
8639.985352	-6.36	-41.83	1.00
8666.652344	-6.42	-42.25	0.99
8693.319336	-6.30	-44.82	1.00
8719.986328	-6.16	-49.87	0.99
8746.653320	-6.17	-52.57	1.00
8773.320313	-6.33	-51.62	1.00
8799.987305	-6.40	-50.68	1.00
8826.654297	-6.36	-50.64	1.00
8853.321289	-6.37	-52.60	1.00
8879.988281	-6.53	-58.07	0.97
8906.655273	-6.86	-59.74	0.99
8933.322266	-7.41	-60.04	0.99
8959.989258	-7.43	-60.65	1.00
8986.656250	-7.11	-62.10	1.00
9013.323242	-6.97	-64.97	1.00
9039.990234	-7.23	-70.27	0.95
9066.657227	-7.52	-69.98	1.00
9093.324219	-7.80	-69.37	1.00
9119.991211	-7.95	-71.45	1.00
9146.658203	-8.25	-72.91	1.00
9173.325195	-8.62	-76.74	1.00
9199.992188	-9.08	-81.54	1.00
9226.659180	-9.97	-86.64	0.98
9253.326172	-11.10	-90.96	0.99
9279.993164	-11.62	-92.04	0.99
9306.660156	-11.83	-90.74	0.99
9333.327148	-11.55	-91.31	0.98
9359.994141	-11.61	-92.69	1.00
9386.661133	-11.85	-93.76	1.00
9413.328125	-12.43	-92.40	0.96
9439.995117	-13.20	-89.23	0.93
9466.662109	-14.03	-86.72	1.00
9493.329102	-14.69	-85.77	1.00
9519.996094	-15.53	-86.09	0.99
9546.663086	-16.85	-86.23	1.00
9573.330078	-18.78	-86.23	0.92
9600.000977	-17.33	-82.84	0.98
