	58 15g		
60.546875	-5.79	-68.95	1.00
61.523438	-5.59	-73.02	1.00
62.500000	-5.24	-76.54	1.00
63.476563	-4.90	-76.31	1.00
64.453125	-5.24	-79.18	1.00
65.429688	-5.30	-80.03	1.00
66.406250	-5.32	-81.98	1.00
67.382813	-5.03	-83.00	1.00
68.359375	-5.00	-84.03	1.00
69.335938	-4.92	-84.86	1.00
70.312500	-5.17	-84.32	1.00
71.289063	-5.47	-83.05	1.00
72.265625	-6.02	-83.74	1.00
73.242188	-4.50	-79.12	1.00
74.218750	-4.17	-76.26	1.00
75.195313	-3.66	-81.63	1.00
76.171875	-3.41	-82.17	1.00
77.148438	-2.98	-89.88	1.00
78.125000	-2.37	-86.28	1.00
79.101563	-2.27	-93.71	1.00
80.078125	-2.35	-94.23	1.00
81.054688	-2.26	-95.34	1.00
82.031250	-2.80	-104.52	1.00
83.007813	-2.44	-100.29	1.00
83.984375	-2.43	-100.70	1.00
84.960938	-2.55	-101.14	1.00
85.937500	-2.70	-102.25	1.00
86.914063	-2.37	-101.27	1.00
87.890625	-2.32	-104.13	1.00
88.867188	-2.30	-103.80	1.00
89.843750	-2.06	-106.28	1.00
90.820313	-2.13	-106.08	1.00
91.796875	-2.04	-106.42	1.00
92.773438	-1.84	-107.17	1.00
93.750000	-1.76	-108.43	1.00
94.726563	-1.84	-107.81	1.00
95.703125	-1.37	-112.68	1.00
96.679688	-1.32	-114.55	1.00
97.656250	-1.55	-114.76	1.00
98.632813	-1.53	-116.55	1.00
99.609375	-1.55	-118.28	1.00
100.585938	-1.82	-121.11	1.00
101.562500	-1.94	-120.82	1.00
102.539063	-1.99	-121.35	1.00
103.515625	-1.99	-121.55	1.00
104.492188	-1.90	-122.09	1.00
105.468750	-1.85	-123.44	1.00
106.445313	-1.94	-124.55	1.00
107.421875	-2.00	-126.78	1.00
108.398438	-1.93	-130.06	1.00
109.375000	-2.68	-129.75	1.00
110.351563	-2.66	-127.98	1.00
111.328125	-2.76	-126.57	1.00
112.304688	-2.80	-126.40	1.00
113.281250	-2.77	-126.17	1.00
114.257813	-2.77	-126.15	1.00
115.234375	-2.79	-126.84	1.00
116.210938	-2.82	-126.75	1.00
117.187500	-2.83	-126.63	1.00
118.164063	-2.83	-126.58	1.00
119.140625	-2.88	-126.35	1.00
120.117188	-2.86	-126.26	1.00
121.093750	-2.86	-126.33	1.00
122.070313	-2.75	-126.13	1.00
123.046875	-2.70	-126.18	1.00
124.023438	-2.70	-126.78	1.00
125.000000	-2.69	-126.91	1.00
125.976563	-2.60	-127.17	1.00
126.953125	-2.69	-127.41	1.00
127.929688	-2.72	-127.64	1.00
128.906250	-2.71	-127.62	1.00
129.882813	-2.70	-127.50	1.00
130.859375	-2.69	-127.32	1.00
131.835938	-2.65	-127.02	1.00
132.812500	-2.62	-126.93	1.00
133.789063	-2.58	-126.90	1.00
134.765625	-2.51	-126.90	1.00
135.742188	-2.39	-126.46	1.00
136.718750	-2.33	-126.37	1.00
137.695313	-2.31	-126.72	1.00
138.671875	-1.98	-127.71	1.00
140.625000	-1.69	-129.36	1.00
142.578125	-1.93	-129.82	1.00
144.531250	-1.59	-130.95	1.00
146.484375	-1.99	-131.99	1.00
148.437500	-2.12	-131.54	1.00
150.390625	-1.89	-129.95	1.00
152.343750	-1.89	-130.75	1.00
154.296875	-1.56	-130.67	1.00
156.250000	-1.48	-130.01	1.00
158.203125	-0.97	-132.45	1.00
160.156250	-1.02	-132.84	1.00
162.109375	-1.03	-133.06	1.00
164.062500	-0.39	-135.56	1.00
166.015625	-0.37	-135.75	1.00
167.968750	-0.23	-140.79	1.00
169.921875	-0.51	-141.10	1.00
171.875000	-0.67	-142.50	1.00
173.828125	-1.23	-147.84	1.00
175.781250	-1.22	-147.52	1.00
177.734375	-1.48	-149.24	1.00
179.687500	-2.33	-149.36	1.00
181.640625	-1.98	-147.90	1.00
183.593750	-2.65	-145.74	1.00
185.546875	-2.84	-142.17	1.00
187.500000	-2.90	-140.53	1.00
189.453125	-2.71	-137.61	1.00
191.406250	-2.37	-132.77	1.00
193.359375	-2.22	-133.32	1.00
195.312500	-1.74	-132.41	1.00
197.265625	-1.37	-132.22	1.00
199.218750	-1.17	-133.31	1.00
201.171875	-0.29	-135.67	1.00
203.125000	-0.22	-134.65	1.00
205.078125	0.28	-138.29	1.00
207.031250	0.18	-138.16	1.00
208.984375	0.46	-141.73	1.00
210.937500	0.69	-143.44	1.00
212.890625	0.85	-144.88	1.00
214.843750	0.90	-146.84	1.00
216.796875	0.64	-156.13	1.00
218.750000	0.74	-160.48	1.00
220.703125	-0.27	-160.63	1.00
222.656250	-0.69	-158.98	1.00
224.609375	-1.43	-159.65	1.00
226.562500	-1.51	-158.28	1.00
228.515625	-1.63	-156.31	1.00
230.468750	-1.68	-155.84	1.00
232.421875	-1.64	-154.32	1.00
234.375000	-1.56	-154.67	1.00
236.328125	-1.53	-155.56	1.00
238.281250	-1.84	-155.95	1.00
240.234375	-2.29	-157.37	1.00
242.187500	-2.70	-155.86	1.00
244.140625	-2.93	-151.52	1.00
246.093750	-3.17	-149.92	1.00
248.046875	-3.27	-148.48	1.00
250.000000	-3.16	-146.85	1.00
251.953125	-2.81	-143.25	1.00
253.906250	-2.49	-141.29	1.00
255.859375	-2.22	-140.27	1.00
257.812500	-1.90	-137.81	1.00
259.765625	-2.13	-134.88	1.00
261.718750	-1.47	-136.38	1.00
263.671875	-0.81	-135.95	1.00
265.625000	-0.10	-138.06	1.00
267.578125	0.36	-138.96	1.00
269.531250	0.81	-140.30	1.00
271.484375	0.78	-139.72	1.00
273.437500	1.01	-140.52	1.00
275.390625	1.58	-141.90	1.00
277.343750	2.00	-143.66	1.00
281.250000	2.00	-142.10	0.99
285.156250	3.24	-167.11	1.00
289.062500	3.37	-166.95	0.99
292.968750	1.72	-172.22	0.99
296.875000	-0.33	-178.55	1.00
300.781250	-1.04	-176.95	1.00
304.687500	-1.34	-173.10	1.00
308.593750	-1.12	-173.60	1.00
312.500000	-2.03	-177.42	1.00
316.406250	-2.82	-173.72	1.00
320.312500	-2.88	-169.44	1.00
324.218750	-3.37	-168.97	1.00
328.125000	-3.28	-165.18	1.00
332.031250	-3.75	-161.30	1.00
335.937500	-3.89	-159.91	1.00
339.843750	-3.47	-152.51	1.00
343.750000	-3.12	-151.56	1.00
347.656250	-2.33	-151.02	1.00
351.562500	-2.36	-154.22	1.00
355.468750	-2.20	-157.16	1.00
359.375000	-2.64	-157.70	1.00
363.281250	-2.09	-161.02	1.00
367.187500	-2.42	-152.02	1.00
371.093750	-2.38	-150.84	1.00
375.000000	-2.24	-150.38	1.00
378.906250	-1.92	-148.85	1.00
382.812500	-1.46	-146.64	1.00
386.718750	-0.76	-147.20	1.00
390.625000	-0.38	-149.99	1.00
394.531250	-0.26	-152.11	1.00
398.437500	-0.63	-154.78	1.00
402.343750	-0.74	-154.80	1.00
406.250000	-0.66	-155.34	1.00
410.156250	0.88	-160.46	0.99
414.062500	2.33	-164.97	0.99
417.968750	-1.72	-161.26	1.00
421.875000	-0.27	-159.22	1.00
425.781250	0.02	-160.25	1.00
429.687500	-0.69	-166.33	1.00
433.593750	-1.36	-163.47	1.00
437.500000	-1.40	-163.32	1.00
441.406250	-1.30	-162.58	1.00
445.312500	-1.51	-161.80	1.00
449.218750	-1.51	-160.98	1.00
453.125000	-1.35	-160.54	1.00
457.031250	-1.25	-161.47	1.00
460.937500	-1.44	-162.68	1.00
464.843750	-1.77	-161.52	1.00
468.750000	-1.88	-162.03	1.00
472.656250	-1.92	-159.24	1.00
476.562500	-1.44	-155.84	1.00
480.468750	-1.32	-156.80	1.00
484.375000	-0.87	-158.76	1.00
488.281250	-0.71	-160.27	1.00
492.187500	-0.66	-161.77	1.00
496.093750	-0.66	-163.04	1.00
500.000000	-0.64	-164.82	1.00
503.906250	-0.78	-165.62	1.00
507.812500	-1.27	-165.63	1.00
511.718750	-1.39	-165.72	1.00
515.625000	-1.58	-166.08	1.00
519.531250	-2.00	-165.95	1.00
523.437500	-2.35	-162.87	1.00
527.343750	-1.82	-162.72	1.00
531.250000	-1.63	-162.50	1.00
535.156250	-1.67	-163.51	1.00
539.062500	-1.85	-164.37	1.00
542.968750	-2.27	-168.99	1.00
546.875000	-2.94	-162.92	1.00
550.781250	-3.09	-156.50	1.00
554.687500	-2.79	-152.84	1.00
560.000000	-2.55	-150.88	1.00
568.000000	-2.04	-153.09	1.00
576.000000	-2.38	-151.75	1.00
584.000000	-0.51	-145.81	1.00
592.000000	1.05	-150.62	0.99
600.000000	0.81	-157.65	1.00
608.000000	0.00	-173.24	1.00
616.000000	0.24	-169.21	1.00
624.000000	-1.17	-172.18	1.00
632.000000	-2.20	-169.22	1.00
640.000000	-4.22	-160.39	1.00
648.000000	-0.77	-158.28	1.00
656.000000	-1.39	-153.72	1.00
664.000000	-1.39	-153.15	1.00
672.000000	1.01	-148.98	0.99
680.000000	0.34	-173.10	1.00
688.000000	-0.93	-160.90	1.00
696.000000	-1.16	-161.05	1.00
704.000000	-1.02	-159.53	1.00
712.000000	-1.14	-160.63	1.00
720.000000	-0.74	-161.88	1.00
728.000000	-1.05	-161.49	1.00
736.000000	-1.01	-165.77	1.00
744.000000	-1.78	-161.47	1.00
752.000000	-2.20	-158.31	1.00
760.000000	-2.22	-155.97	1.00
768.000000	-2.33	-151.91	1.00
776.000000	-1.65	-149.84	1.00
784.000000	-1.24	-149.62	1.00
792.000000	-0.65	-148.71	1.00
800.000000	-0.41	-151.25	1.00
808.000000	0.09	-154.16	1.00
816.000000	0.53	-156.43	1.00
824.000000	0.26	-159.38	1.00
832.000000	-0.88	-160.52	1.00
840.000000	-0.87	-160.04	1.00
848.000000	-0.80	-159.89	1.00
856.000000	-0.82	-160.09	1.00
864.000000	-0.76	-157.12	1.00
872.000000	-0.76	-157.90	1.00
880.000000	-0.95	-158.54	1.00
888.000000	-1.25	-157.34	1.00
896.000000	-1.46	-156.91	1.00
904.000000	-1.29	-150.41	1.00
912.000000	-0.96	-151.08	1.00
920.000000	-0.36	-150.22	1.00
928.000000	0.11	-149.26	1.00
936.000000	1.13	-152.15	1.00
944.000000	1.85	-153.09	1.00
952.000000	0.70	-161.20	1.00
960.000000	-0.40	-160.10	1.00
968.000000	-0.11	-159.09	1.00
976.000000	0.29	-160.19	1.00
984.000000	-0.09	-160.26	1.00
992.000000	-0.35	-158.64	1.00
1000.000000	-0.46	-157.12	1.00
1008.000000	-0.49	-156.91	1.00
1016.000000	-0.38	-155.92	1.00
1024.000000	-0.14	-155.46	1.00
1032.000000	-0.10	-155.89	1.00
1040.000000	-0.06	-155.65	1.00
1048.000000	0.01	-155.35	1.00
1056.000000	0.08	-155.09	1.00
1064.000000	0.20	-153.82	1.00
1072.000000	0.51	-152.09	1.00
1080.000000	1.47	-151.02	0.99
1088.000000	1.65	-158.64	0.96
1096.000000	1.61	-169.88	0.99
1104.000000	-0.04	-172.67	1.00
1112.000000	-0.74	-168.28	1.00
1120.000000	-0.70	-163.39	1.00
1128.000000	-0.43	-162.66	1.00
1136.000000	-0.75	-164.35	1.00
1144.000000	-0.96	-163.97	1.00
1152.000000	-1.07	-162.23	1.00
1160.000000	-0.93	-160.28	1.00
1168.000000	-0.91	-156.71	1.00
1176.000000	-0.71	-156.18	1.00
1184.000000	-0.42	-156.42	1.00
1192.000000	-0.25	-157.15	1.00
1200.000000	-0.19	-157.65	1.00
1208.000000	-0.22	-158.10	1.00
1216.000000	-0.40	-158.04	1.00
1224.000000	-0.34	-157.03	1.00
1232.000000	-0.29	-156.57	1.00
1240.000000	-0.27	-155.99	1.00
1248.000000	-0.24	-156.13	1.00
1256.000000	-0.24	-156.01	1.00
1264.000000	-0.21	-155.76	1.00
1272.000000	-0.17	-155.42	1.00
1280.000000	-0.12	-155.30	1.00
1288.000000	-0.10	-154.74	1.00
1296.000000	-0.04	-154.15	1.00
1304.000000	0.16	-154.04	1.00
1312.000000	0.24	-156.38	1.00
1320.000000	0.49	-158.36	1.00
1328.000000	0.38	-158.43	1.00
1336.000000	0.23	-158.41	1.00
1344.000000	-0.16	-158.01	1.00
1352.000000	-0.24	-157.04	1.00
1360.000000	-0.24	-155.76	1.00
1368.000000	-0.17	-154.66	1.00
1376.000000	-0.11	-153.67	1.00
1384.000000	-0.13	-152.64	1.00
1392.000000	-0.10	-150.56	1.00
1400.000000	-0.02	-147.98	1.00
1408.000000	0.07	-145.07	1.00
1416.000000	0.91	-144.54	1.00
1424.000000	1.68	-145.13	1.00
1432.000000	2.55	-148.68	1.00
1440.000000	3.00	-149.04	0.99
1448.000000	3.69	-154.33	0.99
1456.000000	4.22	-167.89	0.97
1464.000000	2.73	179.17	0.99
1472.000000	0.89	177.93	0.99
1480.000000	-0.21	-176.19	1.00
1488.000000	-0.93	-169.35	1.00
1496.000000	-1.16	-165.97	1.00
1504.000000	-1.40	-161.83	1.00
1512.000000	-1.11	-157.66	1.00
1520.000000	-0.68	-154.71	1.00
1528.000000	-0.12	-152.46	1.00
1536.000000	0.51	-150.05	1.00
1544.000000	0.85	-152.11	1.00
1552.000000	1.03	-153.35	1.00
1560.000000	1.14	-154.04	1.00
1568.000000	1.24	-154.76	1.00
1576.000000	1.28	-154.85	1.00
1584.000000	1.35	-154.01	1.00
1592.000000	1.58	-153.34	1.00
1600.000000	2.03	-153.83	1.00
1608.000000	2.60	-157.25	1.00
1616.000000	2.62	-160.31	1.00
1624.000000	2.25	-163.71	1.00
1632.000000	1.73	-165.35	1.00
1640.000000	0.98	-166.43	1.00
1648.000000	0.40	-164.63	1.00
1656.000000	0.36	-162.40	1.00
1664.000000	0.45	-160.35	1.00
1672.000000	0.48	-158.56	1.00
1680.000000	0.48	-156.95	1.00
1688.000000	0.74	-154.88	1.00
1696.000000	1.08	-154.39	1.00
1704.000000	1.70	-155.38	1.00
1712.000000	1.78	-157.00	1.00
1720.000000	1.76	-158.49	1.00
1728.000000	1.48	-159.05	1.00
1736.000000	1.36	-157.95	1.00
1744.000000	1.40	-156.35	1.00
1752.000000	1.53	-155.79	1.00
1760.000000	1.75	-155.44	1.00
1768.000000	1.96	-154.81	1.00
1776.000000	2.31	-153.53	1.00
1784.000000	2.86	-153.77	1.00
1792.000000	3.45	-158.23	0.99
1800.000000	3.55	-165.43	0.99
1808.000000	2.89	-169.70	1.00
1816.000000	1.80	-171.18	0.99
1824.000000	1.39	-170.34	1.00
1832.000000	1.20	-168.23	1.00
1840.000000	1.04	-165.82	1.00
1848.000000	1.00	-163.94	1.00
1856.000000	1.09	-161.96	1.00
1866.665649	1.41	-158.43	1.00
1893.332275	1.73	-147.32	0.99
1919.998901	1.54	-167.62	0.99
1946.665527	2.70	-163.06	1.00
1973.332153	3.00	-164.00	1.00
1999.998779	2.30	-165.89	1.00
2026.665405	1.44	-166.24	1.00
2053.332031	1.89	-158.21	0.99
2079.998779	3.16	-165.42	0.99
2106.665527	3.23	-179.85	0.98
2133.332275	1.85	-169.83	0.99
2159.999023	1.35	-157.69	0.99
2186.665771	2.30	-156.51	0.99
2213.332520	3.69	-169.13	0.99
2239.999268	2.37	-165.28	0.99
2266.666016	2.60	-172.23	0.99
2293.332764	1.74	-168.35	0.99
2319.999512	2.37	-162.72	1.00
2346.666260	2.70	-160.61	1.00
2373.333008	4.10	-154.79	0.99
2399.999756	4.70	-171.06	1.00
2426.666504	5.02	-172.82	0.99
2453.333252	2.03	-173.95	0.98
2480.000000	2.05	-178.26	0.99
2506.666748	3.36	-178.92	0.98
2533.333496	5.38	-161.92	0.99
2560.000244	5.92	-166.69	0.80
2586.666992	2.49	173.81	0.99
2613.333740	1.47	-176.56	0.99
2640.000488	2.00	-177.33	1.00
2666.667236	0.62	-171.44	0.99
2693.333984	0.98	-145.01	0.97
2720.000732	0.90	-154.08	0.93
2746.667480	4.42	158.14	0.96
2773.334229	2.56	173.28	0.98
2800.000977	1.01	-174.72	0.99
2826.667725	2.35	-167.15	1.00
2853.334473	3.57	-164.23	1.00
2880.001221	5.78	-167.38	1.00
2906.667969	5.85	-174.83	1.00
2933.334717	4.97	161.07	0.98
2960.001465	2.25	165.81	0.99
2986.668213	1.97	176.56	0.99
3013.334961	3.58	-148.29	0.98
3040.001709	3.97	-167.08	0.98
3066.668457	5.03	-178.81	1.00
3093.335205	4.53	176.51	0.99
3120.001953	1.34	152.32	0.94
3146.668701	0.13	164.81	0.98
3173.335449	2.27	-172.34	0.98
3200.002197	4.37	-172.27	1.00
3226.668945	5.91	-179.95	1.00
3253.335693	4.69	178.83	0.98
3280.002441	6.16	176.73	0.99
3306.669189	4.00	163.87	0.99
3333.335938	3.33	167.71	1.00
3360.002686	2.53	-179.57	0.98
3386.669434	4.09	-166.82	0.99
3413.336182	7.22	-156.56	0.98
3440.002930	7.03	163.59	0.98
3466.669678	4.41	155.65	1.00
3493.336426	3.36	168.68	0.97
3520.003174	2.73	-178.06	0.95
3546.669922	5.34	-164.00	0.94
3573.336670	3.78	-175.34	0.88
3600.003418	3.98	158.55	0.90
3626.670166	3.62	149.74	0.99
3653.336914	1.71	155.64	0.99
3680.003662	1.65	170.22	0.99
3706.670410	3.60	-179.51	0.98
3733.337158	8.03	169.65	0.97
3760.003906	7.91	163.87	0.77
3786.670654	4.79	144.63	0.99
3813.337402	3.34	148.19	0.98
3840.004150	2.72	157.23	0.98
3866.670898	4.15	159.18	0.98
3893.337646	6.36	162.81	0.99
3920.004395	6.87	161.00	0.98
3946.671143	5.39	149.65	0.99
3973.337891	3.41	141.73	0.96
4000.004639	2.16	152.85	0.94
4026.671387	3.44	162.12	1.00
4053.338135	2.97	162.60	1.00
4080.004883	4.80	157.15	0.96
4106.671387	4.38	145.45	0.96
4133.337891	3.12	140.37	1.00
4160.004395	2.72	140.72	1.00
4186.670898	3.09	145.29	1.00
4213.337402	3.26	145.65	0.99
4240.003906	5.13	155.10	0.98
4266.670410	5.37	141.54	0.85
4293.336914	2.38	137.59	0.95
4320.003418	1.47	137.56	0.98
4346.669922	2.07	136.24	0.98
4373.336426	1.88	140.21	0.99
4400.002930	2.67	143.02	1.00
4426.669434	4.06	140.94	0.99
4453.335938	3.72	140.08	0.99
4480.002441	2.22	145.16	1.00
4506.668945	1.92	148.24	1.00
4533.335449	1.77	151.15	1.00
4560.001953	1.88	150.39	1.00
4586.668457	2.34	154.12	1.00
4613.334961	3.44	163.01	0.99
4640.001465	3.41	154.98	0.96
4666.667969	2.98	148.83	1.00
4693.334473	2.47	147.39	0.99
4720.000977	2.52	151.01	0.99
4746.667480	3.10	150.38	1.00
4773.333984	3.47	151.17	1.00
4800.000488	4.05	150.32	0.99
4826.666992	3.85	146.09	0.99
4853.333496	3.55	146.52	0.99
4880.000000	3.95	149.95	0.99
4906.666504	4.27	150.29	1.00
4933.333008	4.64	147.73	1.00
4959.999512	4.79	145.17	1.00
4986.666016	4.96	141.45	0.99
5013.332520	4.82	138.64	0.99
5039.999023	5.08	136.74	0.98
5066.665527	5.26	140.80	0.99
5093.332031	5.27	136.30	1.00
5119.998535	4.85	136.93	0.99
5146.665039	4.64	136.40	1.00
5173.331543	4.62	135.50	1.00
5199.998047	4.64	135.26	1.00
5226.664551	4.67	133.78	1.00
5253.331055	4.56	133.54	1.00
5279.997559	4.59	133.66	1.00
5306.664063	4.43	131.16	1.00
5333.330566	3.76	131.60	1.00
5359.997070	3.97	130.15	1.00
5386.663574	4.03	127.91	1.00
5413.330078	3.74	128.74	0.99
5439.996582	3.70	133.97	0.98
5466.663086	3.79	133.09	1.00
5493.329590	4.02	132.38	1.00
5519.996094	4.43	132.49	1.00
5546.662598	4.27	133.53	1.00
5573.329102	4.24	130.25	1.00
5599.995605	3.89	127.53	1.00
5626.662109	2.76	124.45	0.99
5653.328613	2.06	130.87	0.99
5679.995117	2.48	137.08	0.97
5706.661621	4.04	134.64	0.98
5733.328125	3.58	126.67	0.99
5759.994629	3.73	123.83	0.99
5786.661133	3.63	126.62	1.00
5813.327637	3.82	129.39	1.00
5839.994141	4.37	129.50	1.00
5866.660645	4.79	128.34	0.99
5893.327148	5.08	125.99	1.00
5919.993652	4.18	123.90	0.99
5946.660156	3.78	124.89	0.99
5973.326660	3.87	126.15	1.00
5999.993164	4.27	125.69	1.00
6026.659668	4.74	125.68	1.00
6053.326172	4.83	121.68	1.00
6079.992676	4.90	117.70	1.00
6106.659180	4.57	114.84	1.00
6133.325684	4.34	115.02	1.00
6159.992188	4.58	112.36	1.00
6186.658691	4.05	118.97	1.00
6213.325195	3.61	118.44	0.98
6239.991699	4.28	113.45	0.99
6266.658203	4.83	110.93	1.00
6293.324707	4.71	111.61	1.00
6319.991211	4.73	112.67	1.00
6346.657715	5.06	112.13	0.99
6373.324219	5.35	104.39	1.00
6399.990723	5.14	100.58	1.00
6426.657227	4.50	97.04	0.99
6453.323730	3.92	96.85	0.99
6479.990234	3.82	98.29	1.00
6506.656738	3.71	99.24	1.00
6533.323242	3.74	99.70	0.99
6559.989746	4.03	95.97	1.00
6586.656250	3.78	91.14	1.00
6613.322754	3.67	88.56	0.99
6639.989258	3.18	87.75	1.00
6666.655762	2.96	89.57	1.00
6693.322266	2.98	89.70	1.00
6719.988770	3.07	88.65	0.98
6746.655273	2.40	86.07	0.99
6773.321777	2.17	86.53	1.00
6799.988281	1.66	89.09	0.99
6826.654785	1.76	92.09	1.00
6853.321289	1.73	90.74	1.00
6879.987793	1.30	87.38	0.99
6906.654297	0.01	86.47	0.98
6933.320801	-0.09	86.41	1.00
6959.987305	-0.32	86.92	0.99
6986.653809	-1.02	87.79	1.00
7013.320313	-1.29	89.92	0.99
7039.986816	-1.14	94.40	0.99
7066.653320	-1.13	96.38	1.00
7093.319824	-1.36	96.78	0.99
7119.986328	-1.62	100.41	0.97
7146.652832	-1.10	104.84	0.99
7173.319336	-1.00	107.38	1.00
7199.985840	-1.02	107.46	1.00
7226.652344	-0.93	107.82	0.99
7253.318848	-0.69	108.11	1.00
7279.985352	-0.41	105.59	0.99
7306.651855	-0.36	105.16	1.00
7333.318359	-0.31	104.94	1.00
7359.984863	-0.26	104.71	1.00
7386.651367	-0.13	103.60	1.00
7413.317871	-0.01	100.58	1.00
7439.984375	-0.31	99.85	1.00
7466.650879	-0.80	101.06	0.99
7493.317383	-0.70	102.11	0.99
7519.983887	-0.52	100.34	1.00
7546.650391	-0.65	98.08	1.00
7573.316895	-1.24	97.27	0.98
7599.983398	-1.52	101.18	0.99
7626.649902	-1.41	102.93	1.00
7653.316406	-1.58	104.47	1.00
7679.982910	-1.46	106.74	0.99
7706.649414	-0.98	113.05	0.94
7733.315918	-0.73	108.87	0.99
7759.982422	-1.07	106.34	1.00
7786.648926	-1.52	106.29	0.99
7813.315430	-1.95	109.97	1.00
7839.981934	-2.12	112.89	1.00
7866.648438	-1.99	115.45	1.00
7893.314941	-1.71	116.99	1.00
7919.981445	-1.32	118.28	1.00
7946.647949	-1.12	118.41	1.00
7973.314453	-1.20	117.99	1.00
7999.980957	-1.22	120.31	0.99
8026.647461	-1.12	123.45	0.99
8053.313965	-0.41	123.77	0.97
8079.980469	0.26	119.43	1.00
8106.646973	0.47	118.06	0.99
8133.313477	0.37	119.43	1.00
8159.979980	0.46	120.06	1.00
8186.646484	1.14	120.55	0.99
8213.313477	1.35	118.88	1.00
8239.980469	1.54	116.79	1.00
8266.647461	1.59	113.60	1.00
8293.314453	1.43	113.61	1.00
8319.981445	1.38	114.12	1.00
8346.648438	1.56	114.52	1.00
8373.315430	1.74	114.22	0.98
8399.982422	1.61	111.60	1.00
8426.649414	1.57	110.73	1.00
8453.316406	1.64	110.94	1.00
8479.983398	1.73	111.66	1.00
8506.650391	1.90	112.52	1.00
8533.317383	2.15	112.99	1.00
8559.984375	2.38	113.44	1.00
8586.651367	2.48	112.09	1.00
8613.318359	2.19	112.23	0.99
8639.985352	2.14	113.00	1.00
8666.652344	2.47	113.36	1.00
8693.319336	2.91	111.45	1.00
8719.986328	3.12	109.57	1.00
8746.653320	3.20	107.34	1.00
8773.320313	3.15	105.87	1.00
8799.987305	3.19	104.75	1.00
8826.654297	3.27	103.71	1.00
8853.321289	3.72	102.36	1.00
8879.988281	4.03	98.87	1.00
8906.655273	4.17	96.95	1.00
8933.322266	4.18	95.55	1.00
8959.989258	4.06	95.62	0.96
8986.656250	4.26	99.26	0.97
9013.323242	4.81	100.81	0.99
9039.990234	5.21	95.91	1.00
9066.657227	5.33	91.71	1.00
9093.324219	5.37	88.07	1.00
9119.991211	5.32	85.39	1.00
9146.658203	5.15	83.11	1.00
9173.325195	5.10	80.84	1.00
9199.992188	4.99	79.52	0.99
9226.659180	5.10	75.72	0.98
9253.326172	4.92	71.75	0.98
9279.993164	4.77	70.68	0.88
9306.660156	4.48	72.78	0.99
9333.327148	4.70	71.94	0.99
9359.994141	4.93	69.07	1.00
9386.661133	4.81	65.62	1.00
9413.328125	4.48	63.66	1.00
9439.995117	4.11	61.79	1.00
9466.662109	3.88	60.39	1.00
9493.329102	3.76	59.22	1.00
9519.996094	3.74	57.28	1.00
9546.663086	3.90	54.73	1.00
9573.330078	4.02	52.10	1.00
9600.000977	3.04	58.71	1.00
9733.333984	1.51	59.80	0.99
9866.666992	1.14	45.89	1.00
10000.000000	-0.48	44.60	0.99
10133.333008	1.37	76.98	1.00
10266.666016	-1.13	48.19	1.00
10399.999023	-1.31	47.37	1.00
10533.332031	-2.02	45.45	0.99
10666.665039	-2.54	42.26	1.00
10799.998047	-3.13	42.03	1.00
10933.331055	-3.20	45.26	1.00
11066.664063	-4.99	43.51	0.99
11199.997070	-4.05	43.70	1.00
11333.330078	-3.63	49.19	1.00
11466.663086	-4.24	39.33	0.99
11599.996094	-5.49	42.28	0.99
11733.329102	-5.48	46.25	0.98
