Numpoints,  65536
SamplingRate(Hz), 48000
Time(s), Amplitude(V)
0.000000E+00, -2.620456E-05
2.083333E-05, -3.227764E-05
4.166667E-05, -4.059525E-05
6.250000E-05, -3.829347E-05
8.333333E-05, -3.261504E-05
1.041667E-04, -3.583793E-05
1.250000E-04, -4.520310E-05
1.458333E-04, -4.762015E-05
1.666667E-04, -4.527740E-05
1.875000E-04, -5.062573E-05
2.083333E-04, -5.714954E-05
2.291667E-04, -5.008182E-05
2.500000E-04, -4.392654E-05
2.708333E-04, -5.277593E-05
2.916667E-04, -5.613862E-05
3.125000E-04, -4.725801E-05
3.333333E-04, -4.743043E-05
3.541667E-04, -5.370627E-05
3.750000E-04, -5.058656E-05
3.958333E-04, -4.402642E-05
4.166667E-04, -4.672988E-05
4.375000E-04, -4.581725E-05
4.583333E-04, -4.475850E-05
4.791667E-04, -4.710396E-05
5.000000E-04, -5.273340E-05
5.208333E-04, -6.016185E-05
5.416667E-04, -5.086623E-05
5.625000E-04, -4.306287E-05
5.833333E-04, -5.194447E-05
6.041667E-04, -5.807289E-05
6.250000E-04, -4.662520E-05
6.458333E-04, -4.297350E-05
6.666667E-04, -6.104234E-05
6.875000E-04, -5.771183E-05
7.083333E-04, -4.006682E-05
7.291667E-04, -4.947038E-05
7.500000E-04, -5.827453E-05
7.708333E-04, -4.462081E-05
7.916667E-04, -3.704761E-05
8.125000E-04, -5.419539E-05
8.333333E-04, -5.282286E-05
8.541667E-04, -4.188208E-05
8.750000E-04, -5.327832E-05
8.958333E-04, -5.829795E-05
9.166667E-04, -4.476804E-05
9.375000E-04, -3.842114E-05
9.583333E-04, -3.618839E-05
9.791667E-04, -3.459198E-05
1.000000E-03, -3.385499E-05
1.020833E-03, -2.737418E-05
1.041667E-03, -2.837937E-05
1.062500E-03, -3.262701E-05
1.083333E-03, -2.185541E-05
1.104167E-03, -2.139883E-05
1.125000E-03, -2.340290E-05
1.145833E-03, -1.849792E-05
1.166667E-03, -2.360020E-05
1.187500E-03, -2.357104E-05
1.208333E-03, -1.562956E-05
1.229167E-03, -1.953054E-05
1.250000E-03, -2.162296E-05
1.270833E-03, -1.003611E-05
1.291667E-03, -1.117637E-05
1.312500E-03, -1.957836E-05
1.333333E-03, -1.593062E-05
1.354167E-03, -7.148559E-06
1.375000E-03, -1.672834E-05
1.395833E-03, -2.630020E-05
1.416667E-03, -8.735914E-06
1.437500E-03, -1.509467E-05
1.458333E-03, -2.867567E-05
1.479167E-03, -1.951584E-05
1.500000E-03, -1.046212E-05
1.520833E-03, -2.312690E-05
1.541667E-03, -2.824291E-05
1.562500E-03, -1.288578E-05
1.583333E-03, -1.705139E-05
1.604167E-03, -2.810620E-05
1.625000E-03, -1.695369E-05
1.645833E-03, -1.186749E-05
1.666667E-03, -2.800770E-05
1.687500E-03, -2.523953E-05
1.708333E-03, -1.405861E-05
1.729167E-03, -2.141358E-05
1.750000E-03, -2.609586E-05
1.770833E-03, -2.150425E-05
1.791667E-03, -2.828476E-05
1.812500E-03, -3.406014E-05
1.833333E-03, -2.300247E-05
1.854167E-03, -2.331192E-05
1.875000E-03, -2.775183E-05
1.895833E-03, -2.718037E-05
1.916667E-03, -2.699098E-05
1.937500E-03, -3.003311E-05
1.958333E-03, -2.214104E-05
1.979167E-03, -2.224194E-05
2.000000E-03, -2.350017E-05
2.020833E-03, -2.479942E-05
2.041667E-03, -2.089469E-05
2.062500E-03, -2.405262E-05
2.083333E-03, -2.836908E-05
2.104167E-03, -2.386256E-05
2.125000E-03, -2.383222E-05
2.145833E-03, -2.717145E-05
2.166667E-03, -2.439583E-05
2.187500E-03, -2.003743E-05
2.208333E-03, -1.606696E-05
2.229167E-03, -1.522580E-05
2.250000E-03, -1.268505E-05
2.270833E-03, -3.996511E-07
2.291667E-03, -7.102626E-07
2.312500E-03, -2.568380E-06
2.333333E-03, 9.863925E-06
2.354167E-03, 1.797403E-05
2.375000E-03, 5.712150E-06
2.395833E-03, 1.324773E-05
2.416667E-03, 2.864847E-05
2.437500E-03, 2.249362E-05
2.458333E-03, 2.170594E-05
2.479167E-03, 2.766956E-05
2.500000E-03, 3.415479E-05
2.520833E-03, 3.289747E-05
2.541667E-03, 4.027763E-05
2.562500E-03, 5.283570E-05
2.583333E-03, 4.920876E-05
2.604167E-03, 4.307028E-05
2.625000E-03, 4.848015E-05
2.645833E-03, 5.328817E-05
2.666667E-03, 4.997545E-05
2.687500E-03, 5.033939E-05
2.708333E-03, 6.154081E-05
2.729167E-03, 6.432069E-05
2.750000E-03, 5.602917E-05
2.770833E-03, 6.154383E-05
2.791667E-03, 7.544935E-05
2.812500E-03, 6.692027E-05
2.833333E-03, 6.154098E-05
2.854167E-03, 7.012769E-05
2.875000E-03, 7.223338E-05
2.895833E-03, 6.833899E-05
2.916667E-03, 7.669893E-05
2.937500E-03, 8.043104E-05
2.958333E-03, 7.184822E-05
2.979167E-03, 7.054652E-05
3.000000E-03, 7.893804E-05
3.020833E-03, 7.668255E-05
3.041667E-03, 7.831197E-05
3.062500E-03, 8.029233E-05
3.083333E-03, 8.304808E-05
3.104167E-03, 8.185064E-05
3.125000E-03, 8.456977E-05
3.145833E-03, 8.787450E-05
3.166667E-03, 7.898223E-05
3.187500E-03, 7.644437E-05
3.208333E-03, 8.229220E-05
3.229167E-03, 7.818376E-05
3.250000E-03, 7.665089E-05
3.270833E-03, 8.029190E-05
3.291667E-03, 8.142262E-05
3.312500E-03, 7.431721E-05
3.333333E-03, 6.866023E-05
3.354167E-03, 6.774392E-05
3.375000E-03, 7.041580E-05
3.395833E-03, 6.461692E-05
3.416667E-03, 6.079773E-05
3.437500E-03, 6.754407E-05
3.458333E-03, 6.649162E-05
3.479167E-03, 5.493909E-05
3.500000E-03, 5.468357E-05
3.520833E-03, 5.536908E-05
3.541667E-03, 4.896787E-05
3.562500E-03, 4.774041E-05
3.583333E-03, 5.014251E-05
3.604167E-03, 5.262516E-05
3.625000E-03, 5.325793E-05
3.645833E-03, 4.662033E-05
3.666667E-03, 4.443535E-05
3.687500E-03, 4.524393E-05
3.708333E-03, 5.005726E-05
3.729167E-03, 4.333296E-05
3.750000E-03, 3.587578E-05
3.770833E-03, 4.430147E-05
3.791667E-03, 5.031774E-05
3.812500E-03, 4.101616E-05
3.833333E-03, 4.686670E-05
3.854167E-03, 5.071592E-05
3.875000E-03, 4.617118E-05
3.895833E-03, 3.631072E-05
3.916667E-03, 3.782529E-05
3.937500E-03, 4.836496E-05
3.958333E-03, 4.489452E-05
3.979167E-03, 3.596336E-05
4.000000E-03, 4.875558E-05
4.020833E-03, 5.419295E-05
4.041667E-03, 3.919535E-05
4.062500E-03, 3.391011E-05
4.083333E-03, 4.701153E-05
4.104167E-03, 4.102138E-05
4.125000E-03, 4.130190E-05
4.145833E-03, 4.641832E-05
4.166667E-03, 4.723107E-05
4.187500E-03, 4.838771E-05
4.208333E-03, 4.176454E-05
4.229167E-03, 4.285165E-05
4.250000E-03, 5.217727E-05
4.270833E-03, 5.680749E-05
4.291667E-03, 4.878954E-05
4.312500E-03, 5.466454E-05
4.333333E-03, 6.764660E-05
4.354167E-03, 5.517523E-05
4.375000E-03, 4.706537E-05
4.395833E-03, 5.999970E-05
4.416667E-03, 7.141834E-05
4.437500E-03, 5.128682E-05
4.458333E-03, 4.708907E-05
4.479167E-03, 6.033530E-05
4.500000E-03, 5.565515E-05
4.520833E-03, 3.708370E-05
4.541667E-03, 5.321924E-05
4.562500E-03, 5.767087E-05
4.583333E-03, 3.860720E-05
4.604167E-03, 3.122885E-05
4.625000E-03, 4.641035E-05
4.645833E-03, 3.831658E-05
4.666667E-03, 2.135056E-05
4.687500E-03, 2.910296E-05
4.708333E-03, 3.027094E-05
4.729167E-03, 1.723482E-05
4.750000E-03, 1.541058E-05
4.770833E-03, 1.397067E-05
4.791667E-03, 4.939173E-06
4.812500E-03, 2.908227E-06
4.833333E-03, 1.445007E-05
4.854167E-03, 8.539895E-06
4.875000E-03, -2.463077E-06
4.895833E-03, 4.152648E-07
4.916667E-03, 9.009300E-07
4.937500E-03, -1.112224E-05
4.958333E-03, -1.637449E-05
4.979167E-03, -2.124626E-05
5.000000E-03, -2.983579E-05
5.020833E-03, -3.589986E-05
5.041667E-03, -2.292059E-05
5.062500E-03, -2.865304E-05
5.083333E-03, -3.994016E-05
5.104167E-03, -4.179312E-05
5.125000E-03, -4.396290E-05
5.145833E-03, -4.515166E-05
5.166667E-03, -5.059978E-05
5.187500E-03, -5.744570E-05
5.208333E-03, -5.606261E-05
5.229167E-03, -6.023388E-05
5.250000E-03, -7.125403E-05
5.270833E-03, -7.037158E-05
5.291667E-03, -7.161565E-05
5.312500E-03, -8.380805E-05
5.333333E-03, -8.423356E-05
5.354167E-03, -8.355967E-05
5.375000E-03, -8.884502E-05
5.395833E-03, -9.663167E-05
5.416667E-03, -9.591141E-05
5.437500E-03, -9.498776E-05
5.458333E-03, -1.025700E-04
5.479167E-03, -1.081334E-04
5.500000E-03, -1.094914E-04
5.520833E-03, -1.153048E-04
5.541667E-03, -1.177217E-04
5.562500E-03, -1.153673E-04
5.583333E-03, -1.086683E-04
5.604167E-03, -1.080040E-04
5.625000E-03, -1.139761E-04
5.645833E-03, -1.291400E-04
5.666667E-03, -1.264251E-04
5.687500E-03, -1.174875E-04
5.708333E-03, -1.296971E-04
5.729167E-03, -1.390164E-04
5.750000E-03, -1.322730E-04
5.770833E-03, -1.263324E-04
5.791667E-03, -1.300938E-04
5.812500E-03, -1.304708E-04
5.833333E-03, -1.228437E-04
5.854167E-03, -1.243202E-04
5.875000E-03, -1.243806E-04
5.895833E-03, -1.233198E-04
5.916667E-03, -1.099417E-04
5.937500E-03, -1.072248E-04
5.958333E-03, -9.804580E-05
5.979167E-03, -7.836455E-05
6.000000E-03, -2.853272E-05
6.020833E-03, -1.682573E-05
6.041667E-03, -4.448993E-05
6.062500E-03, 2.738927E-05
6.083333E-03, 2.003954E-04
6.104167E-03, 5.805723E-04
6.125000E-03, 1.245356E-03
6.145833E-03, 1.740632E-04
6.166667E-03, -5.920145E-04
6.187500E-03, 2.478588E-03
6.208333E-03, 2.374239E-03
6.229167E-03, -3.044351E-03
6.250000E-03, -3.602958E-02
6.270833E-03, -6.478158E-02
6.291667E-03, -1.054315E-02
6.312500E-03, -1.071204E-02
6.333333E-03, -1.144495E-01
6.354167E-03, -1.615621E-01
6.375000E-03, -1.496728E-01
6.395833E-03, -1.352293E-01
6.416667E-03, -1.533538E-01
6.437500E-03, -1.401920E-01
6.458333E-03, -1.227825E-01
6.479167E-03, -1.289160E-01
6.500000E-03, -1.067636E-01
6.520833E-03, -7.899651E-02
6.541667E-03, -5.653455E-02
6.562500E-03, -5.894784E-02
6.583333E-03, -5.296393E-02
6.604167E-03, -6.439086E-02
6.625000E-03, -7.020108E-02
6.645833E-03, -6.643659E-02
6.666667E-03, -4.318052E-02
6.687500E-03, -2.467479E-02
6.708333E-03, -1.706651E-02
6.729167E-03, -5.533732E-03
6.750000E-03, 4.529227E-03
6.770833E-03, 8.819191E-03
6.791667E-03, 1.190137E-03
6.812500E-03, 3.035772E-03
6.833333E-03, 2.534898E-03
6.854167E-03, -1.174500E-03
6.875000E-03, -9.197205E-03
6.895833E-03, -9.642129E-03
6.916667E-03, -6.451759E-03
6.937500E-03, 4.231412E-03
6.958333E-03, 9.384581E-03
6.979167E-03, 9.073471E-03
7.000000E-03, 2.125646E-03
7.020833E-03, -9.517292E-04
7.041667E-03, -6.264367E-03
7.062500E-03, -8.721747E-03
7.083333E-03, -1.003841E-02
7.104167E-03, -5.240736E-03
7.125000E-03, -5.990355E-04
7.145833E-03, 2.373796E-03
7.166667E-03, 1.634692E-03
7.187500E-03, 2.939548E-03
7.208333E-03, 4.759995E-03
7.229167E-03, 8.313362E-03
7.250000E-03, 9.870401E-03
7.270833E-03, 1.008848E-02
7.291667E-03, 8.443156E-03
7.312500E-03, 9.950664E-03
7.333333E-03, 1.351758E-02
7.354167E-03, 1.831628E-02
7.375000E-03, 1.942866E-02
7.395833E-03, 1.975784E-02
7.416667E-03, 1.996285E-02
7.437500E-03, 2.270943E-02
7.458333E-03, 2.332863E-02
7.479167E-03, 2.229830E-02
7.500000E-03, 2.016148E-02
7.520833E-03, 2.066313E-02
7.541667E-03, 2.302463E-02
7.562500E-03, 2.526344E-02
7.583333E-03, 2.486116E-02
7.604167E-03, 2.377675E-02
7.625000E-03, 2.243621E-02
7.645833E-03, 2.250982E-02
7.666667E-03, 2.290411E-02
7.687500E-03, 2.369816E-02
7.708333E-03, 2.407315E-02
7.729167E-03, 2.458089E-02
7.750000E-03, 2.399800E-02
7.770833E-03, 2.414228E-02
7.791667E-03, 2.460616E-02
7.812500E-03, 2.418199E-02
7.833333E-03, 2.278029E-02
7.854167E-03, 2.270950E-02
7.875000E-03, 2.402682E-02
7.895833E-03, 2.553716E-02
7.916667E-03, 2.552225E-02
7.937500E-03, 2.396894E-02
7.958333E-03, 2.228013E-02
7.979167E-03, 2.116391E-02
8.000000E-03, 2.088446E-02
8.020833E-03, 2.234697E-02
